brain	heart	kidney	liver
MGP_PahariEiJ_G0022873	0.6138956	0	0.7508997	0
MGP_PahariEiJ_G0022874	3.01604	0.2339555	2.452598	0.06426633
MGP_PahariEiJ_G0022875	8.153395	5.347389	6.333962	4.124775
MGP_PahariEiJ_G0022877	7.145553	9.012798	7.802846	6.92237
MGP_PahariEiJ_G0022878	8.891149	7.513996	7.379639	7.698438
MGP_PahariEiJ_G0022879	5.796543	5.390386	5.788709	5.943488
MGP_PahariEiJ_G0022880	5.601206	4.329798	5.258217	3.359944
MGP_PahariEiJ_G0022881	5.584332	5.729326	6.89066	4.364253
MGP_PahariEiJ_G0022882	2.083356	1.336232	3.51672	0.3964324
MGP_PahariEiJ_G0022883	4.309687	4.343389	4.852394	4.206851
MGP_PahariEiJ_G0022884	3.43248	5.444749	5.458732	3.805975
MGP_PahariEiJ_G0022885	7.655098	2.051613	3.560939	1.223801
MGP_PahariEiJ_G0022886	1.397841	0.04277585	0.4603138	0
MGP_PahariEiJ_G0022887	0.5431979	0.4310228	0.7251984	0.2315184
MGP_PahariEiJ_G0022888	7.355157	7.367537	5.92285	5.693794
MGP_PahariEiJ_G0022889	4.946001	3.870108	4.189097	2.38434
MGP_PahariEiJ_G0022890	1.643579	0.584572	2.399949	0.7421106
MGP_PahariEiJ_G0022891	0	1.16063	4.594675	0
MGP_PahariEiJ_G0022892	0.6006979	0.6277233	3.667477	0
MGP_PahariEiJ_G0022893	0.3694888	1.727881	1.462079	1.344999
MGP_PahariEiJ_G0022895	1.151774	0.7992979	0.2743022	0.07369206
MGP_PahariEiJ_G0022896	1.611323	1.332943	1.766854	0.6729774
MGP_PahariEiJ_G0022897	3.439166	2.000894	3.337664	1.575177
MGP_PahariEiJ_G0022898	3.618755	2.582284	3.579035	1.777018
MGP_PahariEiJ_G0022899	0.7617976	0.1954775	0.752904	0.06607885
MGP_PahariEiJ_G0022900	4.850466	3.410081	4.464334	2.741186
MGP_PahariEiJ_G0022901	2.241244	0.4063071	0.8980837	0.3795932
MGP_PahariEiJ_G0022902	1.387941	0.8110229	0.9365675	1.177586
MGP_PahariEiJ_G0022903	3.230407	2.528501	2.997475	1.683908
MGP_PahariEiJ_G0022904	7.699899	7.476997	7.848998	6.938227
MGP_PahariEiJ_G0022905	3.009105	2.379617	3.418525	2.877975
MGP_PahariEiJ_G0022906	4.316732	3.739088	4.049121	2.810652
MGP_PahariEiJ_G0022907	6.394726	1.996459	1.589257	0.2314779
MGP_PahariEiJ_G0022908	4.139846	3.629042	4.299039	2.620908
MGP_PahariEiJ_G0022909	5.800794	4.160243	5.249468	3.246131
MGP_PahariEiJ_G0022910	2.255075	0.488009	2.656435	0.9384251
MGP_PahariEiJ_G0022911	1.911043	1.697485	1.390084	0.6239979
MGP_PahariEiJ_G0022912	6.882861	5.971713	4.726704	5.408398
MGP_PahariEiJ_G0022913	1.802537	1.720852	1.633241	0.4189617
MGP_PahariEiJ_G0022914	4.862332	4.93886	4.402749	5.009611
MGP_PahariEiJ_G0022915	6.285629	6.076825	5.776795	5.479789
MGP_PahariEiJ_G0022916	8.541692	7.47953	9.203264	8.853042
MGP_PahariEiJ_G0022917	5.182007	3.81255	4.448838	4.271505
MGP_PahariEiJ_G0022918	1.628852	0.8527201	1.307004	0.8640066
MGP_PahariEiJ_G0022919	6.12733	6.609587	8.020989	9.464697
MGP_PahariEiJ_G0022920	0.2714615	0.1303705	0.231398	0.1194814
MGP_PahariEiJ_G0022921	2.954002	2.70616	3.462014	3.712537
MGP_PahariEiJ_G0022922	4.735419	0.1058235	0.567342	0.2226701
MGP_PahariEiJ_G0022923	2.894727	0.4678721	1.639098	0.1170684
MGP_PahariEiJ_G0022924	4.364427	2.43968	3.351007	2.839488
MGP_PahariEiJ_G0022925	8.720169	8.539848	7.69111	6.478286
MGP_PahariEiJ_G0022926	6.369259	4.61165	5.136889	3.511734
MGP_PahariEiJ_G0022927	2.933622	2.151501	5.226371	3.978866
MGP_PahariEiJ_G0022928	0.2864743	0.05364187	0.0967773	0
MGP_PahariEiJ_G0022929	6.781924	5.544995	6.085773	4.835282
MGP_PahariEiJ_G0022930	6.368725	5.271717	6.666245	5.667367
MGP_PahariEiJ_G0022931	6.599293	3.955672	4.777325	3.615026
MGP_PahariEiJ_G0022932	4.044249	2.036434	4.553699	3.065586
MGP_PahariEiJ_G0022933	0	0.5618735	1.438772	0
MGP_PahariEiJ_G0022934	6.472817	5.940074	6.746768	6.198116
MGP_PahariEiJ_G0022935	5.320456	4.037626	4.635155	4.276447
MGP_PahariEiJ_G0022936	2.548666	2.404797	6.449101	4.230764
MGP_PahariEiJ_G0022937	2.481978	2.091324	2.624971	0.8049523
MGP_PahariEiJ_G0022939	7.650283	6.400558	6.862092	5.982533
MGP_PahariEiJ_G0022940	3.920606	2.246457	2.602466	1.847099
MGP_PahariEiJ_G0022941	2.191183	7.873278	0.6300503	1.005082
MGP_PahariEiJ_G0022942	5.367105	3.705806	7.018298	7.299449
MGP_PahariEiJ_G0022943	7.263279	7.211256	6.855043	6.197535
MGP_PahariEiJ_G0022945	7.368821	0.5164761	1.015633	0.7222037
MGP_PahariEiJ_G0022946	6.811426	5.448181	6.521534	5.077279
MGP_PahariEiJ_G0022947	2.178108	0	1.860266	0.8669835
MGP_PahariEiJ_G0022948	6.363658	5.977595	7.440307	7.888694
MGP_PahariEiJ_G0022949	5.44529	3.883425	4.403036	2.97437
MGP_PahariEiJ_G0022950	5.248459	4.007348	4.181174	3.1455
MGP_PahariEiJ_G0022951	3.787513	0	0	0
MGP_PahariEiJ_G0022952	2.353354	0	0	0
MGP_PahariEiJ_G0022953	4.923746	1.701813	1.96502	0.4373248
MGP_PahariEiJ_G0022954	5.594409	4.497544	5.215153	4.660194
MGP_PahariEiJ_G0022955	2.322257	2.864265	2.41627	1.15435
MGP_PahariEiJ_G0022956	6.81216	6.96076	6.650481	6.277051
MGP_PahariEiJ_G0022957	3.647729	0.7450824	1.841732	1.766464
MGP_PahariEiJ_G0022958	1.378611	0.5714953	1.809921	0.5810755
MGP_PahariEiJ_G0022959	2.000538	2.277103	2.979007	0.9700482
MGP_PahariEiJ_G0022960	5.705688	3.465065	4.045323	2.903454
MGP_PahariEiJ_G0022961	4.936294	1.022112	5.038405	4.088218
MGP_PahariEiJ_G0022962	3.291145	2.050694	3.718384	0.07008248
MGP_PahariEiJ_G0022963	0.8022834	0	0.3928219	0.1955731
MGP_PahariEiJ_G0022964	5.45703	4.02711	4.542592	4.640979
MGP_PahariEiJ_G0022965	5.651897	5.433345	6.357474	4.528874
MGP_PahariEiJ_G0022966	7.035379	5.862134	7.24037	4.021701
MGP_PahariEiJ_G0022967	5.002009	1.751738	3.825081	1.077953
MGP_PahariEiJ_G0022968	6.38836	5.094515	5.935341	3.927907
MGP_PahariEiJ_G0022969	0.05649911	2.050335	3.711596	0.06827461
MGP_PahariEiJ_G0022970	0	2.455239	2.082532	0
MGP_PahariEiJ_G0022971	0.1059787	0.0375682	0.2668717	0
MGP_PahariEiJ_G0022972	0.7987929	4.786105	3.183668	0.9223707
MGP_PahariEiJ_G0022973	3.338515	0.9536571	1.620361	1.587809
MGP_PahariEiJ_G0022974	0.1845368	0.3659299	0.7623054	0
MGP_PahariEiJ_G0022975	0.4867381	0.10103	0.732732	0
MGP_PahariEiJ_G0022976	0	0	0	0.8796336
MGP_PahariEiJ_G0022977	0.9284325	3.04031	1.156289	11.59038
MGP_PahariEiJ_G0022978	0	0.2890719	0	6.062912
MGP_PahariEiJ_G0022979	2.111789	5.524587	5.571543	9.337057
MGP_PahariEiJ_G0022980	1.447976	0.5442529	2.742	6.941002
MGP_PahariEiJ_G0022981	2.990859	0.6227392	1.410084	0.8497911
MGP_PahariEiJ_G0022982	1.359635	1.699739	1.088602	9.110856
MGP_PahariEiJ_G0022983	0.277273	0	0	0
MGP_PahariEiJ_G0022984	0.3757045	0	0.2512464	0
MGP_PahariEiJ_G0022985	8.041953	2.321883	1.255059	0.1448124
MGP_PahariEiJ_G0022986	7.228989	6.741032	7.642827	7.226565
MGP_PahariEiJ_G0022987	6.259905	4.225637	4.495785	4.299955
MGP_PahariEiJ_G0022988	5.447766	4.383918	4.156137	2.366909
MGP_PahariEiJ_G0022989	5.924785	4.274902	4.89906	2.00352
MGP_PahariEiJ_G0022991	5.836156	1.883066	6.122043	7.238749
MGP_PahariEiJ_G0022992	4.77349	5.904891	6.440505	4.979774
MGP_PahariEiJ_G0022993	4.578228	3.212709	3.49515	1.939185
MGP_PahariEiJ_G0022994	0.6417948	0.1234833	8.742097	0.08683118
MGP_PahariEiJ_G0022995	6.192941	6.811066	7.495482	6.748258
MGP_PahariEiJ_G0022996	0.1510093	0.2144553	2.44007	2.923301
MGP_PahariEiJ_G0022997	3.894004	1.861178	4.383756	3.178403
MGP_PahariEiJ_G0022998	5.613399	4.639857	4.818472	3.933658
MGP_PahariEiJ_G0022999	4.706245	3.331784	5.359475	3.657902
MGP_PahariEiJ_G0023000	7.14417	6.179225	6.419254	2.631591
MGP_PahariEiJ_G0023001	4.597293	1.118466	5.298493	2.966118
MGP_PahariEiJ_G0023002	0.9350191	0.104656	1.018413	0
MGP_PahariEiJ_G0023003	8.480012	3.393316	6.468403	0.2843045
MGP_PahariEiJ_G0023004	0.3734767	0	0	0
MGP_PahariEiJ_G0023005	6.587711	7.363645	7.022949	5.319539
MGP_PahariEiJ_G0023006	6.419206	8.862044	7.201112	6.764487
MGP_PahariEiJ_G0023007	6.145146	6.044982	5.619372	4.83092
MGP_PahariEiJ_G0023008	4.067682	4.08899	3.59468	0.950399
MGP_PahariEiJ_G0023009	1.646259	2.369709	2.372674	0.5852827
MGP_PahariEiJ_G0023010	0.4253787	0	1.680267	0.3256673
MGP_PahariEiJ_G0023011	5.585115	4.49268	7.430958	1.145799
MGP_PahariEiJ_G0023012	0.1902356	0.4120032	1.638032	1.507323
MGP_PahariEiJ_G0023013	0.1136421	0	0.07311139	0
MGP_PahariEiJ_G0023014	4.902595	2.849539	3.206692	1.67909
MGP_PahariEiJ_G0023015	4.901565	3.333398	6.053112	3.755538
MGP_PahariEiJ_G0023016	2.479475	0.437821	1.137423	0.08024164
MGP_PahariEiJ_G0023017	2.801198	2.099915	2.973393	0.6557548
MGP_PahariEiJ_G0023018	3.112875	2.221333	2.718445	1.217063
MGP_PahariEiJ_G0023019	3.631932	3.11914	4.257559	2.510177
MGP_PahariEiJ_G0023020	3.248769	4.908544	2.602545	2.636931
MGP_PahariEiJ_G0023021	5.667154	4.510259	4.443713	3.922131
MGP_PahariEiJ_G0023022	3.762094	2.109354	2.999733	1.961805
MGP_PahariEiJ_G0023023	1.917535	0	0	0.1047882
MGP_PahariEiJ_G0023024	0.1194383	0	0	0
MGP_PahariEiJ_G0023025	3.299088	1.959848	3.139677	0.8234608
MGP_PahariEiJ_G0023026	10.52096	5.017445	7.417251	0.865922
MGP_PahariEiJ_G0023027	5.575337	4.407919	5.115747	4.948619
MGP_PahariEiJ_G0023028	5.882548	5.355668	6.166954	5.391702
MGP_PahariEiJ_G0023029	3.876394	2.078522	3.675828	2.574527
MGP_PahariEiJ_G0023030	7.803485	8.934988	7.668913	8.2825
MGP_PahariEiJ_G0023031	5.800165	0.101429	0.3644279	0.3452082
MGP_PahariEiJ_G0023032	5.962135	2.414398	5.075041	0.5089965
MGP_PahariEiJ_G0023033	1.589078	0.4944412	1.660828	0.2284345
MGP_PahariEiJ_G0023034	1.318235	0	1.316476	0
MGP_PahariEiJ_G0023035	2.493212	5.839103	4.454538	4.127443
MGP_PahariEiJ_G0023036	2.722735	1.702381	0.2680439	0.2561005
MGP_PahariEiJ_G0023037	5.020987	3.88491	4.886872	4.1783
MGP_PahariEiJ_G0023038	3.108078	3.273863	4.855746	3.26459
MGP_PahariEiJ_G0023039	0.2719013	0	0.6130884	0
MGP_PahariEiJ_G0023042	0	0	0.2681541	0
MGP_PahariEiJ_G0023043	2.179823	2.797374	3.530146	2.044761
MGP_PahariEiJ_G0023044	5.80031	2.391141	5.672813	2.456669
MGP_PahariEiJ_G0023045	6.94221	5.64407	5.559446	3.406353
MGP_PahariEiJ_G0023046	1.210502	0.08941205	0.5280012	0.1029975
MGP_PahariEiJ_G0023047	6.382757	5.58903	5.635413	4.741853
MGP_PahariEiJ_G0023048	4.59183	0	0.1297516	0.06560319
MGP_PahariEiJ_G0023049	3.162698	4.065607	3.778829	4.201673
MGP_PahariEiJ_G0023050	0.1638813	0.1537574	9.163763	0
MGP_PahariEiJ_G0023051	0.9739382	8.324442	2.720554	0.3039525
MGP_PahariEiJ_G0023052	5.194403	5.622654	4.860447	4.137713
MGP_PahariEiJ_G0023054	0	0.7918149	7.743535	6.38744
MGP_PahariEiJ_G0023055	0.08858587	0.9662555	7.357246	7.506591
MGP_PahariEiJ_G0023056	0.08637671	0.121253	3.028357	5.423733
MGP_PahariEiJ_G0023057	0	0	1.850638	3.242667
MGP_PahariEiJ_G0023058	0	0	1.07319	1.016275
MGP_PahariEiJ_G0023059	2.313968	1.440112	2.610015	3.062184
MGP_PahariEiJ_G0023060	0.5408902	0.475225	4.195481	5.672024
MGP_PahariEiJ_G0023061	0	0	0	5.086162
MGP_PahariEiJ_G0023062	2.145981	1.318114	2.026308	6.590066
MGP_PahariEiJ_G0023063	0.427929	0	0.5869415	0
MGP_PahariEiJ_G0023064	4.303521	4.908694	5.104203	2.800449
MGP_PahariEiJ_G0023065	4.95561	4.01275	4.621613	3.609852
MGP_PahariEiJ_G0023066	1.718859	1.996013	1.583269	0.4290004
MGP_PahariEiJ_G0023067	4.399181	2.531646	3.975321	3.158415
MGP_PahariEiJ_G0023068	2.474458	1.226812	2.393921	0.7236101
MGP_PahariEiJ_G0023069	3.405429	1.900059	1.153807	0.0824797
MGP_PahariEiJ_G0023070	2.727088	3.855093	1.877061	0.3377145
MGP_PahariEiJ_G0023071	3.541532	0.7734343	0.6721338	0.2441442
MGP_PahariEiJ_G0023072	0.4702109	1.882115	1.787031	1.403737
MGP_PahariEiJ_G0023073	4.414724	3.890787	4.522012	3.427362
MGP_PahariEiJ_G0023074	2.487934	1.403115	4.598288	3.536936
MGP_PahariEiJ_G0023075	1.733749	1.081667	2.966781	1.827128
MGP_PahariEiJ_G0023076	5.15434	4.606706	5.524279	5.660531
MGP_PahariEiJ_G0023077	2.688869	2.604912	3.631958	1.656409
MGP_PahariEiJ_G0023078	3.083624	0.204982	0.3279322	0.1233548
MGP_PahariEiJ_G0023079	0.9219908	0	0.08952432	0
MGP_PahariEiJ_G0023080	0.6770707	0	0.4611845	0
MGP_PahariEiJ_G0023081	0.4643525	0.2535137	0.1124529	0
MGP_PahariEiJ_G0023082	6.025831	4.599951	2.404129	0.9997433
MGP_PahariEiJ_G0023083	4.673245	3.884959	4.315037	2.018723
MGP_PahariEiJ_G0023084	0.4546465	0.2807521	6.457455	0.0546568
MGP_PahariEiJ_G0023085	8.170736	5.570121	6.49557	5.836013
MGP_PahariEiJ_G0023086	0	0	0.3474831	0
MGP_PahariEiJ_G0023087	4.118659	3.605068	4.394082	1.184325
MGP_PahariEiJ_G0023088	6.19966	5.277973	5.806373	4.733444
MGP_PahariEiJ_G0023089	4.979549	0.449985	0.9850931	0.07098195
MGP_PahariEiJ_G0023090	5.160456	3.023656	4.294356	3.47633
MGP_PahariEiJ_G0023091	4.349637	1.534364	2.360775	0.7503878
MGP_PahariEiJ_G0023092	1.982817	1.07699	2.310555	0.6486035
MGP_PahariEiJ_G0023093	0.8214955	0.09286543	0.1657975	0.08560141
MGP_PahariEiJ_G0023094	3.03019	2.060439	2.708672	2.750915
MGP_PahariEiJ_G0023095	2.893609	2.933082	3.629741	3.258053
MGP_PahariEiJ_G0023096	0.3049082	0.1146164	1.08981	0.05322716
MGP_PahariEiJ_G0023097	4.418784	3.743332	4.135863	3.292109
MGP_PahariEiJ_G0023098	4.670699	4.060376	3.997627	3.123671
MGP_PahariEiJ_G0023099	5.61217	5.670787	5.206866	4.594901
MGP_PahariEiJ_G0023100	5.47558	4.128021	4.822582	3.370957
MGP_PahariEiJ_G0023101	2.435874	0.3679424	1.036939	0.3407764
MGP_PahariEiJ_G0023102	3.274697	4.331576	4.543861	3.957339
MGP_PahariEiJ_G0023103	0.645982	0	0.6170953	0
MGP_PahariEiJ_G0023104	6.098156	4.616822	4.983436	5.842247
MGP_PahariEiJ_G0023105	5.524976	1.726378	1.488772	9.24731
MGP_PahariEiJ_G0023106	3.292242	4.141268	4.43021	2.345385
MGP_PahariEiJ_G0023107	0.09492056	0.3093043	0.3345671	0.5654207
MGP_PahariEiJ_G0023108	0.8241609	0.9265149	1.599792	0.5611363
MGP_PahariEiJ_G0023109	4.484075	2.805837	3.78304	3.500345
MGP_PahariEiJ_G0023110	3.349133	2.683521	2.680113	2.700422
MGP_PahariEiJ_G0023111	4.403799	4.130947	4.866127	4.035246
MGP_PahariEiJ_G0023112	0.7666002	0.4802703	5.143139	5.762361
MGP_PahariEiJ_G0023113	3.579108	2.882708	4.17491	4.165156
MGP_PahariEiJ_G0023114	4.113242	3.315084	3.628727	0.4588586
MGP_PahariEiJ_G0023115	4.83705	3.85586	4.365168	3.651821
MGP_PahariEiJ_G0023116	4.467029	3.453157	3.843837	3.437666
MGP_PahariEiJ_G0023117	4.318129	0.3957757	0.7628548	5.034053
MGP_PahariEiJ_G0023118	3.757781	2.11297	2.388639	1.969812
MGP_PahariEiJ_G0023120	0.7595257	0.1073781	3.953675	0.3774236
MGP_PahariEiJ_G0023121	1.321183	0.8490985	7.034806	5.993231
MGP_PahariEiJ_G0023122	3.078453	2.948799	3.203612	2.627621
MGP_PahariEiJ_G0023123	1.848093	1.273574	2.299538	0.9211743
MGP_PahariEiJ_G0023124	6.265738	5.224058	6.518766	5.703644
MGP_PahariEiJ_G0023125	4.9347	4.275245	4.744349	4.003692
MGP_PahariEiJ_G0023126	3.265018	2.844139	4.716459	1.445605
MGP_PahariEiJ_G0023127	7.096842	5.833373	5.831007	4.445137
MGP_PahariEiJ_G0023128	4.202764	3.903264	4.145937	2.95044
MGP_PahariEiJ_G0023129	4.590895	4.094599	4.851646	5.025464
MGP_PahariEiJ_G0023130	3.930179	3.204241	3.133106	2.30972
MGP_PahariEiJ_G0023131	0	0	2.703628	0
MGP_PahariEiJ_G0023132	5.1554	3.250865	4.2525	2.808503
MGP_PahariEiJ_G0023133	6.033703	4.453695	6.70613	7.29452
MGP_PahariEiJ_G0023134	4.954392	4.101294	6.307762	2.688795
MGP_PahariEiJ_G0023135	4.640956	4.113309	6.668743	5.057922
MGP_PahariEiJ_G0023136	4.256475	3.558963	4.451696	2.809884
MGP_PahariEiJ_G0023137	4.123914	4.210794	5.210264	3.943884
MGP_PahariEiJ_G0023138	6.434141	6.27262	6.000455	6.429511
MGP_PahariEiJ_G0023139	2.106368	2.26005	3.142324	1.694938
MGP_PahariEiJ_G0023140	1.408831	0.07825417	0.4932138	0.0367146
MGP_PahariEiJ_G0023141	4.540926	3.179242	4.0553	3.483996
MGP_PahariEiJ_G0023142	4.004834	3.460748	3.32757	3.074336
MGP_PahariEiJ_G0023143	2.420887	3.501668	5.764407	12.01344
MGP_PahariEiJ_G0023144	5.308642	3.872612	3.919498	3.511072
MGP_PahariEiJ_G0023145	2.319988	1.026276	2.687179	0.6107454
MGP_PahariEiJ_G0023146	6.075772	5.121223	6.456417	5.147482
MGP_PahariEiJ_G0023147	5.310347	2.56341	3.382299	1.628699
MGP_PahariEiJ_G0023148	6.023644	4.530613	6.431227	5.412082
MGP_PahariEiJ_G0023149	5.100792	2.608585	4.549581	2.016775
MGP_PahariEiJ_G0023150	0.6027038	0.09748365	3.869497	0.3483208
MGP_PahariEiJ_G0023151	0.2725751	1.811787	4.11258	10.16202
MGP_PahariEiJ_G0023152	0.160218	0.2700182	1.829188	0.05358724
MGP_PahariEiJ_G0023153	5.568315	3.12616	4.175756	2.234471
MGP_PahariEiJ_G0023156	7.494176	0	0.1531879	0.07854644
MGP_PahariEiJ_G0023157	3.636318	2.769246	3.395863	2.164722
MGP_PahariEiJ_G0023158	1.313931	0	0.4731188	0.007060029
MGP_PahariEiJ_G0023159	4.977097	3.772836	4.282047	3.511708
MGP_PahariEiJ_G0023160	5.359295	3.032255	3.541392	1.086949
MGP_PahariEiJ_G0023161	5.872488	3.210699	4.029036	2.527676
MGP_PahariEiJ_G0023162	6.069141	5.361253	5.70532	4.990079
MGP_PahariEiJ_G0023163	5.80332	4.767657	6.062599	5.299552
MGP_PahariEiJ_G0023164	2.148195	1.330547	3.419892	1.994717
MGP_PahariEiJ_G0023165	5.26919	3.384104	4.769337	1.085397
MGP_PahariEiJ_G0023166	5.141743	4.796136	5.500346	4.245237
MGP_PahariEiJ_G0023167	3.883621	2.590123	3.469573	3.670342
MGP_PahariEiJ_G0023168	7.165012	5.241363	6.396886	7.674746
MGP_PahariEiJ_G0023169	1.630148	1.110307	1.365569	0.04149715
MGP_PahariEiJ_G0023170	4.828495	6.499671	5.652673	3.795534
MGP_PahariEiJ_G0023171	6.918742	5.373466	6.642002	4.491969
MGP_PahariEiJ_G0023172	4.011943	2.890739	4.541348	3.406226
MGP_PahariEiJ_G0023173	0.740571	1.754668	2.073637	3.59012
MGP_PahariEiJ_G0023174	3.411815	0.253432	4.784083	0.1166461
MGP_PahariEiJ_G0023175	4.084017	2.43154	3.352379	2.739727
MGP_PahariEiJ_G0023176	6.517741	5.629359	5.205698	4.643304
MGP_PahariEiJ_G0023177	3.665127	5.446404	6.835916	5.067162
MGP_PahariEiJ_G0023178	5.008706	3.376579	3.552684	2.492566
MGP_PahariEiJ_G0023179	4.497598	4.167655	5.705577	4.355639
MGP_PahariEiJ_G0023180	7.164746	5.383853	5.875554	5.444992
MGP_PahariEiJ_G0023181	3.071656	2.522056	4.754481	3.53395
MGP_PahariEiJ_G0023182	2.069647	0	0	0
MGP_PahariEiJ_G0023183	4.962535	1.568061	4.105343	0.650759
MGP_PahariEiJ_G0023184	8.052092	6.545055	7.194542	5.826608
MGP_PahariEiJ_G0023185	3.39635	2.20269	3.276257	1.536882
MGP_PahariEiJ_G0023186	6.579378	7.074441	6.369636	5.846426
MGP_PahariEiJ_G0023187	5.187598	3.959121	4.254723	2.789973
MGP_PahariEiJ_G0023188	4.657633	0.06766584	0.4029393	0.03130047
MGP_PahariEiJ_G0023189	4.346559	2.593585	4.037637	3.042196
MGP_PahariEiJ_G0023190	0	0	0.2621204	0
MGP_PahariEiJ_G0023191	0.2067945	0	2.613937	0
MGP_PahariEiJ_G0023192	4.570026	5.428772	5.756733	7.110445
MGP_PahariEiJ_G0023193	4.6852	0.5054306	0.1670714	0.02939238
MGP_PahariEiJ_G0023194	0.6059759	0	0	0
MGP_PahariEiJ_G0023195	4.484961	2.280714	4.699207	2.391079
MGP_PahariEiJ_G0023196	3.592349	1.822375	5.164203	2.81977
MGP_PahariEiJ_G0023197	5.256543	0.5404211	4.204438	0.709445
MGP_PahariEiJ_G0023198	3.569382	2.174569	2.845074	0.8084625
MGP_PahariEiJ_G0023199	4.711002	5.813138	4.611258	4.450198
MGP_PahariEiJ_G0023200	2.496882	2.09357	2.396834	0.9981327
MGP_PahariEiJ_G0023201	5.81986	3.513567	4.39073	2.902243
MGP_PahariEiJ_G0023202	2.123722	0.5318031	1.766277	0.7295336
MGP_PahariEiJ_G0023203	5.393624	5.071025	7.218524	7.120101
MGP_PahariEiJ_G0023204	0.02118308	0	0.02692962	0
MGP_PahariEiJ_G0023205	0.3762782	0.1671074	2.873228	5.283622
MGP_PahariEiJ_G0023206	3.967685	2.370457	3.688359	2.057741
MGP_PahariEiJ_G0023207	6.447955	2.821436	5.8423	3.772882
MGP_PahariEiJ_G0023208	2.243209	1.654055	2.846435	1.80084
MGP_PahariEiJ_G0023209	2.913287	1.122626	2.513635	5.387496
MGP_PahariEiJ_G0023210	0	0.5794949	0.1756051	6.931778
MGP_PahariEiJ_G0023211	4.777735	3.853247	4.012578	2.291303
MGP_PahariEiJ_G0023212	5.738773	3.751326	1.365967	0.2649764
MGP_PahariEiJ_G0023213	8.248601	6.775617	7.157367	6.186195
MGP_PahariEiJ_G0023214	4.535773	5.782372	4.815456	5.666541
MGP_PahariEiJ_G0023215	0.3335372	2.232651	6.661994	7.140983
MGP_PahariEiJ_G0023216	5.310525	0	0.2875515	0.149699
MGP_PahariEiJ_G0023217	1.527486	0.8291993	1.980259	0.4372054
MGP_PahariEiJ_G0023218	5.55845	4.300303	5.689385	4.888602
MGP_PahariEiJ_G0023219	4.828901	3.366255	3.853307	2.367147
MGP_PahariEiJ_G0023220	0.6922576	2.810795	0.7723282	0.04408463
MGP_PahariEiJ_G0023221	3.057249	1.371776	1.890534	0.9718676
MGP_PahariEiJ_G0023222	1.778982	0	0.4783382	0.04571373
MGP_PahariEiJ_G0023223	1.741273	0	0.7585573	0.0259548
MGP_PahariEiJ_G0023224	3.381217	6.529037	4.04463	3.15412
MGP_PahariEiJ_G0023225	0.9809868	0.1281226	1.70439	0.059695
MGP_PahariEiJ_G0023226	3.596458	2.850921	3.70115	2.477017
MGP_PahariEiJ_G0023227	5.194052	3.052807	5.93595	3.685759
MGP_PahariEiJ_G0023228	2.239615	0.9547078	2.674212	1.941133
MGP_PahariEiJ_G0023229	6.208159	5.302981	6.285792	5.357013
MGP_PahariEiJ_G0023230	1.817078	5.706056	4.317209	1.197755
MGP_PahariEiJ_G0023231	5.331422	5.279777	5.489072	4.970986
MGP_PahariEiJ_G0023232	7.837096	3.728858	3.604738	4.317225
MGP_PahariEiJ_G0023233	2.681522	0.3466597	0.4737194	0
MGP_PahariEiJ_G0023234	4.899077	3.795798	4.435299	2.434705
MGP_PahariEiJ_G0023235	3.514995	1.25356	2.325508	1.066572
MGP_PahariEiJ_G0023236	0.3392332	1.36198	2.035754	0.5380047
MGP_PahariEiJ_G0023238	5.259521	4.958454	5.736073	4.731907
MGP_PahariEiJ_G0023239	10.00921	11.31666	10.20349	9.780919
MGP_PahariEiJ_G0023240	1.813695	1.127489	3.482136	2.236782
MGP_PahariEiJ_G0023241	0.6230371	0	1.111339	1.064738
MGP_PahariEiJ_G0023242	4.54649	3.712923	3.85536	3.640216
MGP_PahariEiJ_G0023243	1.044184	0.4259663	2.546038	0.06742863
MGP_PahariEiJ_G0023244	0.0608642	0.04177426	1.589615	0.037824
MGP_PahariEiJ_G0023246	4.835328	3.613989	3.578	3.551451
MGP_PahariEiJ_G0023247	7.234028	7.150617	7.035589	6.282915
MGP_PahariEiJ_G0023248	6.670029	4.522822	6.34692	4.562309
MGP_PahariEiJ_G0023249	6.917664	0.4382257	0.4486441	0.03210155
MGP_PahariEiJ_G0023250	4.769991	4.488431	4.56886	3.615598
MGP_PahariEiJ_G0023251	4.874868	1.921737	2.468675	0.8397653
MGP_PahariEiJ_G0023252	1.467003	0.5671066	4.137446	7.435119
MGP_PahariEiJ_G0023253	6.047564	4.288138	5.275517	3.567184
MGP_PahariEiJ_G0023254	4.002526	3.678541	3.507566	4.624716
MGP_PahariEiJ_G0023255	1.117875	0	0	0
MGP_PahariEiJ_G0023256	4.837062	4.153588	4.988513	4.189576
MGP_PahariEiJ_G0023258	3.386085	3.811142	9.125398	3.557765
MGP_PahariEiJ_G0023259	4.150568	2.424471	5.338271	6.692748
MGP_PahariEiJ_G0023260	0.349937	1.57847	0.231328	0.564505
MGP_PahariEiJ_G0023261	4.913388	5.010443	4.739148	3.534491
MGP_PahariEiJ_G0023262	4.850751	3.246823	4.094998	3.24939
MGP_PahariEiJ_G0023263	2.179857	2.934523	4.732379	1.217084
MGP_PahariEiJ_G0023264	0.5309637	0.4568377	0.5826841	0.2481085
MGP_PahariEiJ_G0023265	5.019404	3.292967	4.780315	2.329807
