brain	heart	kidney	liver
ENSPANG00000000468	NA	0.218643377622053	0.614032378570195	0.0505949079243995
ENSPANG00000000469	NA	1.80017121653028	3.48184673389144	0.650376429284817
ENSPANG00000000470	NA	3.9917581823712	4.98534568975322	4.580713541483
ENSPANG00000000472	NA	6.86956753777607	6.4818993449855	5.81552832170787
ENSPANG00000000473	NA	4.98664052732757	5.86261176357274	5.0602837233655
ENSPANG00000000476	NA	2.39369560229941	0.422937035253256	0.0786396246820783
ENSPANG00000000478	NA	-0.00630194898804773	0.696710071277225	0.263936208905355
ENSPANG00000000479	NA	2.5191037481661	2.50636740919932	1.40849898558116
ENSPANG00000000482	NA	2.11337049620993	2.55449581378014	4.26610559295572
ENSPANG00000000483	NA	5.1146358154404	4.9827634544616	5.32412080598406
ENSPANG00000000487	NA	1.6967527014809	2.24075499104377	1.21794327878805
ENSPANG00000000488	NA	0.984423221143972	1.7661824645663	1.13885886077556
ENSPANG00000000491	NA	5.13328333284603	0.51007853931138	0.213040485664606
ENSPANG00000000492	NA	9.56979121398666	0.577228437005176	0.0863514362177283
ENSPANG00000000495	NA	0.87116601725253	-0.49149439129421	0.0851241158774351
ENSPANG00000000499	NA	3.98841293278855	4.11034457237708	3.66105762117634
ENSPANG00000000501	NA	0.0595089833076407	0.108437852165579	0.0625035653288471
ENSPANG00000000502	NA	2.2779091447676	1.0269387519342	0.462708182785384
ENSPANG00000000505	NA	6.73504250488339	0.0746534707790689	0.578429622120528
ENSPANG00000000507	NA	3.64726296043205	3.88144236647893	3.07720469941378
ENSPANG00000000509	NA	0.135876404052128	-0.582675940559215	0.312307494596479
ENSPANG00000000510	NA	2.01420465644039	1.52392136915199	1.85387352179189
ENSPANG00000000513	NA	-0.0878920803095349	1.29204026465879	0.601920182612811
ENSPANG00000000514	NA	2.92647874123906	2.77863502841074	2.9176082647595
ENSPANG00000000518	NA	0.0740730315523595	0.32178813163795	1.38302747086804
ENSPANG00000000519	NA	0.59641664866284	-0.0220508030086894	0.824265252025523
ENSPANG00000000522	NA	2.85093786467292	3.16957969474872	2.88836256046854
ENSPANG00000000523	NA	2.76846356062073	2.9079336676892	2.39499836355913
ENSPANG00000000525	NA	2.49156923140595	2.15375676594803	1.61344890060201
ENSPANG00000000526	NA	0.0301360891542266	0.263776726302442	0.0464476583629037
ENSPANG00000000529	NA	0.417185676077674	0.174183308191964	0.241354377678381
ENSPANG00000000532	NA	1.84389834131319	1.89473119796833	1.45023310976992
ENSPANG00000000533	NA	3.25997337166775	3.64642105733575	2.86383953257095
ENSPANG00000000534	NA	2.15593029224137	4.07834559115553	1.81189062427707
ENSPANG00000000536	NA	2.13689406460274	4.0013132832391	2.24535897559642
ENSPANG00000000540	NA	-0.510299416722808	0.664297125857735	0.954863510073821
ENSPANG00000000541	NA	0.0180511360330501	0.101788613090921	0.201107164484063
ENSPANG00000000542	NA	0.190444731892468	4.2699600024283	0.107219840714417
ENSPANG00000000543	NA	0.0923716045788654	3.09392555493013	0.0372192019110295
ENSPANG00000000544	NA	5.42561422747352	5.31919122442647	4.55791720469139
ENSPANG00000000545	NA	7.36381993388359	5.18474317729763	5.17159307765486
ENSPANG00000000546	NA	3.06202279850753	3.21057216122838	1.67818807462439
ENSPANG00000000548	NA	2.67568358066572	2.62665142989915	2.19355851767414
ENSPANG00000000555	NA	3.83482365951288	5.24251964183239	3.52956848000829
ENSPANG00000000556	NA	0.198299473901276	-0.155407376705957	0.108234712935775
ENSPANG00000000557	NA	-0.00302468695631191	-0.101496257451327	0.102316957519755
ENSPANG00000000558	NA	0.494706773037188	0.241420154227577	0.470219053830262
ENSPANG00000000559	NA	-0.816259677015843	-0.260261557360572	1.19533509753028
ENSPANG00000000563	NA	2.27872356579606	4.31528674617202	3.32554875647455
ENSPANG00000000564	NA	0.117013813176293	-0.0822702877914392	0.0495751253633048
ENSPANG00000000566	NA	5.30285910758258	6.47073834898913	5.58292965862004
ENSPANG00000000567	NA	4.12167472880366	6.47810078374706	5.37139266435988
ENSPANG00000000568	NA	7.69553888113365	9.470544264165	8.01128994366431
ENSPANG00000000569	NA	3.44025038631324	3.92674616902909	3.28745616326557
ENSPANG00000000570	NA	3.86569556536488	2.88426540953974	3.54185088064291
ENSPANG00000000571	NA	0.814164062929124	0.393248746359239	5.91038977156602
ENSPANG00000000575	NA	5.04835621869331	4.95786397765659	4.3585890819693
ENSPANG00000000576	NA	3.8433627959522	5.0502833549895	3.22312346151441
ENSPANG00000000577	NA	-0.0126122525407331	-0.00738274318283575	0.013879563810412
ENSPANG00000000578	NA	0.712066521609614	1.10085769241269	0.376218395796347
ENSPANG00000000582	NA	0.425192033706258	1.2777816780732	0.659275856221555
ENSPANG00000000583	NA	2.39430118515357	5.80405522462496	5.79314793105434
ENSPANG00000000584	NA	3.52519272057409	3.32945530511856	3.58948791518465
ENSPANG00000000585	NA	0.0869679268472072	0.144085055947353	0.0781192311902728
ENSPANG00000000587	NA	0.364151905511115	1.1630373704053	4.40853600839645
ENSPANG00000000591	NA	1.22946947637537	0.805020345415361	0.63883776350594
ENSPANG00000000592	NA	2.11957626251273	1.10609227914027	1.3503961836292
ENSPANG00000000593	NA	0.808409988363197	0.746032867680708	1.20993383634761
ENSPANG00000000594	NA	4.27235259255857	4.78281099844762	4.78027168795129
ENSPANG00000000595	NA	0.526703786770526	0.543906127497992	0.261094237529993
ENSPANG00000000596	NA	2.89667874280106	2.39315155309424	2.37865591969297
ENSPANG00000000597	NA	2.20611462159519	2.98016105684527	3.033534818341
ENSPANG00000000599	NA	4.49671365587918	2.81728628223152	7.61349586387513
ENSPANG00000000605	NA	2.91116020783919	1.69392294920717	0.872723530674005
ENSPANG00000000607	NA	0.484768383142316	1.08065878108221	0.643892177596323
ENSPANG00000000608	NA	1.91113182709808	2.19579327235052	1.34954592280408
ENSPANG00000000610	NA	4.53736764534295	3.63962598355751	2.08224820250505
ENSPANG00000000611	NA	2.4801988961697	1.93969334535796	3.13092536214023
ENSPANG00000000613	NA	1.7166027404694	3.13664853320415	2.65955389320845
ENSPANG00000000614	NA	4.46729396376093	8.10703026393706	6.53421027721566
ENSPANG00000000615	NA	7.0790767929068	7.45748170477566	7.07610722311408
ENSPANG00000000616	NA	1.71607454210136	3.24673797783896	2.71003956098254
ENSPANG00000000617	NA	7.26735167308885	1.07801092810272	0.350721699252991
ENSPANG00000000618	NA	3.45568390191636	4.03332471627139	2.97837397686165
ENSPANG00000000619	NA	1.55142308327865	1.00503738840529	0.497102919891436
ENSPANG00000000620	NA	1.08073839517335	0.200495892714637	0.927147344756569
ENSPANG00000000622	NA	6.56842673058264	0.204160514925192	0.22530569162459
ENSPANG00000000623	NA	3.61045154306651	3.73813676345	3.94408850459171
ENSPANG00000000624	NA	6.39807985196849	7.29739705289735	6.44225132423062
ENSPANG00000000625	NA	1.74444589393168	-0.183083342692834	0.838420483354723
ENSPANG00000000626	NA	-0.209533825094918	-0.961380440029409	0.381623481457791
ENSPANG00000000627	NA	3.93679029166023	4.25514444210758	3.07489645651796
ENSPANG00000000630	NA	4.9654828050984	3.36019395177764	3.35087220198777
ENSPANG00000000631	NA	1.22827060172423	1.09246264479336	0.523248872022123
ENSPANG00000000632	NA	-0.61621646786727	2.37050909865494	0.735451812343867
ENSPANG00000000633	NA	0.152792332139761	0.904573486480645	0.755803796068593
ENSPANG00000000634	NA	-0.306840094120593	-1.18610624679299	0.519154923091097
ENSPANG00000000635	NA	0.603272856564967	0.773907929586711	0.25358621743953
ENSPANG00000000636	NA	4.17519177669308	3.97315133429118	3.45021046849547
ENSPANG00000000639	NA	3.57391317724195	3.99432701833237	4.19942437662142
ENSPANG00000000640	NA	0.0326581203473218	0.261280004708644	0.357324576707291
ENSPANG00000000641	NA	6.53793739070678	9.29653733143014	6.91845907898162
ENSPANG00000000642	NA	3.30246282280579	4.4717364933825	3.34832587252817
ENSPANG00000000644	NA	6.04558797923688	4.99290858673634	4.71257024973687
ENSPANG00000000645	NA	-0.0492071799942371	-0.0281304777055136	0.0539679355487473
ENSPANG00000000646	NA	0.216348670111641	-0.782144566020301	1.29472519896955
ENSPANG00000000647	NA	6.7913667969542	6.43587028648278	6.24170446612146
ENSPANG00000000648	NA	2.75222236831881	3.53253434929234	2.79618322695946
ENSPANG00000000649	NA	1.24304457059354	1.97794849230243	1.07231961323739
ENSPANG00000000650	NA	0.106614258376678	0.742910686264806	0.283355677159177
ENSPANG00000000651	NA	0.0380773129466025	-0.0228221557994509	0.00266185100093149
ENSPANG00000000652	NA	4.44391124021807	4.37229606631868	3.45938078377207
ENSPANG00000000653	NA	3.79161695012245	3.10250532703474	2.27803089803396
ENSPANG00000000654	NA	3.04384177210233	3.62266688776005	3.24741350170219
ENSPANG00000000655	NA	3.70453263560608	3.52780111020888	2.97746610338334
ENSPANG00000000657	NA	-0.585780050234499	0.327686598546957	0.95823008159936
ENSPANG00000000658	NA	0.0110860323209545	-0.0255830890447502	0.027070309268638
ENSPANG00000000663	NA	4.25098239647982	4.42661702690872	3.63601995622657
ENSPANG00000000664	NA	2.91362655625572	2.87073825725607	2.17542728698007
ENSPANG00000000666	NA	5.39622773573552	6.39748841572995	5.27775133152343
ENSPANG00000000667	NA	4.47480513457464	5.46458975679154	5.39489155035071
ENSPANG00000000668	NA	4.22190074627286	4.61135534666219	4.30127290487474
ENSPANG00000000669	NA	-0.447064886686574	-0.237550916379129	0.529650793794673
ENSPANG00000000672	NA	0.15535478840112	0.265786981362675	0.528641468930918
ENSPANG00000000673	NA	2.78482433536518	4.62258828915973	4.1894051692414
ENSPANG00000000674	NA	2.30370544700697	1.86165272505706	1.68128927049393
ENSPANG00000000675	NA	4.63922034305876	0.244087523788755	0.0374577717125858
ENSPANG00000000676	NA	-0.372472797869665	4.58755007382977	0.565802140546349
ENSPANG00000000679	NA	3.71036986997002	3.95222238305701	3.37250872407592
ENSPANG00000000680	NA	0.262357303417994	0.00109218824402346	0.208694571291714
ENSPANG00000000682	NA	0.205914880791548	0.0383626216393445	0.280051119656747
ENSPANG00000000683	NA	6.9896434568437	5.55870282720257	4.88467166753019
ENSPANG00000000686	NA	2.4263695812443	9.07818790005263	5.00175798392644
ENSPANG00000000687	NA	3.4249670180674	9.34146923429196	7.23691319238846
ENSPANG00000000689	NA	2.4217720756998	4.7655589909229	2.35398756544842
ENSPANG00000000690	NA	1.01334168659344	1.43115592524624	0.698483337741428
ENSPANG00000000692	NA	2.74001168009209	3.37650535475614	1.86308748034825
ENSPANG00000000694	NA	-0.00667446285415373	-0.0306236858542277	0.0121561840907745
ENSPANG00000000695	NA	3.28194756961549	3.67237771132797	2.68340550072929
ENSPANG00000000696	NA	1.23370221274976	1.44232580872193	0.790173417162787
ENSPANG00000000697	NA	3.59066295087995	3.82203197388938	3.83197294447077
ENSPANG00000000699	NA	1.58243901093996e-17	1.14138	-7.74848667016028e-18
ENSPANG00000000700	NA	0.196902194200664	0.507502973857014	0.122109167810024
ENSPANG00000000701	NA	3.79055087781657	2.5367433215598	3.32197758336957
ENSPANG00000000702	NA	-0.100144187440778	0.826858705624851	0.625396294581304
ENSPANG00000000703	NA	2.25732465790249	2.74028805302224	2.46359974395484
ENSPANG00000000705	NA	3.16969411482835	4.29972971123606	3.60505677353218
ENSPANG00000000706	NA	1.13945329372007	2.89381370227687	1.11146223020306
ENSPANG00000000709	NA	2.0107723109574	0.984971992746825	1.10599092453026
ENSPANG00000000710	NA	5.18981659401069	5.63512254727555	5.13329864833441
ENSPANG00000000711	NA	0.292284123009002	1.04592092695736	0.079570888643331
ENSPANG00000000712	NA	2.01208727081846	2.36359002587599	0.0902378936321546
ENSPANG00000000713	NA	-0.522114022463949	-0.381362513024328	0.632815321634294
ENSPANG00000000715	NA	-0.1035119639103	-0.566999382416842	0.346556402718431
ENSPANG00000000719	NA	4.26792606785531	3.81399726064584	3.62739746199521
ENSPANG00000000721	NA	3.32163674710448	2.55044696266174	1.77949170349431
ENSPANG00000000722	NA	-0.318403674344098	-0.207856297933021	0.465651100379244
ENSPANG00000000724	NA	5.4178457090717	8.42752171721399	5.48057317474994
ENSPANG00000000725	NA	3.54687749409517	4.33478080511562	4.57204865846455
ENSPANG00000000727	NA	3.70844206470875	3.86684640108108	3.58592981000599
ENSPANG00000000728	NA	2.05152386875428	2.20678704829769	2.25315619833466
ENSPANG00000000729	NA	1.42455419720313	0.756800018805971	0.839935022312964
ENSPANG00000000730	NA	0.0244197180036528	0.0993414109343735	0.0153337469322154
ENSPANG00000000733	NA	5.55731590073624	5.95222678121001	5.39351232970322
ENSPANG00000000734	NA	0.831765558634471	1.12020066248863	0.568624235926678
ENSPANG00000000735	NA	1.7228718691683	2.23162404126712	2.41011217728998
ENSPANG00000000736	NA	1.37460067009132	1.78244701716801	1.70083857874762
ENSPANG00000000746	NA	4.29946200250294	5.58767533723316	3.42506840376822
ENSPANG00000000750	NA	4.23328787083401	0.644126444807076	2.71770536227549
ENSPANG00000000751	NA	0.925589517210411	0.0182430200557261	0.332102303650188
ENSPANG00000000752	NA	3.07419606871944	3.69595510440971	2.44306496576518
ENSPANG00000000753	NA	0.363676580569436	0.791260278063668	2.72440154283276
ENSPANG00000000755	NA	-0.243241400153127	0.366575238058525	0.768561711610999
ENSPANG00000000756	NA	0.843736354076392	1.03750904919397	0.917536545321461
ENSPANG00000000758	NA	4.50669020622091	4.9682671130875	4.40231621871635
ENSPANG00000000759	NA	1.14851493016555	0.532593239564185	0.0793351428409724
ENSPANG00000000761	NA	1.75271817447346	1.58679733801774	1.24451752600632
ENSPANG00000000763	NA	0.191953777009161	-0.0381945838866415	0.00449749827499971
ENSPANG00000000764	NA	0.684573189809179	1.66926322399252	0.845815270483626
ENSPANG00000000766	NA	3.55861172736567	5.58742492781978	5.46019558305125
ENSPANG00000000767	NA	7.04244812607771	6.65774264490716	5.857814917913
ENSPANG00000000768	NA	0.0987932723932101	1.44216713666984	0.563271676696951
ENSPANG00000000769	NA	1.30096919538258	1.06791441667852	1.03147697584223
