brain	liver	testis
ENSTBEG00000001940	2.56127789175406	2.68227230412297	NA
ENSTBEG00000001943	5.12253514524755	0.0198160798762248	NA
ENSTBEG00000001944	4.13965975926967	2.56027062036517	NA
ENSTBEG00000001946	1.73399484007839	1.0223682549608	NA
ENSTBEG00000001947	3.56311483078974	3.85368908460513	NA
ENSTBEG00000001948	3.81706977445625	8.30836961277188	NA
ENSTBEG00000001949	3.72057140561581	3.10278904719209	NA
ENSTBEG00000001950	5.39974110931489	3.76458119534255	NA
ENSTBEG00000001951	0.377670053407538	2.56261019829623	NA
ENSTBEG00000001955	5.49153801737596	5.55916849131202	NA
ENSTBEG00000001956	3.30018370162563	1.79649047418719	NA
ENSTBEG00000001957	6.50804717625181	7.11600816187409	NA
ENSTBEG00000001958	4.00174278479184	0.958139657604079	NA
ENSTBEG00000001959	0.0013830034933534	0.594845248253323	NA
ENSTBEG00000001960	1.51075119208927	2.90970765395536	NA
ENSTBEG00000001961	6.62169905306817	7.55347497346592	NA
ENSTBEG00000001962	5.3945080231867	5.13237898840665	NA
ENSTBEG00000001963	0.266747384411368	2.21500710779432	NA
ENSTBEG00000001964	4.24838879075543	2.45935935462228	NA
ENSTBEG00000001965	0.947625509232652	1.22875334538367	NA
ENSTBEG00000001966	5.34000084478107	0.0771511526094633	NA
ENSTBEG00000001967	7.77776820538405	0.226229522307974	NA
ENSTBEG00000001968	4.23873594360798	3.31731902819601	NA
ENSTBEG00000001969	1.56488710474303	-0.000486052371513523	NA
ENSTBEG00000001970	3.80390310428451	6.85729344785774	NA
ENSTBEG00000001971	4.69263100477135	4.17588849761432	NA
ENSTBEG00000001972	8.38077395225174	6.24010602387413	NA
ENSTBEG00000001973	4.49141807857465	4.03304146071268	NA
ENSTBEG00000001974	2.87173067263051	0.817483463684747	NA
ENSTBEG00000001975	0.0604051016104173	7.78741947913433e-05	NA
ENSTBEG00000001976	3.96576141846773	3.95374879076614	NA
ENSTBEG00000001977	1.78981344424035	1.44350675287982	NA
ENSTBEG00000001979	2.76833083910826	3.00279458044587	NA
ENSTBEG00000001981	3.78636099202344	0.905763753988282	NA
ENSTBEG00000001982	0.0741356444784344	0.129635190260783	NA
ENSTBEG00000001983	1.05393843057983	2.78917865971009	NA
ENSTBEG00000001985	4.54728006202292	2.83599221898854	NA
ENSTBEG00000001986	3.05489740008768	2.53740079995616	NA
ENSTBEG00000001987	2.25479732061194	0.00221628969403201	NA
ENSTBEG00000001989	5.62164198854344	3.87552725572828	NA
ENSTBEG00000001991	0.557153216648503	0.0343856916757484	NA
ENSTBEG00000001992	5.71185168324582	4.29925690837709	NA
ENSTBEG00000001993	0.269752387475262	0.0484187337623689	NA
ENSTBEG00000001994	0.190441366373174	0.000245516813412934	NA
ENSTBEG00000001995	3.78609555915284	1.37872622042358	NA
ENSTBEG00000001996	2.86558529556166	3.66325310221917	NA
ENSTBEG00000001997	1.36723315575423	0.175921972122887	NA
ENSTBEG00000001998	2.57947184612951	2.86596507693524	NA
ENSTBEG00000001999	0.818129594303897	0.213217227848052	NA
ENSTBEG00000002000	3.94019383181341	3.7152803340933	NA
ENSTBEG00000002001	3.59157534788125	3.97983807605938	NA
ENSTBEG00000002003	5.31686625049643	4.58557387475179	NA
ENSTBEG00000002004	0.5650619013444	0.2382598193278	NA
ENSTBEG00000002005	4.60173969886382	3.46258390056809	NA
ENSTBEG00000002006	3.60107791347273	3.10832954326363	NA
ENSTBEG00000002009	4.23160165536769	3.00007967231616	NA
ENSTBEG00000002010	1.64617958140776	2.70352220929612	NA
ENSTBEG00000002011	3.92238791691113	4.24756354154444	NA
ENSTBEG00000002012	2.69153526484131	0.0274326943293459	NA
ENSTBEG00000002013	3.6423988014465	1.49228709927675	NA
ENSTBEG00000002014	2.33074049803855	1.25447972598072	NA
ENSTBEG00000002015	6.98105044941979	4.1263862752901	NA
ENSTBEG00000002016	2.13695930521898	0.109586222390512	NA
ENSTBEG00000002017	0.220656908270191	0.136725170864905	NA
ENSTBEG00000002018	1.46597802332286	0.400276988338568	NA
ENSTBEG00000002019	10.3340021519513	8.52553042402433	NA
ENSTBEG00000002020	4.44647029287732	2.69196135356134	NA
ENSTBEG00000002022	2.60875487527298	3.27328606236351	NA
ENSTBEG00000002023	4.5774753436602	3.3858970781699	NA
ENSTBEG00000002024	1.80089371134882	2.97298319432559	NA
ENSTBEG00000002025	2.58001732354551	1.34767458822724	NA
ENSTBEG00000002026	4.80907593685286	6.66660003157357	NA
ENSTBEG00000002027	4.71820140778172	5.07229529610914	NA
ENSTBEG00000002028	5.54601733878204	4.71597158060898	NA
ENSTBEG00000002029	0.261824225255561	0.0416452473722196	NA
ENSTBEG00000002030	10.4649245633107	1.01890209334464	NA
ENSTBEG00000002031	0.812333459550734	-1.93047753668122e-05	NA
ENSTBEG00000002032	2.25751492442913	4.23776203778543	NA
ENSTBEG00000002033	4.15149367173376	3.88069041413312	NA
ENSTBEG00000002034	4.21944122885244	3.00351388557378	NA
ENSTBEG00000002038	0.0525161967353251	0.00612288913233746	NA
ENSTBEG00000002039	2.30661300887636	1.34748004556182	NA
ENSTBEG00000002040	1.88056051977884	0.0918349151105793	NA
ENSTBEG00000002041	1.85103668004757	3.81367490997622	NA
ENSTBEG00000002042	2.3042213639892	1.9777503180054	NA
ENSTBEG00000002043	1.42007063932273	6.03591843033863	NA
ENSTBEG00000002044	5.18766418263218	4.56968515868391	NA
ENSTBEG00000002045	5.17457582086701	2.88819258956649	NA
ENSTBEG00000002046	4.36685649773455	3.83057250113272	NA
ENSTBEG00000002047	3.17590380565	1.193722747175	NA
ENSTBEG00000002049	2.03864602243249	0.239656591283755	NA
ENSTBEG00000002050	3.15095941307928	2.17015454346036	NA
ENSTBEG00000002051	3.12035748670703	3.17015925664649	NA
ENSTBEG00000002052	0.052226073920599	0.0287571130397005	NA
ENSTBEG00000002053	3.93169065504698	3.64165892247651	NA
ENSTBEG00000002054	6.74184779896199	5.64398910051901	NA
ENSTBEG00000002055	3.38961451051558	0.31353076974221	NA
ENSTBEG00000002056	2.04478862247176	5.55154968876412	NA
ENSTBEG00000002057	4.36934176388337	0.0238027798083127	NA
ENSTBEG00000002058	0.144010309631506	0.019987387684247	NA
ENSTBEG00000002059	0.0932753850404931	0.00387606747975343	NA
ENSTBEG00000002060	1.74412306755222	1.39464109122389	NA
ENSTBEG00000002061	4.98354577716401	9.40133136141799	NA
ENSTBEG00000002062	1.33710056670246	0.0891173666487721	NA
ENSTBEG00000002063	10.4102556622855	7.29801366885724	NA
ENSTBEG00000002064	5.78328697501849	1.48560601249075	NA
ENSTBEG00000002065	3.15611879123985	2.94989735438008	NA
ENSTBEG00000002066	5.6123757296264	5.2113871351868	NA
ENSTBEG00000002067	10.59548144415	9.91534902792502	NA
ENSTBEG00000002068	3.83832851574188	1.04683079212906	NA
ENSTBEG00000002069	1.66826867951885	3.75366966024058	NA
ENSTBEG00000002070	0.7107126420573	0.0250031589713499	NA
ENSTBEG00000002071	1.1256274204135	0.040690089793248	NA
ENSTBEG00000002072	0.0280317779108015	5.2322124860446	NA
ENSTBEG00000002073	4.41518758911381	3.4821767054431	NA
ENSTBEG00000002074	2.7102468018397	0.817165774080149	NA
ENSTBEG00000002075	3.37567822460045	3.93612513769977	NA
ENSTBEG00000002076	0.611477368013705	0.000788315993147588	NA
ENSTBEG00000002077	0.0193113979377817	0.209252406031109	NA
ENSTBEG00000002078	1.2779792598188	0.3727678450906	NA
ENSTBEG00000002079	1.48826321443101	1.05710939278449	NA
ENSTBEG00000002080	5.19303193183079	5.7083510340846	NA
ENSTBEG00000002082	2.60115894491391	2.91169927754304	NA
ENSTBEG00000002083	5.12112094161518	2.61314805419241	NA
ENSTBEG00000002084	0.39604842983341	0.146145017583295	NA
ENSTBEG00000002086	0.63001561583613	0.180030892081935	NA
ENSTBEG00000002087	3.01554936669975	1.66132711665013	NA
ENSTBEG00000002088	0.0667544178994338	0.0506992410502831	NA
ENSTBEG00000002089	5.41188934298862	4.21533257850569	NA
ENSTBEG00000002091	5.08029188018958	3.60378705990521	NA
ENSTBEG00000002092	3.64510208867013	0.184409470664934	NA
ENSTBEG00000002093	7.07511881300452	4.95158484349774	NA
ENSTBEG00000002094	0.22859241095588	0.31901001952206	NA
ENSTBEG00000002095	-0.00517065651276369	0.131773428256382	NA
ENSTBEG00000002096	0.00150891230016797	7.91673954384992	NA
ENSTBEG00000002097	5.638678306034	3.807434096983	NA
ENSTBEG00000002098	0.73327268248084	1.01745028375958	NA
ENSTBEG00000002099	3.63128133345367	3.17317158327317	NA
ENSTBEG00000002100	7.63094210662118	8.93054494668941	NA
ENSTBEG00000002101	1.82981652657923	3.02039648671038	NA
ENSTBEG00000002102	1.24057398030875	0.492110759845626	NA
ENSTBEG00000002103	4.58560556592178	3.63233021703911	NA
ENSTBEG00000002104	2.47490378013665	1.68452098493167	NA
ENSTBEG00000002105	2.14804583434168	3.22840708282916	NA
ENSTBEG00000002106	4.98464751093007	9.43725274453496	NA
ENSTBEG00000002107	5.11619844127135	0.862834104364324	NA
ENSTBEG00000002108	-0.00146328082738979	10.8145791404137	NA
ENSTBEG00000002109	5.94700863303577	3.74431968348211	NA
ENSTBEG00000002111	5.71755483234174	5.39693033382913	NA
ENSTBEG00000002112	4.86798001693585	2.35344749153207	NA
ENSTBEG00000002113	4.99655655598709	0.000371972006452578	NA
ENSTBEG00000002114	1.5439910247182	2.0980341126409	NA
ENSTBEG00000002115	0.911235942948206	0.704897153525897	NA
ENSTBEG00000002116	0.00765103549304384	0.574625582253478	NA
ENSTBEG00000002117	3.12634866877554	4.15569641561223	NA
ENSTBEG00000002118	2.62577442797007	2.64894703601496	NA
ENSTBEG00000002119	2.25294819053668	2.52671915473166	NA
ENSTBEG00000002120	2.78723516330163	1.33066241834919	NA
ENSTBEG00000002121	4.20049280356971	5.36841734821514	NA
ENSTBEG00000002122	5.46212508130338	0.0200783868483088	NA
ENSTBEG00000002124	0.368739250834304	1.01516064958285	NA
ENSTBEG00000002125	3.16971282610156	3.28606033694922	NA
ENSTBEG00000002126	6.38792142923393	5.96511753538303	NA
ENSTBEG00000002127	1.8972666554697	2.46653767226515	NA
ENSTBEG00000002128	0.00498935313607636	0.357110973431962	NA
ENSTBEG00000002129	2.59753365572375	0.0745112371381242	NA
ENSTBEG00000002130	8.65022776764866	0.853058941175669	NA
ENSTBEG00000002131	6.39253950834456	0.0996756508277212	NA
ENSTBEG00000002132	4.37157872363702	5.04994813818149	NA
ENSTBEG00000002133	0.0610299124179322	0.0242120937910339	NA
ENSTBEG00000002134	0.830160017121641	0.00107024143917948	NA
ENSTBEG00000002135	0.00042100361574151	0.0313455981921292	NA
ENSTBEG00000002136	0.747843210732341	-0.000272305366170187	NA
ENSTBEG00000002137	1.38716207354201	2.776580813229	NA
ENSTBEG00000002138	0.348257121361492	0.614830264319254	NA
ENSTBEG00000002139	2.04737911688705	1.07699181655647	NA
ENSTBEG00000002140	1.47760548739539	3.5897112563023	NA
ENSTBEG00000002141	5.92389105326548	0.54824387336726	NA
ENSTBEG00000002142	0.0299661317420685	0.0165535001289658	NA
ENSTBEG00000002143	3.75358340549179	0.919960097254106	NA
ENSTBEG00000002144	0.12891512216115	0.430501163919425	NA
ENSTBEG00000002145	4.80336111954241	4.2504124402288	NA
ENSTBEG00000002146	-0.0224933314041776	1.03735191570209	NA
ENSTBEG00000002147	2.74545880575984	1.85974734712008	NA
ENSTBEG00000002148	4.88393036928021	3.71036806535989	NA
ENSTBEG00000002149	1.00414404272861	-0.000337771364307275	NA
ENSTBEG00000002150	5.57982029353511	5.03337710323245	NA
ENSTBEG00000002151	11.1338151180583	9.07657644097086	NA
ENSTBEG00000002152	1.19621210463043	0.0424390826847866	NA
ENSTBEG00000002153	0.000222328009978116	0.0142995434950109	NA
ENSTBEG00000002154	5.85946820265154	1.88798764867423	NA
ENSTBEG00000002155	0.0507782502873349	0.0488894898563326	NA
ENSTBEG00000002156	4.62840407311558	3.05635646344221	NA
ENSTBEG00000002157	0.205003470903872	0.0513164245480642	NA
ENSTBEG00000002158	1.48466269982896	2.59903790008552	NA
ENSTBEG00000002159	0.295917460612321	0.0123583646938393	NA
ENSTBEG00000002160	2.71547990843255	-0.00131070421627674	NA
ENSTBEG00000002161	0.820307381642319	0.73946013417884	NA
ENSTBEG00000002162	6.03896845909407	2.92443977045296	NA
ENSTBEG00000002163	1.45418596578784	0.0262770796060822	NA
ENSTBEG00000002164	0.240885826646147	3.90163933667693	NA
ENSTBEG00000002165	4.97953265436898	2.69476892281551	NA
ENSTBEG00000002168	0.862332654339033	0.481388597830483	NA
ENSTBEG00000002169	5.50453478321358	5.78405285839321	NA
ENSTBEG00000002170	2.92021698275356	0.491960933623221	NA
ENSTBEG00000002171	0.102832411139132	0.149582419430434	NA
ENSTBEG00000002172	-0.00680117732296474	0.173327013661482	NA
ENSTBEG00000002173	1.64714386710319	1.1185707664484	NA
ENSTBEG00000002175	1.5834238289446	0.335925585527699	NA
ENSTBEG00000002176	7.52685115519243	5.16571892240379	NA
ENSTBEG00000002177	1.96212368768926	1.77441760615537	NA
ENSTBEG00000002178	5.13235637467825	4.92226356266088	NA
ENSTBEG00000002179	2.95913223320435	3.77748038339783	NA
ENSTBEG00000002180	5.31952054247424	2.83613347876288	NA
ENSTBEG00000002181	0.738295966526524	0.743626766736738	NA
ENSTBEG00000002182	4.66593039896039	10.2992900505198	NA
ENSTBEG00000002185	9.51343659997798	9.31732470001101	NA
ENSTBEG00000002186	3.60942664204019	0.0329213289799029	NA
ENSTBEG00000002187	4.51762659255286	0.247368928723569	NA
ENSTBEG00000002188	3.16919071060021	2.9381173946999	NA
ENSTBEG00000002189	6.3505944872117	4.81416700639415	NA
ENSTBEG00000002190	1.83398583525701	1.03050628237149	NA
ENSTBEG00000002192	3.10871650768494	3.03310249615753	NA
ENSTBEG00000002193	0.406253074089862	0.172226920455069	NA
ENSTBEG00000002194	4.96812777087947	4.17471461456026	NA
ENSTBEG00000002195	3.96001773401551	2.63545788299224	NA
ENSTBEG00000002196	0.014072185808332	0.983016557095834	NA
ENSTBEG00000002197	0.157710783423642	0.409210933288179	NA
ENSTBEG00000002198	1.35939207160116	-0.00174353580058002	NA
ENSTBEG00000002199	2.07051934647462	0.887968576762692	NA
ENSTBEG00000002200	0.319033470132609	0.253622739933695	NA
ENSTBEG00000002201	2.93188158340559	1.64346320829721	NA
ENSTBEG00000002202	3.46391251059111	2.22508899470445	NA
ENSTBEG00000002203	5.12468049160759	0.172301029196205	NA
ENSTBEG00000002204	2.35443680884438	0.00026609557780879	NA
ENSTBEG00000002205	4.96452404137102	2.08904547931449	NA
ENSTBEG00000002206	4.65561475438329	8.48728083557357e-05	NA
ENSTBEG00000002207	5.87131170550003	1.29742564724999	NA
ENSTBEG00000002209	4.26220593462013	2.93452928268994	NA
ENSTBEG00000002210	3.86972603602317	1.63090698198841	NA
ENSTBEG00000002211	0.848155554335216	0.507026947832392	NA
ENSTBEG00000002212	3.41306047660899	1.86999626169551	NA
ENSTBEG00000002213	1.59729021249456	3.95492741875272	NA
ENSTBEG00000002214	0.234458669720772	0.643522990139614	NA
ENSTBEG00000002215	0.951721062667142	0.705388093666429	NA
ENSTBEG00000002216	4.08631632348003	3.10033133825998	NA
ENSTBEG00000002218	6.56220195402122	3.92708727298939	NA
ENSTBEG00000002219	3.58393058192359	0.00544066778820645	NA
ENSTBEG00000002221	2.24414634964869	2.33412212517565	NA
ENSTBEG00000002222	3.66545066715677	1.10553746642161	NA
ENSTBEG00000002223	0.996850417439534	1.43511129128023	NA
ENSTBEG00000002224	4.77244587711857	2.76213381144071	NA
ENSTBEG00000002225	2.340375264668	0.000397617665998614	NA
ENSTBEG00000002227	0.0448204520737988	-5.74860368994243e-05	NA
ENSTBEG00000002228	1.947794407944	2.282019096028	NA
ENSTBEG00000002230	0.000211667791969265	0.0187009886040154	NA
ENSTBEG00000002231	3.95037518703613	4.19722715648193	NA
ENSTBEG00000002232	13.0050665575214	1.64984947123931	NA
ENSTBEG00000002233	6.82062747483769	6.57614001258115	NA
ENSTBEG00000002234	6.29372036660084	6.89815206669958	NA
ENSTBEG00000002235	0.0417783657923716	0.0474892871038142	NA
ENSTBEG00000002236	6.61290620828356	5.29802289585822	NA
ENSTBEG00000002237	4.99068418404506	3.36787965797747	NA
ENSTBEG00000002238	1.8822386311262	-1.56556310154906e-06	NA
ENSTBEG00000002239	0.0748526585105368	0.344113645744732	NA
ENSTBEG00000002242	0.519135465668964	0.190108367165518	NA
ENSTBEG00000002243	3.07525982704076	2.16729286147962	NA
ENSTBEG00000002244	0.0974860920610111	0.00012567896949447	NA
ENSTBEG00000002245	5.75676323095507	4.66231513452246	NA
ENSTBEG00000002246	4.99646985879898	4.87500107060051	NA
ENSTBEG00000002247	1.03152789609489	1.00880355195256	NA
ENSTBEG00000002248	2.14385238697189	5.00523905651405	NA
ENSTBEG00000002249	4.46826427686089	0.00256761156955721	NA
ENSTBEG00000002250	5.96132578847966	1.81777110576017	NA
ENSTBEG00000002251	6.14790588115836	4.72477780942082	NA
ENSTBEG00000002252	0.510210715016762	0.508755842491619	NA
ENSTBEG00000002253	3.25994420510054	2.87117114744973	NA
ENSTBEG00000002254	5.40325835159921	3.66275057420039	NA
ENSTBEG00000002255	0.00240093348055043	0.186636908259725	NA
ENSTBEG00000002256	1.19996622235719	1.62982281382141	NA
ENSTBEG00000002257	3.47017887404867	2.44931281297567	NA
ENSTBEG00000002258	5.47532203343367	1.53940573328317	NA
ENSTBEG00000002259	8.98940629066008	9.09300760466996	NA
ENSTBEG00000002260	0.00175070237429105	0.139119573812854	NA
ENSTBEG00000002262	2.61384600502623	3.68963449748689	NA
ENSTBEG00000002263	2.2205325306549	4.44903198467255	NA
ENSTBEG00000002264	1.59760867953613	0.479544510231937	NA
ENSTBEG00000002265	5.87612790937257	3.87045354531371	NA
ENSTBEG00000002266	9.27564370077896	4.15849989961052	NA
ENSTBEG00000002267	0.999585766164826	0.490098216917587	NA
ENSTBEG00000002268	9.35862055920476	7.37127447039762	NA
ENSTBEG00000002269	3.08102360020484	2.39358494989758	NA
ENSTBEG00000002270	2.22701106938774	3.85395071530613	NA
ENSTBEG00000002271	4.0171147344721	3.71500063276395	NA
ENSTBEG00000002272	1.81472131716123	0.302805366419386	NA
ENSTBEG00000002273	4.48590034655737	4.06753382672131	NA
ENSTBEG00000002274	0.00133030558494627	0.0911374547075269	NA
ENSTBEG00000002275	4.51496724926346	4.92257312536827	NA
ENSTBEG00000002277	0.2616050112962	-0.000335530648099797	NA
ENSTBEG00000002278	2.43848906083032	2.81573501958484	NA
ENSTBEG00000002279	3.24755585199661	5.59319582400169	NA
ENSTBEG00000002280	0.103142589730988	0.112383280134506	NA
ENSTBEG00000002281	1.95906624237517	2.00894312881241	NA
ENSTBEG00000002282	2.57314060925836	2.73457969537082	NA
ENSTBEG00000002283	0.804749644459131	-0.000115222229565399	NA
ENSTBEG00000002284	3.44290798729057	2.15048350635471	NA
ENSTBEG00000002285	7.25137570974479e-12	6.40663812145128e-10	NA
ENSTBEG00000002286	0.121489490611032	0.965802179694484	NA
ENSTBEG00000002287	1.65987210904932	0.070267620475338	NA
ENSTBEG00000002288	0.767393267077865	1.38557444146107	NA
ENSTBEG00000002289	1.20192714731978	-0.00154157365988808	NA
ENSTBEG00000002290	2.76244331117946	3.58870034441027	NA
ENSTBEG00000002291	7.03146648491964	0.441088132540181	NA
ENSTBEG00000002292	0.218247247481701	-2.37374085048044e-06	NA
ENSTBEG00000002293	0.384414823276693	1.13899576336165	NA
ENSTBEG00000002294	0.62581264578107	0.525324852109465	NA
ENSTBEG00000002295	2.34547621392742	0.00081970653628973	NA
ENSTBEG00000002297	2.14023849810396	0.000219500948021366	NA
ENSTBEG00000002298	0.643244594100628	0.0756546154496862	NA
ENSTBEG00000002299	0.0155099306222464	1.14776078468888	NA
ENSTBEG00000002300	1.85763016968094	0.152418965159531	NA
ENSTBEG00000002301	8.33252990001667	9.20221729999166	NA
ENSTBEG00000002302	5.09908643809739	4.6521845309513	NA
ENSTBEG00000002303	0.00750777387056301	0.506700363064718	NA
ENSTBEG00000002304	1.00197120692026	0.902873171539868	NA
ENSTBEG00000002305	0.78896890319231	0.280994448403845	NA
ENSTBEG00000002306	2.77758156072223	1.36707046963888	NA
ENSTBEG00000002307	3.60327479493561	0.0937272875321947	NA
ENSTBEG00000002308	0.429973426307018	0.588288511846491	NA
ENSTBEG00000002309	5.36081041212653	4.80683354393673	NA
ENSTBEG00000002310	2.34052293687849	4.34627903156076	NA
ENSTBEG00000002312	3.91462920310601	3.69389389844699	NA
ENSTBEG00000002313	5.07641423356324	5.31635863321838	NA
ENSTBEG00000002314	3.4796352236034	4.2746826381983	NA
ENSTBEG00000002316	6.15716760175431	5.01093369912285	NA
ENSTBEG00000002317	3.30249493240372	0.003519893798138	NA
ENSTBEG00000002318	0.229243899546962	-0.000294024773481221	NA
ENSTBEG00000002319	2.38183393862986	0.494305955685069	NA
ENSTBEG00000002320	4.93079416822197	0.128812510889013	NA
ENSTBEG00000002321	3.24450650784783	3.68448324607608	NA
ENSTBEG00000002323	7.12541237249348	2.71218456375326	NA
ENSTBEG00000002324	10.0013579870358	7.79961325648211	NA
ENSTBEG00000002325	3.19888575295355	2.63837412352323	NA
ENSTBEG00000002326	1.55030668105541	0.444811409472295	NA
ENSTBEG00000002327	7.72513178384462	4.63808585807769	NA
ENSTBEG00000002328	0.115288689879462	0.00014863006026901	NA
ENSTBEG00000002329	0.546800660137867	0.888550619931067	NA
ENSTBEG00000002330	2.40449933423184	1.06563045788408	NA
ENSTBEG00000002331	1.97968646742715	1.02990636628642	NA
ENSTBEG00000002332	1.23621544386394	2.19143792806803	NA
ENSTBEG00000002334	7.00835497553223	6.80635976223388	NA
ENSTBEG00000002336	1.07516242693548	1.59340351153226	NA
ENSTBEG00000002337	0.361883119468583	0.0268118652657085	NA
ENSTBEG00000002338	0.25504808221398	0.00363301639300995	NA
ENSTBEG00000002339	3.05130315797718	2.02167639601141	NA
ENSTBEG00000002341	2.75332084211388	1.46238432894306	NA
ENSTBEG00000002342	1.87952350877203	0.849086945613987	NA
ENSTBEG00000002343	1.76653859663588	2.15295147668206	NA
ENSTBEG00000002344	9.69332175099411	0.00203012450294683	NA
ENSTBEG00000002345	7.67143722213261	8.6021208889337	NA
ENSTBEG00000002346	3.97530135202674	3.49899632398663	NA
ENSTBEG00000002347	0.9155041603688	2.0519526948156	NA
ENSTBEG00000002348	0.163996976855743	0.623959661572128	NA
ENSTBEG00000002349	3.28453481595334	4.76904309202333	NA
ENSTBEG00000002350	2.12438415062979	0.527289274685103	NA
ENSTBEG00000002351	-0.038200502818008	0.973534251409004	NA
ENSTBEG00000002352	1.24499026688893	0.0813885690555333	NA
ENSTBEG00000002353	0.892545916909763	4.83058279154512	NA
ENSTBEG00000002354	2.461291684411	2.9815281577945	NA
ENSTBEG00000002356	6.02252109457799	4.107369702711	NA
ENSTBEG00000002357	1.47436030966283	0.297669945168583	NA
ENSTBEG00000002358	3.56818832675822	5.67549308662089	NA
ENSTBEG00000002359	0.010888543076681	0.797783728461659	NA
ENSTBEG00000002360	1.74042166590388	0.598729567048059	NA
ENSTBEG00000002361	4.74266848720699	2.55783225639651	NA
ENSTBEG00000002362	2.96841294933657	3.34122152533172	NA
ENSTBEG00000002363	1.87553200477168	0.56683242261416	NA
ENSTBEG00000002364	5.25594455985818	3.77697322007091	NA
ENSTBEG00000002365	0.549181935793779	0.13573331210311	NA
ENSTBEG00000002366	4.59128458558552	2.64325195720724	NA
ENSTBEG00000002369	1.7705482921554	0.459890453922301	NA
ENSTBEG00000002370	2.57119287424633	-0.00256508712316627	NA
ENSTBEG00000002371	4.50495661888666	0.0778955588066687	NA
ENSTBEG00000002372	2.25179307988535	2.83002321005732	NA
ENSTBEG00000002373	2.39589237060764	0.348847214696182	NA
ENSTBEG00000002375	2.32043484891752	1.21661212554124	NA
ENSTBEG00000002376	0.795252704370201	0.840851022814899	NA
ENSTBEG00000002377	1.49195790413193	2.55267204793403	NA
ENSTBEG00000002378	5.12490978914457	1.96740460542771	NA
ENSTBEG00000002379	0.176648835644768	0.0314855571776161	NA
ENSTBEG00000002380	3.07570983937572	0.60600690531214	NA
ENSTBEG00000002382	3.85765852633733	2.75593673683133	NA
ENSTBEG00000002383	4.57240843434131	1.03867350782935	NA
ENSTBEG00000002384	0.253338471536452	0.000148739231773997	NA
ENSTBEG00000002385	0.286307089742787	0.545319755128606	NA
ENSTBEG00000002386	2.37184648743112	1.02863658128444	NA
ENSTBEG00000002387	0.678704529638631	0.000874985180684323	NA
ENSTBEG00000002388	0.624680729767911	0.282221492616045	NA
ENSTBEG00000002389	3.73853814662008	2.89520067668996	NA
ENSTBEG00000002391	1.46723989511265	0.0195650124436745	NA
ENSTBEG00000002392	4.6043738434542	0.117886928272899	NA
ENSTBEG00000002393	1.31341097914046	1.31404373542977	NA
ENSTBEG00000002394	3.51106691041803	2.50355379479099	NA
ENSTBEG00000002395	2.10849290644641	0.000364796776796197	NA
ENSTBEG00000002396	1.93780199336818	1.48386650331591	NA
ENSTBEG00000002397	1.1120186352384	0.411979057380798	NA
ENSTBEG00000002398	1.68955063635358	0.486927056823209	NA
ENSTBEG00000002399	4.53064235663061	3.08161382168469	NA
ENSTBEG00000002400	1.54164220702741	0.078227716486294	NA
ENSTBEG00000002401	0.00359539070684829	0.246522054646576	NA
ENSTBEG00000002402	4.25260806069032	2.05745471965484	NA
ENSTBEG00000002403	1.01543841217982	0.19757717141009	NA
ENSTBEG00000002404	5.62352967820507	4.00467391089746	NA
ENSTBEG00000002405	1.11236216074247	0.472275644628765	NA
ENSTBEG00000002406	2.89527900595303	5.33513099702349	NA
ENSTBEG00000002407	6.86877890246562	0.606129223767189	NA
ENSTBEG00000002408	3.36757612966777	1.31917111016612	NA
ENSTBEG00000002409	4.81854205067814	7.29037197466093	NA
ENSTBEG00000002411	3.50880713006556	6.88654168496722	NA
ENSTBEG00000002412	0.0711781180349518	12.5647680659825	NA
ENSTBEG00000002413	3.948941784751	1.0090560326245	NA
ENSTBEG00000002414	0.8960489520266	2.7747931239867	NA
ENSTBEG00000002415	2.76615022714807	1.33131013642597	NA
ENSTBEG00000002416	4.80225368838535	4.14897765580732	NA
ENSTBEG00000002417	8.02058311656575	7.10251444171712	NA
ENSTBEG00000002418	2.39724147513766	1.37198501243117	NA
ENSTBEG00000002419	0.683691034034018	0.0697972329829909	NA
ENSTBEG00000002420	5.57657936447714	4.38442181776143	NA
ENSTBEG00000002421	3.60071126169538	2.83516386915231	NA
ENSTBEG00000002422	1.79666216649413	1.86603331675293	NA
ENSTBEG00000002423	1.33683381569504	0.293214667152482	NA
ENSTBEG00000002424	3.90293945226662	2.21961452386669	NA
ENSTBEG00000002425	2.79140053582459	0.111692719587704	NA
ENSTBEG00000002428	1.4904532481232	4.5738851259384	NA
ENSTBEG00000002429	5.90073103826336	-0.000184519131679602	NA
ENSTBEG00000002430	4.11703992282249	2.09632428858876	NA
ENSTBEG00000002431	1.51496225693555	0.734032721532227	NA
ENSTBEG00000002432	7.72225168697426	7.45551490651287	NA
ENSTBEG00000002433	-0.0264768752382791	0.999469262619139	NA
ENSTBEG00000002434	3.56202257470468	1.85257321264766	NA
ENSTBEG00000002435	0.157119594332278	9.39928338610249e-05	NA
ENSTBEG00000002436	0.283389459202059	0.000365345398970551	NA
ENSTBEG00000002437	2.62975280567475	0.580413522162625	NA
ENSTBEG00000002438	0.123444540011934	0.00390409999403286	NA
ENSTBEG00000002439	4.12878895684666	2.32757917157667	NA
ENSTBEG00000002440	3.32664185310398	3.51251057344801	NA
