brain	heart	kidney	liver
ENSRBIG00000032834	0.2786866	0	0	0
ENSRBIG00000032835	4.388458	2.761006	3.860496	2.703883
ENSRBIG00000032836	0	0	0	0.0811363
ENSRBIG00000032837	3.599195	1.312301	3.606824	0.1008882
ENSRBIG00000032838	3.93913	1.741382	3.424449	2.867481
ENSRBIG00000032839	4.110972	3.86477	4.022402	4.691097
ENSRBIG00000032840	0.6395628	0.9012473	2.224827	0.737383
ENSRBIG00000032841	1.530451	0	2.746543	3.75871
ENSRBIG00000032842	3.170786	0.3246841	2.151547	1.724786
ENSRBIG00000032843	0.1515601	0	0	0
ENSRBIG00000032844	0.1411986	0.0448483	0.6963268	0.1724248
ENSRBIG00000032845	6.641537	5.272582	6.365409	5.344794
ENSRBIG00000032846	5.896032	6.393513	4.112083	3.358739
ENSRBIG00000032847	6.38637	3.666344	2.506105	3.043092
ENSRBIG00000032848	3.083904	1.746618	2.129145	2.90655
ENSRBIG00000032849	3.441186	1.361917	2.641417	2.328811
ENSRBIG00000032850	4.51667	2.491085	2.433857	1.156778
ENSRBIG00000032851	4.229711	4.978132	3.592302	3.512543
ENSRBIG00000032852	0.329444	0.06476271	0.2745023	0.1185528
ENSRBIG00000032853	6.689397	4.172656	3.786053	1.925323
ENSRBIG00000032854	2.976758	2.406382	2.730603	2.022261
ENSRBIG00000032855	1.031014	2.122534	5.333864	2.511989
ENSRBIG00000032856	3.761243	1.488818	4.079967	2.36026
ENSRBIG00000032857	5.610053	5.589976	7.363548	4.705961
ENSRBIG00000032858	5.656614	5.010116	4.353487	3.737678
ENSRBIG00000032859	3.51666	0.1022729	0.5698362	0.5360431
ENSRBIG00000032860	2.66073	4.830112	3.510195	2.279782
ENSRBIG00000032861	3.845352	2.460486	2.700901	2.13117
ENSRBIG00000032862	3.845651	0.1653795	0.3898311	0.05773209
ENSRBIG00000032863	0.1459317	0.9599	4.481667	0.1039376
ENSRBIG00000032865	4.115653	1.78581	0	0.3162593
ENSRBIG00000032866	4.697513	4.648022	5.242984	4.901543
ENSRBIG00000032867	3.737514	0.6358825	3.104288	2.091998
ENSRBIG00000032868	4.342484	1.83777	4.268721	5.477346
ENSRBIG00000032870	5.440019	3.884373	4.934255	4.255064
ENSRBIG00000032871	4.199993	1.408353	0.9986764	0.3712042
ENSRBIG00000032872	7.40844	4.292583	4.362126	3.66948
ENSRBIG00000032873	0.4481704	0.1330914	0.4416067	1.247928
ENSRBIG00000032875	2.004552	0.6917816	1.453249	0.8079294
ENSRBIG00000032876	0.06495416	0	0	0
ENSRBIG00000032877	0.7265871	1.497689	2.040338	1.182864
ENSRBIG00000032878	2.618698	8.246394	4.754762	4.267972
ENSRBIG00000032879	3.233699	1.291338	2.247083	1.771167
ENSRBIG00000032880	3.959306	6.750408	6.360831	6.1524
ENSRBIG00000032881	4.571894	2.846715	4.581062	2.262593
ENSRBIG00000032882	5.404201	1.11298	1.055876	0.1144588
ENSRBIG00000032883	2.73626	1.888036	1.977154	1.085065
ENSRBIG00000032884	5.26161	3.509506	4.05065	3.03404
ENSRBIG00000032885	0.6144008	0.172435	0.8751132	0.1190537
ENSRBIG00000032886	6.268605	3.941134	6.202761	3.687408
ENSRBIG00000032887	5.463196	5.168311	4.936186	3.800963
ENSRBIG00000032888	1.394778	0.1868099	0.4454386	0.1391132
ENSRBIG00000032889	4.40863	1.822869	3.464302	1.184096
ENSRBIG00000032890	7.97682	6.954225	7.027268	5.967238
ENSRBIG00000032891	6.468596	5.952832	7.44446	6.936697
ENSRBIG00000032892	0	0	2.764365	0
ENSRBIG00000032895	2.766059	0.1563319	1.503272	0.9363323
ENSRBIG00000032896	7.269613	5.834967	5.952608	4.808617
ENSRBIG00000032897	1.276467	2.803704	0.4357438	1.609372
ENSRBIG00000032898	2.236817	2.940075	1.700444	1.162751
ENSRBIG00000032899	1.349784	4.224198	1.129237	0.550552
ENSRBIG00000032900	4.002342	3.051807	3.874423	3.847155
ENSRBIG00000032901	4.064598	4.038269	3.453482	2.390858
ENSRBIG00000032902	6.158695	3.646105	1.652698	0.3828742
ENSRBIG00000032903	2.94474	2.471281	5.284681	13.87551
ENSRBIG00000032904	5.832289	5.494401	7.130827	6.104061
ENSRBIG00000032905	7.345095	4.031757	2.751363	3.270207
ENSRBIG00000032906	6.835394	4.364051	4.896587	3.70217
ENSRBIG00000032907	0.1264002	0	0.4451228	0.5790517
ENSRBIG00000032908	9.047337	6.235066	7.209003	7.94825
ENSRBIG00000032909	4.539865	3.777184	3.05272	1.123271
ENSRBIG00000032910	0.8304354	0.3650598	0.7364464	2.449884
ENSRBIG00000032911	3.547465	0	0.2380674	0
ENSRBIG00000032912	3.880255	5.022985	6.671625	4.625545
ENSRBIG00000032913	0.1342918	0.1133247	0	0
ENSRBIG00000032914	5.161573	5.242379	4.664719	4.171886
ENSRBIG00000032915	5.703031	5.911004	5.939852	6.39391
ENSRBIG00000032916	0.6447691	0.5790898	0.476405	0.2362721
ENSRBIG00000032917	3.75277	3.441784	5.814312	6.330368
ENSRBIG00000032918	2.703854	0.7231015	0.6222285	0.1985633
ENSRBIG00000032919	4.886462	2.981769	4.51529	4.264904
ENSRBIG00000032920	5.747258	2.246584	3.933091	3.384216
ENSRBIG00000032921	0.1016247	0.2196093	0.3195452	0.07974879
ENSRBIG00000032922	1.99037	3.526657	3.996852	11.47265
ENSRBIG00000032923	5.945912	6.497571	4.873002	4.987396
ENSRBIG00000032924	4.095638	1.422478	2.072579	1.411535
ENSRBIG00000032925	0.06848509	0	0.07290827	0.05542225
ENSRBIG00000032926	0	2.98501	4.207791	3.677903
ENSRBIG00000032927	1.816456	3.182619	4.222758	1.4363
ENSRBIG00000032928	6.767999	2.295785	0.2149032	0.02979877
ENSRBIG00000032929	4.676843	4.696189	4.749464	4.368286
ENSRBIG00000032930	0.1468325	0.2251848	0.1297094	0
ENSRBIG00000032931	0.1258702	0	0.0290914	0
ENSRBIG00000032932	5.237154	2.010948	2.338989	0.6037809
ENSRBIG00000032933	0	0.7864558	1.297601	0
ENSRBIG00000032934	2.933155	0.05879356	1.12435	0.1815556
ENSRBIG00000032935	5.054601	4.967162	5.935837	2.947311
ENSRBIG00000032936	2.916892	0	0.03169288	0
ENSRBIG00000032937	4.892289	5.053289	5.041804	3.795975
ENSRBIG00000032938	3.189244	4.116648	4.539978	4.402839
ENSRBIG00000032939	6.239077	5.989877	3.012028	2.439416
ENSRBIG00000032940	4.745191	2.257705	4.1283	3.89898
ENSRBIG00000032941	3.606332	3.354204	1.998805	1.628738
ENSRBIG00000032942	2.278748	1.050993	1.688707	0.5874068
ENSRBIG00000032944	4.360189	1.220262	3.389418	2.45411
ENSRBIG00000032945	2.774467	1.954279	1.644484	1.365661
ENSRBIG00000032946	1.8918	0.6418724	0.5534195	0.1034396
ENSRBIG00000032947	5.958386	5.224357	6.276167	4.237189
ENSRBIG00000032948	5.128115	4.065042	3.796989	2.410409
ENSRBIG00000032949	1.759458	0.3111683	0.4381842	0.06703481
ENSRBIG00000032950	2.936465	4.343532	4.547108	3.977564
ENSRBIG00000032951	5.256016	0	0.6711366	0
ENSRBIG00000032952	1.519275	1.377479	2.316125	2.771936
ENSRBIG00000032953	5.618158	5.280068	6.205161	6.082073
ENSRBIG00000032954	5.139584	2.786757	5.447096	5.290899
ENSRBIG00000032955	1.868782	1.200216	1.042189	0.855863
ENSRBIG00000032956	0.03070841	0	0.007938061	0.01189602
ENSRBIG00000032958	1.39554	0.717756	0.6454093	0
ENSRBIG00000032959	1.024043	1.25222	0.2478329	0.07769625
ENSRBIG00000032960	7.017131	3.70961	4.649891	3.148275
ENSRBIG00000032961	2.059292	0.4403956	1.175633	0.673654
ENSRBIG00000032962	2.957947	1.28025	2.752673	0.9657658
ENSRBIG00000032963	6.340046	4.783148	5.239108	3.778577
ENSRBIG00000032964	2.300301	5.317703	3.778427	3.540392
ENSRBIG00000032965	4.699296	3.48971	2.30037	0.5419311
ENSRBIG00000032966	0	0.07652694	0.09218159	0
ENSRBIG00000032967	3.1309	2.052206	2.245045	1.922246
ENSRBIG00000032968	0.7242164	0.4448197	0.1113468	0.0748334
ENSRBIG00000032969	0.7240425	0.8884748	0.421743	0
ENSRBIG00000032970	0	0.1497965	0.3465178	3.741165
ENSRBIG00000032971	5.683312	5.572744	6.201697	6.689257
ENSRBIG00000032972	4.109695	3.777525	3.993991	3.082468
ENSRBIG00000032973	0.2486028	0.2704596	0.6690948	0.1994418
ENSRBIG00000032974	3.78862	5.160684	6.164318	7.483241
ENSRBIG00000032975	11.08683	12.04546	10.22079	10.10192
ENSRBIG00000032976	1.281324	0.04872165	0.1278005	0.04872305
ENSRBIG00000032977	2.597743	2.459348	2.887933	4.417913
ENSRBIG00000032978	1.319826	0	0.5931501	0.6468741
ENSRBIG00000032979	2.036837	1.579909	4.547535	4.412912
ENSRBIG00000032980	6.557019	8.058576	6.819017	5.790756
ENSRBIG00000032981	3.511569	2.135101	2.980484	0.9946478
ENSRBIG00000032982	4.02044	3.709291	4.25931	3.227606
ENSRBIG00000032984	5.407383	3.75971	4.088167	3.301346
ENSRBIG00000032985	2.429533	0.7911208	0.569806	0.254005
ENSRBIG00000032986	0.1440829	0	0	0
ENSRBIG00000032988	2.325833	0.0338991	0.1099141	0.3268422
ENSRBIG00000032989	11.52185	12.06473	11.20847	11.63232
ENSRBIG00000032991	4.924056	3.834012	3.919563	3.289796
ENSRBIG00000032992	1.127996	3.056153	2.213997	1.294453
ENSRBIG00000032993	3.391063	2.366006	2.355742	1.43621
ENSRBIG00000032994	0.6378764	1.173441	4.114125	0.4714403
ENSRBIG00000032995	0.4419264	2.367472	0	0.2242379
ENSRBIG00000032996	4.518016	7.342598	3.453907	4.563447
ENSRBIG00000032997	5.388617	3.909553	4.129454	2.47361
ENSRBIG00000032999	0	0.118492	0	0
ENSRBIG00000033000	4.127892	1.89522	1.981297	1.585469
ENSRBIG00000033001	1.981078	0.08232668	0.01837267	0
ENSRBIG00000033002	1.720607	1.380873	2.385381	1.766582
ENSRBIG00000033003	4.542227	4.542419	4.272568	2.925213
ENSRBIG00000033004	1.753814	4.326437	3.117974	0
ENSRBIG00000033005	0.1847805	0	2.115023	0.05321062
ENSRBIG00000033006	3.558868	1.591397	4.293702	1.946473
ENSRBIG00000033007	4.864082	3.615892	4.277735	4.353678
ENSRBIG00000033008	1.333853	0.09963979	0.3025472	0.1330632
ENSRBIG00000033009	4.154812	3.436059	4.244312	5.067934
ENSRBIG00000033010	0.06121463	0	3.97756	5.801726
ENSRBIG00000033012	5.664454	6.462849	5.262543	4.186077
ENSRBIG00000033013	1.185708	0	0	0
ENSRBIG00000033014	2.940945	0.8877015	2.172225	1.689685
ENSRBIG00000033015	5.05721	3.878961	4.131178	3.236911
ENSRBIG00000033016	2.686167	4.409111	5.267299	3.531114
ENSRBIG00000033017	3.978125	1.522782	1.023734	0.6194919
ENSRBIG00000033018	3.530233	2.406022	1.927608	1.638509
ENSRBIG00000033019	4.655613	5.42792	5.46851	4.31805
ENSRBIG00000033020	4.966489	3.93195	2.308489	2.375719
ENSRBIG00000033021	0.07396223	0.1876183	1.322775	0.06160493
ENSRBIG00000033022	0.8110188	1.906489	2.012154	2.146661
ENSRBIG00000033023	4.920655	3.195062	3.807345	2.833505
ENSRBIG00000033024	6.815524	6.169787	5.432856	4.633623
ENSRBIG00000033025	1.083431	0.8121318	1.229256	2.132327
ENSRBIG00000033026	7.035723	0.03390361	0.08350368	0.04401859
ENSRBIG00000033027	6.570501	7.23108	6.480456	5.892301
ENSRBIG00000033028	0.7309138	0	0.0801326	2.978987
ENSRBIG00000033029	0.7070618	0.02930474	0.6417661	2.559203
ENSRBIG00000033030	4.344057	5.895901	5.273553	4.322059
ENSRBIG00000033031	0.2169626	0	0	0
ENSRBIG00000033033	5.814761	3.105852	2.092689	1.450578
ENSRBIG00000033034	5.443582	0.7566531	2.522334	0.9241235
ENSRBIG00000033035	7.063719	1.083894	7.667956	3.648166
ENSRBIG00000033036	4.242671	3.428162	3.730598	2.53391
ENSRBIG00000033037	0	0.1345138	0.01208622	0.08875085
ENSRBIG00000033038	0.6447091	0	1.161114	0
ENSRBIG00000033039	0.7355308	0	0.3081348	0
ENSRBIG00000033040	3.22242	0	1.798842	0
ENSRBIG00000033041	1.208334	0.8265391	0.9043215	0.2354969
ENSRBIG00000033042	4.666166	5.716667	6.091947	6.008588
ENSRBIG00000033043	0.3029624	0.07914146	0.3293843	0.08990229
ENSRBIG00000033044	4.27823	3.525831	4.176004	2.96885
ENSRBIG00000033045	0.7763904	2.973192	3.638584	1.334311
ENSRBIG00000033046	0	0	0.3045332	0.2420805
ENSRBIG00000033047	3.907746	3.446116	3.098253	2.162149
ENSRBIG00000033048	1.488232	0.03853044	0	0.05035416
ENSRBIG00000033049	5.427495	6.621805	5.7178	4.62764
ENSRBIG00000033050	5.133758	5.197571	4.499297	2.793488
ENSRBIG00000033051	1.621707	3.663424	1.812256	1.447828
ENSRBIG00000033052	4.386135	3.852808	4.422078	3.801128
ENSRBIG00000033053	4.745361	3.852249	2.90626	2.329571
ENSRBIG00000033054	4.177136	4.821511	4.530839	4.204923
ENSRBIG00000033055	0.9868747	1.279947	0.3773037	0.207618
ENSRBIG00000033057	7.117934	1.027232	0.9497015	0
ENSRBIG00000033058	5.218611	3.488091	5.301339	3.899678
ENSRBIG00000033059	3.722362	2.989103	2.945308	2.110054
ENSRBIG00000033060	1.7293	0.833673	1.059819	0.9279791
ENSRBIG00000033061	2.549797	1.262734	2.429268	0.8514456
ENSRBIG00000033062	3.779911	0.833673	0.723168	0
ENSRBIG00000033063	0	0	0.4473898	0
ENSRBIG00000033064	0.7033506	0.6942491	3.460784	4.515963
ENSRBIG00000033065	5.245989	4.944469	3.720203	2.770233
ENSRBIG00000033066	1.025029	0.4074833	0.2549628	0.1576543
ENSRBIG00000033068	0.1125699	0.06748535	0.2181066	0.3913113
ENSRBIG00000033069	0.4580082	1.034596	0.7350334	0.2918864
ENSRBIG00000033070	0	0	0.09078488	0
ENSRBIG00000033071	2.190492	1.924149	3.455135	3.14938
ENSRBIG00000033072	4.403838	2.045079	4.239969	3.646609
ENSRBIG00000033073	0.9937222	0.7314387	4.38718	0.5129065
ENSRBIG00000033074	0.4012198	0	0	0
ENSRBIG00000033075	0.03063167	1.144322	0.09233956	0
ENSRBIG00000033077	0.7196198	3.39957	2.489052	0.2444511
ENSRBIG00000033078	0.3388397	0.1197279	0.1950137	0.05483237
ENSRBIG00000033079	3.602423	2.695099	4.227191	1.890384
ENSRBIG00000033080	3.516204	1.124295	2.231125	0.5809491
ENSRBIG00000033081	0.05670088	0.1435227	0.04385429	0.02215217
ENSRBIG00000033082	3.992829	1.201646	0.5391296	0.1237639
ENSRBIG00000033083	4.261922	6.550824	7.821933	7.914816
ENSRBIG00000033084	0.7584874	0	0.1305747	0
ENSRBIG00000033085	0.2980025	0.8711789	1.435996	1.350065
ENSRBIG00000033086	2.539586	0.801407	1.417402	1.346117
ENSRBIG00000033087	5.436326	3.773627	5.096237	6.683072
ENSRBIG00000033088	4.733832	3.616169	4.292929	3.535058
ENSRBIG00000033089	2.997365	1.917814	1.892006	1.538051
ENSRBIG00000033090	3.299577	4.599568	3.842959	6.975722
ENSRBIG00000033091	0.1474226	0.3128993	2.756391	0.8395912
ENSRBIG00000033092	4.029082	1.935584	2.487507	1.826408
ENSRBIG00000033093	2.388354	3.922433	3.932346	3.037869
ENSRBIG00000033094	5.958043	6.31423	5.843187	4.836143
ENSRBIG00000033096	2.925235	2.071499	2.408042	2.879827
ENSRBIG00000033097	3.102433	2.588104	2.153283	0
ENSRBIG00000033098	1.549275	4.168762	1.150215	0.5171658
ENSRBIG00000033099	2.969563	0.7818809	0.2603726	0.2033641
ENSRBIG00000033100	0	0	0	0.5506781
ENSRBIG00000033101	0	0	0.03965697	0
ENSRBIG00000033102	2.385633	2.93492	4.217564	3.096535
ENSRBIG00000033103	3.754802	0.702506	2.450198	2.161417
ENSRBIG00000033104	6.469943	5.57373	4.847727	4.065801
ENSRBIG00000033105	2.825206	1.997935	2.601004	3.191334
ENSRBIG00000033106	2.117752	0	0.3897133	0
ENSRBIG00000033107	4.675352	4.359664	3.553112	2.130809
ENSRBIG00000033108	5.429237	2.975176	3.541055	2.506257
ENSRBIG00000033109	6.151518	6.182877	5.092309	4.809646
ENSRBIG00000033110	2.709708	3.78954	3.093445	2.139189
ENSRBIG00000033112	8.751132	5.61016	6.697524	7.268603
ENSRBIG00000033113	4.688727	5.648615	4.456962	4.189544
ENSRBIG00000033115	4.9299	4.019711	3.127476	2.594238
ENSRBIG00000033116	3.703499	0.3538585	0.991222	0.5030648
ENSRBIG00000033117	1.946196	0.8405237	1.388105	1.151589
ENSRBIG00000033118	0.6993375	0.3483265	0.03369673	0
ENSRBIG00000033119	3.643879	4.318635	3.434275	2.245897
ENSRBIG00000033120	5.075352	1.81343	4.232175	3.648429
ENSRBIG00000033122	2.630781	1.969333	1.936199	1.410954
ENSRBIG00000033123	7.118334	0.01067145	0	0.01423663
ENSRBIG00000033124	6.148155	7.884848	8.423381	8.169629
ENSRBIG00000033125	0	0	0.1482404	0
ENSRBIG00000033126	10.14052	7.107968	1.131879	3.020599
ENSRBIG00000033127	4.633797	1.865838	3.268901	2.293847
ENSRBIG00000033128	4.452233	2.525558	3.156358	1.667651
ENSRBIG00000033129	5.765397	4.852943	3.100456	0.912029
ENSRBIG00000033130	9.46466	4.832429	6.649519	0.7363927
ENSRBIG00000033131	6.969439	3.423867	1.000761	2.037252
ENSRBIG00000033132	4.331526	2.997659	3.017047	4.328111
ENSRBIG00000033133	3.625754	2.774736	2.020335	1.948393
ENSRBIG00000033135	1.035138	4.332318	3.386327	4.591265
ENSRBIG00000033136	0.4523129	1.82895	2.129889	0.8891519
ENSRBIG00000033137	0.4986583	2.527971	1.099457	2.093969
ENSRBIG00000033138	5.031326	2.791333	4.927858	4.391004
ENSRBIG00000033139	2.849189	1.305644	0.8995515	2.722977
ENSRBIG00000033140	0.6552318	1.716662	3.119703	5.097109
ENSRBIG00000033141	0.4518235	0.07612027	0	0.1587106
ENSRBIG00000033142	2.525655	1.458135	1.198733	0.8616672
ENSRBIG00000033144	2.563209	1.759071	3.044997	3.439107
ENSRBIG00000033145	1.219636	0.2517627	0.9469898	0.1184922
ENSRBIG00000033146	0.729384	0.1532658	0.2806737	0.2574681
ENSRBIG00000033147	4.988028	6.372954	1.565319	0.1887283
ENSRBIG00000033148	0.7053764	0.370479	0.5669583	0.4765911
ENSRBIG00000033149	1.229637	0.5475327	0	0
ENSRBIG00000033150	0.1683365	0.152099	2.612494	0.2135732
ENSRBIG00000033151	4.841187	2.554465	5.297592	4.387338
ENSRBIG00000033152	0	0.1545949	4.480016	3.792488
ENSRBIG00000033153	1.352199	1.531703	0.5484435	0.163925
ENSRBIG00000033154	2.398312	1.284858	0.7458517	0.183193
ENSRBIG00000033155	6.907296	8.240754	7.281894	6.632881
ENSRBIG00000033156	6.827399	0.1457315	0.1063777	0.3024856
ENSRBIG00000033157	3.217606	4.272314	4.013525	0.2726885
ENSRBIG00000033158	1.161346	5.036156	1.860903	1.193015
ENSRBIG00000033159	3.418788	1.998708	6.278561	4.547375
ENSRBIG00000033160	0	0.5260448	0.5489317	0
ENSRBIG00000033161	4.242047	4.429995	3.806834	2.205163
ENSRBIG00000033162	5.343081	6.818646	4.532386	4.110154
ENSRBIG00000033163	1.927779	0	0.3364567	0.1276177
ENSRBIG00000033165	0.8786897	0.5163404	6.439431	0.32186
ENSRBIG00000033166	5.012448	3.98992	3.554024	1.938557
ENSRBIG00000033167	4.74119	3.873186	5.492372	2.649678
ENSRBIG00000033168	5.01834	4.505548	2.838234	2.362181
ENSRBIG00000033169	1.443941	0.5546635	0.7046303	1.987335
ENSRBIG00000033170	3.035297	4.711685	1.826538	1.71666
ENSRBIG00000033171	0	0.05436771	0	1.10835
ENSRBIG00000033172	6.528706	6.206376	5.965692	6.393193
ENSRBIG00000033173	3.824737	1.69813	2.769236	1.961546
ENSRBIG00000033174	1.003228	0.9505266	0.9452361	1.075019
ENSRBIG00000033176	4.774655	2.461657	2.26542	1.252864
ENSRBIG00000033177	2.749436	3.936902	5.429603	7.072009
ENSRBIG00000033178	5.565488	1.549002	3.212607	2.29962
ENSRBIG00000033179	6.184758	5.943647	7.881266	6.179794
ENSRBIG00000033180	0	0	0	0.0420614
ENSRBIG00000033181	3.122953	1.765259	2.489484	2.517225
ENSRBIG00000033182	4.130413	0.4275794	1.482683	0.5827795
ENSRBIG00000033183	0	0	0.01639724	0
ENSRBIG00000033185	0	0	0.4926572	0
ENSRBIG00000033186	0.3140468	0.175872	0.1851815	0.04504799
ENSRBIG00000033188	3.488512	3.994028	4.682085	3.472379
ENSRBIG00000033189	5.116539	5.250787	4.87874	2.818272
ENSRBIG00000033190	1.173249	0.6945103	0.6512497	0.6075798
ENSRBIG00000033191	4.266374	3.337504	3.93725	4.41079
ENSRBIG00000033192	2.836223	2.039275	1.713471	0.8027086
ENSRBIG00000033193	5.341838	5.562628	5.777494	5.249348
ENSRBIG00000033194	4.228811	7.463961	6.696959	4.028457
ENSRBIG00000033195	4.445889	4.845508	4.184474	3.318894
ENSRBIG00000033196	3.704319	3.71721	4.29871	2.970922
ENSRBIG00000033197	1.239783	0.1804827	0.7069973	0.2331285
ENSRBIG00000033198	2.709465	0.9422908	1.394887	1.108424
ENSRBIG00000033199	2.284245	3.527296	3.39752	3.240752
ENSRBIG00000033200	3.333759	2.643193	2.086023	2.105531
ENSRBIG00000033201	5.116606	8.647157	7.411344	6.484618
ENSRBIG00000033202	3.696617	5.252136	3.8649	2.965574
ENSRBIG00000033203	5.338435	4.675605	4.610888	3.516787
ENSRBIG00000033205	2.859304	1.453233	2.230535	0.9994856
ENSRBIG00000033206	4.788708	3.623413	4.308873	3.448034
ENSRBIG00000033207	5.247745	4.915401	3.925551	3.197832
ENSRBIG00000033208	0.243295	0.02529732	0.1270038	0.06519963
ENSRBIG00000033209	3.144113	5.535297	3.678883	5.00155
ENSRBIG00000033210	5.914526	3.481674	6.181667	6.324408
ENSRBIG00000033212	5.765325	6.056241	5.786369	4.247935
ENSRBIG00000033213	3.212902	0.6058499	1.916603	1.217913
ENSRBIG00000033214	2.009709	0	0	0
ENSRBIG00000033215	0	1.375023	0.2476517	0
ENSRBIG00000033216	1.312334	0.64294	0.2638036	0.1785489
ENSRBIG00000033217	1.187609	0.1806418	0.6084611	0.2189436
ENSRBIG00000033218	8.773017	7.509452	9.267339	8.083946
ENSRBIG00000033219	0.3787757	0	0.3148485	0
ENSRBIG00000033220	4.026568	6.674826	3.330409	3.557248
ENSRBIG00000033221	0.5142425	0.7130847	1.519181	0.1485168
ENSRBIG00000033222	2.828948	0.4735137	0.3013816	0.0125078
ENSRBIG00000033223	0.1410665	0	0.8094326	0
ENSRBIG00000033224	0	0	0	0.3624789
ENSRBIG00000033225	0.4230898	1.28765	2.117785	1.809731
ENSRBIG00000033226	1.180937	0.9123532	4.18943	3.306468
ENSRBIG00000033227	0	0	2.62163	0
ENSRBIG00000033229	3.736713	1.569724	3.103617	3.184587
ENSRBIG00000033230	2.796652	1.594353	1.247849	1.099315
ENSRBIG00000033231	0.9386893	2.975168	4.969146	3.068652
ENSRBIG00000033232	1.451536	2.159862	2.95314	1.849627
ENSRBIG00000033233	0.396633	0.07059624	0.4149657	0.2581462
ENSRBIG00000033234	4.131371	4.113414	3.03636	1.566381
ENSRBIG00000033235	2.863689	1.520638	1.350803	1.118745
ENSRBIG00000033236	0	0	0.05478459	0
ENSRBIG00000033238	3.13333	0.1123007	1.9996	2.143286
ENSRBIG00000033239	1.654562	0.2013177	0.4794882	0.1462329
ENSRBIG00000033240	1.117595	0.2799597	0.9114485	0.4135074
ENSRBIG00000033241	3.578597	3.171926	3.556806	2.750776
ENSRBIG00000033244	6.589752	5.580272	5.811499	4.532753
ENSRBIG00000033245	4.398887	0.7979501	4.097832	4.728198
ENSRBIG00000033246	6.675391	7.77211	6.015009	5.190038
ENSRBIG00000033247	3.545795	2.839331	3.356326	2.236321
ENSRBIG00000033248	0.5988873	2.271596	2.17968	0.1790052
ENSRBIG00000033249	5.022599	5.077491	5.548446	4.246613
ENSRBIG00000033250	1.444794	2.585829	3.081934	6.026629
ENSRBIG00000033251	4.695738	4.972045	3.999549	3.461227
ENSRBIG00000033252	0	0	0.9174837	0
ENSRBIG00000033255	6.607062	4.423001	5.428043	5.115087
ENSRBIG00000033256	4.692701	2.776439	0.3125258	0.07443118
ENSRBIG00000033257	3.25741	2.101156	2.480725	1.194812
ENSRBIG00000033258	3.605872	1.200102	3.276363	2.566264
ENSRBIG00000033259	3.18482	1.125036	5.126481	1.893602
ENSRBIG00000033260	0.2267748	0.04422413	0.09212502	0
ENSRBIG00000033261	0	0	0.09934948	0
ENSRBIG00000033262	7.165928	3.743023	7.195414	5.598481
ENSRBIG00000033263	6.645212	5.922359	6.932427	5.747949
ENSRBIG00000033264	2.284372	3.029333	2.782012	7.161966
ENSRBIG00000033265	3.502216	2.033476	3.68483	2.83428
ENSRBIG00000033266	4.127188	1.602139	1.254382	0.8597287
ENSRBIG00000033267	7.704843	7.060281	5.632499	5.123397
ENSRBIG00000033268	2.05853	0.7854936	0.4234717	0.3664179
ENSRBIG00000033269	0.08272575	0.1410377	0.04159079	0
ENSRBIG00000033270	6.604263	7.134231	6.35742	7.741157
ENSRBIG00000033271	4.06929	2.955774	3.575591	3.284946
ENSRBIG00000033272	1.065628	1.696538	3.201273	1.895929
ENSRBIG00000033273	5.59414	6.798702	5.83531	4.488937
ENSRBIG00000033274	0.09412416	0	0	0
ENSRBIG00000033275	6.671358	6.355799	6.18715	5.603599
ENSRBIG00000033276	2.601535	2.630126	2.947333	2.649802
ENSRBIG00000033277	1.452537	1.736071	2.8123	1.003955
ENSRBIG00000033278	10.17431	10.79343	9.595369	9.983958
ENSRBIG00000033279	2.864442	1.441861	0.9286849	1.887451
ENSRBIG00000033280	2.038127	2.6639	2.11054	2.12412
ENSRBIG00000033281	3.236621	1.679379	0.3197081	0.082835
ENSRBIG00000033282	2.929388	0.8637775	0.3192399	0.09997865
ENSRBIG00000033283	2.110557	0.7536944	0.9829377	0.3366079
ENSRBIG00000033284	3.411337	1.12148	2.800001	2.268413
ENSRBIG00000033285	5.11282	4.377533	4.368529	2.723496
ENSRBIG00000033286	5.882472	0.5822718	0.2361962	0.03255848
ENSRBIG00000033287	2.210432	0.2705325	0.3052262	0.01867021
ENSRBIG00000033288	1.135771	7.985441	0.5312013	0.3146714
ENSRBIG00000033289	5.319742	4.649464	4.816812	3.598686
ENSRBIG00000033290	6.03891	6.479053	6.162655	1.082634
ENSRBIG00000033291	7.67848	3.120996	2.903985	1.115879
ENSRBIG00000033292	5.302374	3.812704	6.039801	3.959196
ENSRBIG00000033293	0.1165034	0.2549979	0.1395284	0
ENSRBIG00000033294	4.25989	5.334529	4.256356	3.109561
ENSRBIG00000033297	3.090371	1.926197	1.789299	1.326175
ENSRBIG00000033298	6.874934	7.893339	7.839607	7.936689
ENSRBIG00000033299	4.512625	6.023699	5.323111	4.480705
ENSRBIG00000033300	0	0	0.486045	0
ENSRBIG00000033301	6.568091	4.557474	5.589566	3.705078
ENSRBIG00000033302	0.8402441	0.5302705	0	0
ENSRBIG00000033303	4.424828	4.157951	4.606036	3.133927
ENSRBIG00000033304	2.891244	2.891623	1.323087	3.0495
ENSRBIG00000033307	2.196352	0.4650069	4.936784	0.6605745
ENSRBIG00000033308	5.121334	2.793163	4.307528	3.679461
ENSRBIG00000033309	0	0	0	1.600779
ENSRBIG00000033310	2.470159	2.229063	1.571065	1.71062
