brain	testis
ENSTGUG00000004777	0.43322294083998	2.00322284081339
ENSTGUG00000004778	0.558601979842305	6.70584922713975
ENSTGUG00000004779	0.429494801122316	6.91611336329972
ENSTGUG00000004780	3.20213491283561	3.54372226149318
ENSTGUG00000004781	4.10500218196778	1.89707445409665
ENSTGUG00000004782	0.307825104775417	0.194825485673748
ENSTGUG00000004783	4.59165860145868	4.81552719562396
ENSTGUG00000004784	6.13820758560159	4.35650757652856
ENSTGUG00000004785	8.73705333528276	9.43746399415171
ENSTGUG00000004786	8.37457167679521	6.35351030294771
ENSTGUG00000004787	4.81718200224963	6.6200639932511
ENSTGUG00000004788	0.217739013949312	0.243330171485396
ENSTGUG00000004789	6.81725115290677	6.92126220794637
ENSTGUG00000004790	5.27157926303118	4.74414021090646
ENSTGUG00000004791	5.11069516706389	3.14668616547499
ENSTGUG00000004792	4.49789082433626	4.16508052699124
ENSTGUG00000004793	5.99209934963601	4.90973361775863
ENSTGUG00000004794	4.7477178133741	3.08746055987769
ENSTGUG00000004795	4.58047035796614	3.60956492610158
ENSTGUG00000004796	3.94299072453025	4.60752382640925
ENSTGUG00000004797	8.19146453052699	6.72500274175235
ENSTGUG00000004798	3.36348379468973	3.92142128259747
ENSTGUG00000004799	3.13869611905263	4.05891397617543
ENSTGUG00000004800	4.36948925220055	0.978076610065024
ENSTGUG00000004801	5.70744313387345	6.09247959837964
ENSTGUG00000004802	4.90453213900695	5.57345558297914
ENSTGUG00000004803	2.9686903240422	3.68401502787341
ENSTGUG00000004804	6.25147644791867	3.61414832291065
ENSTGUG00000004806	3.71049061368913	4.57408482559927
ENSTGUG00000004808	5.15414664962663	4.9620990511201
ENSTGUG00000004809	5.99576424486391	8.84760593207493
ENSTGUG00000004810	5.74662408042565	4.70553209205638
ENSTGUG00000004811	4.86075098748032	6.76319503755904
ENSTGUG00000004812	2.17343763608249	1.61844925841921
ENSTGUG00000004813	4.26014440858127	2.56946677425619
ENSTGUG00000004814	4.09498624789986	4.31412492296709
ENSTGUG00000004815	4.43912842344111	4.43076672967668
ENSTGUG00000004816	4.49952264742298	5.0125323910644
ENSTGUG00000004817	1.08517050762035	1.41686814380561
ENSTGUG00000004819	6.2783452169417	5.08660301584155
ENSTGUG00000004821	3.56661052968839	4.7459610776015
ENSTGUG00000004822	3.34374621468324	4.92808902261695
ENSTGUG00000004823	0.230809454868693	3.37025926872726
ENSTGUG00000004824	4.35079421987368	0.0496351070456346
ENSTGUG00000004825	0.503932095849878	4.2044352557837
ENSTGUG00000004826	7.12306424192872	5.99138827421385
ENSTGUG00000004827	4.24316037807435	2.81870819911027
ENSTGUG00000004828	0.384355619158714	1.12482014252386
ENSTGUG00000004829	2.14441690908397	3.22202360608142
ENSTGUG00000004830	4.7259531604933	3.53474751852011
ENSTGUG00000004831	6.06147322524993	6.43033565758354
ENSTGUG00000004832	2.55979604022889	6.04310254597999
ENSTGUG00000004833	5.60041409052413	4.90074639509427
ENSTGUG00000004834	2.13634260896948	2.49428583975822
ENSTGUG00000004835	1.78669216218996	7.66195618009679
ENSTGUG00000004836	6.42261653126097	5.24775240621708
ENSTGUG00000004837	0.231223781739761	1.38235335478072
ENSTGUG00000004838	0.213910182874944	1.14395057137517
ENSTGUG00000004839	1.73408425411559	2.10227723765323
ENSTGUG00000004840	4.99910815311488	5.09861020732204
ENSTGUG00000004841	4.72819239014326	3.52709049623688
ENSTGUG00000004842	5.93118646626801	6.20061693452931
ENSTGUG00000004843	4.77363707706937	3.55536943545856
ENSTGUG00000004844	5.05299669744769	4.11810790765693
ENSTGUG00000004845	8.12414327444167	8.88220351000831
ENSTGUG00000004846	0.404690649724511	0.3885545841598
ENSTGUG00000004847	3.10342473149127	3.5248978055262
ENSTGUG00000004848	6.54034495581669	3.50857479921658
ENSTGUG00000004849	0.681569642872875	3.47173487138138
ENSTGUG00000004850	4.64718762768815	4.36341678360222
ENSTGUG00000004851	0.628000406170257	1.78723981482256
ENSTGUG00000004852	5.6410991238728	8.4682256283816
ENSTGUG00000004853	0.145277256640629	0.940982430078114
ENSTGUG00000004854	4.44462021591824	4.29733801891195
ENSTGUG00000004855	3.90416228287852	8.09170048469778
ENSTGUG00000004856	0.129807088736053	0.115285473791841
ENSTGUG00000004857	5.15858639347149	5.28276181958552
ENSTGUG00000004858	3.91311374307885	5.90393977076345
ENSTGUG00000004859	1.71554875603215	2.47344673190354
ENSTGUG00000004860	2.6227287223536	5.09721483293921
ENSTGUG00000004861	1.86484768395306	1.53914658147416
ENSTGUG00000004862	5.60244875375577	8.32019840539935
ENSTGUG00000004863	0.0727061704285484	0.688661245381022
ENSTGUG00000004864	0.324897082276517	3.54336341983712
ENSTGUG00000004865	3.7633286123723	4.07529782954977
ENSTGUG00000004867	2.1908763325659	1.87374266896895
ENSTGUG00000004868	2.47568459344577	5.28866121966269
ENSTGUG00000004869	1.5889786424781	0.708675705899032
ENSTGUG00000004870	4.61843904701893	5.97707119227654
ENSTGUG00000004871	0.00747352222731766	0.21960550665138
ENSTGUG00000004872	2.7786934646219	3.61747093946762
ENSTGUG00000004873	0.582762515516202	1.90558078678473
ENSTGUG00000004874	3.89066031823407	5.11683971196446
ENSTGUG00000004875	1.0124031676434	2.2884722970698
ENSTGUG00000004876	5.07095097592492	8.58125640555856
ENSTGUG00000004877	2.11793819437183	1.84875575021786
ENSTGUG00000004878	6.79487205014898	1.01296878288641
ENSTGUG00000004879	2.19144505132466	4.43895784602602
ENSTGUG00000004880	0.906096178403785	1.31066059812198
ENSTGUG00000004881	5.23280408417216	2.8237994141502
ENSTGUG00000004882	3.00451954113301	2.69694104326763
ENSTGUG00000004883	2.8119975264486	7.4751094206542
ENSTGUG00000004884	0.0635848429749288	0.76225718774188
ENSTGUG00000004885	4.2504321599642	1.6435545201074
ENSTGUG00000004886	1.59445665362257	7.14958893913228
ENSTGUG00000004887	3.37231395154477	4.12993581203234
ENSTGUG00000004888	4.18823540019399	5.43688313275138
ENSTGUG00000004889	5.14621356891455	3.17274929325636
ENSTGUG00000004890	5.15071386942291	6.3302327250646
ENSTGUG00000004891	3.46671033631207	3.54403065773045
ENSTGUG00000004892	6.71704328817064	6.88656413548809
ENSTGUG00000004893	2.97363295420191	3.45991247072759
ENSTGUG00000004894	2.91940252197082	2.70943443408753
ENSTGUG00000004895	1.80031986508534	2.21349740474398
ENSTGUG00000004896	2.14034729065684	3.86812712802949
ENSTGUG00000004898	3.72799516881535	3.96305049355396
ENSTGUG00000004899	2.12104897638252	4.51167507085245
ENSTGUG00000004900	5.05146931438511	4.831535390178
ENSTGUG00000004901	3.92245977329064	0.981635480128094
ENSTGUG00000004902	6.77848169349927	9.04445158616885
ENSTGUG00000004903	4.87949081994695	5.10076920682582
ENSTGUG00000004904	0.547281976499013	0.929161370502961
ENSTGUG00000004905	2.62315150723337	2.08143947829988
ENSTGUG00000004906	0.181867240902631	2.86482733062544
ENSTGUG00000004907	0.947870049291473	0.98622145212558
ENSTGUG00000004908	5.58849039235689	3.61396415626266
ENSTGUG00000004909	2.83585881324216	7.36570622694019
ENSTGUG00000004910	3.49606622961156	3.32169864449864
ENSTGUG00000004911	0.528318628974968	1.4724156130751
ENSTGUG00000004912	6.23939118641102	6.15674310743362
ENSTGUG00000004913	0.000644409678554547	2.929665437631
ENSTGUG00000004914	2.25136900442544	1.95656298672369
ENSTGUG00000004915	0.486866613587499	0.408875492570835
ENSTGUG00000004916	0.857384682036807	7.12485708722291
ENSTGUG00000004917	0.743811036014304	6.81787209195709
ENSTGUG00000004918	5.83079261164358	2.1272224984026
ENSTGUG00000004919	0.0150769116959846	1.33771549824538
ENSTGUG00000004920	4.19608892341685	4.39659589641611
ENSTGUG00000004921	3.68612290092233	8.43695329723301
ENSTGUG00000004922	0.184057712824692	0.814738928192591
ENSTGUG00000004923	2.62160479197136	1.05824462408593
ENSTGUG00000004924	-0.00109477022615994	5.96209597734515
ENSTGUG00000004925	2.50342405913469	3.53297015592925
ENSTGUG00000004926	9.2953940484658	9.32886685460259
ENSTGUG00000004927	0.067256552927679	2.05778698121696
ENSTGUG00000004928	3.46974612068539	1.86017063794382
ENSTGUG00000004930	7.64174663153025	7.09491410540924
ENSTGUG00000004932	5.05293618230226	6.22794511975988
ENSTGUG00000004933	6.09073693630908	5.9931765244061
ENSTGUG00000004934	4.43857315183178	4.31841054450465
ENSTGUG00000004935	7.20270236582039	8.50745723587216
ENSTGUG00000004936	1.58312072023593	0.791815872625555
ENSTGUG00000004937	4.28655072559885	1.75683615653678
ENSTGUG00000004938	5.53552714715634	4.65224155853097
ENSTGUG00000004939	4.37689776363798	7.76368470908606
ENSTGUG00000004940	2.21069039609672	3.92203914504317
ENSTGUG00000004941	3.35162744929737	3.32819431877456
ENSTGUG00000004942	0.250151264295255	2.05157574044757
ENSTGUG00000004943	7.39591767772713	5.40660563348529
ENSTGUG00000004944	0.665197525757689	3.5398747893936
ENSTGUG00000004945	6.37463635648435	5.80596093054696
ENSTGUG00000004946	4.11610102856719	2.37101891429844
ENSTGUG00000004947	5.27313777221052	6.32292835003512
ENSTGUG00000004948	2.18122866017491	4.14867771947528
ENSTGUG00000004949	6.08504630817067	4.16791574215465
ENSTGUG00000004950	1.47313296568337	1.87417800294989
ENSTGUG00000004951	1.30504578815278	1.54965513554167
ENSTGUG00000004952	5.02271788812217	3.57288000230015
ENSTGUG00000004953	2.6132053653315	3.2266229040055
ENSTGUG00000004954	0.772596910037143	0.649712336555237
ENSTGUG00000004955	4.35146916078053	3.67715018432509
ENSTGUG00000004956	3.04799090417677	4.08069162080302
ENSTGUG00000004957	7.80062519990296	6.51825640029111
ENSTGUG00000004958	2.10773561739184	5.18308344782449
ENSTGUG00000004959	2.74955685602435	2.24533576526028
ENSTGUG00000004960	3.0722466661723	3.9986440014831
ENSTGUG00000004961	3.49019048713655	4.24759420525702
ENSTGUG00000004962	3.89572449076102	6.96126686105028
ENSTGUG00000004963	5.74098551316278	6.84852012717833
ENSTGUG00000004964	4.40099525175652	3.69917024473044
ENSTGUG00000004965	6.06503838826122	4.71003850188302
ENSTGUG00000004966	0.485416809827352	1.31150087051794
ENSTGUG00000004967	3.92858258365163	2.17913091571177
ENSTGUG00000004968	1.95159390729034	3.24254927812897
ENSTGUG00000004969	2.22199767383033	2.44837797850901
ENSTGUG00000004970	0.267936234249772	2.92157640391735
ENSTGUG00000004971	4.83952229566206	4.72000544634715
ENSTGUG00000004972	-0.00126373469063993	0.629377737405253
ENSTGUG00000004973	0.453491159844002	3.81831182046799
ENSTGUG00000004974	5.94562350828318	5.38776880848378
ENSTGUG00000004975	0.898995668008987	3.15204872930637
ENSTGUG00000004976	2.25288418087782	3.22943712403319
ENSTGUG00000004977	4.58494914460755	4.36898189951068
ENSTGUG00000004978	5.96168363161861	5.0567244384775
ENSTGUG00000004979	0.0233413848861682	0.232283268674829
ENSTGUG00000004980	3.49929867113179	2.8885696532713
ENSTGUG00000004981	4.77885799265683	4.33963002202951
ENSTGUG00000004982	4.81353058846513	4.53032723460462
ENSTGUG00000004983	5.85000335419561	4.99897193741318
ENSTGUG00000004984	3.39248074909464	4.43866141938276
ENSTGUG00000004985	6.33356309097744	2.99832072706767
ENSTGUG00000004986	4.88695474373987	5.0970977687804
ENSTGUG00000004987	9.31277380968959	11.7199532375979
ENSTGUG00000004988	5.77189097741645	7.46933606775064
ENSTGUG00000004989	4.15405727212002	3.39706418363993
ENSTGUG00000004990	1.01153908389327	1.31197204832018
ENSTGUG00000004991	1.98958305655801	1.4438920636593
ENSTGUG00000004992	0.837419330117315	2.72696810964806
ENSTGUG00000004993	4.93560148979928	0.417984570602151
ENSTGUG00000004994	0.190285273663498	0.255913329009506
ENSTGUG00000004995	5.45493093207001	7.77610287045665
ENSTGUG00000004996	6.66950502012523	6.49110027295763
ENSTGUG00000004997	0.753806263248461	4.81880981025462
ENSTGUG00000004998	2.31341568859855	2.45177993420436
ENSTGUG00000004999	4.51800015322649	6.0071612069872
ENSTGUG00000005000	4.41824769809298	3.36328723905438
ENSTGUG00000005001	0.190895769566465	0.124034524633938
ENSTGUG00000005002	5.01455864790592	6.46093305628225
ENSTGUG00000005003	3.25324122413972	0.963584760914175
ENSTGUG00000005004	6.40491306914679	5.66363012589296
ENSTGUG00000005005	6.04966511204165	7.89289899720838
ENSTGUG00000005006	6.02663292336109	4.95877256325006
ENSTGUG00000005007	4.26424813970534	2.93838591421733
ENSTGUG00000005008	2.91471267112036	2.21275898663893
ENSTGUG00000005009	1.74992217581973	0.670706739207464
ENSTGUG00000005010	4.97153941630158	5.26752108442858
ENSTGUG00000005011	4.27321508389961	1.77945788163451
ENSTGUG00000005012	5.92812435760572	4.10643192718283
ENSTGUG00000005013	1.89606021009262	3.64310370305547
ENSTGUG00000005014	1.91698251336591	1.67057555990226
ENSTGUG00000005015	7.4667494342427	4.63189569727189
ENSTGUG00000005016	0.147007789816774	0.0950958038830121
ENSTGUG00000005017	4.35252392109596	2.88841657004544
ENSTGUG00000005018	5.46862359800519	5.32453320598442
ENSTGUG00000005019	2.0943097433252	2.26910210335773
ENSTGUG00000005020	3.59865691686504	3.34561924940488
ENSTGUG00000005021	5.63519882766761	4.48212885033049
ENSTGUG00000005022	0.740864502509759	2.53065715913739
ENSTGUG00000005023	4.42486410342677	5.34986068971969
ENSTGUG00000005025	0.640157697571629	3.27379780728511
ENSTGUG00000005026	1.16762806796838	3.64743386276152
ENSTGUG00000005027	5.56049393291788	5.21941520124636
ENSTGUG00000005028	5.8203207979214	2.65383560623581
ENSTGUG00000005029	1.45792651008674	0.514572036406438
ENSTGUG00000005030	5.56167229932739	2.34311610201783
ENSTGUG00000005031	3.09486075249063	2.51284240919478
ENSTGUG00000005032	1.96814487502903	4.49573704157957
ENSTGUG00000005033	0.219013928534694	3.11987444772925
ENSTGUG00000005034	5.29575997208344	5.31554041708302
ENSTGUG00000005035	0.381065342586431	1.15103183890737
ENSTGUG00000005036	6.48938057853142	7.24163293107239
ENSTGUG00000005037	0.0543940374510066	0.210245820980314
ENSTGUG00000005038	4.52220581507381	4.29618722144522
ENSTGUG00000005039	2.02160659749182	2.06329354085786
ENSTGUG00000005040	0.741066100256123	0.827358932564963
ENSTGUG00000005041	2.57959283296935	1.06210876775861
ENSTGUG00000005042	0.727174502695635	1.55107532524643
ENSTGUG00000005043	0.427973524332127	1.36297302700362
ENSTGUG00000005044	0.422156637132223	8.93349399860333
ENSTGUG00000005045	2.29863750678064	4.71736814632474
ENSTGUG00000005046	0.734208500035881	2.17602249989236
ENSTGUG00000005047	3.94308005664881	4.10708283005358
ENSTGUG00000005048	3.00332834422077	3.64917396733769
ENSTGUG00000005049	4.78517643920747	0.131883815710913
ENSTGUG00000005050	5.23735757468022	3.63911094262602
ENSTGUG00000005051	0.000995489924019932	0.486863696894607
ENSTGUG00000005052	7.40196366841923	8.45411699474232
ENSTGUG00000005053	4.4401725882104	3.73168823536881
ENSTGUG00000005054	10.5380417819139	1.85300965425823
ENSTGUG00000005055	1.80652754516353	2.96017069784274
ENSTGUG00000005056	7.34662555110502	5.65802101335161
ENSTGUG00000005057	1.23956949109512	2.12604369338132
ENSTGUG00000005058	5.04708287033597	8.46352572232542
ENSTGUG00000005059	5.16865474622613	5.41517842798826
ENSTGUG00000005060	3.54030763997981	3.55048574672723
ENSTGUG00000005061	0.302784069907756	1.30467189027673
ENSTGUG00000005062	1.96917073181844	2.92760913787802
ENSTGUG00000005063	4.18196022084084	3.92992000414414
ENSTGUG00000005064	0.453122596987143	0.63369550903857
ENSTGUG00000005065	2.56123193409553	2.9603041977134
ENSTGUG00000005066	4.30251974250104	6.8873371058302
ENSTGUG00000005067	5.94762841413361	6.79943942426584
ENSTGUG00000005068	0.0737195669983232	0.303126535671697
ENSTGUG00000005069	4.59696090479779	5.44346328560662
ENSTGUG00000005070	2.33094769989821	0.63584410030538
ENSTGUG00000005071	5.69630913872163	4.81222525050177
ENSTGUG00000005072	4.79058500298546	0.913917657710294
ENSTGUG00000005073	3.0275224787889	0.759767830299959
ENSTGUG00000005074	3.68239349023876	0.715252529283718
ENSTGUG00000005075	6.1687989520919	5.42074414372429
ENSTGUG00000005076	5.87515300596549	6.8331436487702
ENSTGUG00000005077	6.82236320886841	5.4464507067281
ENSTGUG00000005078	1.70506696120852	4.51451538304112
ENSTGUG00000005079	2.65401727443768	3.94594017668697
ENSTGUG00000005080	0.181644425223595	6.65319587432921
ENSTGUG00000005081	3.66808053472874	0.606092362480452
ENSTGUG00000005082	7.85709613172107	4.45600527150347
ENSTGUG00000005083	0.738159972014069	1.35232288395779
ENSTGUG00000005084	0.00161601393416863	9.19449062486416
ENSTGUG00000005085	2.34295551494216	2.82352878850686
ENSTGUG00000005086	5.80402748409117	6.51855288105983
ENSTGUG00000005087	0.156177597219595	2.93206066834121
ENSTGUG00000005088	0.215080453897648	0.131650664973721
ENSTGUG00000005089	0.0310247086267819	0.470737907452988
ENSTGUG00000005090	0.0374063005083843	0.991171115141514
ENSTGUG00000005091	2.69701418821261	1.36765833536218
ENSTGUG00000005092	0.558048208054999	0.734157342501671
ENSTGUG00000005093	0.519846779343132	0.432847695303938
ENSTGUG00000005094	0.456396178775745	1.36649266367276
ENSTGUG00000005095	6.95176613200846	7.17476560397462
ENSTGUG00000005096	5.99787333804411	4.47991698586768
ENSTGUG00000005097	6.07975839382006	5.31966348520647
ENSTGUG00000005098	6.68140247028518	8.7007369224778
ENSTGUG00000005099	2.15791750511686	1.99041015131609
ENSTGUG00000005100	4.38730109638047	5.10957237752526
ENSTGUG00000005101	0.911884010725156	4.46559290115787
ENSTGUG00000005102	3.55440607545904	9.73906210695621
ENSTGUG00000005103	5.42367289703153	5.7098943089054
ENSTGUG00000005104	5.22319389947714	5.41416530156857
ENSTGUG00000005105	7.71979604329421	7.41278853678403
ENSTGUG00000005106	1.1927352819074	2.69362238761113
ENSTGUG00000005107	9.41827696893504	9.3706704265282
ENSTGUG00000005108	4.702018354175	4.25895727080833
ENSTGUG00000005109	4.04335759062753	2.83622622811742
ENSTGUG00000005110	0.229104101725948	0.166080994822155
ENSTGUG00000005111	2.93074545960341	1.04146768785643
ENSTGUG00000005112	6.66586191096645	6.62770226710064
ENSTGUG00000005113	6.81252085550639	5.59773643348082
ENSTGUG00000005114	0.302791326641198	1.14080803007641
ENSTGUG00000005115	-0.000123755497440447	0.0856647464923214
ENSTGUG00000005116	6.7034371509964	4.57576154701079
ENSTGUG00000005117	0.820035151596746	1.39223061187643
ENSTGUG00000005118	5.98742507507737	2.48872544143457
ENSTGUG00000005119	2.64241314710964	6.84637589200442
ENSTGUG00000005120	5.20266363738528	4.36684908784417
ENSTGUG00000005121	1.48781067269053	1.25373124859507
ENSTGUG00000005122	6.1846482050606	6.99433005148488
ENSTGUG00000005123	2.01304428804632	3.54569713586105
ENSTGUG00000005124	0.437086966923187	4.6478824658971
ENSTGUG00000005125	2.89188006525472	3.4102824709025
ENSTGUG00000005126	2.23006372911497	1.68320844598844
ENSTGUG00000005127	1.19207024075538	2.50825931106719
ENSTGUG00000005128	4.39900559272068	2.3558655551713
ENSTGUG00000005129	2.9159582480221	2.99607425593371
ENSTGUG00000005130	5.17270684361372	5.91557246915885
ENSTGUG00000005131	4.77444681025978	4.51947023588733
ENSTGUG00000005132	3.37407727039469	3.45657218881592
ENSTGUG00000005133	0.811460659657888	0.69682815435967
ENSTGUG00000005134	5.229610188076	-0.0666562308946768
ENSTGUG00000005135	7.25918301431558	7.99393862371994
ENSTGUG00000005136	0.0684788848280879	0.16029888884907
ENSTGUG00000005137	4.02325872765538	6.33715148370053
ENSTGUG00000005138	2.92691219414799	3.25429508422269
ENSTGUG00000005139	1.5468700387255	0.68855595049016
ENSTGUG00000005140	1.63891455769235	2.14008832692295
ENSTGUG00000005141	1.08323403525935	6.2431955608886
ENSTGUG00000005142	4.3729561955851	4.4408904132447
ENSTGUG00000005143	8.53905393852695	6.76250651775249
ENSTGUG00000005144	2.25619922614198	1.03041928824072
ENSTGUG00000005145	7.69314694924491	6.20818148559862
ENSTGUG00000005146	6.37261167122199	5.74747565300069
ENSTGUG00000005147	1.03544843490906	2.34375026193949
ENSTGUG00000005148	4.1323038200045	2.56876920665317
ENSTGUG00000005149	5.54546239387368	4.18445881837896
ENSTGUG00000005150	12.73106765913	10.3742103559432
ENSTGUG00000005151	4.63394499073079	1.31215529447428
ENSTGUG00000005152	5.35367198797014	6.77099070275624
ENSTGUG00000005153	1.85190509883251	0.909195770169144
ENSTGUG00000005154	5.51473561403069	4.43165015790792
ENSTGUG00000005155	6.27626927085436	3.53234052077027
ENSTGUG00000005156	5.61143382059304	6.95362353822087
ENSTGUG00000005157	2.98420796657614	2.75705910027159
ENSTGUG00000005158	3.88363445704168	3.29824529554162
ENSTGUG00000005159	6.22266610657821	5.67006368026536
ENSTGUG00000005160	0.0583352516028105	0.254327311858235
ENSTGUG00000005161	6.09675520563034	6.59714971644232
ENSTGUG00000005162	5.24251983392768	6.51202783155029
ENSTGUG00000005163	0.47176180810726	0.527370675678219
ENSTGUG00000005164	1.86569985558198	0.768293499920734
ENSTGUG00000005165	2.58707606793342	1.64832346286641
ENSTGUG00000005166	2.2361240919951	2.92974439068136
ENSTGUG00000005167	5.52174935212256	5.84232394363233
ENSTGUG00000005168	0.000995009653148205	0.482408471040555
ENSTGUG00000005169	5.55941985004685	5.81605144985944
ENSTGUG00000005170	7.98969393005652	7.71562820983043
ENSTGUG00000005171	1.50595237185755	1.06741755109403
ENSTGUG00000005172	0.0699622265592953	1.52928234365545
ENSTGUG00000005173	8.11156552422429	8.04879376066045
ENSTGUG00000005174	5.12976164100885	6.20444574364013
ENSTGUG00000005175	2.76651206603937	2.76264613521521
ENSTGUG00000005176	2.34420914062172	3.09168191146816
ENSTGUG00000005177	5.71590783194048	4.71041417084524
ENSTGUG00000005178	1.77104381703472	0.874054348895848
ENSTGUG00000005179	1.06281506262079	1.20117581213762
ENSTGUG00000005180	6.5882647055948	6.97385321654893
ENSTGUG00000005181	0.251419686858812	0.227871772756899
ENSTGUG00000005182	4.13553261617591	4.78513881813893
ENSTGUG00000005183	6.38851035841808	6.73734825807908
ENSTGUG00000005184	7.71892492915461	8.56714821253617
ENSTGUG00000005185	4.23460589997368	3.33430896674563
ENSTGUG00000005186	0.242757982757086	3.32617531839541
ENSTGUG00000005187	3.72998007036336	3.82441345557657
ENSTGUG00000005188	1.46545248816504	2.77109750217156
ENSTGUG00000005189	4.92624900553613	6.43630631672494
ENSTGUG00000005190	3.18416495603588	6.90786213189237
ENSTGUG00000005191	5.79683294860769	2.12918515417693
ENSTGUG00000005192	5.9315054574054	6.56879929445047
ENSTGUG00000005193	3.21517975417619	7.5412684041381
ENSTGUG00000005194	10.5787434573091	9.81054896140596
ENSTGUG00000005195	5.95801177826331	5.02820166521007
ENSTGUG00000005196	1.90533195895927	1.71126195645552
ENSTGUG00000005197	2.04847388136387	5.20728902257506
ENSTGUG00000005198	0.23758652393701	2.96352169818897
ENSTGUG00000005199	0.326586327590096	0.586999617229713
ENSTGUG00000005200	3.51631365013953	2.75195871624807
ENSTGUG00000005201	4.98195742473827	3.24752405911851
ENSTGUG00000005202	1.17351152074284	3.14126757110481
ENSTGUG00000005203	1.35111015931554	0.721289688720046
ENSTGUG00000005205	5.36110618299734	4.76840345100799
ENSTGUG00000005206	2.17919427939021	1.93412182849602
ENSTGUG00000005207	0.709721505200982	4.54287515106372
ENSTGUG00000005208	0.438557350857721	0.69205058076017
ENSTGUG00000005209	6.20741068347432	5.37198694957703
ENSTGUG00000005210	4.63220626393615	4.57459320819155
ENSTGUG00000005211	6.3240169033458	7.75590162329592
ENSTGUG00000005212	6.51684885688104	7.10240676269021
ENSTGUG00000005213	1.96055195985214	10.6678211204436
ENSTGUG00000005214	3.41608858851864	4.29117690111076
ENSTGUG00000005215	0.136216322475196	0.378262332574412
ENSTGUG00000005216	3.90202628607887	6.12503447509671
ENSTGUG00000005217	2.07227948931045	0.474490532068655
ENSTGUG00000005218	6.3873029434258	7.33830150305593
ENSTGUG00000005219	5.24319972713684	4.89748615192282
ENSTGUG00000005220	1.51283477772634	2.07500916682099
ENSTGUG00000005221	3.24769770575787	1.79936034939306
ENSTGUG00000005222	2.32228716469132	4.69383283925937
ENSTGUG00000005223	3.03794978396365	2.50356498144238
ENSTGUG00000005224	1.7543226710819	3.00880065342095
ENSTGUG00000005225	4.46292795822876	4.84184912531373
ENSTGUG00000005226	4.94689444075415	6.94086867773754
ENSTGUG00000005228	6.38569753281938	2.65420640154187
ENSTGUG00000005229	0.672847326659826	0.572869986687187
ENSTGUG00000005230	0.0558349845611109	3.71359096965
ENSTGUG00000005231	3.60939642092398	3.25198073722806
ENSTGUG00000005233	4.14358227395201	6.61128217814396
ENSTGUG00000005234	4.84982670445902	4.0444195532896
ENSTGUG00000005235	6.96016560320634	6.3761135237143
ENSTGUG00000005236	4.22826837366648	1.96065421233388
ENSTGUG00000005237	2.98385553646997	4.45598305725677
ENSTGUG00000005238	5.11525342567209	8.34988738965039
ENSTGUG00000005239	6.06213239616021	5.69156614485271
ENSTGUG00000005240	1.79980280133342	2.29815192933308
ENSTGUG00000005241	7.03888389569113	4.33816631292661
ENSTGUG00000005242	7.67667655649901	6.72949233050296
ENSTGUG00000005243	6.130145302362	6.55508242624732
ENSTGUG00000005244	2.13891775639493	0.0455287308151973
ENSTGUG00000005245	1.45583535695794	4.55691829579284
ENSTGUG00000005247	7.64141564906149	1.81754771948218
ENSTGUG00000005248	4.11201658296339	3.76780791777648
ENSTGUG00000005249	2.71324686487866	4.96652673869735
ENSTGUG00000005250	1.99612772886775	6.11113748006343
ENSTGUG00000005251	4.76134958941192	4.94119323176424
ENSTGUG00000005252	5.99103032370887	4.10255536220671
ENSTGUG00000005253	4.00576044133457	5.76129434266296
ENSTGUG00000005254	4.76436770004106	3.95374589987683
ENSTGUG00000005255	0.492911441568756	2.0279988419604
ENSTGUG00000005256	4.58689038125161	7.49135485624516
ENSTGUG00000005257	1.42094317327162	2.90836628018514
ENSTGUG00000005258	0.701132536682483	4.55630385661922
ENSTGUG00000005259	5.89779078582772	5.80447897585016
ENSTGUG00000005260	6.91599669389989	8.82900191830033
ENSTGUG00000005261	6.15736061054738	6.41553250169119
ENSTGUG00000005262	4.59939757519561	5.00031594107983
ENSTGUG00000005263	1.64559542685827	3.5394647194252
ENSTGUG00000005264	5.07801654928337	1.53200401881655
ENSTGUG00000005265	-0.00568490137668979	0.85665270413007
ENSTGUG00000005266	0.0798147862202357	0.396599811339293
ENSTGUG00000005267	6.41729181464943	6.35811222271838
ENSTGUG00000005268	2.05084308924566	3.49559673226302
ENSTGUG00000005269	0.0562826448892673	0.0157206986655316
ENSTGUG00000005270	2.21940615533921	1.89111220064905
ENSTGUG00000005271	1.78137830074649	1.2593570644272
ENSTGUG00000005272	0.96807271703271	3.1513606822352
ENSTGUG00000005273	4.38936223735468	5.79952228793595
ENSTGUG00000005274	6.88813335817304	6.64591992548088
ENSTGUG00000005275	4.06753593568314	3.04658085961724
ENSTGUG00000005276	4.87613160733179	6.10195051133796
ENSTGUG00000005277	4.89240971242298	6.18362586273107
ENSTGUG00000005278	5.62434836580003	4.80075956926657
ENSTGUG00000005279	3.400986335952	2.52645565881067
ENSTGUG00000005280	6.95725807451009	7.76115244313639
ENSTGUG00000005281	4.84616284805464	4.30854745583607
ENSTGUG00000005282	0.306781885651317	0.0539279763793836
ENSTGUG00000005283	6.34539946290803	5.89521927794257
ENSTGUG00000005284	4.63740874841151	7.8840430880988
ENSTGUG00000005285	1.30733499806864	0.607784772460748
ENSTGUG00000005286	0.946266057919914	2.60445662624026
ENSTGUG00000005287	0.357429592319082	1.83973828970942
