heart	kidney	liver
ENSDNOG00000049706	1.917844	2.791741	2.899203
ENSDNOG00000049712	1.697565	2.447468	3.560727
ENSDNOG00000049715	0.07746657	0	0
ENSDNOG00000049717	1.197111	2.560113	2.69903
ENSDNOG00000049720	0.3928889	1.885547	1.438767
ENSDNOG00000049722	0.5086325	0	0
ENSDNOG00000049724	1.913385	3.109026	4.026596
ENSDNOG00000049725	0	0	0.9715645
ENSDNOG00000049726	1.98601	2.687484	3.026878
ENSDNOG00000049727	0.5770928	1.841756	7.703564
ENSDNOG00000049728	1.838536	3.055208	2.854435
ENSDNOG00000049730	1.446352	2.664098	2.294274
ENSDNOG00000049732	1.576343	2.613041	2.64141
ENSDNOG00000049733	1.544619	2.738428	2.3843
ENSDNOG00000049734	0.06410847	0.3826794	0
ENSDNOG00000049735	2.127297	3.447247	3.066174
ENSDNOG00000049736	0.8681731	1.938011	1.223645
ENSDNOG00000049739	0.3197046	0.5411887	1.210912
ENSDNOG00000049740	0.3406489	2.792183	2.746465
ENSDNOG00000049741	1.758956	3.312691	3.755315
ENSDNOG00000049742	1.650526	3.967639	3.957673
ENSDNOG00000049744	0.06279191	1.270732	1.267152
ENSDNOG00000049747	5.531357	4.836747	4.433801
ENSDNOG00000049751	1.461178	1.320022	1.163138
ENSDNOG00000049752	1.525979	5.683828	5.786505
ENSDNOG00000049753	0.479901	0	0
ENSDNOG00000049754	2.386165	3.517956	2.462696
ENSDNOG00000049755	0.4195335	0	0.04059215
ENSDNOG00000049759	2.453818	3.712651	3.170133
ENSDNOG00000049763	2.169781	4.590583	6.079494
ENSDNOG00000049765	0.7568807	1.514764	1.485123
ENSDNOG00000049766	0.5096077	1.050982	5.463913
ENSDNOG00000049768	0	0.1498368	0
ENSDNOG00000049773	0.6541266	2.096562	2.507894
ENSDNOG00000049775	0.5103179	0	1.849979
ENSDNOG00000049776	2.801395	1.760536	1.856253
ENSDNOG00000049777	0	4.820016	0
ENSDNOG00000049780	0	0.1248618	0
ENSDNOG00000049783	0.2856898	0.9298289	0
ENSDNOG00000049785	0	0	0.8176527
ENSDNOG00000049787	1.418865	3.59858	1.26197
ENSDNOG00000049789	1.012726	1.710049	1.658422
ENSDNOG00000049791	0.9665139	2.833977	2.401166
ENSDNOG00000049792	1.208277	0.9140647	0.08225868
ENSDNOG00000049796	1.978606	1.299837	2.849853
ENSDNOG00000049797	0.210117	5.868487	6.987287
ENSDNOG00000049799	1.585664	3.235862	2.592974
ENSDNOG00000049802	0.7927904	0	0.1297161
ENSDNOG00000049803	4.897143	7.765563	10.34787
ENSDNOG00000049804	0.09485478	1.142884	0.5204404
ENSDNOG00000049807	0	0.5764631	1.74838
ENSDNOG00000049808	0	1.137864	0
ENSDNOG00000000001	0	0	0
ENSDNOG00000000028	0	0	0
ENSDNOG00000000036	0	0	0
ENSDNOG00000000045	0	0	0
ENSDNOG00000000089	0	0	0
ENSDNOG00000000126	0	0	0
ENSDNOG00000000145	0	0	0
ENSDNOG00000000181	0	0	0
ENSDNOG00000000202	0	0	0
ENSDNOG00000000243	0	0	0
ENSDNOG00000000262	0	0	0
ENSDNOG00000000291	0	0	0
ENSDNOG00000000339	0	0	0
ENSDNOG00000000352	0	0	0
ENSDNOG00000000363	0	0	0
ENSDNOG00000000380	0	0	0
ENSDNOG00000000452	0	0	0
ENSDNOG00000000461	0	0	0
ENSDNOG00000000468	0	0	0
ENSDNOG00000000481	0	0	0
ENSDNOG00000000482	0	0	0
ENSDNOG00000000498	0	0	0
ENSDNOG00000000504	0	0	0
ENSDNOG00000000528	0	0	0
ENSDNOG00000000533	0	0	0
ENSDNOG00000000535	0	0	0
ENSDNOG00000000544	0	0	0
ENSDNOG00000000627	0	0	0
ENSDNOG00000000629	0	0	0
ENSDNOG00000000638	0	0	0
ENSDNOG00000000642	0	0	0
ENSDNOG00000000659	0	0	0
ENSDNOG00000000683	0	0	0
ENSDNOG00000000694	0	0	0
ENSDNOG00000000704	0	0	0
ENSDNOG00000000711	0	0	0
ENSDNOG00000000720	0	0	0
ENSDNOG00000000741	0	0	0
ENSDNOG00000000756	0	0	0
ENSDNOG00000000764	0	0	0
ENSDNOG00000000816	0	0	0
ENSDNOG00000000835	0	0	0
ENSDNOG00000000854	0	0	0
ENSDNOG00000000886	0	0	0
ENSDNOG00000000888	0	0	0
ENSDNOG00000000895	0	0	0
ENSDNOG00000000916	0	0	0
ENSDNOG00000000918	0	0	0
ENSDNOG00000000919	0	0	0
ENSDNOG00000000987	0	0	0
ENSDNOG00000000993	0	0	0
ENSDNOG00000001019	0	0	0
ENSDNOG00000001044	0	0	0
ENSDNOG00000001045	0	0	0
ENSDNOG00000001051	0	0	0
ENSDNOG00000001060	0	0	0
ENSDNOG00000001064	0	0	0
ENSDNOG00000001076	0	0	0
ENSDNOG00000001080	0	0	0
ENSDNOG00000001107	0	0	0
ENSDNOG00000001139	0	0	0
ENSDNOG00000001146	0	0	0
ENSDNOG00000001171	0	0	0
ENSDNOG00000001196	0	0	0
ENSDNOG00000001218	0	0	0
ENSDNOG00000001219	0	0	0
ENSDNOG00000001260	0	0	0
ENSDNOG00000001289	0	0	0
ENSDNOG00000001291	0	0	0
ENSDNOG00000001294	0	0	0
ENSDNOG00000001353	0	0	0
ENSDNOG00000001370	0	0	0
ENSDNOG00000001371	0	0	0
ENSDNOG00000001385	0	0	0
ENSDNOG00000001410	0	0	0
ENSDNOG00000001445	0	0	0
ENSDNOG00000001452	0	0	0
ENSDNOG00000001453	0	0	0
ENSDNOG00000001470	0	0	0
ENSDNOG00000001481	0	0	0
ENSDNOG00000001486	0	0	0
ENSDNOG00000001499	0	0	0
ENSDNOG00000001502	0	0	0
ENSDNOG00000001561	0	0	0
ENSDNOG00000001578	0	0	0
ENSDNOG00000001588	0	0	0
ENSDNOG00000001593	0	0	0
ENSDNOG00000001618	0	0	0
ENSDNOG00000001649	0	0	0
ENSDNOG00000001657	0	0	0
ENSDNOG00000001668	0	0	0
ENSDNOG00000001674	0	0	0
ENSDNOG00000001740	0	0	0
ENSDNOG00000001759	0	0	0
ENSDNOG00000001766	0	0	0
ENSDNOG00000001777	0	0	0
ENSDNOG00000001781	0	0	0
ENSDNOG00000001843	0	0	0
ENSDNOG00000001871	0	0	0
ENSDNOG00000001876	0	0	0
ENSDNOG00000001886	0	0	0
ENSDNOG00000001887	0	0	0
ENSDNOG00000001913	0	0	0
ENSDNOG00000001947	0	0	0
ENSDNOG00000001956	0	0	0
ENSDNOG00000001979	0	0	0
ENSDNOG00000001980	0	0	0
ENSDNOG00000001986	0	0	0
ENSDNOG00000001995	0	0	0
ENSDNOG00000002028	0	0	0
ENSDNOG00000002174	0	0	0
ENSDNOG00000002203	0	0	0
ENSDNOG00000002213	0	0	0
ENSDNOG00000002228	0	0	0
ENSDNOG00000002232	0	0	0
ENSDNOG00000002233	0	0	0
ENSDNOG00000002243	0	0	0
ENSDNOG00000002253	0	0	0
ENSDNOG00000002260	0	0	0
ENSDNOG00000002267	0	0	0
ENSDNOG00000002279	0	0	0
ENSDNOG00000002297	0	0	0
ENSDNOG00000002352	0	0	0
ENSDNOG00000002398	0	0	0
ENSDNOG00000002422	0	0	0
ENSDNOG00000002433	0	0	0
ENSDNOG00000002434	0	0	0
ENSDNOG00000002442	0	0	0
ENSDNOG00000002450	0	0	0
ENSDNOG00000002477	0	0	0
ENSDNOG00000002480	0	0	0
ENSDNOG00000002490	0	0	0
ENSDNOG00000002500	0	0	0
ENSDNOG00000002506	0	0	0
ENSDNOG00000002521	0	0	0
ENSDNOG00000002553	0	0	0
ENSDNOG00000002579	0	0	0
ENSDNOG00000002583	0	0	0
ENSDNOG00000002616	0	0	0
ENSDNOG00000002625	0	0	0
ENSDNOG00000002677	0	0	0
ENSDNOG00000002684	0	0	0
ENSDNOG00000002699	0	0	0
ENSDNOG00000002798	0	0	0
ENSDNOG00000002812	0	0	0
ENSDNOG00000002816	0	0	0
ENSDNOG00000002818	0	0	0
ENSDNOG00000002826	0	0	0
ENSDNOG00000002835	0	0	0
ENSDNOG00000002842	0	0	0
ENSDNOG00000002855	0	0	0
ENSDNOG00000002908	0	0	0
ENSDNOG00000002961	0	0	0
ENSDNOG00000002965	0	0	0
ENSDNOG00000002981	0	0	0
ENSDNOG00000002987	0	0	0
ENSDNOG00000002994	0	0	0
ENSDNOG00000003006	0	0	0
ENSDNOG00000003037	0	0	0
ENSDNOG00000003052	0	0	0
ENSDNOG00000003062	0	0	0
ENSDNOG00000003115	0	0	0
ENSDNOG00000003135	0	0	0
ENSDNOG00000003151	0	0	0
ENSDNOG00000003168	0	0	0
ENSDNOG00000003196	0	0	0
ENSDNOG00000003208	0	0	0
ENSDNOG00000003213	0	0	0
ENSDNOG00000003217	0	0	0
ENSDNOG00000003234	0	0	0
ENSDNOG00000003241	0	0	0
ENSDNOG00000003243	0	0	0
ENSDNOG00000003251	0	0	0
ENSDNOG00000003253	0	0	0
ENSDNOG00000003272	0	0	0
ENSDNOG00000003275	0	0	0
ENSDNOG00000003281	0	0	0
ENSDNOG00000003318	0	0	0
ENSDNOG00000003325	0	0	0
ENSDNOG00000003349	0	0	0
ENSDNOG00000003365	0	0	0
ENSDNOG00000003393	0	0	0
ENSDNOG00000003402	0	0	0
ENSDNOG00000003441	0	0	0
ENSDNOG00000003471	0	0	0
ENSDNOG00000003483	0	0	0
ENSDNOG00000003490	0	0	0
ENSDNOG00000003506	0	0	0
ENSDNOG00000003511	0	0	0
ENSDNOG00000003520	0	0	0
ENSDNOG00000003523	0	0	0
ENSDNOG00000003529	0	0	0
ENSDNOG00000003544	0	0	0
ENSDNOG00000003578	0	0	0
ENSDNOG00000003591	0	0	0
ENSDNOG00000003606	0	0	0
ENSDNOG00000003656	0	0	0
ENSDNOG00000003677	0	0	0
ENSDNOG00000003683	0	0	0
ENSDNOG00000003700	0	0	0
ENSDNOG00000003701	0	0	0
ENSDNOG00000003714	0	0	0
ENSDNOG00000003715	0	0	0
ENSDNOG00000003733	0	0	0
ENSDNOG00000003773	0	0	0
ENSDNOG00000003775	0	0	0
ENSDNOG00000003786	0	0	0
ENSDNOG00000003787	0	0	0
ENSDNOG00000003797	0	0	0
ENSDNOG00000003802	0	0	0
ENSDNOG00000003803	0	0	0
ENSDNOG00000003825	0	0	0
ENSDNOG00000003855	0	0	0
ENSDNOG00000003906	0	0	0
ENSDNOG00000003926	0	0	0
ENSDNOG00000003930	0	0	0
ENSDNOG00000003954	0	0	0
ENSDNOG00000003969	0	0	0
ENSDNOG00000004015	0	0	0
ENSDNOG00000004030	0	0	0
ENSDNOG00000004039	0	0	0
ENSDNOG00000004047	0	0	0
ENSDNOG00000004071	0	0	0
ENSDNOG00000004097	0	0	0
ENSDNOG00000004123	0	0	0
ENSDNOG00000004124	0	0	0
ENSDNOG00000004146	0	0	0
ENSDNOG00000004160	0	0	0
ENSDNOG00000004183	0	0	0
ENSDNOG00000004197	0	0	0
ENSDNOG00000004199	0	0	0
ENSDNOG00000004209	0	0	0
ENSDNOG00000004244	0	0	0
ENSDNOG00000004263	0	0	0
ENSDNOG00000004270	0	0	0
ENSDNOG00000004279	0	0	0
ENSDNOG00000004284	0	0	0
ENSDNOG00000004335	0	0	0
ENSDNOG00000004400	0	0	0
ENSDNOG00000004404	0	0	0
ENSDNOG00000004411	0	0	0
ENSDNOG00000004461	0	0	0
ENSDNOG00000004464	0	0	0
ENSDNOG00000004471	0	0	0
ENSDNOG00000004516	0	0	0
ENSDNOG00000004552	0	0	0
ENSDNOG00000004565	0	0	0
ENSDNOG00000004613	0	0	0
ENSDNOG00000004655	0	0	0
ENSDNOG00000004673	0	0	0
ENSDNOG00000004675	0	0	0
ENSDNOG00000004677	0	0	0
ENSDNOG00000004683	0	0	0
ENSDNOG00000004725	0	0	0
ENSDNOG00000004739	0	0	0
ENSDNOG00000004744	0	0	0
ENSDNOG00000004760	0	0	0
ENSDNOG00000004775	0	0	0
ENSDNOG00000004797	0	0	0
ENSDNOG00000004812	0	0	0
ENSDNOG00000004816	0	0	0
ENSDNOG00000004821	0	0	0
ENSDNOG00000004831	0	0	0
ENSDNOG00000004847	0	0	0
ENSDNOG00000004851	0	0	0
ENSDNOG00000004879	0	0	0
ENSDNOG00000004905	0	0	0
ENSDNOG00000004912	0	0	0
ENSDNOG00000004984	0	0	0
ENSDNOG00000005009	0	0	0
ENSDNOG00000005036	0	0	0
ENSDNOG00000005039	0	0	0
ENSDNOG00000005073	0	0	0
ENSDNOG00000005076	0	0	0
ENSDNOG00000005078	0	0	0
ENSDNOG00000005087	0	0	0
ENSDNOG00000005117	0	0	0
ENSDNOG00000005131	0	0	0
ENSDNOG00000005144	0	0	0
ENSDNOG00000005147	0	0	0
ENSDNOG00000005172	0	0	0
ENSDNOG00000005174	0	0	0
ENSDNOG00000005186	0	0	0
ENSDNOG00000005190	0	0	0
ENSDNOG00000005204	0	0	0
ENSDNOG00000005246	0	0	0
ENSDNOG00000005251	0	0	0
ENSDNOG00000005259	0	0	0
ENSDNOG00000005268	0	0	0
ENSDNOG00000005283	0	0	0
ENSDNOG00000005297	0	0	0
ENSDNOG00000005328	0	0	0
ENSDNOG00000005340	0	0	0
ENSDNOG00000005367	0	0	0
ENSDNOG00000005376	0	0	0
ENSDNOG00000005381	0	0	0
ENSDNOG00000005388	0	0	0
ENSDNOG00000005426	0	0	0
ENSDNOG00000005428	0	0	0
ENSDNOG00000005436	0	0	0
ENSDNOG00000005450	0	0	0
ENSDNOG00000005457	0	0	0
ENSDNOG00000005470	0	0	0
ENSDNOG00000005504	0	0	0
ENSDNOG00000005520	0	0	0
ENSDNOG00000005524	0	0	0
ENSDNOG00000005525	0	0	0
ENSDNOG00000005544	0	0	0
ENSDNOG00000005545	0	0	0
ENSDNOG00000005560	0	0	0
ENSDNOG00000005589	0	0	0
ENSDNOG00000005596	0	0	0
ENSDNOG00000005612	0	0	0
ENSDNOG00000005621	0	0	0
ENSDNOG00000005625	0	0	0
ENSDNOG00000005634	0	0	0
ENSDNOG00000005638	0	0	0
ENSDNOG00000005649	0	0	0
ENSDNOG00000005657	0	0	0
ENSDNOG00000005659	0	0	0
ENSDNOG00000005661	0	0	0
ENSDNOG00000005664	0	0	0
ENSDNOG00000005665	0	0	0
ENSDNOG00000005670	0	0	0
ENSDNOG00000005723	0	0	0
ENSDNOG00000005762	0	0	0
ENSDNOG00000005768	0	0	0
ENSDNOG00000005776	0	0	0
ENSDNOG00000005778	0	0	0
ENSDNOG00000005784	0	0	0
ENSDNOG00000005785	0	0	0
ENSDNOG00000005790	0	0	0
ENSDNOG00000005799	0	0	0
ENSDNOG00000005808	0	0	0
ENSDNOG00000005810	0	0	0
ENSDNOG00000005815	0	0	0
ENSDNOG00000005817	0	0	0
ENSDNOG00000005877	0	0	0
ENSDNOG00000005882	0	0	0
ENSDNOG00000005896	0	0	0
ENSDNOG00000005920	0	0	0
ENSDNOG00000005927	0	0	0
ENSDNOG00000005944	0	0	0
ENSDNOG00000005979	0	0	0
ENSDNOG00000005987	0	0	0
ENSDNOG00000005996	0	0	0
ENSDNOG00000006012	0	0	0
ENSDNOG00000006031	0	0	0
ENSDNOG00000006041	0	0	0
ENSDNOG00000006065	0	0	0
ENSDNOG00000006077	0	0	0
ENSDNOG00000006080	0	0	0
ENSDNOG00000006115	0	0	0
ENSDNOG00000006126	0	0	0
ENSDNOG00000006133	0	0	0
ENSDNOG00000006152	0	0	0
ENSDNOG00000006166	0	0	0
ENSDNOG00000006181	0	0	0
ENSDNOG00000006189	0	0	0
ENSDNOG00000006214	0	0	0
ENSDNOG00000006237	0	0	0
ENSDNOG00000006247	0	0	0
ENSDNOG00000006258	0	0	0
ENSDNOG00000006265	0	0	0
ENSDNOG00000006285	0	0	0
ENSDNOG00000006305	0	0	0
ENSDNOG00000006319	0	0	0
ENSDNOG00000006327	0	0	0
ENSDNOG00000006342	0	0	0
ENSDNOG00000006356	0	0	0
ENSDNOG00000006359	0	0	0
ENSDNOG00000006376	0	0	0
ENSDNOG00000006382	0	0	0
ENSDNOG00000006395	0	0	0
ENSDNOG00000006439	0	0	0
ENSDNOG00000006484	0	0	0
ENSDNOG00000006505	0	0	0
ENSDNOG00000006509	0	0	0
ENSDNOG00000006512	0	0	0
ENSDNOG00000006518	0	0	0
ENSDNOG00000006520	0	0	0
ENSDNOG00000006522	0	0	0
ENSDNOG00000006546	0	0	0
ENSDNOG00000006558	0	0	0
ENSDNOG00000006598	0	0	0
ENSDNOG00000006614	0	0	0
ENSDNOG00000006617	0	0	0
ENSDNOG00000006622	0	0	0
ENSDNOG00000006626	0	0	0
ENSDNOG00000006677	0	0	0
ENSDNOG00000006700	0	0	0
ENSDNOG00000006708	0	0	0
ENSDNOG00000006720	0	0	0
ENSDNOG00000006740	0	0	0
ENSDNOG00000006771	0	0	0
ENSDNOG00000006778	0	0	0
ENSDNOG00000006792	0	0	0
ENSDNOG00000006801	0	0	0
ENSDNOG00000006826	0	0	0
ENSDNOG00000006913	0	0	0
ENSDNOG00000006939	0	0	0
ENSDNOG00000006957	0	0	0
ENSDNOG00000006996	0	0	0
ENSDNOG00000007025	0	0	0
ENSDNOG00000007030	0	0	0
ENSDNOG00000007044	0	0	0
ENSDNOG00000007067	0	0	0
ENSDNOG00000007073	0	0	0
ENSDNOG00000007091	0	0	0
ENSDNOG00000007112	0	0	0
ENSDNOG00000007126	0	0	0
ENSDNOG00000007141	0	0	0
ENSDNOG00000007184	0	0	0
ENSDNOG00000007185	0	0	0
ENSDNOG00000007219	0	0	0
ENSDNOG00000007241	0	0	0
ENSDNOG00000007244	0	0	0
ENSDNOG00000007250	0	0	0
ENSDNOG00000007264	0	0	0
ENSDNOG00000007270	0	0	0
ENSDNOG00000007289	0	0	0
ENSDNOG00000007300	0	0	0
ENSDNOG00000007343	0	0	0
ENSDNOG00000007352	0	0	0
ENSDNOG00000007429	0	0	0
ENSDNOG00000007444	0	0	0
ENSDNOG00000007455	0	0	0
ENSDNOG00000007461	0	0	0
ENSDNOG00000007486	0	0	0
ENSDNOG00000007522	0	0	0
ENSDNOG00000007526	0	0	0
ENSDNOG00000007537	0	0	0
ENSDNOG00000007579	0	0	0
ENSDNOG00000007584	0	0	0
ENSDNOG00000007613	0	0	0
ENSDNOG00000007635	0	0	0
ENSDNOG00000007640	0	0	0
ENSDNOG00000007648	0	0	0
ENSDNOG00000007669	0	0	0
ENSDNOG00000007670	0	0	0
ENSDNOG00000007685	0	0	0
ENSDNOG00000007720	0	0	0
ENSDNOG00000007725	0	0	0
ENSDNOG00000007766	0	0	0
ENSDNOG00000007775	0	0	0
ENSDNOG00000007778	0	0	0
ENSDNOG00000007820	0	0	0
ENSDNOG00000007824	0	0	0
ENSDNOG00000007867	0	0	0
ENSDNOG00000007875	0	0	0
ENSDNOG00000007898	0	0	0
ENSDNOG00000007930	0	0	0
ENSDNOG00000007947	0	0	0
ENSDNOG00000007954	0	0	0
ENSDNOG00000007969	0	0	0
ENSDNOG00000007979	0	0	0
ENSDNOG00000008011	0	0	0
ENSDNOG00000008018	0	0	0
ENSDNOG00000008025	0	0	0
ENSDNOG00000008041	0	0	0
ENSDNOG00000008112	0	0	0
ENSDNOG00000008118	0	0	0
ENSDNOG00000008143	0	0	0
ENSDNOG00000008145	0	0	0
ENSDNOG00000008165	0	0	0
ENSDNOG00000008181	0	0	0
ENSDNOG00000008203	0	0	0
ENSDNOG00000008216	0	0	0
ENSDNOG00000008331	0	0	0
ENSDNOG00000008343	0	0	0
ENSDNOG00000008413	0	0	0
ENSDNOG00000008445	0	0	0
ENSDNOG00000008450	0	0	0
ENSDNOG00000008476	0	0	0
ENSDNOG00000008485	0	0	0
ENSDNOG00000008503	0	0	0
ENSDNOG00000008542	0	0	0
ENSDNOG00000008572	0	0	0
ENSDNOG00000008588	0	0	0
ENSDNOG00000008595	0	0	0
ENSDNOG00000008597	0	0	0
ENSDNOG00000008617	0	0	0
ENSDNOG00000008624	0	0	0
ENSDNOG00000008626	0	0	0
ENSDNOG00000008633	0	0	0
ENSDNOG00000008648	0	0	0
ENSDNOG00000008682	0	0	0
ENSDNOG00000008688	0	0	0
ENSDNOG00000008722	0	0	0
ENSDNOG00000008761	0	0	0
ENSDNOG00000008763	0	0	0
ENSDNOG00000008766	0	0	0
ENSDNOG00000008776	0	0	0
ENSDNOG00000008778	0	0	0
ENSDNOG00000008787	0	0	0
ENSDNOG00000008809	0	0	0
ENSDNOG00000008818	0	0	0
ENSDNOG00000008842	0	0	0
ENSDNOG00000008862	0	0	0
ENSDNOG00000008864	0	0	0
ENSDNOG00000008918	0	0	0
ENSDNOG00000008957	0	0	0
ENSDNOG00000008961	0	0	0
ENSDNOG00000008974	0	0	0
ENSDNOG00000008981	0	0	0
ENSDNOG00000008987	0	0	0
ENSDNOG00000008998	0	0	0
ENSDNOG00000009003	0	0	0
ENSDNOG00000009005	0	0	0
ENSDNOG00000009013	0	0	0
ENSDNOG00000009020	0	0	0
ENSDNOG00000009039	0	0	0
ENSDNOG00000009042	0	0	0
ENSDNOG00000009049	0	0	0
ENSDNOG00000009088	0	0	0
ENSDNOG00000009091	0	0	0
ENSDNOG00000009096	0	0	0
ENSDNOG00000009127	0	0	0
ENSDNOG00000009130	0	0	0
ENSDNOG00000009141	0	0	0
ENSDNOG00000009193	0	0	0
ENSDNOG00000009199	0	0	0
ENSDNOG00000009204	0	0	0
ENSDNOG00000009206	0	0	0
ENSDNOG00000009212	0	0	0
ENSDNOG00000009228	0	0	0
ENSDNOG00000009235	0	0	0
ENSDNOG00000009236	0	0	0
ENSDNOG00000009263	0	0	0
ENSDNOG00000009264	0	0	0
ENSDNOG00000009276	0	0	0
ENSDNOG00000009350	0	0	0
ENSDNOG00000009362	0	0	0
ENSDNOG00000009403	0	0	0
ENSDNOG00000009407	0	0	0
ENSDNOG00000009437	0	0	0
ENSDNOG00000009474	0	0	0
ENSDNOG00000009490	0	0	0
ENSDNOG00000009491	0	0	0
ENSDNOG00000009497	0	0	0
ENSDNOG00000009507	0	0	0
ENSDNOG00000009538	0	0	0
ENSDNOG00000009542	0	0	0
ENSDNOG00000009586	0	0	0
ENSDNOG00000009636	0	0	0
ENSDNOG00000009640	0	0	0
ENSDNOG00000009644	0	0	0
ENSDNOG00000009649	0	0	0
ENSDNOG00000009650	0	0	0
ENSDNOG00000009673	0	0	0
ENSDNOG00000009688	0	0	0
ENSDNOG00000009701	0	0	0
ENSDNOG00000009702	0	0	0
ENSDNOG00000009717	0	0	0
ENSDNOG00000009719	0	0	0
ENSDNOG00000009736	0	0	0
ENSDNOG00000009751	0	0	0
ENSDNOG00000009766	0	0	0
ENSDNOG00000009779	0	0	0
ENSDNOG00000009816	0	0	0
ENSDNOG00000009839	0	0	0
ENSDNOG00000009864	0	0	0
ENSDNOG00000009875	0	0	0
ENSDNOG00000009877	0	0	0
ENSDNOG00000009890	0	0	0
ENSDNOG00000009893	0	0	0
ENSDNOG00000009894	0	0	0
ENSDNOG00000009910	0	0	0
ENSDNOG00000009926	0	0	0
ENSDNOG00000009933	0	0	0
ENSDNOG00000009990	0	0	0
ENSDNOG00000010004	0	0	0
ENSDNOG00000010013	0	0	0
ENSDNOG00000010067	0	0	0
ENSDNOG00000010096	0	0	0
ENSDNOG00000010102	0	0	0
ENSDNOG00000010132	0	0	0
ENSDNOG00000010188	0	0	0
ENSDNOG00000010198	0	0	0
ENSDNOG00000010206	0	0	0
ENSDNOG00000010214	0	0	0
ENSDNOG00000010219	0	0	0
ENSDNOG00000010255	0	0	0
ENSDNOG00000010268	0	0	0
ENSDNOG00000010273	0	0	0
ENSDNOG00000010286	0	0	0
ENSDNOG00000010298	0	0	0
ENSDNOG00000010300	0	0	0
ENSDNOG00000010321	0	0	0
ENSDNOG00000010340	0	0	0
ENSDNOG00000010393	0	0	0
ENSDNOG00000010402	0	0	0
ENSDNOG00000010405	0	0	0
ENSDNOG00000010406	0	0	0
ENSDNOG00000010428	0	0	0
ENSDNOG00000010444	0	0	0
ENSDNOG00000010448	0	0	0
ENSDNOG00000010490	0	0	0
ENSDNOG00000010526	0	0	0
ENSDNOG00000010533	0	0	0
ENSDNOG00000010564	0	0	0
ENSDNOG00000010600	0	0	0
ENSDNOG00000010606	0	0	0
ENSDNOG00000010616	0	0	0
ENSDNOG00000010646	0	0	0
ENSDNOG00000010678	0	0	0
ENSDNOG00000010683	0	0	0
ENSDNOG00000010687	0	0	0
ENSDNOG00000010710	0	0	0
ENSDNOG00000010720	0	0	0
ENSDNOG00000010767	0	0	0
ENSDNOG00000010814	0	0	0
ENSDNOG00000010822	0	0	0
ENSDNOG00000010832	0	0	0
ENSDNOG00000010836	0	0	0
ENSDNOG00000010874	0	0	0
ENSDNOG00000010889	0	0	0
ENSDNOG00000010905	0	0	0
ENSDNOG00000010918	0	0	0
ENSDNOG00000010920	0	0	0
ENSDNOG00000010932	0	0	0
ENSDNOG00000010945	0	0	0
ENSDNOG00000010977	0	0	0
ENSDNOG00000010991	0	0	0
ENSDNOG00000010999	0	0	0
ENSDNOG00000011004	0	0	0
ENSDNOG00000011079	0	0	0
ENSDNOG00000011083	0	0	0
ENSDNOG00000011088	0	0	0
ENSDNOG00000011103	0	0	0
ENSDNOG00000011151	0	0	0
ENSDNOG00000011181	0	0	0
ENSDNOG00000011189	0	0	0
ENSDNOG00000011195	0	0	0
ENSDNOG00000011201	0	0	0
ENSDNOG00000011208	0	0	0
ENSDNOG00000011213	0	0	0
ENSDNOG00000011219	0	0	0
ENSDNOG00000011223	0	0	0
ENSDNOG00000011224	0	0	0
ENSDNOG00000011284	0	0	0
ENSDNOG00000011294	0	0	0
ENSDNOG00000011428	0	0	0
ENSDNOG00000011455	0	0	0
ENSDNOG00000011469	0	0	0
ENSDNOG00000011473	0	0	0
ENSDNOG00000011484	0	0	0
ENSDNOG00000011495	0	0	0
ENSDNOG00000011544	0	0	0
ENSDNOG00000011554	0	0	0
ENSDNOG00000011564	0	0	0
ENSDNOG00000011574	0	0	0
ENSDNOG00000011627	0	0	0
ENSDNOG00000011630	0	0	0
ENSDNOG00000011631	0	0	0
ENSDNOG00000011635	0	0	0
ENSDNOG00000011649	0	0	0
ENSDNOG00000011661	0	0	0
ENSDNOG00000011673	0	0	0
ENSDNOG00000011693	0	0	0
ENSDNOG00000011725	0	0	0
ENSDNOG00000011740	0	0	0
ENSDNOG00000011755	0	0	0
ENSDNOG00000011782	0	0	0
ENSDNOG00000011787	0	0	0
ENSDNOG00000011801	0	0	0
ENSDNOG00000011821	0	0	0
ENSDNOG00000011827	0	0	0
ENSDNOG00000011843	0	0	0
ENSDNOG00000011858	0	0	0
ENSDNOG00000011867	0	0	0
ENSDNOG00000011877	0	0	0
ENSDNOG00000011891	0	0	0
ENSDNOG00000011894	0	0	0
ENSDNOG00000011903	0	0	0
ENSDNOG00000011914	0	0	0
ENSDNOG00000011946	0	0	0
ENSDNOG00000011957	0	0	0
ENSDNOG00000011958	0	0	0
ENSDNOG00000011972	0	0	0
ENSDNOG00000011991	0	0	0
ENSDNOG00000012000	0	0	0
ENSDNOG00000012010	0	0	0
ENSDNOG00000012039	0	0	0
ENSDNOG00000012052	0	0	0
ENSDNOG00000012061	0	0	0
ENSDNOG00000012077	0	0	0
ENSDNOG00000012114	0	0	0
ENSDNOG00000012143	0	0	0
ENSDNOG00000012171	0	0	0
ENSDNOG00000012206	0	0	0
ENSDNOG00000012261	0	0	0
ENSDNOG00000012265	0	0	0
ENSDNOG00000012270	0	0	0
ENSDNOG00000012299	0	0	0
ENSDNOG00000012317	0	0	0
ENSDNOG00000012335	0	0	0
ENSDNOG00000012351	0	0	0
ENSDNOG00000012354	0	0	0
ENSDNOG00000012360	0	0	0
ENSDNOG00000012384	0	0	0
