brain	heart	kidney	liver	testis
ENSPTRG00000000324	6.0312385	4.9398216	5.48777011111111	4.64631665	5.833528
ENSPTRG00000000330	0.24384435	0.313448788	0.477102322222222	0.467732437	4.486541
ENSPTRG00000000331	4.256271	4.9724026	5.22380177777778	4.88031325	2.394703
ENSPTRG00000000332	0.61144445	0.58456048	0.3658036	0.186866435	1.264825
ENSPTRG00000000334	9.2028885	9.485486	9.97078333333333	9.87386655	10.36536
ENSPTRG00000000335	3.207031	2.7598336	3.524992	3.7585881	3.607472
ENSPTRG00000000336	7.3814215	4.6859716	4.998426	4.6796432	6.265876
ENSPTRG00000000338	3.703091	1.7736734	4.38807211111111	4.36690675	3.640089
ENSPTRG00000000339	4.6672365	4.1844688	6.18413111111111	6.5113455	3.785544
ENSPTRG00000000340	2.8371765	2.7144618	5.09092511111111	4.91937345	4.688067
ENSPTRG00000000341	0.56720295	6.3132882	2.637873	0.26627564	2.416713
ENSPTRG00000000342	0.05617764	0.03477311	1.29413115555556	1.37318943	0.239057
ENSPTRG00000000343	0.8243603	0.86100898	2.01850166666667	3.0579912	0.9617058
ENSPTRG00000000344	0.057638745	0.026631642	0.555506044444444	0.074277291	2.469985
ENSPTRG00000000345	2.4586095	0.7158006	1.76020888888889	0.514391465	5.146321
ENSPTRG00000000346	5.4850985	3.4239624	4.19498688888889	1.79510895	2.638288
ENSPTRG00000000348	1.407816	1.07484304	1.86684255555556	1.328269875	1.830961
ENSPTRG00000000349	5.1661635	3.9378686	4.53101788888889	4.0547571	6.349501
ENSPTRG00000000350	5.120597	6.334341	6.76926488888889	3.9192418	4.467149
ENSPTRG00000000351	0.3517021	0.47491008	0.885753388888889	1.389846685	1.160468
ENSPTRG00000000352	5.1045855	5.0051748	5.26590711111111	4.51033675	5.904461
ENSPTRG00000000353	6.4135485	4.7259472	5.87221	4.78328125	4.608821
ENSPTRG00000000362	2.1720815	2.5288076	3.45449344444444	3.392653	2.284221
ENSPTRG00000000363	5.038344	2.4356016	4.89651855555556	4.9194824	1.307396
ENSPTRG00000000365	6.145741	5.7432812	5.78628488888889	4.8992988	6.08565
ENSPTRG00000000369	10.177505	4.8612668	4.94642788888889	3.1379261	8.791573
ENSPTRG00000000370	1.830939	2.0014398	4.00667966666667	3.14231975	3.841269
ENSPTRG00000000371	3.899542	2.52976296	0.101350163333333	0.0275711801	0.3807339
ENSPTRG00000000372	0.30841425	1.5937978	2.94736936666667	0.145311679	0.05509082
ENSPTRG00000000373	0.937164	7.2245892	0.412461933333333	0.333925038	0.3980876
ENSPTRG00000000374	2.7107465	0.93250932	1.966616	1.5089466	1.989194
ENSPTRG00000000375	3.677832	2.2664138	3.484662	4.33468305	2.697567
ENSPTRG00000000377	0.03929836	0.040157858	0.0142625611111111	0.0131024325	5.201642
ENSPTRG00000000378	2.900149	2.46372584	1.70916966666667	0.980148115	5.775323
ENSPTRG00000000380	3.8067805	1.23975776	3.776351	2.44710725	6.031267
ENSPTRG00000000381	3.564431	2.2725858	3.46929677777778	3.9041114	1.199814
ENSPTRG00000000382	0.07227965	0.014719358	0.369748766666667	0.1894383345	2.032431
ENSPTRG00000000383	0.222063225	0.113010534	0.6110725	0.346254761	8.11077
ENSPTRG00000000384	2.0823785	1.17608258	1.92912701111111	1.368553695	2.527096
ENSPTRG00000000385	4.4277905	2.8807476	3.94204866666667	3.6589403	4.595508
ENSPTRG00000000386	7.188872	6.4732396	7.12731444444444	6.6019483	7.230462
ENSPTRG00000000387	3.0975945	2.250588	4.980011	2.9972574	3.483643
ENSPTRG00000000388	3.7601075	2.8058022	3.87294522222222	3.0498411	5.136132
ENSPTRG00000000392	3.8854595	2.6436666	3.65231888888889	3.36271505	3.753761
