kidney	liver
ENSLACG00000011792	0.457322169	0
ENSLACG00000011793	1.063378686	0
ENSLACG00000011794	0.11593601	0
ENSLACG00000011795	0.854690687	0
ENSLACG00000011796	0.071346273	3.158305
ENSLACG00000011797	1.247556921	1.79563
ENSLACG00000011798	4.837801992	6.064407
ENSLACG00000011799	0	0
ENSLACG00000011800	1.791843237	0
ENSLACG00000011801	4.517048876	0
ENSLACG00000011802	0.1792881	2.996512
ENSLACG00000011803	0.280227064	1.367282
ENSLACG00000011804	0.29339756	0
ENSLACG00000011805	0	3.143535
ENSLACG00000011806	0.129981014	1.805164
ENSLACG00000011807	0.055722371	3.434987
ENSLACG00000011808	0.511367842	0
ENSLACG00000011809	0.16869466	0
ENSLACG00000011810	0.79733843	0
ENSLACG00000011811	1.151745838	0.6117286
ENSLACG00000011812	1.031599869	3.302497
ENSLACG00000011813	0.812753678	1.533495
ENSLACG00000011814	2.321737647	2.879445
ENSLACG00000011815	0.09788003	4.569807
ENSLACG00000011816	0	0
ENSLACG00000011817	0	0
ENSLACG00000011818	1.35839795	4.869461
ENSLACG00000011819	1.438186376	3.237969
ENSLACG00000011820	1.184166017	3.544337
ENSLACG00000011821	0.092465097	0
ENSLACG00000011822	4.581869415	0
ENSLACG00000011823	0.263933406	0
ENSLACG00000011824	0.060943998	0
ENSLACG00000011825	1.495081119	5.108294
ENSLACG00000011826	1.530570204	2.235094
ENSLACG00000011827	0.775174467	0
ENSLACG00000011828	1.103772892	3.645529
ENSLACG00000011829	3.086449204	3.116702
ENSLACG00000011830	0.44650504	3.246071
ENSLACG00000011831	2.634397179	2.224701
ENSLACG00000011832	0	0
ENSLACG00000011833	1.144105121	4.070389
ENSLACG00000011834	0.939743373	0
ENSLACG00000011835	0.928745517	0
ENSLACG00000011836	0.475250939	3.971488
ENSLACG00000011837	1.623838775	6.409863
ENSLACG00000011838	1.417601413	3.991073
ENSLACG00000011839	2.536067825	3.560079
ENSLACG00000011840	2.237169034	1.164548
ENSLACG00000011841	0.825099319	4.420233
ENSLACG00000011842	1.593659729	3.319307
ENSLACG00000011843	0.032186344	0
ENSLACG00000011844	1.198851797	1.730275
ENSLACG00000011845	2.204350468	5.673607
ENSLACG00000011846	0.338144834	1.40157
ENSLACG00000011847	1.791801571	5.260037
ENSLACG00000011848	3.421006458	1.422965
ENSLACG00000011849	0.812443186	1.738746
ENSLACG00000011850	1.817271238	4.743881
ENSLACG00000011851	0.740545093	4.166209
ENSLACG00000011852	0.193280986	2.495137
ENSLACG00000011853	0.639469274	1.126609
ENSLACG00000011854	3.908793697	4.890845
ENSLACG00000011855	0	0
ENSLACG00000011856	0.579660001	0
ENSLACG00000011857	0.898688977	0
ENSLACG00000011858	0.555368556	3.45504
ENSLACG00000011859	1.433632508	2.690308
ENSLACG00000011860	0.201587443	0
ENSLACG00000011861	0.661593649	4.458323
ENSLACG00000011862	0	0
ENSLACG00000011863	1.705168439	2.948756
ENSLACG00000011864	0	2.927354
ENSLACG00000011865	0.886432308	1.747465
ENSLACG00000011866	0.358731576	0
ENSLACG00000011867	1.974334737	5.011039
ENSLACG00000011868	0.045445487	0
ENSLACG00000011869	1.456879727	0
ENSLACG00000011870	3.194659161	2.910485
ENSLACG00000011871	0.492070574	0
ENSLACG00000011872	1.869310797	3.188301
ENSLACG00000011873	0.09440148	0
ENSLACG00000011874	1.330546927	0
ENSLACG00000011875	1.833926357	3.55454
ENSLACG00000011876	0.859200701	5.398761
ENSLACG00000011877	2.727674359	2.695268
ENSLACG00000011878	0.737125147	1.903879
ENSLACG00000011879	0	0
ENSLACG00000011880	0.937582436	3.028047
ENSLACG00000011881	0	0
ENSLACG00000011882	0	2.884215
ENSLACG00000011883	0.440826787	0
ENSLACG00000011884	1.75306107	0
ENSLACG00000011885	0.17089673	0
ENSLACG00000011886	1.279738712	7.192303
ENSLACG00000011887	0	0
ENSLACG00000011888	0.972403718	3.116203
ENSLACG00000011889	0.074776002	0
ENSLACG00000011890	0.322695405	1.755255
ENSLACG00000011891	0.523500734	2.01604
ENSLACG00000011892	0	0
ENSLACG00000011893	1.075053365	4.30101
ENSLACG00000011894	1.311526366	4.137471
ENSLACG00000011895	0.275674587	0
ENSLACG00000011896	0.581157429	3.783079
ENSLACG00000011897	2.172938687	3.843491
ENSLACG00000011898	0.216015238	0
ENSLACG00000011899	0	0
ENSLACG00000011900	0.392337208	5.244697
ENSLACG00000011901	1.605470629	3.648431
ENSLACG00000011902	0	0
ENSLACG00000011903	0.510776635	0
ENSLACG00000011904	0	0
ENSLACG00000011905	0.083582106	0
ENSLACG00000011906	0	0
ENSLACG00000011907	7.596122652	4.977353
ENSLACG00000011908	2.95696623	7.877849
ENSLACG00000011909	0.153088025	2.757834
ENSLACG00000011910	0.669299854	1.088399
ENSLACG00000011911	3.271657242	3.363705
ENSLACG00000011912	0	0
ENSLACG00000011913	0	0
ENSLACG00000011914	0.359672966	0
ENSLACG00000011915	0	0
ENSLACG00000011916	0.603544454	0
ENSLACG00000011917	0.212850691	0
ENSLACG00000011918	0.55963473	0
ENSLACG00000011919	2.503496305	4.141645
ENSLACG00000011920	0.599197802	3.718811
ENSLACG00000011921	0.200901037	1.037185
ENSLACG00000011922	0.913785947	0
ENSLACG00000011923	1.352724632	2.496749
ENSLACG00000011924	0.042293426	0
ENSLACG00000011925	0.979356642	1.934505
ENSLACG00000011926	0.064578005	1.800562
ENSLACG00000011927	3.075099587	3.544362
ENSLACG00000011928	1.741570533	6.268745
ENSLACG00000011929	0.534628406	2.874661
ENSLACG00000011930	0	2.275514
ENSLACG00000011931	3.143011305	0.8588754
ENSLACG00000011932	3.920607724	3.686624
ENSLACG00000011933	0.915010657	0
ENSLACG00000011934	0	2.810597
ENSLACG00000011935	0.448374509	0
ENSLACG00000011936	0.701304188	3.439167
ENSLACG00000011937	0	0
ENSLACG00000011938	0.274093449	0
ENSLACG00000011939	1.741932888	3.254982
ENSLACG00000011940	1.544302379	3.258579
ENSLACG00000011941	2.671857204	2.563715
ENSLACG00000011942	0.262022963	2.706164
ENSLACG00000011943	0.211511909	2.666684
ENSLACG00000011944	0.442397888	2.357946
ENSLACG00000011945	0	0
ENSLACG00000011946	1.095784025	3.771723
ENSLACG00000011947	0	3.903973
ENSLACG00000011948	0.604233618	4.438918
ENSLACG00000011949	1.109828565	4.036574
ENSLACG00000011950	0	0
ENSLACG00000011951	1.267104273	2.579542
ENSLACG00000011952	1.576410878	2.021618
ENSLACG00000011953	0	0
ENSLACG00000011954	0.517423861	2.489499
ENSLACG00000011955	0	0
ENSLACG00000011956	0.029060858	4.135773
ENSLACG00000011957	0.668101874	0
ENSLACG00000011958	0.101464383	0
ENSLACG00000011959	1.46862502	0
ENSLACG00000011960	0.124619953	0
ENSLACG00000011961	1.634625793	3.797563
ENSLACG00000011962	4.984520996	0
ENSLACG00000011963	1.190428388	1.822381
ENSLACG00000011964	0.135617476	0
ENSLACG00000011965	0.42434167	0.8649725
ENSLACG00000011966	1.348781967	2.58421
ENSLACG00000011967	1.371257747	0.9041904
ENSLACG00000011968	0.349922318	0
ENSLACG00000011969	3.784357403	0
ENSLACG00000011970	0.362385723	0
ENSLACG00000011971	0.157465459	0
ENSLACG00000011972	0.195949751	1.083486
ENSLACG00000011973	1.922923581	4.638745
ENSLACG00000011974	0.852729191	3.456328
ENSLACG00000011975	0.94733775	3.965683
ENSLACG00000011976	0.441389988	0
ENSLACG00000011977	0.504652932	0
ENSLACG00000011978	0	0
ENSLACG00000011979	1.144862143	6.991692
ENSLACG00000011980	1.813006211	1.213845
ENSLACG00000011981	0.035357866	0
ENSLACG00000011982	2.581529614	2.076101
ENSLACG00000011983	0.142768921	2.960276
ENSLACG00000011984	0.47577804	0
ENSLACG00000011985	1.932197268	5.28441
ENSLACG00000011986	0.1764198	0
ENSLACG00000011987	0.057173664	0
ENSLACG00000011988	0	0
ENSLACG00000011989	0.8027127	3.743108
ENSLACG00000011990	0	0
ENSLACG00000011991	2.068730099	3.141273
ENSLACG00000011992	0.786485124	6.392656
ENSLACG00000011993	1.830117377	2.869139
ENSLACG00000011994	0	0
ENSLACG00000011995	0.043306845	3.703898
ENSLACG00000011996	1.564619126	2.650737
ENSLACG00000011997	1.850359388	4.430934
ENSLACG00000011998	0	2.608627
ENSLACG00000011999	5.507490215	4.844114
ENSLACG00000012000	0.225366252	0
ENSLACG00000012001	3.363513133	3.020319
ENSLACG00000012002	0.18405554	0
ENSLACG00000012003	1.108196572	2.01268
ENSLACG00000012004	0.112855302	4.210062
ENSLACG00000012005	0.579723712	0.9368064
ENSLACG00000012006	0.262688117	0
ENSLACG00000012007	0	0
ENSLACG00000012008	0.045536212	0
ENSLACG00000012009	1.424169649	4.817971
ENSLACG00000012010	3.272886158	0
ENSLACG00000012011	0.098102982	3.547943
ENSLACG00000012012	11.252738748	10.68723
ENSLACG00000012013	4.053855089	5.492891
ENSLACG00000012014	0.483046479	2.200658
ENSLACG00000012015	0.781138938	0
ENSLACG00000012016	0.025973929	4.077593
ENSLACG00000012017	0	0
ENSLACG00000012018	1.096126889	4.132676
ENSLACG00000012019	2.130235705	6.814589
ENSLACG00000012020	0.633675785	2.250483
ENSLACG00000012021	0.253088889	0
ENSLACG00000012022	0	0
ENSLACG00000012023	0	0
ENSLACG00000012024	3.870463362	2.083125
ENSLACG00000012025	2.799756677	3.245871
ENSLACG00000012026	0.821467773	6.009226
ENSLACG00000012027	0.212248082	0
ENSLACG00000012028	1.872521477	3.005298
ENSLACG00000012029	1.021735552	2.087157
ENSLACG00000012030	0.956289547	1.876146
ENSLACG00000012031	0.47377964	0
ENSLACG00000012032	1.365815696	1.122752
ENSLACG00000012033	1.876330305	0
ENSLACG00000012034	1.108102877	0
ENSLACG00000012035	0.76301887	1.404031
ENSLACG00000012036	1.244726345	3.692943
ENSLACG00000012037	0.268037882	3.217352
ENSLACG00000012038	0	0
ENSLACG00000012039	1.356594582	1.621984
ENSLACG00000012040	1.063926025	2.453834
ENSLACG00000012041	0.790063025	0
ENSLACG00000012042	0.862721952	0
ENSLACG00000012043	6.474043354	2.175748
ENSLACG00000012044	1.985922976	7.138292
ENSLACG00000012045	14.580095419	0
ENSLACG00000012046	0	0
ENSLACG00000012047	0.111199751	0
ENSLACG00000012048	0.725337189	2.963311
ENSLACG00000012049	0	0
ENSLACG00000012050	0	0
ENSLACG00000012051	3.673628105	5.662339
ENSLACG00000012052	1.703020942	0
ENSLACG00000012053	0	0
ENSLACG00000012054	0.155205206	0
ENSLACG00000012055	2.795170549	0
ENSLACG00000012056	0	0
ENSLACG00000012057	1.185426377	2.746065
ENSLACG00000012058	1.921184942	2.977676
ENSLACG00000012059	0	0
ENSLACG00000012060	0.530676068	0
ENSLACG00000012061	1.694149191	3.461319
ENSLACG00000012062	0	0
ENSLACG00000012063	0.822122355	1.903054
ENSLACG00000012064	3.711307675	4.648195
ENSLACG00000012065	1.883225878	0
ENSLACG00000012066	0.090144236	2.97252
ENSLACG00000012067	0	0
ENSLACG00000012068	2.996184441	2.885373
ENSLACG00000012069	1.678513663	2.621398
ENSLACG00000012070	1.050863849	4.95299
ENSLACG00000012071	2.388696527	4.215143
ENSLACG00000012072	0.271074223	0.81839
ENSLACG00000012073	0.254491249	1.980581
ENSLACG00000012074	0	0
ENSLACG00000012075	2.306410994	4.325027
ENSLACG00000012076	2.193891569	0
ENSLACG00000012077	1.133727907	4.490352
ENSLACG00000012078	0.218523288	0
ENSLACG00000012079	1.118618869	1.414947
ENSLACG00000012080	0.767964913	2.16133
ENSLACG00000012081	1.805329606	4.507623
ENSLACG00000012082	0.411836217	6.464397
ENSLACG00000012083	1.192648685	4.566505
ENSLACG00000012084	0.487969911	0
ENSLACG00000012085	0	0
ENSLACG00000012086	2.67354964	4.718427
ENSLACG00000012087	0.996475522	0
ENSLACG00000012088	3.080163038	2.727929
ENSLACG00000012089	0.58760502	2.470571
ENSLACG00000012090	0.873486439	0.9944602
ENSLACG00000012091	1.388977499	4.028649
ENSLACG00000012092	0	0
ENSLACG00000012093	1.008623135	2.741357
ENSLACG00000012094	2.764876897	0
ENSLACG00000012095	1.088894642	4.159621
ENSLACG00000012096	0.167447852	0
ENSLACG00000012097	0	0
ENSLACG00000012098	0.402557382	0
ENSLACG00000012099	1.929927309	0
ENSLACG00000012100	0.806976474	1.551752
ENSLACG00000012101	0.786455013	4.635116
ENSLACG00000012102	1.673601649	2.704359
ENSLACG00000012103	0.114693244	0
ENSLACG00000012104	0.132002019	1.785174
ENSLACG00000012105	1.95913471	2.712697
ENSLACG00000012106	2.444738617	3.224434
ENSLACG00000012107	0.723945558	2.640868
ENSLACG00000012108	0	1.677612
ENSLACG00000012109	0.049710497	0
ENSLACG00000012110	0.057853651	0
ENSLACG00000012111	1.120186028	2.650277
ENSLACG00000012112	0.087524078	0
ENSLACG00000012113	1.323439248	1.828205
ENSLACG00000012114	1.65702713	3.807819
ENSLACG00000012115	4.59937731	3.927697
ENSLACG00000012116	2.000385869	0
ENSLACG00000012117	0.219552052	0
ENSLACG00000012118	0.169954496	3.41554
ENSLACG00000012119	1.05304876	2.027826
ENSLACG00000012120	1.849599011	4.579301
ENSLACG00000012121	0.130292254	0
ENSLACG00000012122	0.266845297	0.7666342
ENSLACG00000012123	0	0
ENSLACG00000012124	1.166548353	3.441242
ENSLACG00000012125	3.436493685	3.373391
ENSLACG00000012126	0.125924408	0
ENSLACG00000012127	0.628438599	0
ENSLACG00000012128	0	1.79975
ENSLACG00000012129	3.186877663	3.209152
ENSLACG00000012130	1.231303371	4.499737
ENSLACG00000012131	0.09094297	0
ENSLACG00000012132	1.461984241	1.769014
ENSLACG00000012133	0	0
ENSLACG00000012134	1.476692747	3.319913
ENSLACG00000012135	1.074293058	1.302565
ENSLACG00000012136	1.758168838	5.085988
ENSLACG00000012137	1.571425378	4.769245
ENSLACG00000012138	0.078041662	0
ENSLACG00000012139	0.405288806	3.443347
ENSLACG00000012140	0	0
ENSLACG00000012141	1.671261665	1.517442
ENSLACG00000012142	0.402359821	0
ENSLACG00000012143	0	0
ENSLACG00000012144	0.534268825	1.344556
ENSLACG00000012145	0.414034839	2.121924
ENSLACG00000012146	0	0
ENSLACG00000012147	0.233927317	0
ENSLACG00000012148	1.133596404	3.832738
ENSLACG00000012149	0.079581277	0
ENSLACG00000012150	0	0
ENSLACG00000012151	2.292319424	2.592314
ENSLACG00000012152	2.30096127	0
ENSLACG00000012153	1.549728306	0
ENSLACG00000012154	0.446935751	2.441043
ENSLACG00000012155	0.510143654	0
ENSLACG00000012156	0.400610063	0
ENSLACG00000012157	1.740621076	0
ENSLACG00000012158	4.952451922	6.090765
ENSLACG00000012159	0.457122509	1.085493
ENSLACG00000012160	1.325858408	2.650969
ENSLACG00000012161	3.126288999	6.853921
ENSLACG00000012162	3.399411751	0
ENSLACG00000012163	0	0
ENSLACG00000012164	0.392962507	2.280642
ENSLACG00000012165	1.264338253	3.019355
ENSLACG00000012166	0.954523905	1.429547e-06
ENSLACG00000012167	0	0
ENSLACG00000012168	2.131273387	0
ENSLACG00000012169	0.589782659	0
ENSLACG00000012170	1.125979671	3.367653
ENSLACG00000012171	0	0
ENSLACG00000012172	0.082547277	0
ENSLACG00000012173	0.136328954	0
ENSLACG00000012174	0	3.46234
ENSLACG00000012175	0.530468328	11.74227
ENSLACG00000012176	1.532671043	4.039551
ENSLACG00000012177	3.35864663	6.235744
ENSLACG00000012178	0.127778928	0
ENSLACG00000012179	0.571920434	3.853286
ENSLACG00000012180	0.824056613	1.191822
ENSLACG00000012181	3.809774559	2.51037
ENSLACG00000012182	9.798437343	2.822644
ENSLACG00000012183	0.117395303	1.931891
ENSLACG00000012184	2.0272213	3.76938
ENSLACG00000012187	7.791735945	0.9929083
ENSLACG00000012188	0.809398803	1.273164
ENSLACG00000012189	0.74956945	1.975315
ENSLACG00000012190	0.274463252	2.571619
ENSLACG00000012191	1.050585279	0.8337102
ENSLACG00000012192	0.492659241	3.032159
ENSLACG00000012193	1.805581378	3.689187
ENSLACG00000012194	0.720076167	3.978562
ENSLACG00000012195	1.054244189	0
ENSLACG00000012196	0.842628119	0
ENSLACG00000012197	4.486971744	3.986575
ENSLACG00000012198	0	0
ENSLACG00000012199	1.065241412	3.191106
ENSLACG00000012200	0.095777949	0
ENSLACG00000012201	0	0
ENSLACG00000012202	0.079984112	0
ENSLACG00000012203	0.251802698	0
ENSLACG00000012204	0.663774517	0
ENSLACG00000012205	0.163255257	0
ENSLACG00000012206	0.130742846	1.193702
ENSLACG00000012207	0.078848761	0
ENSLACG00000012208	0	0
ENSLACG00000012209	7.956554468	0
ENSLACG00000012210	0.712654764	1.860244
ENSLACG00000012211	0.500327874	3.239846
ENSLACG00000012212	0	0
ENSLACG00000012213	3.884187618	0
ENSLACG00000012214	0.183400125	3.32736
ENSLACG00000012215	1.475313205	1.766968
ENSLACG00000012216	0.806419753	0
ENSLACG00000012217	0	0
ENSLACG00000012218	0.344681948	1.460286
ENSLACG00000012219	0.642307867	1.858737
ENSLACG00000012220	1.640135012	2.031282
ENSLACG00000012221	0.112818212	0
ENSLACG00000012222	6.017830623	5.988735
ENSLACG00000012223	0.436671438	3.323504
ENSLACG00000012224	0.360690146	3.532342
ENSLACG00000012225	0.170180176	0
ENSLACG00000012226	0.521482978	3.900616
ENSLACG00000012227	0.471955306	3.388227
ENSLACG00000012228	0	0
ENSLACG00000012229	0.101638647	0
ENSLACG00000012230	2.710990867	2.774247
ENSLACG00000012231	0.163494868	0
ENSLACG00000012232	0.342200855	0
ENSLACG00000012233	2.274266731	2.083002
ENSLACG00000012234	1.512454463	5.400944
ENSLACG00000012235	0	0
ENSLACG00000012236	0	3.214548
ENSLACG00000012237	0	0
ENSLACG00000012238	0.403956997	2.043078
ENSLACG00000012239	2.894654814	2.377249
ENSLACG00000012240	0	0
ENSLACG00000012241	0	0
ENSLACG00000012242	0.507821021	1.783226
ENSLACG00000012243	3.024690413	2.77119
ENSLACG00000012244	0.948754826	0.8987524
ENSLACG00000012245	0.102699514	0
ENSLACG00000012246	1.793937488	3.508526
ENSLACG00000012247	0	0
ENSLACG00000012248	0.380719476	1.745702
ENSLACG00000012249	0.058598841	0
ENSLACG00000012250	3.175931724	0
ENSLACG00000012251	0	0
ENSLACG00000012252	0.133893059	5.614027
ENSLACG00000012253	0	0
ENSLACG00000012254	1.689777743	2.930805
ENSLACG00000012255	0.502243009	1.261314
ENSLACG00000012256	1.657255845	2.140324
ENSLACG00000012257	0.498441852	4.251833
ENSLACG00000012258	0.201850876	3.477651
ENSLACG00000012259	1.322095438	1.479686
ENSLACG00000012260	0.73330314	1.96526
ENSLACG00000012261	0.229632218	0
ENSLACG00000012262	0.799676701	0
ENSLACG00000012263	1.896031541	4.304642
ENSLACG00000012264	0.254081209	3.616099
ENSLACG00000012265	1.80393209	4.951048
ENSLACG00000012266	0.869356602	1.147385
ENSLACG00000012267	0.552452819	2.265077
ENSLACG00000012268	0	0
ENSLACG00000012269	1.234446138	3.429485
ENSLACG00000012270	0.277232565	5.353316
ENSLACG00000012271	3.535244267	5.285606
ENSLACG00000012272	0.210360185	0
ENSLACG00000012273	0.630848091	4.159226
ENSLACG00000012274	3.371786052	0
ENSLACG00000012275	0.395515833	0
ENSLACG00000012276	0.813184805	0.7412409
ENSLACG00000012277	0.194235854	3.61778
ENSLACG00000012278	0	0
ENSLACG00000012279	0.158421053	3.454429
ENSLACG00000012280	0.263754371	1.357011
ENSLACG00000012281	0.081997008	5.265414
ENSLACG00000012282	0.392087672	0
ENSLACG00000012283	0.091166455	0
ENSLACG00000012284	0.894190697	3.170492
ENSLACG00000012285	0	0
ENSLACG00000012286	0.775618655	0
ENSLACG00000012287	4.042758138	2.625726
ENSLACG00000012288	0	0
ENSLACG00000012289	0	0
ENSLACG00000012290	1.200391354	2.679126
ENSLACG00000012291	0.183384879	0
ENSLACG00000012292	0	0
ENSLACG00000012293	0.143508359	0
ENSLACG00000012294	1.626364372	0
ENSLACG00000012295	2.92839117	3.53563
ENSLACG00000012296	0.279481993	0
ENSLACG00000012297	0	0
ENSLACG00000012298	1.230172265	0
ENSLACG00000012299	0.358677571	0
ENSLACG00000012300	2.498286615	4.375846
ENSLACG00000012301	0.758431108	0
ENSLACG00000012302	2.260112998	4.179041
ENSLACG00000012303	0.534453508	0
ENSLACG00000012304	0	0
ENSLACG00000012305	1.678328862	3.120992
ENSLACG00000012306	0.202334966	0
ENSLACG00000012307	0.133009882	2.792291
ENSLACG00000012308	0	0
ENSLACG00000012309	2.99573776	3.813535
ENSLACG00000012310	0	3.043211
ENSLACG00000012311	0	0
ENSLACG00000012312	1.028378195	2.056417
ENSLACG00000012313	0	0
ENSLACG00000012314	1.430925912	2.981756
ENSLACG00000012315	3.67559014	6.22398
ENSLACG00000012316	1.789513467	3.880188
ENSLACG00000012317	0	0
ENSLACG00000012318	2.476021293	2.60697
ENSLACG00000012319	0.076765531	0
ENSLACG00000012320	2.57127877	5.618112
ENSLACG00000012321	0	0
ENSLACG00000012322	0.884711222	5.078281
ENSLACG00000012323	0.140952685	3.372247
ENSLACG00000012324	3.798517163	3.871824
ENSLACG00000012325	0	0
ENSLACG00000012326	0	0
ENSLACG00000012327	0.266869278	0
ENSLACG00000012328	1.142589884	2.750032
ENSLACG00000012329	1.06997762	2.011596
ENSLACG00000012330	1.515462681	1.619897
ENSLACG00000012331	1.924643407	1.471957
ENSLACG00000012332	0.880970706	2.53195
ENSLACG00000012333	1.364338445	3.887457
ENSLACG00000012334	0	0
ENSLACG00000012335	1.395611249	3.105732
ENSLACG00000012336	1.946914226	2.904979
ENSLACG00000012337	0	0
ENSLACG00000012338	1.848389587	3.155697
ENSLACG00000012339	0.688930499	0.9913352
ENSLACG00000012340	2.598205585	1.395556
ENSLACG00000012341	0	3.995403
ENSLACG00000012342	0.730717332	1.463167
ENSLACG00000012343	3.991090957	3.258219
ENSLACG00000012344	1.132642643	1.63488
ENSLACG00000012345	0.071243425	2.159703
ENSLACG00000012346	0.506335861	0
ENSLACG00000012347	0.478670554	0
ENSLACG00000012348	0.966661546	0
ENSLACG00000012349	0	0
ENSLACG00000012350	2.821101992	4.524521
ENSLACG00000012351	0.751583691	0
ENSLACG00000012352	2.338726757	7.16554
ENSLACG00000012353	0.448091124	0
ENSLACG00000012354	0.263445515	2.098153
ENSLACG00000012355	2.132563682	0
ENSLACG00000012356	0.23763836	3.651867
ENSLACG00000012357	0	0
ENSLACG00000012358	0.56681905	0
ENSLACG00000012359	2.306352661	2.170464
ENSLACG00000012360	0.093045338	0
ENSLACG00000012361	0.246518755	0
ENSLACG00000012362	0	4.055378
ENSLACG00000012363	0.445802967	2.949339
ENSLACG00000012364	0	0
ENSLACG00000012365	0	0
ENSLACG00000012366	1.649179481	4.459327
ENSLACG00000012367	0.059157967	1.694497
ENSLACG00000012368	2.246158749	0
ENSLACG00000012369	1.019367441	1.357175
ENSLACG00000012370	0.099310961	3.409829
ENSLACG00000012371	0.649008365	1.400713
ENSLACG00000012372	0	0
ENSLACG00000012373	0	0
ENSLACG00000012374	0.079912044	3.425481
ENSLACG00000012375	0.41744047	1.949662
ENSLACG00000012376	0	0
ENSLACG00000012377	0	0
ENSLACG00000012378	0	0
ENSLACG00000012379	2.837725308	4.392778
ENSLACG00000012380	1.291697849	0
ENSLACG00000012381	3.922331073	2.783109
ENSLACG00000012382	2.170344925	4.348466
ENSLACG00000012383	1.608250977	2.373545
ENSLACG00000012384	2.479378031	2.917319
ENSLACG00000012385	0.547947258	0
ENSLACG00000012386	10.382587651	8.974251
ENSLACG00000012387	2.21582612	0
ENSLACG00000012388	0.907512936	2.571827
ENSLACG00000012389	0.590696863	1.009232
ENSLACG00000012390	1.95327269	0
ENSLACG00000012391	1.817930181	3.599401
ENSLACG00000012392	0.395546542	3.815627
ENSLACG00000012393	1.03345049	4.258399
ENSLACG00000012394	0.594341398	0
ENSLACG00000012395	0.058572105	0
ENSLACG00000012396	0.657871367	0
ENSLACG00000012397	1.038843506	0.5659071
ENSLACG00000012398	0.512537393	0
ENSLACG00000012399	2.15048494	2.976195
ENSLACG00000012400	0.358529047	0
ENSLACG00000012401	3.875878336	2.155691
ENSLACG00000012402	1.191821605	5.000307
ENSLACG00000012403	2.193550986	6.359758
ENSLACG00000012404	1.372874112	1.902699
ENSLACG00000012405	0	3.262436
ENSLACG00000012406	1.879325441	3.452831
ENSLACG00000012407	0.232156032	1.589783
ENSLACG00000012408	0.054559423	0
ENSLACG00000012409	0	0
ENSLACG00000012410	1.504320382	2.378331
ENSLACG00000012411	1.536076779	4.842858
ENSLACG00000012412	1.725475057	2.642972
ENSLACG00000012413	0.670238483	0
ENSLACG00000012414	1.567044019	3.650179
ENSLACG00000012415	0.1183261	1.922727
ENSLACG00000012416	0.085164241	1.941989
ENSLACG00000012417	1.116524456	2.461749
ENSLACG00000012418	0	0
ENSLACG00000012419	0.949243563	0
ENSLACG00000012420	0	0
ENSLACG00000012421	3.684841174	5.262986
ENSLACG00000012422	0	0
ENSLACG00000012423	0	0
ENSLACG00000012424	0.163457512	0
ENSLACG00000012425	1.767069975	5.55246
ENSLACG00000012426	0.163054262	0
ENSLACG00000012427	0.069124011	0
ENSLACG00000012428	0.577703866	3.798942
ENSLACG00000012429	0	0
ENSLACG00000012430	0.887780254	1.159455
ENSLACG00000012431	0.779486667	0
ENSLACG00000012432	1.130199455	4.502592
ENSLACG00000012433	0.282425571	0
ENSLACG00000012434	0	0
ENSLACG00000012435	0.391444397	2.853593
ENSLACG00000012436	0	0
ENSLACG00000012437	1.168314697	1.584876
ENSLACG00000012438	4.619518656	6.311238
ENSLACG00000012439	0	0
ENSLACG00000012440	0.233648818	0
ENSLACG00000012441	1.509802235	3.683854
ENSLACG00000012442	2.060099278	2.835611
ENSLACG00000012443	0.780412575	3.765535
ENSLACG00000012444	0.055507487	2.281918
ENSLACG00000012445	2.604341804	1.763433
ENSLACG00000012446	0.499914752	2.321541
ENSLACG00000012447	0.249523011	1.694559
ENSLACG00000012448	0.368337012	4.316631
ENSLACG00000012449	1.073203272	0
ENSLACG00000012450	0.844050552	0
ENSLACG00000012451	0	0
ENSLACG00000012452	0	0
ENSLACG00000012453	0.07791332	2.776072
ENSLACG00000012454	0.224981178	0
ENSLACG00000012455	0	0
ENSLACG00000012456	0.675626269	3.206518
ENSLACG00000012457	0.04670338	0
ENSLACG00000012458	0.534003814	0
ENSLACG00000012459	0.561346668	0
ENSLACG00000012460	0.307044921	1.292835
ENSLACG00000012461	1.414898633	3.01933
ENSLACG00000012462	0.81910898	0
ENSLACG00000012463	0.991908357	0
ENSLACG00000012464	0.573077813	2.36595
ENSLACG00000012465	3.651109111	5.26205
ENSLACG00000012466	0	0
ENSLACG00000012467	0	0
ENSLACG00000012468	3.593497197	3.731922
ENSLACG00000012469	0	0
ENSLACG00000012470	2.899345804	5.312066
ENSLACG00000012471	0.561270407	0
ENSLACG00000012472	1.154829448	2.518092
ENSLACG00000012473	0	0
ENSLACG00000012474	1.353927346	0
ENSLACG00000012475	0.092288773	0
ENSLACG00000012476	1.004242493	8.677448
ENSLACG00000012477	3.259790709	1.412814
ENSLACG00000012478	0.128088004	0
ENSLACG00000012480	2.447912393	4.700179
ENSLACG00000012481	1.217221408	0
ENSLACG00000012482	1.487738439	2.284736
ENSLACG00000012483	0.879324029	3.828347
ENSLACG00000012484	0.125307247	0
ENSLACG00000012485	1.165069384	6.881109
ENSLACG00000012486	0	0
ENSLACG00000012487	1.276192908	0.7021282
ENSLACG00000012488	1.28495706	3.886394
ENSLACG00000012489	0.660240456	0
ENSLACG00000012490	0	0
ENSLACG00000012491	0.164609952	0
ENSLACG00000012492	0.119456316	0
ENSLACG00000012493	0.720772268	2.044576
