brain	liver	ovary	testis
ENSMEUG00000002522	NA	0.2298182515	NA	0
ENSMEUG00000002523	NA	0	NA	0.554801
ENSMEUG00000002524	NA	0.7753023605	NA	3.748247
ENSMEUG00000002525	NA	6.1953477325	NA	5.953729
ENSMEUG00000002526	NA	0	NA	0
ENSMEUG00000002527	NA	0.345221705	NA	0.06677256
ENSMEUG00000002528	NA	0.373260105	NA	1.886339
ENSMEUG00000002529	NA	1.744782759	NA	1.834019
ENSMEUG00000002530	NA	3.741005485	NA	5.628322
ENSMEUG00000002531	NA	5.5884973345	NA	3.560788
ENSMEUG00000002532	NA	1.03555959	NA	0.3958821
ENSMEUG00000002533	NA	0	NA	6.018679
ENSMEUG00000002534	NA	4.814475868	NA	5.705624
ENSMEUG00000002535	NA	3.7050548685	NA	1.143766
ENSMEUG00000002536	NA	7.8025955745	NA	2.388578
ENSMEUG00000002537	NA	0.16936225	NA	0
ENSMEUG00000002538	NA	0.97650882	NA	0.9937743
ENSMEUG00000002539	NA	0	NA	0
ENSMEUG00000002540	NA	0.10628155	NA	0
ENSMEUG00000002541	NA	1.7531274525	NA	4.129522
ENSMEUG00000002542	NA	0.7388153525	NA	7.609748
ENSMEUG00000002543	NA	3.093663623	NA	1.915892
ENSMEUG00000002544	NA	3.581926773	NA	2.421183
ENSMEUG00000002545	NA	3.5079046585	NA	5.810584
ENSMEUG00000002546	NA	0.1615974335	NA	1.429386
ENSMEUG00000002547	NA	0.169629266	NA	2.445065
ENSMEUG00000002548	NA	2.496282701	NA	4.344615
ENSMEUG00000002549	NA	4.4394647255	NA	1.863011
ENSMEUG00000002550	NA	1.28067854	NA	2.952343
ENSMEUG00000002551	NA	0	NA	0
ENSMEUG00000002552	NA	2.1571440505	NA	0.9627763
ENSMEUG00000002553	NA	1.24085285	NA	1.138277
ENSMEUG00000002554	NA	2.8016083105	NA	2.997889
ENSMEUG00000002555	NA	5.7917507165	NA	6.068677
ENSMEUG00000002556	NA	3.7936511935	NA	6.602194
ENSMEUG00000002557	NA	2.746412147	NA	1.928351
ENSMEUG00000002558	NA	7.6005324805	NA	7.744867
ENSMEUG00000002559	NA	0.276811954	NA	6.225105
ENSMEUG00000002560	NA	0.336216019	NA	0.9213228
ENSMEUG00000002561	NA	0.3984806055	NA	2.739172
ENSMEUG00000002562	NA	4.155430494	NA	5.570773
ENSMEUG00000002563	NA	2.308258908	NA	1.982072
ENSMEUG00000002564	NA	8.372757272	NA	1.011481
ENSMEUG00000002565	NA	3.8759320655	NA	2.936338
ENSMEUG00000002566	NA	1.2333291835	NA	0.5027715
ENSMEUG00000002567	NA	1.688877181	NA	4.462419
ENSMEUG00000002568	NA	4.126409007	NA	6.022266
ENSMEUG00000002569	NA	3.463242358	NA	3.224682
ENSMEUG00000002570	NA	0.04751195	NA	0.660737
ENSMEUG00000002571	NA	0.221543923	NA	0.1736814
ENSMEUG00000002572	NA	2.311219781	NA	2.420407
ENSMEUG00000002573	NA	5.635948446	NA	0.8289167
ENSMEUG00000002574	NA	0.739807396	NA	2.075177
ENSMEUG00000002575	NA	1.770670569	NA	1.65597
ENSMEUG00000002576	NA	2.3813414785	NA	3.347439
ENSMEUG00000002577	NA	0	NA	0.05856449
ENSMEUG00000002578	NA	2.0799707735	NA	3.030394
ENSMEUG00000002579	NA	1.5373274965	NA	2.223027
ENSMEUG00000002580	NA	0	NA	6.774985
ENSMEUG00000002581	NA	3.795476539	NA	5.533993
ENSMEUG00000002582	NA	6.6788967635	NA	5.415847
ENSMEUG00000002583	NA	2.024113906	NA	0.5856443
ENSMEUG00000002584	NA	3.190381012	NA	6.914852
ENSMEUG00000002585	NA	0.7175169305	NA	7.826828
ENSMEUG00000002586	NA	0.09771225	NA	3.7342
ENSMEUG00000002587	NA	4.97796572	NA	5.257742
ENSMEUG00000002588	NA	1.449975741	NA	2.989668
ENSMEUG00000002589	NA	1.000916356	NA	5.325678
ENSMEUG00000002590	NA	4.0893170995	NA	3.444084
ENSMEUG00000002591	NA	3.1065033275	NA	4.32138
ENSMEUG00000002592	NA	3.98049996	NA	5.447407
ENSMEUG00000002593	NA	8.0395173765	NA	4.019248
ENSMEUG00000002594	NA	0.1311005	NA	0.8390881
ENSMEUG00000002595	NA	2.454903405	NA	4.9621
ENSMEUG00000002596	NA	2.7166444835	NA	4.672171
ENSMEUG00000002597	NA	1.0121305335	NA	0.8163728
ENSMEUG00000002598	NA	3.171603205	NA	5.663501
ENSMEUG00000002599	NA	0.722888657	NA	0.3302647
ENSMEUG00000002600	NA	6.371179373	NA	5.891473
ENSMEUG00000002601	NA	0	NA	0.1459604
ENSMEUG00000002602	NA	4.787802736	NA	4.911145
ENSMEUG00000002603	NA	6.2287876255	NA	7.390324
ENSMEUG00000002604	NA	0	NA	2.337717
ENSMEUG00000002605	NA	1.8664864595	NA	0.9651629
ENSMEUG00000002606	NA	0.16676339	NA	4.851839
ENSMEUG00000002607	NA	4.6832822915	NA	6.856127
ENSMEUG00000002608	NA	3.8135773705	NA	7.713435
ENSMEUG00000002609	NA	0.021012205	NA	0
ENSMEUG00000002610	NA	0	NA	0.06556666
ENSMEUG00000002611	NA	6.064782496	NA	6.942667
ENSMEUG00000002612	NA	3.957337485	NA	7.155284
ENSMEUG00000002613	NA	4.1858629265	NA	3.887077
ENSMEUG00000002614	NA	0.2189521	NA	2.705604
ENSMEUG00000002615	NA	1.896695341	NA	3.409482
ENSMEUG00000002616	NA	2.514184752	NA	5.150535
ENSMEUG00000002617	NA	0	NA	0.1889313
ENSMEUG00000002618	NA	0.031197445	NA	0.09419715
ENSMEUG00000002619	NA	0	NA	0
ENSMEUG00000002620	NA	0.0871571845	NA	0.4563562
ENSMEUG00000002621	NA	0.1416942505	NA	1.547193
ENSMEUG00000002622	NA	2.196611016	NA	3.442565
ENSMEUG00000002623	NA	0	NA	0.3068058
ENSMEUG00000002624	NA	3.2761218105	NA	6.483753
ENSMEUG00000002625	NA	4.9813035505	NA	6.291211
ENSMEUG00000002626	NA	0.30728805	NA	0
ENSMEUG00000002627	NA	2.797635799	NA	2.453199
ENSMEUG00000002628	NA	5.185426729	NA	0.6989501
ENSMEUG00000002629	NA	4.746140106	NA	3.928854
ENSMEUG00000002630	NA	0.1168876	NA	6.129326
ENSMEUG00000002631	NA	0	NA	0
ENSMEUG00000002632	NA	6.3567590835	NA	5.647078
ENSMEUG00000002633	NA	2.3846952645	NA	5.381681
ENSMEUG00000002634	NA	6.505243283	NA	3.424788
ENSMEUG00000002635	NA	0.975309783	NA	0
ENSMEUG00000002636	NA	1.185300559	NA	0.3738241
ENSMEUG00000002637	NA	3.4244197805	NA	5.070514
ENSMEUG00000002638	NA	6.0168701305	NA	6.288595
ENSMEUG00000002639	NA	0	NA	0.8904226
ENSMEUG00000002640	NA	3.060238831	NA	6.520696
ENSMEUG00000002641	NA	0	NA	0
ENSMEUG00000002642	NA	7.059880139	NA	6.158489
ENSMEUG00000002643	NA	0.745416698	NA	0
ENSMEUG00000002644	NA	1.5907989305	NA	6.829697
ENSMEUG00000002645	NA	2.0763619975	NA	4.225822
ENSMEUG00000002646	NA	4.937535633	NA	3.921427
ENSMEUG00000002647	NA	0.1352257145	NA	0.4652724
ENSMEUG00000002648	NA	2.966753156	NA	3.357427
ENSMEUG00000002649	NA	0	NA	0
ENSMEUG00000002650	NA	1.7873163175	NA	0.3339503
ENSMEUG00000002651	NA	8.82400263	NA	9.311178
ENSMEUG00000002652	NA	2.200533009	NA	0.7030068
ENSMEUG00000002653	NA	1.1069837955	NA	1.905582
ENSMEUG00000002654	NA	9.8291003295	NA	7.357877
ENSMEUG00000002655	NA	0	NA	0.4545834
ENSMEUG00000002656	NA	3.715039167	NA	6.280394
ENSMEUG00000002657	NA	0.2187882085	NA	0.1601496
ENSMEUG00000002658	NA	0.5196429075	NA	0.1485242
ENSMEUG00000002659	NA	0	NA	0.300105
ENSMEUG00000002660	NA	5.8321248965	NA	6.916799
ENSMEUG00000002661	NA	2.9651934085	NA	1.943456
ENSMEUG00000002662	NA	0.181902855	NA	0.1697583
ENSMEUG00000002663	NA	1.5650885835	NA	1.587394
ENSMEUG00000002664	NA	0.332422671	NA	0
ENSMEUG00000002665	NA	1.2215255685	NA	1.472108
ENSMEUG00000002666	NA	6.769591483	NA	6.987651
ENSMEUG00000002667	NA	4.261960443	NA	4.059182
ENSMEUG00000002668	NA	2.771927319	NA	4.418365
ENSMEUG00000002669	NA	2.1270304365	NA	1.113027
ENSMEUG00000002670	NA	0	NA	2.628333
ENSMEUG00000002671	NA	0	NA	0.7346762
ENSMEUG00000002672	NA	0	NA	0
ENSMEUG00000002673	NA	0	NA	0.6640759
ENSMEUG00000002674	NA	5.603970184	NA	7.697802
ENSMEUG00000002675	NA	3.4348141	NA	6.181774
ENSMEUG00000002676	NA	3.644579383	NA	3.25158
ENSMEUG00000002677	NA	7.0921477865	NA	8.677825
ENSMEUG00000002678	NA	1.0874433875	NA	1.863879
ENSMEUG00000002679	NA	2.33310643	NA	2.739507
ENSMEUG00000002680	NA	5.9939077625	NA	6.13878
ENSMEUG00000002681	NA	4.566040067	NA	7.470277
ENSMEUG00000002682	NA	0.8117485395	NA	0.7077333
ENSMEUG00000002683	NA	0.0155703275	NA	2.071433
ENSMEUG00000002684	NA	0.6118742215	NA	3.449481
ENSMEUG00000002685	NA	4.042471656	NA	4.482048
ENSMEUG00000002686	NA	0.4506553665	NA	2.855495
ENSMEUG00000002687	NA	0	NA	0.6213847
ENSMEUG00000002688	NA	3.842952476	NA	4.229796
ENSMEUG00000002689	NA	2.3937259755	NA	0.8608047
ENSMEUG00000002690	NA	3.339565344	NA	11.6604
ENSMEUG00000002691	NA	0.04306374	NA	2.921347
ENSMEUG00000002692	NA	1.4181513995	NA	1.47776
ENSMEUG00000002693	NA	0.5612760985	NA	0.3407901
ENSMEUG00000002694	NA	0	NA	9.17975
ENSMEUG00000002695	NA	0	NA	0
ENSMEUG00000002696	NA	0.61303204	NA	6.34445
ENSMEUG00000002697	NA	0.8259660945	NA	0.7499384
ENSMEUG00000002698	NA	0	NA	0.04675101
ENSMEUG00000002699	NA	4.005812223	NA	3.20632
ENSMEUG00000002700	NA	0.401137615	NA	0.2771278
ENSMEUG00000002701	NA	0.1461918165	NA	4.800657
ENSMEUG00000002702	NA	0	NA	0
ENSMEUG00000002703	NA	3.455086267	NA	2.854405
ENSMEUG00000002704	NA	0.3876353335	NA	3.064862
ENSMEUG00000002705	NA	4.4053058405	NA	2.476335
ENSMEUG00000002706	NA	0.5194287755	NA	2.817623
ENSMEUG00000002707	NA	0	NA	0
ENSMEUG00000002708	NA	2.5044345155	NA	4.388382
ENSMEUG00000002709	NA	5.937928155	NA	4.80805
ENSMEUG00000002710	NA	3.3555259475	NA	0.3513072
ENSMEUG00000002711	NA	2.800636077	NA	4.70579
ENSMEUG00000002712	NA	1.172080112	NA	1.437569
ENSMEUG00000002713	NA	0	NA	0
ENSMEUG00000002714	NA	0	NA	0
ENSMEUG00000002715	NA	5.262340993	NA	5.723526
ENSMEUG00000002716	NA	1.9051949645	NA	2.224581
ENSMEUG00000002717	NA	0	NA	1.235513
ENSMEUG00000002718	NA	0.2699099505	NA	1.126154
ENSMEUG00000002719	NA	0	NA	0.4779954
ENSMEUG00000002720	NA	0.6429705	NA	6.48842
ENSMEUG00000002721	NA	2.6600186515	NA	3.133149
ENSMEUG00000002722	NA	6.5449821985	NA	6.350078
ENSMEUG00000002723	NA	2.967305509	NA	5.59425
ENSMEUG00000002724	NA	1.684654856	NA	3.327061
ENSMEUG00000002725	NA	3.0437858945	NA	4.584987
ENSMEUG00000002726	NA	6.5572429155	NA	8.394334
ENSMEUG00000002727	NA	3.012540999	NA	2.393356
ENSMEUG00000002728	NA	4.278126477	NA	1.852602
ENSMEUG00000002729	NA	0	NA	0
ENSMEUG00000002730	NA	1.8647163995	NA	2.636397
ENSMEUG00000002731	NA	0	NA	1.916626
ENSMEUG00000002732	NA	3.773194368	NA	4.243364
ENSMEUG00000002733	NA	2.9857483655	NA	2.369031
ENSMEUG00000002734	NA	0.9552762415	NA	0
ENSMEUG00000002735	NA	3.4119964275	NA	3.426273
ENSMEUG00000002736	NA	0	NA	0
ENSMEUG00000002737	NA	3.2936405965	NA	0.5264334
ENSMEUG00000002738	NA	2.6401095835	NA	4.603763
ENSMEUG00000002739	NA	4.328460759	NA	3.040999
ENSMEUG00000002740	NA	9.000266531	NA	8.273604
ENSMEUG00000002741	NA	3.9538298075	NA	1.25457
ENSMEUG00000002742	NA	1.176234054	NA	1.020442
ENSMEUG00000002743	NA	11.450212692	NA	9.445967
ENSMEUG00000002744	NA	2.88596491	NA	2.457707
ENSMEUG00000002745	NA	1.127776	NA	0
ENSMEUG00000002746	NA	3.7306136135	NA	6.779325
ENSMEUG00000002747	NA	8.8197078805	NA	8.231058
ENSMEUG00000002748	NA	5.218509135	NA	7.171427
ENSMEUG00000002749	NA	0.580395329	NA	1.250877
ENSMEUG00000002750	NA	5.9598635715	NA	7.528517
ENSMEUG00000002751	NA	4.6897823005	NA	4.472923
ENSMEUG00000002752	NA	4.6968312845	NA	4.213534
ENSMEUG00000002753	NA	2.4116265675	NA	3.998611
ENSMEUG00000002754	NA	4.6508020385	NA	7.105888
ENSMEUG00000002755	NA	5.094215656	NA	5.857615
ENSMEUG00000002756	NA	2.521767634	NA	1.514809
ENSMEUG00000002757	NA	0.657053143	NA	0.2697896
ENSMEUG00000002758	NA	6.2896887165	NA	6.424983
ENSMEUG00000002759	NA	2.521414	NA	0.04013789
ENSMEUG00000002760	NA	0.990885308	NA	1.986906
ENSMEUG00000002761	NA	2.46062293	NA	2.864816
ENSMEUG00000002762	NA	1.747502066	NA	2.909072
ENSMEUG00000002763	NA	0	NA	0
ENSMEUG00000002764	NA	0.290500987	NA	1.19889
ENSMEUG00000002765	NA	0	NA	1.733341
ENSMEUG00000002766	NA	2.1164602115	NA	2.38868
ENSMEUG00000002767	NA	0.0889486935	NA	1.596038
ENSMEUG00000002768	NA	5.7283010795	NA	5.731395
ENSMEUG00000002769	NA	0.0314756	NA	4.373669
ENSMEUG00000002770	NA	2.383644333	NA	4.090379
ENSMEUG00000002771	NA	2.4916183185	NA	2.980974
ENSMEUG00000002772	NA	0.7028667245	NA	0.8078997
ENSMEUG00000002773	NA	3.0757892405	NA	11.31353
ENSMEUG00000002774	NA	2.68828607	NA	2.528921
ENSMEUG00000002775	NA	3.633525376	NA	3.856946
ENSMEUG00000002776	NA	3.6194002785	NA	1.854818
ENSMEUG00000002777	NA	4.816031723	NA	0.5924575
ENSMEUG00000002778	NA	1.5805022855	NA	1.084507
ENSMEUG00000002779	NA	8.356832205	NA	0.2400273
ENSMEUG00000002780	NA	0	NA	0.9457305
ENSMEUG00000002781	NA	0.117633471	NA	0.2156774
ENSMEUG00000002782	NA	3.2827268155	NA	0.2966019
ENSMEUG00000002783	NA	5.1546996405	NA	4.900471
ENSMEUG00000002784	NA	3.518281452	NA	5.264154
ENSMEUG00000002785	NA	0	NA	0.1626225
ENSMEUG00000002786	NA	0	NA	0
ENSMEUG00000002787	NA	1.384687	NA	0.3198919
ENSMEUG00000002788	NA	3.807898827	NA	7.484477
ENSMEUG00000002789	NA	2.7869887915	NA	6.153605
ENSMEUG00000002790	NA	0.5107967165	NA	2.554915
ENSMEUG00000002791	NA	0.0381700885	NA	0.3300547
ENSMEUG00000002792	NA	3.654296484	NA	4.336376
ENSMEUG00000002793	NA	1.0679865235	NA	1.628022
ENSMEUG00000002794	NA	2.6879024425	NA	3.816886
ENSMEUG00000002795	NA	6.2574550485	NA	8.343697
ENSMEUG00000002796	NA	0.40223185	NA	3.549558
ENSMEUG00000002797	NA	3.8703203745	NA	5.124857
ENSMEUG00000002798	NA	4.6110426735	NA	5.53246
ENSMEUG00000002799	NA	7.12153523	NA	5.686408
ENSMEUG00000002800	NA	3.5390745585	NA	3.190353
ENSMEUG00000002801	NA	0	NA	0.5492956
ENSMEUG00000002802	NA	0.079191229	NA	2.525996
ENSMEUG00000002803	NA	5.1571942235	NA	6.507817
ENSMEUG00000002804	NA	5.1170134675	NA	10.03126
ENSMEUG00000002805	NA	2.40706669	NA	4.427331
ENSMEUG00000002806	NA	2.101645628	NA	6.762256
ENSMEUG00000002807	NA	2.5567738015	NA	3.168096
ENSMEUG00000002808	NA	0	NA	0
ENSMEUG00000002809	NA	5.4779323705	NA	6.698705
ENSMEUG00000002810	NA	0.416222241	NA	0
ENSMEUG00000002811	NA	0	NA	0
ENSMEUG00000002812	NA	4.801111383	NA	6.5689
ENSMEUG00000002813	NA	3.1273517555	NA	2.527278
ENSMEUG00000002814	NA	7.281323376	NA	5.768761
ENSMEUG00000002815	NA	2.9313145425	NA	4.885599
ENSMEUG00000002816	NA	3.901530548	NA	4.369292
ENSMEUG00000002817	NA	3.4853905115	NA	5.245697
ENSMEUG00000002818	NA	4.844284933	NA	3.723209
ENSMEUG00000002819	NA	4.831948675	NA	5.949509
ENSMEUG00000002820	NA	8.0113168385	NA	1.870834
ENSMEUG00000002821	NA	1.9176127775	NA	3.445757
ENSMEUG00000002822	NA	0.7598512265	NA	2.740865
ENSMEUG00000002823	NA	3.0210924885	NA	4.605411
ENSMEUG00000002824	NA	1.5785233775	NA	1.386772
ENSMEUG00000002825	NA	3.1953577725	NA	2.386174
ENSMEUG00000002826	NA	2.3392992105	NA	2.03637
ENSMEUG00000002827	NA	3.681912003	NA	5.208154
ENSMEUG00000002828	NA	5.0514797825	NA	3.262068
ENSMEUG00000002829	NA	0.975725004	NA	1.473023
ENSMEUG00000002830	NA	2.710941071	NA	2.807784
ENSMEUG00000002831	NA	3.501077931	NA	0.1846624
ENSMEUG00000002832	NA	1.1492238905	NA	2.620319
ENSMEUG00000002833	NA	3.5042557105	NA	5.887657
ENSMEUG00000002834	NA	2.9080746785	NA	7.248421
ENSMEUG00000002835	NA	4.755161838	NA	6.669154
ENSMEUG00000002836	NA	1.7946867805	NA	1.680347
ENSMEUG00000002837	NA	4.86990019	NA	7.26043
ENSMEUG00000002838	NA	5.6126559285	NA	5.832227
ENSMEUG00000002839	NA	2.5464181785	NA	6.124386
ENSMEUG00000002840	NA	2.1099869215	NA	0
ENSMEUG00000002841	NA	5.254341524	NA	4.69974
ENSMEUG00000002842	NA	0	NA	0
ENSMEUG00000002843	NA	4.1968247265	NA	4.194253
ENSMEUG00000002844	NA	1.908987496	NA	0.4946849
ENSMEUG00000002845	NA	3.4548801985	NA	0
ENSMEUG00000002846	NA	5.932194951	NA	5.49865
ENSMEUG00000002847	NA	0	NA	0.1793021
ENSMEUG00000002848	NA	5.5167374525	NA	9.266259
ENSMEUG00000002849	NA	0.2808913	NA	0.4778441
ENSMEUG00000002850	NA	5.2483738645	NA	3.497957
ENSMEUG00000002851	NA	1.5510744215	NA	2.897477
ENSMEUG00000002852	NA	0	NA	5.181246
ENSMEUG00000002853	NA	5.0726034525	NA	2.775651
ENSMEUG00000002854	NA	3.1967048855	NA	3.973354
ENSMEUG00000002855	NA	0	NA	3.067685
ENSMEUG00000002856	NA	2.997485011	NA	0.9312504
ENSMEUG00000002857	NA	0	NA	0.1484448
ENSMEUG00000002858	NA	1.720279193	NA	0.2455164
ENSMEUG00000002859	NA	3.951549037	NA	1.134155
ENSMEUG00000002860	NA	0.011778355	NA	0.187883
ENSMEUG00000002861	NA	0.0811076	NA	1.249803
ENSMEUG00000002862	NA	0	NA	0.7291916
ENSMEUG00000002863	NA	4.380032849	NA	6.415647
ENSMEUG00000002864	NA	1.5654420065	NA	2.49568
ENSMEUG00000002865	NA	3.558208447	NA	0
ENSMEUG00000002866	NA	0	NA	0
ENSMEUG00000002867	NA	4.6363350265	NA	9.348354
ENSMEUG00000002868	NA	3.03251753	NA	3.116488
ENSMEUG00000002869	NA	2.2628294335	NA	2.464376
ENSMEUG00000002870	NA	1.3945947825	NA	1.366689
ENSMEUG00000002871	NA	6.132008615	NA	3.421369
ENSMEUG00000002872	NA	2.7127635955	NA	3.443758
ENSMEUG00000002873	NA	7.8335008495	NA	6.99701
ENSMEUG00000002874	NA	0	NA	6.610554
ENSMEUG00000002875	NA	9.3061880375	NA	8.976209
ENSMEUG00000002876	NA	6.0785457235	NA	7.181619
ENSMEUG00000002877	NA	0	NA	1.28436
ENSMEUG00000002878	NA	1.366402776	NA	2.113107
ENSMEUG00000002879	NA	4.467610232	NA	3.3568
ENSMEUG00000002880	NA	3.359382122	NA	4.594829
ENSMEUG00000002881	NA	4.4254386675	NA	5.76806
ENSMEUG00000002882	NA	0.1789843	NA	4.541967
ENSMEUG00000002883	NA	0.5999749695	NA	0.6167698
ENSMEUG00000002884	NA	0.1921604925	NA	2.672943
ENSMEUG00000002885	NA	0.4130726375	NA	7.861676
ENSMEUG00000002886	NA	4.762925835	NA	2.311631
ENSMEUG00000002887	NA	1.8879358905	NA	3.643556
ENSMEUG00000002888	NA	4.273021583	NA	5.391204
ENSMEUG00000002889	NA	5.3234779295	NA	9.114325
ENSMEUG00000002890	NA	2.7913028645	NA	3.695927
ENSMEUG00000002891	NA	1.523934405	NA	5.208115
ENSMEUG00000002892	NA	0.027541742	NA	2.565509
ENSMEUG00000002893	NA	3.281366699	NA	4.890495
ENSMEUG00000002894	NA	0.7660520955	NA	2.735908
ENSMEUG00000002895	NA	0	NA	0
ENSMEUG00000002896	NA	0.167757157	NA	9.265521
ENSMEUG00000002897	NA	8.074274331	NA	5.455745
ENSMEUG00000002898	NA	3.175572013	NA	2.765547
ENSMEUG00000002899	NA	3.5261192765	NA	4.277293
ENSMEUG00000002900	NA	0	NA	0
ENSMEUG00000002901	NA	6.463561513	NA	5.798486
ENSMEUG00000002902	NA	4.1916254635	NA	3.443772
ENSMEUG00000002903	NA	0	NA	0
ENSMEUG00000002904	NA	4.654765941	NA	5.479845
ENSMEUG00000002905	NA	1.6406112685	NA	4.267386
ENSMEUG00000002906	NA	2.530843048	NA	1.014405
ENSMEUG00000002907	NA	1.822287298	NA	0.1400051
ENSMEUG00000002908	NA	5.666883993	NA	8.05758
ENSMEUG00000002909	NA	1.3852845	NA	1.308174
ENSMEUG00000002910	NA	5.0352450395	NA	5.166378
ENSMEUG00000002911	NA	5.9336935815	NA	5.066636
ENSMEUG00000002912	NA	0.061853424	NA	4.454097
ENSMEUG00000002913	NA	0.046166175	NA	0.2298069
ENSMEUG00000002914	NA	0	NA	0.1450005
ENSMEUG00000002915	NA	2.2916795375	NA	5.031638
ENSMEUG00000002916	NA	0	NA	1.673855
ENSMEUG00000002917	NA	2.4089310095	NA	6.418721
ENSMEUG00000002918	NA	0.41729575	NA	0.4037084
ENSMEUG00000002919	NA	0.061065327	NA	6.719375
ENSMEUG00000002920	NA	3.1032926295	NA	0
ENSMEUG00000002921	NA	7.017729661	NA	4.103665
ENSMEUG00000002922	NA	0.583323255	NA	5.378088
ENSMEUG00000002923	NA	0.9678847435	NA	3.895041
ENSMEUG00000002924	NA	1.2964710575	NA	1.922407
ENSMEUG00000002925	NA	3.58371057	NA	2.464799
ENSMEUG00000002926	NA	3.603075985	NA	7.252041
ENSMEUG00000002927	NA	1.6278945665	NA	3.636752
ENSMEUG00000002928	NA	3.540059102	NA	5.266637
ENSMEUG00000002929	NA	0	NA	0
ENSMEUG00000002930	NA	0.01681193	NA	4.662365
ENSMEUG00000002931	NA	1.990046229	NA	1.012211
ENSMEUG00000002932	NA	0	NA	0.1187266
ENSMEUG00000002933	NA	2.611436506	NA	2.395998
ENSMEUG00000002934	NA	0	NA	0.06246397
ENSMEUG00000002935	NA	4.458383956	NA	5.245899
ENSMEUG00000002936	NA	0.3478406	NA	0
ENSMEUG00000002937	NA	3.613033128	NA	6.466952
ENSMEUG00000002938	NA	2.754190062	NA	5.292476
ENSMEUG00000002939	NA	9.804212587	NA	7.552239
ENSMEUG00000002940	NA	5.3236436605	NA	5.734179
ENSMEUG00000002941	NA	2.981289651	NA	3.396977
ENSMEUG00000002942	NA	4.419268816	NA	3.413559
ENSMEUG00000002943	NA	4.6639474745	NA	6.303196
ENSMEUG00000002944	NA	5.785866637	NA	8.098195
ENSMEUG00000002945	NA	2.324116971	NA	4.625346
ENSMEUG00000002946	NA	5.735180536	NA	2.883527
ENSMEUG00000002947	NA	1.6614716355	NA	6.879007
ENSMEUG00000002948	NA	0	NA	0
ENSMEUG00000002949	NA	5.5770505675	NA	2.790922
ENSMEUG00000002950	NA	3.9401334025	NA	5.643571
ENSMEUG00000002951	NA	2.973915773	NA	5.315584
ENSMEUG00000002952	NA	3.9756195125	NA	4.705945
ENSMEUG00000002953	NA	1.841948661	NA	3.709048
ENSMEUG00000002954	NA	2.8164774405	NA	4.380175
ENSMEUG00000002955	NA	4.0193017235	NA	2.468883
ENSMEUG00000002956	NA	1.7055405365	NA	0.5931673
ENSMEUG00000002957	NA	4.593440947	NA	5.174231
ENSMEUG00000002958	NA	2.657472509	NA	1.194434
ENSMEUG00000002959	NA	0	NA	0
ENSMEUG00000002960	NA	2.31877276	NA	1.400953
ENSMEUG00000002961	NA	4.491821525	NA	5.806577
ENSMEUG00000002962	NA	4.031335493	NA	2.985464
ENSMEUG00000002963	NA	0.942831432	NA	1.997831
ENSMEUG00000002964	NA	2.3526072245	NA	7.269585
ENSMEUG00000002965	NA	2.9157512885	NA	0.8631376
ENSMEUG00000002966	NA	3.807849338	NA	1.344175
ENSMEUG00000002967	NA	5.594545868	NA	5.441002
ENSMEUG00000002968	NA	1.9819897675	NA	5.040577
ENSMEUG00000002969	NA	0	NA	0
ENSMEUG00000002970	NA	0	NA	0
ENSMEUG00000002971	NA	2.49179824	NA	6.652273
ENSMEUG00000002972	NA	4.09593702	NA	6.427024
ENSMEUG00000002973	NA	0	NA	0.1189742
ENSMEUG00000002974	NA	1.7284180695	NA	2.842874
ENSMEUG00000002975	NA	5.6776837085	NA	3.827799
ENSMEUG00000002976	NA	0.2166835205	NA	3.528359
ENSMEUG00000002977	NA	0	NA	0
ENSMEUG00000002978	NA	3.939250761	NA	2.883118
ENSMEUG00000002979	NA	3.3714493745	NA	4.727272
ENSMEUG00000002980	NA	0	NA	1.159862
ENSMEUG00000002981	NA	2.703319493	NA	0
ENSMEUG00000002982	NA	3.02269125	NA	3.168652
ENSMEUG00000002983	NA	0.6700815	NA	0.1066851
ENSMEUG00000002984	NA	1.3492059335	NA	1.013491
ENSMEUG00000002985	NA	9.11569292	NA	7.680718
ENSMEUG00000002986	NA	3.0047062645	NA	2.69994
ENSMEUG00000002987	NA	3.0080006275	NA	3.300371
ENSMEUG00000002988	NA	5.3631170545	NA	6.16935
ENSMEUG00000002989	NA	0	NA	2.397814
ENSMEUG00000002990	NA	1.2448227245	NA	6.322013
ENSMEUG00000002991	NA	3.0721583535	NA	4.044394
ENSMEUG00000002992	NA	7.3473481175	NA	0.6230793
ENSMEUG00000002993	NA	7.338450822	NA	0.7290506
ENSMEUG00000002994	NA	5.310955994	NA	4.639568
ENSMEUG00000002995	NA	3.7124494165	NA	5.374886
ENSMEUG00000002996	NA	0.1911227935	NA	6.192999
ENSMEUG00000002997	NA	0.765909804	NA	0.5622107
ENSMEUG00000002998	NA	0.4674462	NA	0.2094721
ENSMEUG00000002999	NA	0	NA	0
ENSMEUG00000003000	NA	0	NA	5.854856
ENSMEUG00000003001	NA	1.719702529	NA	5.506653
ENSMEUG00000003002	NA	0.555806582	NA	0.6760606
ENSMEUG00000003003	NA	2.0738107085	NA	3.219354
ENSMEUG00000003004	NA	0	NA	0
ENSMEUG00000003005	NA	0.9990455	NA	6.856737
ENSMEUG00000003006	NA	2.0277471	NA	4.265444
ENSMEUG00000003007	NA	5.0382122415	NA	5.028848
ENSMEUG00000003008	NA	5.064050272	NA	6.058622
ENSMEUG00000003009	NA	0	NA	0
