heart	kidney	liver	testis
ENSGGOG00000010543	0	0.23229521	0.027644365	2.51398336666667
ENSGGOG00000010544	4.5046115	4.2825065	4.2827915	4.29621033333333
ENSGGOG00000010545	0.118538805	0.67968215	0.9781262	1.98050766666667
ENSGGOG00000010546	1.1986895	2.24896	0.4608868	2.84621366666667
ENSGGOG00000010547	3.5264365	6.7138305	7.307109	3.38363666666667
ENSGGOG00000010548	2.075578	2.6161845	2.2785405	2.22530396666667
ENSGGOG00000010550	2.5024085	4.7860545	3.867383	4.58210033333333
ENSGGOG00000010551	3.531713	5.222001	4.7039795	5.29016766666667
ENSGGOG00000010552	5.200086	6.24998	6.0171745	5.31618233333333
ENSGGOG00000010553	0.124599835	0.17208868	1.8639565	1.89275796666667
ENSGGOG00000010554	3.062001	4.4378055	3.2734845	1.92821333333333
ENSGGOG00000010555	0.54512725	3.186961	2.636415	3.71061266666667
ENSGGOG00000010556	3.3782335	5.156032	4.1826375	3.57197453333333
ENSGGOG00000010557	0	0	0	0.173016933333333
ENSGGOG00000010558	3.010517	5.8108825	5.607272	4.657104
ENSGGOG00000010559	5.7167825	7.480452	7.234566	6.496798
ENSGGOG00000010561	1.786156	3.8598495	5.84531	4.631396
ENSGGOG00000010562	1.906153	2.750255	3.1393615	1.4127804
ENSGGOG00000010566	2.418592	4.2377825	3.350736	5.86214666666667
ENSGGOG00000010567	3.4239145	6.4295	4.613572	4.091388
ENSGGOG00000010568	0.012135725	0	0.090735725	0.285967533333333
ENSGGOG00000010569	2.4789845	4.2366445	3.713342	4.49228033333333
ENSGGOG00000010570	4.9606055	5.435872	5.772327	2.60658496666667
ENSGGOG00000010571	1.398501	1.2802102	1.792706	1.36656093333333
ENSGGOG00000010572	2.4137785	4.252584	3.573223	5.60110166666667
ENSGGOG00000010573	0.98848035	1.605587	1.1629431	0.902107
ENSGGOG00000010575	1.903535	5.8311325	4.7473985	2.322705
ENSGGOG00000010576	0.705819	1.0314475	1.1093835	5.78606033333333
ENSGGOG00000010577	2.067402	4.3956865	3.3325925	3.371166
ENSGGOG00000010578	2.2911225	3.520544	3.029578	3.28553366666667
ENSGGOG00000010579	0.8159027	3.14852	1.2674585	2.65923433333333
ENSGGOG00000010583	0	0.020893925	0	0.0941743866666667
ENSGGOG00000010584	0.84714175	2.5025545	2.0003285	4.70917866666667
ENSGGOG00000010585	2.945683	4.7798355	4.0239765	5.92810766666667
ENSGGOG00000010586	2.5999175	4.3102115	3.30861	3.641192
ENSGGOG00000010587	0.04942603	0.1863473	0	4.554799
ENSGGOG00000010588	0.23225215	5.592124	7.6551575	3.693063
ENSGGOG00000010589	2.94112	4.6197665	4.0580745	6.658475
ENSGGOG00000010590	0	0.08919605	0	0
ENSGGOG00000010591	0.519370165	0.19076465	11.134565	4.18931
ENSGGOG00000010592	0.1707332	0.18179655	0.27309635	6.96640266666667
ENSGGOG00000010593	0.0990547	0	0.14900065	5.01676366666667
ENSGGOG00000010594	1.2615755	4.78146	2.7598255	2.72935866666667
ENSGGOG00000010596	2.41313	4.151409	2.46665	4.379652
ENSGGOG00000010597	1.697633	3.447991	2.3594705	4.57621733333333
ENSGGOG00000010599	3.9004555	5.253139	3.510298	5.46252
ENSGGOG00000010600	0.11068245	0.21738	0	0.0890219666666667
ENSGGOG00000010602	0.081834785	0.603456	0.2125152	2.80563533333333
ENSGGOG00000010603	2.683302	4.3384775	4.1318945	4.23630633333333
ENSGGOG00000010604	3.6389615	4.5919365	3.673942	7.500117
ENSGGOG00000010605	0.01693418	0.03495019	0	0.604432233333333
ENSGGOG00000010607	0.3618019	1.6681555	1.717801	1.64914043333333
ENSGGOG00000010608	4.1605495	4.629191	3.6107045	3.685124
ENSGGOG00000010610	3.6917555	5.314121	4.4279275	5.791347
ENSGGOG00000010611	0.02988633	0.7747094	1.6140845	0.569261066666667
ENSGGOG00000010612	1.899043	2.916342	4.0929345	1.0902545
ENSGGOG00000010613	3.652862	5.072065	2.6746375	5.966676
ENSGGOG00000010614	0.058051525	0.2616771	0.1363237	0.168073736666667
ENSGGOG00000010615	1.782139	3.536195	3.9380975	4.46556833333333
ENSGGOG00000010616	0.01734268	0.8550499	0.1617175	3.91777866666667
ENSGGOG00000010618	2.5924605	4.659967	3.876524	4.381553
ENSGGOG00000010619	0.22851995	2.946827	0.70003235	2.49863333333333
ENSGGOG00000010620	4.748447	6.054375	5.22859	6.23924333333333
ENSGGOG00000010621	1.462132	2.4000005	1.722546	2.7270613
ENSGGOG00000010622	0.17384775	1.03659605	1.0240066	3.539982
ENSGGOG00000010623	0.83075275	1.723139	1.355179	1.58970923333333
ENSGGOG00000010624	2.002656	4.23484	3.805393	5.442647
ENSGGOG00000010625	0	0	0.4895667	1.40692833333333
ENSGGOG00000010626	1.704771	3.7919135	2.981747	6.81016733333333
ENSGGOG00000010627	0.801489	1.05239235	1.191081	5.22180433333333
ENSGGOG00000010628	1.657477	3.827519	3.781638	2.52369386666667
ENSGGOG00000010629	2.8344975	5.1483165	4.301061	5.927792
ENSGGOG00000010630	0.8287329	3.2795495	3.5531725	5.19681966666667
ENSGGOG00000010631	7.3599365	7.61847	5.7718675	5.16759266666667
ENSGGOG00000010632	1.00138495	3.1671175	2.9022095	4.66478933333333
ENSGGOG00000010633	0	0	0	0
ENSGGOG00000010634	3.0904535	4.152109	4.3399745	0.389363533333333
ENSGGOG00000010636	2.0134395	3.9988335	2.375622	4.36171666666667
ENSGGOG00000010637	2.052431	3.7976815	3.1852095	4.43192433333333
ENSGGOG00000010638	0	0	0	0.657229333333333
ENSGGOG00000010639	0.9210679	3.0733655	1.51038	3.95967233333333
ENSGGOG00000010641	5.0198405	5.370888	4.739984	3.77142533333333
ENSGGOG00000010642	0	0	0	0.370945266666667
ENSGGOG00000010643	0.016701705	0	0	4.270106
ENSGGOG00000010644	0.88716845	2.3117625	2.167535	2.470851
ENSGGOG00000010645	0.16671085	0.55465835	1.1306825	1.60438699666667
ENSGGOG00000010646	2.515492	3.8413185	3.537313	3.12562966666667
ENSGGOG00000010647	0.5941101	0.47043105	0.11851785	0.131831266666667
ENSGGOG00000010649	3.907538	5.5184215	4.49519	5.89557266666667
ENSGGOG00000010650	3.4726275	5.1200935	3.7730685	7.65388466666667
ENSGGOG00000010651	0.10192885	0.37090535	0.87164975	4.406887
ENSGGOG00000010652	1.159422	3.129604	3.1716845	2.73723566666667
ENSGGOG00000010653	0.5957416	2.252806	1.78467345	1.45847066666667
ENSGGOG00000010654	0	0	0	0.0852938666666667
ENSGGOG00000010655	0.038842995	0.010592665	0.075984755	0.3719241
ENSGGOG00000010656	0.081944015	0.4652901	0.20708595	0.932504433333333
ENSGGOG00000010657	0	0	0	0.884960533333333
ENSGGOG00000010658	5.1217305	5.7752165	4.0788365	6.17956633333333
ENSGGOG00000010659	1.14025645	3.208882	2.289111	5.24403033333333
ENSGGOG00000010660	0.0080762	3.7049645	6.603443	0.0682247566666667
ENSGGOG00000010661	3.557273	5.1540445	3.3901545	4.469455
ENSGGOG00000010662	3.3596475	7.5073585	7.901305	3.27347936666667
ENSGGOG00000010663	2.261152	4.1897175	3.7772275	3.58541666666667
ENSGGOG00000010664	0	0	0	1.783117
ENSGGOG00000010665	0.5858454	1.7152935	1.309484	2.25922166666667
ENSGGOG00000010668	0.4827633	1.9164855	0.6436535	3.079601
ENSGGOG00000010669	1.0426605	2.641351	1.504252	1.69228666666667
ENSGGOG00000010671	0.6945041	3.408328	2.6348445	1.88852446666667
ENSGGOG00000010672	0.25354164	0.20057525	0.02198837	0.595592666666667
ENSGGOG00000010673	0.031227285	0.58770575	0.3017412	0.660163633333333
ENSGGOG00000010674	1.1258646	2.1512945	2.224746	1.87312533333333
ENSGGOG00000010675	1.913321	1.6245085	0.390835	0.918599766666667
ENSGGOG00000010676	2.78767	4.262626	3.5707175	5.79268766666667
ENSGGOG00000010677	1.941947	4.30045	3.704002	5.158873
ENSGGOG00000010679	0.04729369	0.56088645	0.31198305	0.6233635
ENSGGOG00000010681	3.849853	5.864588	3.8920025	5.77443766666667
ENSGGOG00000010682	1.583291	3.053726	1.3235165	2.28009433333333
ENSGGOG00000010683	3.2734635	4.870198	4.0897885	4.38517833333333
ENSGGOG00000010685	2.75879	4.0512385	3.8810185	5.89752866666667
ENSGGOG00000010687	0.83842605	1.88241	1.304848	2.52972566666667
ENSGGOG00000010688	0	0.2871039	0	3.02960533333333
ENSGGOG00000010689	3.45606	4.519662	3.3442695	5.27567833333333
ENSGGOG00000010690	0.072927565	4.245776	3.5107865	0.232746133333333
ENSGGOG00000010691	0.5219076	3.152592	5.4658415	0.5665311
ENSGGOG00000010692	0.74714155	1.4410554	0.37093955	4.582571
ENSGGOG00000010693	1.322441	3.306084	2.6873295	3.57360333333333
ENSGGOG00000010694	0.111444715	0.55537685	0.1800515	4.65918
ENSGGOG00000010695	2.4287855	3.5133375	2.560432	4.07362833333333
ENSGGOG00000010697	0.244154185	0	0.145723225	0.0337939333333333
ENSGGOG00000010698	2.09205	4.1532555	3.582403	4.85166333333333
ENSGGOG00000010699	1.313372	1.954453	1.888396	2.491288
ENSGGOG00000010700	2.7427195	5.474157	6.6444765	3.03384266666667
ENSGGOG00000010703	2.1128305	4.3716675	2.761674	6.583666
ENSGGOG00000010704	0.53209285	2.1397225	2.933344	2.38441333333333
ENSGGOG00000010705	1.6868115	3.19045	2.587036	2.31129533333333
ENSGGOG00000010706	0.38688275	2.388778	1.5426525	1.37977503333333
ENSGGOG00000010707	2.972379	4.95638	3.5845155	6.497465
ENSGGOG00000010708	1.3435945	2.837169	3.233244	3.819344
ENSGGOG00000010709	2.8684605	4.9233745	3.848476	5.02463366666667
ENSGGOG00000010710	0.146214285	0.64376525	0.2095645	0.154823486666667
ENSGGOG00000010712	0.2652996	1.39854985	0.2881358	5.810959
ENSGGOG00000010713	0.04646234	0.7058794	8.386701	0
ENSGGOG00000010715	3.023587	3.3086585	3.1737145	4.26428866666667
ENSGGOG00000010716	1.335211	3.4607815	2.242217	4.04738666666667
ENSGGOG00000010717	0.49183335	3.858041	2.67193	1.54800766666667
ENSGGOG00000010718	0	2.7384445	0	4.97041133333333
ENSGGOG00000010719	4.2872155	5.986537	4.0633015	4.42666133333333
ENSGGOG00000010720	2.0847305	1.9858135	1.9927435	1.43531086666667
ENSGGOG00000010721	0	0.027460975	1.399554	2.13504766666667
ENSGGOG00000010722	0.24164157	4.763079	3.3030215	2.0994662
ENSGGOG00000010723	0	0.18352615	0.10838385	0.0727034333333333
ENSGGOG00000010724	0.7509918	1.901593	1.3755635	1.481008
ENSGGOG00000010725	3.1346495	5.8908955	3.7335335	4.29126533333333
ENSGGOG00000010726	1.5711905	2.9946005	1.96889	3.29834566666667
ENSGGOG00000010727	2.886687	5.352235	2.0105075	2.08649766666667
ENSGGOG00000010728	0	0.018074125	0.01482298	0.0724729566666667
ENSGGOG00000010729	5.8652795	6.818378	4.245054	5.22213333333333
ENSGGOG00000010730	0.3745882	1.5694485	1.15686205	1.97896783333333
ENSGGOG00000010731	7.476972	7.8435505	7.8148075	6.43090833333333
ENSGGOG00000010732	1.322332	2.025309	1.48964	2.12381533333333
ENSGGOG00000010733	2.6673815	4.4152015	3.6259295	4.105288
ENSGGOG00000010735	2.062688	3.829557	2.6554465	5.5835
ENSGGOG00000010736	0.4247768	5.643317	0.96380615	1.12379863333333
ENSGGOG00000010737	2.211123	4.1367185	3.515757	3.76857133333333
ENSGGOG00000010739	3.045675	5.0644955	4.54194	5.113167
ENSGGOG00000010740	3.7622095	3.6202415	3.8233445	4.11161333333333
ENSGGOG00000010741	0.02385497	0.57207255	0.8295948	0.498625533333333
ENSGGOG00000010742	0.1651002	0	0	6.88526033333333
ENSGGOG00000010743	0.92831305	2.4781155	1.746788	4.73757066666667
ENSGGOG00000010744	1.846416	3.514619	3.3380165	4.80972866666667
ENSGGOG00000010746	4.5529435	6.56095	6.4575225	5.52205566666667
ENSGGOG00000010747	4.022951	6.047696	6.071179	6.191868
ENSGGOG00000010748	2.088469	3.3737295	3.3465455	2.219655
ENSGGOG00000010749	2.8193435	4.544288	4.096346	4.86425666666667
ENSGGOG00000010750	2.0897225	4.63162	3.208715	3.88180266666667
ENSGGOG00000010751	0.66714395	1.700198	1.05872075	1.78549166666667
ENSGGOG00000010753	0.21929125	0.41851405	1.0698645	1.95669983333333
ENSGGOG00000010754	1.740288	3.9780215	4.6635665	5.22954333333333
ENSGGOG00000010756	0.01974932	1.565236	3.017282	2.52354533333333
ENSGGOG00000010757	2.458009	3.950644	2.934983	5.75336633333333
ENSGGOG00000010758	1.02485645	0	0.6779087	3.043711
ENSGGOG00000010759	0.79987525	3.1993425	2.638115	6.843694
ENSGGOG00000010760	1.69545	3.662872	3.4058935	3.553858
ENSGGOG00000010761	0	0	0	0
ENSGGOG00000010762	2.4610115	4.237444	3.885907	5.41856966666667
ENSGGOG00000010763	3.9884485	0.66156935	0.39183505	0.827313466666667
ENSGGOG00000010764	0.7306132	3.7024985	3.244771	2.70634
ENSGGOG00000010765	0.253909155	0.7657497	5.1914535	4.08894633333333
ENSGGOG00000010767	0.94831955	3.5456635	3.0313545	8.434853
ENSGGOG00000010769	0.08567509	0.4681	0.134541015	1.249634
ENSGGOG00000010770	1.919811	3.4514105	3.196525	5.75616066666667
ENSGGOG00000010771	2.8599325	4.8421105	3.84188	6.11692133333333
ENSGGOG00000010772	0	5.6973295	7.3067685	2.223859
ENSGGOG00000010773	2.9154905	0	3.046447	3.90813933333333
ENSGGOG00000010774	0.3290473	0.45954305	0.84536575	0.960047933333333
ENSGGOG00000010775	0.62074145	2.102217	1.771644	2.29944
ENSGGOG00000010776	1.395223	3.1555335	2.775246	4.16702633333333
ENSGGOG00000010777	3.8921995	3.611977	5.690236	2.45512586666667
ENSGGOG00000010778	1.869815	3.8226455	3.0725695	4.99829266666667
ENSGGOG00000010779	2.6045455	2.4051945	1.8965165	3.134281
ENSGGOG00000010780	3.7026075	6.3353195	3.9908875	3.77936666666667
ENSGGOG00000010782	0.43965745	1.11487165	0.696767	1.24080833333333
ENSGGOG00000010783	4.5180615	3.559743	4.259665	5.05429266666667
ENSGGOG00000010784	2.8561215	4.9718745	4.089957	4.533538
ENSGGOG00000010786	1.0090517	2.787508	2.18768	4.01683466666667
ENSGGOG00000010787	0	0.103828415	0.068907625	0.0486060733333333
ENSGGOG00000010788	2.783646	5.8339795	4.6399935	6.17717133333333
ENSGGOG00000010789	6.599659	8.413728	8.1773335	7.10602133333333
ENSGGOG00000010790	0.0547808	0.6266533	0.10540081	2.07136456666667
ENSGGOG00000010791	0.03052689	0.18985475	0.2714087	1.781938
ENSGGOG00000010792	1.7487625	3.289372	2.2193445	3.88675866666667
ENSGGOG00000010793	2.4256135	2.332222	1.9027615	1.7944889
ENSGGOG00000010794	0	0	0	2.0510775
ENSGGOG00000010795	0.21383615	0.44868705	0.51083665	0.4155958
ENSGGOG00000010796	0.33327865	1.10998615	0.42119075	2.47009733333333
ENSGGOG00000010797	5.170673	5.6154945	5.491125	4.91164633333333
ENSGGOG00000010798	0.03373015	1.2210045	0.6740986	4.37000033333333
ENSGGOG00000010799	1.8442005	3.450634	2.507743	3.392619
ENSGGOG00000010801	0.108756895	0.48020295	0.062951785	2.26077033333333
ENSGGOG00000010802	1.747726	4.8545905	4.2138695	4.71316766666667
ENSGGOG00000010803	0.3023386	1.639222	1.2942865	3.161362
ENSGGOG00000010804	2.566661	3.853804	2.523337	3.659067
ENSGGOG00000010805	1.760926	4.4326335	3.2537195	2.79557063333333
ENSGGOG00000010806	2.2790125	2.711473	2.6039975	0.421926366666667
ENSGGOG00000010807	2.5785735	4.039569	3.3736325	3.3899283
ENSGGOG00000010809	0	0.7869756	1.3687015	1.06705433333333
ENSGGOG00000010810	0.1215317	0.1462984	0	0.0833215666666667
ENSGGOG00000010811	2.5709955	5.0783175	3.1417875	3.27104466666667
ENSGGOG00000010812	5.70716	7.026776	5.590143	4.50843566666667
ENSGGOG00000010814	0	3.3015575	0.238455	0.54234
ENSGGOG00000010816	3.1231475	4.387408	3.828113	3.755625
ENSGGOG00000010817	0.44897125	3.0492595	2.4463905	6.494091
ENSGGOG00000010819	1.80064	5.053827	2.4510035	4.16858466666667
ENSGGOG00000010820	0.081760215	0.060126975	0.69694985	4.83357733333333
ENSGGOG00000010821	5.7720515	6.7156495	5.6136785	5.63263933333333
ENSGGOG00000010822	0.79518615	4.1255225	3.3577055	3.361249
ENSGGOG00000010823	1.953039	3.4804825	2.458417	5.01526633333333
ENSGGOG00000010824	0.43458	0.7794232	0.56348795	0.797361466666667
ENSGGOG00000010825	3.704208	5.7292725	5.2808885	4.35733
ENSGGOG00000010826	0.2273938	1.370627	1.06555895	2.294432
ENSGGOG00000010827	0	0	0	3.85355866666667
ENSGGOG00000010828	0.27766035	3.8264	1.934771	0.1202243
ENSGGOG00000010831	4.0358645	3.9878125	3.56845	5.53722033333333
ENSGGOG00000010832	4.027453	6.3828255	6.100372	7.63260333333333
ENSGGOG00000010834	0.0634736	6.6505385	1.590491	1.36960666666667
ENSGGOG00000010835	1.468045	3.4413935	3.3442675	3.26187033333333
ENSGGOG00000010836	5.2578425	5.5336105	4.182176	3.73935
ENSGGOG00000010837	3.449405	5.932983	4.0570925	5.021775
ENSGGOG00000010838	4.0690925	5.6589235	5.34432	5.03289466666667
ENSGGOG00000010839	3.050819	4.728917	3.973701	5.12822233333333
ENSGGOG00000010840	0.63509735	1.9609235	1.35329555	2.58022533333333
ENSGGOG00000010841	1.5171885	4.5950065	4.370617	2.70328073333333
ENSGGOG00000010842	0	0.2561256	0.1802757	0.3092227
ENSGGOG00000010843	0.28381285	1.72629	1.3086675	2.04014666666667
ENSGGOG00000010844	2.580909	0.6464678	0	0.275432266666667
ENSGGOG00000010846	3.314844	5.350201	4.5623415	7.60020666666667
ENSGGOG00000010847	1.19639625	3.409566	3.6465685	1.9576951
ENSGGOG00000010848	2.383784	5.0913975	5.13967	3.235959
ENSGGOG00000010849	1.498439	2.438336	1.876593	1.81803103333333
ENSGGOG00000010850	0.94086075	1.7318045	2.814897	0.872337933333333
ENSGGOG00000010851	0	0.50706285	0.097928695	0.3268956
ENSGGOG00000010852	0	0	5.8078615	0.0151991466666667
ENSGGOG00000010853	1.7026065	3.815231	1.69901	2.615904
ENSGGOG00000010856	3.3000575	2.4680035	1.1313555	2.664792
ENSGGOG00000010857	4.5416845	6.1146945	4.7539975	5.358108
ENSGGOG00000010858	2.212621	4.829262	4.658671	3.83161333333333
ENSGGOG00000010859	2.36431	3.929532	7.1441885	7.752059
ENSGGOG00000010861	0.9188559	2.5617965	1.7001355	4.33932566666667
ENSGGOG00000010862	1.2395405	2.800742	2.13954	3.71185866666667
ENSGGOG00000010863	0.46278775	1.0614717	1.2813	3.773778
ENSGGOG00000010864	2.4197775	3.659627	3.6839915	2.329551
ENSGGOG00000010865	0.120331775	0.06111846	0.033596765	0.3962386
ENSGGOG00000010867	3.765366	6.3349525	6.153201	7.54248733333333
ENSGGOG00000010868	0	0.2532634	0	1.0409924
ENSGGOG00000010869	3.5638335	5.4544595	5.250941	5.78607766666667
ENSGGOG00000010870	0.3763683	5.4806485	0.0994771	1.63494113333333
ENSGGOG00000010871	3.3588775	4.3117015	5.012507	3.66429333333333
ENSGGOG00000010872	2.486002	3.7449055	2.8789835	3.62505
ENSGGOG00000010874	0.13013505	1.817146	1.267907	1.793564
ENSGGOG00000010875	1.8491135	4.608268	3.8815595	7.05396833333333
ENSGGOG00000010876	1.13357445	0.50830675	0.36631515	1.57675956666667
ENSGGOG00000010877	0	0.2075518	0	0.0350724
ENSGGOG00000010878	3.4262275	4.949928	4.245396	6.84084966666667
ENSGGOG00000010880	6.2415	7.595577	5.63791	5.29947266666667
ENSGGOG00000010881	1.2847811	2.146949	2.087518	5.08912
ENSGGOG00000010882	0	0	0	0
ENSGGOG00000010883	0.48269815	3.1889205	0.69350725	3.047537
ENSGGOG00000010884	0.4398348	2.225796	1.05118325	4.040759
ENSGGOG00000010885	0	0.128924335	0.2433374	0.2489024
ENSGGOG00000010886	0	0	0.268151855	0.5860309
ENSGGOG00000010887	1.04564315	2.7884305	2.1257515	3.08791666666667
ENSGGOG00000010890	0	0	1.9014835	0.5186827
ENSGGOG00000010891	1.249614	2.4677695	2.8372495	0.725690766666667
ENSGGOG00000010892	0	0.41340905	0	4.52406066666667
ENSGGOG00000010893	2.4387355	4.357689	3.9810755	3.7847
ENSGGOG00000010894	4.2518285	5.977398	5.649604	5.179894
ENSGGOG00000010895	1.366494	2.949174	2.3391635	2.72253233333333
ENSGGOG00000010896	0.019786585	0.8784028	0.043941445	3.03570033333333
ENSGGOG00000010898	0.4997276	2.1217835	1.5871795	2.8178865
ENSGGOG00000010899	4.7369815	6.3266575	4.4739025	7.98195666666667
ENSGGOG00000010900	0.07618585	0	0.08026455	0.0578886666666667
ENSGGOG00000010901	0	0	0	0.0896785
ENSGGOG00000010902	0.97575515	3.1277105	3.4076045	3.90600366666667
ENSGGOG00000010903	2.262243	4.578722	3.982405	4.84994966666667
ENSGGOG00000010904	0	0	0.09404345	2.41763533333333
ENSGGOG00000010905	2.186944	4.8342835	4.122083	5.09677033333333
ENSGGOG00000010906	0	0.024435655	0.6507021	0.15033035
ENSGGOG00000010907	3.3024495	5.804688	5.2685525	5.14960766666667
ENSGGOG00000010908	0	0.271727575	0.43463965	0.558171733333333
ENSGGOG00000010909	1.5165245	0	0.07365465	9.22614633333333
ENSGGOG00000010910	1.394992	4.9982285	3.4101595	3.65976566666667
ENSGGOG00000010911	0.53112025	1.871248	2.2326115	4.15616766666667
ENSGGOG00000010912	4.570425	5.4212625	5.4480605	5.21190633333333
ENSGGOG00000010913	0.014702765	0.08315902	0.088805555	1.947998
ENSGGOG00000010914	0.3398658	0.74961535	1.14395855	0.902667733333333
ENSGGOG00000010915	5.1189655	6.1348505	4.803668	5.821828
ENSGGOG00000010916	2.9303385	3.707907	2.778987	1.8084293
ENSGGOG00000010917	0.0206804325	0.0555974	0.0116601225	1.5890609
ENSGGOG00000010919	0.66795365	3.086908	3.0187465	5.41210566666667
ENSGGOG00000010920	1.345681	2.7469765	1.945693	3.26857433333333
ENSGGOG00000010921	3.310334	4.59565	3.885397	3.70835333333333
ENSGGOG00000010922	2.8757355	4.420874	3.894574	4.207391
ENSGGOG00000010923	0.41117655	1.3417095	0.64293425	1.612961
ENSGGOG00000010924	1.7178105	3.12229	2.4802235	3.719979
ENSGGOG00000010925	3.7820875	5.251512	4.3639575	6.31992366666667
ENSGGOG00000010926	0.5268644	1.223386	1.00572725	3.87867233333333
ENSGGOG00000010928	1.1442039	1.9917965	1.917588	1.845452
ENSGGOG00000010930	0.82552525	1.99436	0.5351432	1.5173143
ENSGGOG00000010931	4.943774	6.1556615	5.3453335	7.18837733333333
ENSGGOG00000010932	3.781725	5.232949	3.395049	4.546829
ENSGGOG00000010933	1.5954365	3.846311	3.4615625	4.66545433333333
ENSGGOG00000010935	2.609366	5.8672685	4.780646	4.012505
ENSGGOG00000010936	0	1.3931525	0.45192755	2.713647
ENSGGOG00000010938	2.116754	4.3175545	2.679332	3.662576
ENSGGOG00000010939	2.4525355	8.347934	8.5955285	5.43210833333333
ENSGGOG00000010940	0.43775845	6.6526205	1.0024567	2.94137
ENSGGOG00000010941	2.179653	3.3770355	3.1838615	2.17080493333333
ENSGGOG00000010942	0.66131745	2.6406585	1.823511	1.27248306666667
ENSGGOG00000010943	0.0148270105	2.976989	0.69987745	0.704851433333333
ENSGGOG00000010944	0.84988505	2.2801605	2.324482	5.19058866666667
ENSGGOG00000010945	2.1165205	4.0615175	3.0405725	3.41414833333333
ENSGGOG00000010947	0.003811611	0.0806751	0	0.317324833333333
ENSGGOG00000010948	0.11969279	0.52909735	0.12933615	5.10218866666667
ENSGGOG00000010949	0.11969176	1.4532715	1.8040905	4.02794133333333
ENSGGOG00000010950	0.0181878	0.07901306	0.07532509	2.23750543333333
ENSGGOG00000010951	0.8297634	0.5647144	0.19917205	0.786253666666667
ENSGGOG00000010952	0.30565605	1.76203435	1.46897915	1.10633883333333
ENSGGOG00000010953	3.415632	5.571771	6.5172825	3.883037
ENSGGOG00000010954	4.397184	5.3494945	2.1831715	3.71550866666667
ENSGGOG00000010955	1.3352461	2.1223025	1.488691	1.75400383333333
ENSGGOG00000010956	2.6458395	4.5605565	3.8840335	3.986662
ENSGGOG00000010958	2.8636435	4.1429275	4.0881125	3.229344
ENSGGOG00000010959	2.056359	3.746488	2.9372895	4.091924
ENSGGOG00000010960	1.750708	3.5172655	3.1863575	2.894931
ENSGGOG00000010961	1.427591	2.488304	1.445266	6.71549566666667
ENSGGOG00000010962	2.7641835	5.881226	4.708698	6.07626566666667
ENSGGOG00000010963	1.15336335	3.486588	0.3713041	0.743823533333333
ENSGGOG00000010964	3.562093	5.1301345	4.0050625	4.83967866666667
ENSGGOG00000010965	4.1241615	4.9888415	5.647684	3.69429766666667
ENSGGOG00000010966	0	0	0	1.36535816666667
ENSGGOG00000010967	0.1504071	0.78495885	1.2346705	3.58423033333333
ENSGGOG00000010968	0.008640995	2.3920215	1.2304125	2.77677866666667
ENSGGOG00000010969	0.03024902	0.35242835	0.14372785	3.92548766666667
ENSGGOG00000010971	0.3139932	1.16111355	1.6445945	2.61402733333333
ENSGGOG00000010972	4.925428	5.51114	5.2357995	4.36479733333333
ENSGGOG00000010973	2.5351975	0.2031399	0.716504195	0.663058433333333
ENSGGOG00000010974	0.58664385	2.6413775	2.5688755	3.307124
ENSGGOG00000010975	2.412593	4.255059	3.703092	4.58402266666667
ENSGGOG00000010976	0.27020715	1.6290045	0.6316197	1.00342533333333
ENSGGOG00000010977	0.3763714	1.8340505	1.836849	5.90162266666667
ENSGGOG00000010979	3.7074145	4.87044	4.3400775	5.40270533333333
ENSGGOG00000010981	0	0.15231335	0.017498715	3.583615
ENSGGOG00000010982	0.8718427	2.801195	0.60466465	0.842606033333333
ENSGGOG00000010983	2.420792	4.958169	5.133903	3.11981333333333
ENSGGOG00000010984	1.25357505	3.6631675	1.9287885	1.78806746666667
ENSGGOG00000010985	2.256308	3.488666	3.129788	3.739324
ENSGGOG00000010986	2.5409175	4.9220815	4.2929195	3.23045466666667
ENSGGOG00000010987	3.814701	5.9018915	5.4785055	4.670722
ENSGGOG00000010988	0.26951665	0.75137495	0.90612395	1.722935
ENSGGOG00000010989	1.939369	3.286316	2.242349	3.88946433333333
ENSGGOG00000010990	2.222135	5.202115	4.901457	1.52671163333333
ENSGGOG00000010992	0	0	0	0.345561066666667
ENSGGOG00000010993	0.26885135	7.201209	7.5620125	0.298819766666667
ENSGGOG00000010994	0.013812295	0.23103925	2.301545	0.8946416
ENSGGOG00000010995	0	0	0	0.14650949
ENSGGOG00000010997	2.993201	5.5719175	4.106151	7.20370133333333
ENSGGOG00000010998	2.0926355	3.981414	3.517482	3.42957566666667
ENSGGOG00000010999	1.9633405	4.3109095	4.541845	2.22149566666667
ENSGGOG00000011000	4.175871	5.8167995	4.304556	9.11250366666667
ENSGGOG00000011001	0.69661795	1.451869	1.7285245	0.877068933333333
ENSGGOG00000011002	0.039488315	0.14358505	0.16891885	0.9951108
ENSGGOG00000011003	2.400913	3.99557	3.5916605	4.38354933333333
ENSGGOG00000011004	0	0	0	0.1319563
ENSGGOG00000011005	3.555775	5.3576195	4.710115	4.93133033333333
ENSGGOG00000011006	1.5568765	3.498191	2.498272	3.572569
ENSGGOG00000011007	1.658061	3.8794545	3.384785	4.93814466666667
ENSGGOG00000011008	6.4642095	8.1551325	6.9541955	7.81325733333333
ENSGGOG00000011009	0.35332	2.011888	0.6190414	1.28998033333333
ENSGGOG00000011010	3.5666175	2.6669775	2.051193	5.08459
