heart	kidney	liver	testis
ENSPPAG00000033912	0.0337561	1.390377361	2.8253625	0.3224416
ENSPPAG00000033913	2.5125835	3.1775913025	4.0874645	2.874734
ENSPPAG00000033914	5.0100735	5.0842535135	4.7974585	5.832461
ENSPPAG00000033915	0.27586135	0.4755763995	0.5547959	7.782935
ENSPPAG00000033916	8.99692	0.751135821	0.61538985	4.394588
ENSPPAG00000033917	0.4303178	1.068923693	0.60141645	6.440469
ENSPPAG00000033918	0	0.4317839125	0.05340965	5.362996
ENSPPAG00000033919	3.0036215	4.2242711025	4.1015465	5.444079
ENSPPAG00000033920	2.4250715	2.5709529625	3.183333	2.030037
ENSPPAG00000033921	2.1474035	3.048844127	1.712641	3.918962
ENSPPAG00000033922	0.019628655	0.8312305605	0.02206897	1.209403
ENSPPAG00000033923	0	0	0	1.222662
ENSPPAG00000033924	0	0.3407316425	0.042615645	1.58176
ENSPPAG00000033925	3.6734315	4.8928680045	3.3062155	6.17972
ENSPPAG00000033926	2.3691245	3.171323264	2.6493615	4.94725
ENSPPAG00000033927	3.2723165	3.381843721	2.8399225	3.860742
ENSPPAG00000033928	0.2926254	0.4181529075	0.122896445	0.4264709
ENSPPAG00000033929	1.253551	1.6421733155	1.8690535	6.290114
ENSPPAG00000033930	1.235336	1.761828954	0.8858011	1.185188
ENSPPAG00000033931	0.83359775	1.5101148785	1.986659	1.370293
ENSPPAG00000033932	2.513679	3.832212173	2.322123	4.886184
ENSPPAG00000033933	0.2630429	0	0.40152835	0.6726571
ENSPPAG00000033934	3.567534	4.1422373845	3.925192	5.014563
ENSPPAG00000033935	1.5613025	1.688053983	2.3177982	1.394015
ENSPPAG00000033936	4.0877245	5.185841317	3.932843	4.651511
ENSPPAG00000033937	3.618651	4.1673966615	4.6117135	6.302118
ENSPPAG00000033938	3.1740825	3.604244479	3.035319	1.592282
ENSPPAG00000033939	4.020069	5.085266137	5.853147	4.773733
ENSPPAG00000033940	4.7475915	4.111938118	5.3924055	3.6522
ENSPPAG00000033941	3.5039695	5.147119399	1.8704615	4.247077
ENSPPAG00000033942	1.28256	1.7181080725	1.333672	0.3710514
ENSPPAG00000033943	0.07373115	1.225609032	1.19967965	0.3634088
ENSPPAG00000033944	3.7429485	4.1954716525	3.120359	3.801167
ENSPPAG00000033945	3.7905675	3.5551435285	5.100663	5.201586
ENSPPAG00000033946	4.2601385	4.435959931	3.8376225	6.962768
ENSPPAG00000033947	1.1441461	1.3903451	1.404344	5.653619
ENSPPAG00000033948	4.181407	4.632966935	3.8200485	5.13461
ENSPPAG00000033949	3.853127	2.45302466	2.2633115	1.467978
ENSPPAG00000033950	1.482604	1.5479721685	0.61627065	2.583813
ENSPPAG00000033951	0	0	0	0
ENSPPAG00000033952	0.26434495	2.075721138	0.103932255	1.571662
ENSPPAG00000033953	0	0	0	0
ENSPPAG00000033954	2.9976625	2.9573608075	2.9113935	5.863939
ENSPPAG00000033955	0.58840935	0.4852988045	0.49945205	0.76245
ENSPPAG00000033956	6.899915	7.0280025945	6.1524925	7.231371
ENSPPAG00000033957	0.072721145	1.4506126295	0.039178645	0.7356556
ENSPPAG00000033958	1.9527825	3.019944012	1.2892325	3.56029
ENSPPAG00000033959	0	0.122065659	0.69766115	0.258328
ENSPPAG00000033960	1.4626	2.4903232145	2.312531	2.525059
ENSPPAG00000033961	2.886716	4.432199975	3.186393	6.254748
ENSPPAG00000033962	5.1646775	5.51985734	5.1088795	6.74325
ENSPPAG00000033963	0.34790315	0.37573278	8.944061	0.1189735
ENSPPAG00000033964	3.06594	3.5544206295	1.8153961	3.589608
ENSPPAG00000033965	10.127175	10.100803776	9.308738	9.105497
ENSPPAG00000033966	4.9851315	3.829214885	3.355878	4.520171
ENSPPAG00000033967	3.5296675	4.4894607385	4.162651	3.823214
ENSPPAG00000033968	0.42564765	0.434590929	0.13063533	0.6695611
ENSPPAG00000033969	2.746946	3.160882338	2.187826	3.344641
ENSPPAG00000033970	3.304138	4.219585275	2.2850175	4.56714
ENSPPAG00000033971	5.1007615	6.0009034225	6.645044	3.830032
ENSPPAG00000033972	0.16485055	0.152952348	0.986486	1.144588
ENSPPAG00000033973	4.234621	4.820166429	4.3113455	5.850532
ENSPPAG00000033974	2.125607	2.7779817955	3.500852	2.218084
ENSPPAG00000033975	0	0	0	7.945239
ENSPPAG00000033976	1.312084	3.1547970955	2.0411235	1.254908
ENSPPAG00000033977	0	0.063699828	0	0
ENSPPAG00000033978	3.924003	4.01167545	5.1530115	4.876802
ENSPPAG00000033979	1.324499	5.6320932995	6.8432085	8.20628
ENSPPAG00000033980	4.7004185	3.4408901745	1.577242	4.653513
ENSPPAG00000033981	4.442883	3.073467526	1.9808	2.487057
ENSPPAG00000033982	1.509872	1.434913163	0.9914014	3.114597
ENSPPAG00000033983	0	0	0	1.593478
ENSPPAG00000033984	1.841537	1.797198512	1.598283	3.780041
ENSPPAG00000033985	2.0147035	3.314754169	2.2296765	4.140961
ENSPPAG00000033986	1.3160835	3.021828859	1.2906805	7.663715
ENSPPAG00000033987	2.351983	1.2270682015	0	3.033534
ENSPPAG00000033988	0.44394345	0.579036842	1.159469	0
ENSPPAG00000033989	1.4946251	1.8886267025	2.430757	2.619228
ENSPPAG00000033990	1.1167838	1.3437658	1.22200935	1.438618
ENSPPAG00000033991	1.935087	3.012194423	1.8787125	1.864745
ENSPPAG00000033992	1.7279355	0.133147806	0.56367	2.375676
ENSPPAG00000033993	4.2724815	5.504409601	5.342822	5.423695
ENSPPAG00000033994	0	0	0.637903	1.668165
ENSPPAG00000033995	1.72397445	1.4177836215	0.80953055	1.529726
ENSPPAG00000033996	0.034586825	0.387332058	0.631198315	0.9658678
ENSPPAG00000033997	3.3775345	3.830336952	2.0036315	6.387852
ENSPPAG00000033998	0	0.0771963345	0	0
ENSPPAG00000033999	0.47472165	2.4828138155	1.8576885	5.746869
ENSPPAG00000034000	0.00932015	5.0593565665	0	1.174707
ENSPPAG00000034001	0.636119	0.4224194	1.4432965	0
ENSPPAG00000034002	0.3588154	0.884691482	0.90028315	1.195533
ENSPPAG00000034003	0.7398728	2.803839705	1.3933005	1.10926
ENSPPAG00000034004	1.2844065	1.7355866695	0.7479003	3.96792
ENSPPAG00000034005	0.115555655	0.064656385	1.1863265	0
ENSPPAG00000034006	0.0800296	0.5484718355	0.0862873	1.863173
ENSPPAG00000034007	0.5587163	1.218433442	1.114098	1.596883
ENSPPAG00000034008	6.544031	7.1315976045	6.850229	8.086317
ENSPPAG00000034009	0	0	0	0
ENSPPAG00000034010	1.764559	2.209986423	1.641936	6.367614
ENSPPAG00000034011	3.105789	0.7707669145	1.2139085	1.127579
ENSPPAG00000034012	2.478547	3.8486603655	2.862811	7.468437
ENSPPAG00000034013	0.33677525	1.1524597355	0.34542795	5.729444
ENSPPAG00000034014	4.242565	4.9310028785	5.77851	3.7667
ENSPPAG00000034015	0	0.3251968435	0.52976745	0.3716748
ENSPPAG00000034016	3.5350695	4.359195779	3.6381185	3.646439
ENSPPAG00000034017	5.344376	5.712788955	4.0527935	5.653788
ENSPPAG00000034018	0.8057461	1.030329452	0.48581685	4.418703
ENSPPAG00000034019	2.338711	3.8583605975	2.0498915	5.657537
ENSPPAG00000034020	3.316931	3.894018196	3.059784	2.962716
ENSPPAG00000034021	0.60067885	0.31781315	0.17750905	0.5475081
ENSPPAG00000034022	3.2829215	3.5264644625	3.1570225	6.140973
ENSPPAG00000034023	0.2367957	0.4079252075	0.4800526	5.031018
ENSPPAG00000034024	0	0	0.1477916	0
ENSPPAG00000034025	0	0	0	1.3097
ENSPPAG00000034026	2.145823	2.3843932165	3.675712	1.957993
ENSPPAG00000034027	2.3999665	2.774614517	2.2562255	2.767797
ENSPPAG00000034028	2.049678	2.776104399	2.623849	4.146891
ENSPPAG00000034029	1.768535	2.9305042865	1.8557395	6.856824
ENSPPAG00000034030	1.860486	0.1085377965	0.3394225	3.934073
ENSPPAG00000034031	0.892418	1.727684502	0.626026	3.000042
ENSPPAG00000034032	0.058798575	1.0263669845	5.291864	3.06875
ENSPPAG00000034033	0	0	0.0891521	0
ENSPPAG00000034034	2.7620665	2.43492412	2.8197505	4.607681
ENSPPAG00000034035	1.988796	2.9185449805	1.14076	3.073684
ENSPPAG00000034036	5.0804025	3.436866975	2.2554955	3.386887
ENSPPAG00000034037	0.2575749	0.424309717	0.044033405	5.685091
ENSPPAG00000034038	0	0	0	5.344097
ENSPPAG00000034039	3.5938585	5.332612016	4.7915685	4.479787
ENSPPAG00000034040	3.53121	3.381197739	1.8708315	3.561909
ENSPPAG00000034041	0.05571565	0.05894675	0.17436485	8.28068
ENSPPAG00000034042	4.6657235	5.979630354	4.192683	4.313144
ENSPPAG00000034043	0.7336288	1.3657364335	2.0624465	5.623747
ENSPPAG00000034044	0	0	0	0
ENSPPAG00000034045	1.0742964	1.5371595125	0.777437	2.920596
ENSPPAG00000034046	0.3968465	0.6834501755	0.612115	1.950226
ENSPPAG00000034047	0.69308275	0.5449947795	0.064810535	1.07417
ENSPPAG00000034048	0.085970415	0.185134497	0.20700601	7.009034
ENSPPAG00000034049	0	0	0.1308761	0
ENSPPAG00000034050	0	0	0	0
ENSPPAG00000034051	3.212385	4.7217821745	3.5505105	5.10577
ENSPPAG00000034052	1.00428235	1.2353808755	1.1850134	2.314699
ENSPPAG00000034053	0	0	0	0
ENSPPAG00000034054	0	0	0	0
ENSPPAG00000034055	0.146707	0.0587731225	0	2.210663
ENSPPAG00000034056	0	0.287348835	0	2.383223
ENSPPAG00000034057	0	0	0	6.973393
ENSPPAG00000034058	5.1133725	3.844682131	4.7333355	2.300654
ENSPPAG00000034059	2.5908365	1.348118039	0.90946765	2.564439
ENSPPAG00000034060	0	0	0	8.796912
ENSPPAG00000034061	0.19494525	0.1541082	1.1984365	0
ENSPPAG00000034062	2.766832	2.9993125715	3.0878445	4.565084
ENSPPAG00000034063	0	0.1406877	0.789343	1.04452
ENSPPAG00000034064	2.9376195	1.9129653135	2.1480395	0.5654558
ENSPPAG00000034065	0.02088068	0.1266209555	0.2910405	1.875293
ENSPPAG00000034066	3.8830385	4.2039239155	3.9230775	6.507585
ENSPPAG00000034067	4.361483	5.816166558	5.331667	7.250717
ENSPPAG00000034068	5.2451095	6.1110436065	4.5033	7.164625
ENSPPAG00000034069	4.908931	5.759549129	4.469857	6.088932
ENSPPAG00000034070	0.072588745	0.9369406375	0.28871664	1.540126
ENSPPAG00000034071	1.6921425	1.541640437	2.011658	3.498246
ENSPPAG00000034072	1.793851	3.1742544435	1.709989	3.408826
ENSPPAG00000034073	6.58336	6.7480315805	6.459853	7.259489
ENSPPAG00000034074	5.7274725	6.259755947	6.2012295	7.0998
ENSPPAG00000034075	0.04984762	0.1746072845	0.105042915	1.847147
ENSPPAG00000034076	0	0	0	0
ENSPPAG00000034077	0	0	0.023698905	0.05998248
ENSPPAG00000034078	0.065495945	0.8196953235	0.2513274	0
ENSPPAG00000034079	3.62266	7.13815142	5.9607555	3.096763
ENSPPAG00000034080	0.02056127	0.045315114	0	0
ENSPPAG00000034081	0.063614145	0.426282429	0.1828563	6.830306
ENSPPAG00000034082	0.092134095	0.128859454	0	0.160715
ENSPPAG00000034083	3.5896335	2.482253836	2.4564235	5.776085
ENSPPAG00000034084	0	0.1044658935	0.07929325	0.6439864
ENSPPAG00000034085	6.3364085	6.3945641325	6.0215385	5.436342
ENSPPAG00000034086	0.3674607	1.1030574125	1.0706408	6.189194
ENSPPAG00000034087	0	2.0488701065	3.201647	0.1546078
ENSPPAG00000034088	0.9422216	2.320504112	2.5544125	6.636217
ENSPPAG00000034089	1.272292	1.359092463	1.659899	3.795902
ENSPPAG00000034090	5.49438	4.6904431915	3.807676	6.19716
ENSPPAG00000034091	0	0.2019142565	0	2.260904
ENSPPAG00000034092	0.62264305	2.3042668515	0.5574181	3.995693
ENSPPAG00000034093	1.35924	2.0309589965	1.329164	2.687672
ENSPPAG00000034094	0.0955065	0	0	0
ENSPPAG00000034095	5.966183	5.30682448	4.7378675	4.33583
ENSPPAG00000034096	0	0	0	0
ENSPPAG00000034097	0.0756281	0.808899051	0.3896656	1.152294
ENSPPAG00000034098	1.848468	2.258192969	1.6661117	1.945196
ENSPPAG00000034099	0.81630885	1.185521279	1.303105	3.595053
ENSPPAG00000034100	3.856932	4.6820927965	4.1694565	3.99376
ENSPPAG00000034101	0.01650265	0.0696162165	0.1419278	0.06435961
ENSPPAG00000034102	4.6013065	4.8370510365	3.2147985	6.506142
ENSPPAG00000034103	4.0284515	4.839618769	3.72179	4.729961
ENSPPAG00000034104	0	0	0	0
ENSPPAG00000034105	0.18488455	0.132215312	7.9749255	0.2223397
ENSPPAG00000034106	0.1710364	0.707659195	0.6686725	5.794876
ENSPPAG00000034107	3.144566	4.90782825	3.8271275	4.609684
ENSPPAG00000034108	0.8251415	1.5911042215	0.98641425	3.945683
ENSPPAG00000034109	2.57199	3.80345825	1.8786945	7.859311
ENSPPAG00000034110	2.446463	3.0259697495	2.688171	3.41561
ENSPPAG00000034111	1.7545485	2.53900445	1.8381085	2.615537
ENSPPAG00000034112	1.811223	1.966724089	1.06292015	3.745904
ENSPPAG00000034113	0.19354505	1.3100240855	0	4.780908
ENSPPAG00000034114	1.7980685	3.4055123315	4.219649	5.070906
ENSPPAG00000034115	0.75643155	1.0395746655	0.62161225	2.436716
ENSPPAG00000034116	0.02883368	0.031623067	0.05043765	3.86482
ENSPPAG00000034117	1.6603545	2.1495553025	1.872695	5.100925
ENSPPAG00000034118	3.7649645	3.9103963135	3.729591	5.852196
ENSPPAG00000034119	0	0	8.717479	0.4397869
ENSPPAG00000034120	0.1935828	0.678072524	2.0108745	0.09281633
ENSPPAG00000034121	2.003545	3.3084743505	1.2073445	4.421594
ENSPPAG00000034122	4.9810885	6.445502829	4.294067	2.848152
ENSPPAG00000034123	0.5070118	3.230541343	3.1795535	1.123612
ENSPPAG00000034124	2.8800595	2.698992078	1.9952935	4.39083
ENSPPAG00000034125	2.156278	2.908817642	2.1981515	5.363266
ENSPPAG00000034126	3.900553	4.0736736425	3.7281475	5.630222
ENSPPAG00000034127	5.9739665	6.3872978845	5.823733	7.940413
ENSPPAG00000034128	7.5444795	8.271200709	3.9709435	1.132899
ENSPPAG00000034129	0	0	0	0
ENSPPAG00000034130	1.301161	1.2845599475	1.03820265	2.857408
ENSPPAG00000034131	4.023897	5.689956005	6.7065705	2.855428
ENSPPAG00000034132	2.5158125	3.814738048	4.731997	3.803113
ENSPPAG00000034133	2.062892	2.3987292365	2.570451	3.277818
ENSPPAG00000034134	2.3932795	4.9380693095	3.8744175	4.557723
ENSPPAG00000034135	5.4650405	5.3397773815	4.8140615	5.895317
ENSPPAG00000034136	3.091332	4.026634313	1.7430945	3.78182
ENSPPAG00000034137	2.8567905	4.871304331	2.727099	4.54937
ENSPPAG00000034138	0.99604005	1.8369635375	0.3412624	1.13886
ENSPPAG00000034139	2.1919475	2.8208524575	1.9129135	4.344062
ENSPPAG00000034140	1.4243175	2.596047121	3.5083925	2.023364
ENSPPAG00000034141	2.3770095	2.4108913565	1.6154095	3.611196
ENSPPAG00000034142	0	0	0	0
ENSPPAG00000034143	1.0914195	1.7959712165	0.81564815	4.459535
ENSPPAG00000034144	5.489377	4.3734273065	4.5886745	4.201743
ENSPPAG00000034145	0.43683005	2.5615074995	1.967448	0.317171
ENSPPAG00000034146	0	0	0.05459775	0
ENSPPAG00000034147	3.221569	4.8754090215	7.152248	5.102623
ENSPPAG00000034148	3.469131	2.891337213	2.635345	4.971419
ENSPPAG00000034149	0.016703605	0.071605524	0.13817762	1.430333
ENSPPAG00000034150	1.2599925	2.374070931	3.0200265	1.580141
ENSPPAG00000034151	0.67583345	0.3806007285	0.4944308	1.314447
ENSPPAG00000034152	4.5051655	4.216440936	3.9630035	5.509078
ENSPPAG00000034153	1.8110005	1.9934824245	1.544461	6.413919
ENSPPAG00000034154	1.6261245	4.273525621	2.923388	3.447223
ENSPPAG00000034155	6.724234	4.166418396	4.110082	4.07965
ENSPPAG00000034156	1.796426	3.4500616235	1.3581425	2.238921
ENSPPAG00000034157	0	0	0	0
ENSPPAG00000034158	0	0.1466416835	0	0
ENSPPAG00000034159	4.3883815	4.1922189715	3.368208	4.202089
ENSPPAG00000034160	8.6838795	9.0787403435	8.923446	5.595907
ENSPPAG00000034161	2.6771875	3.5373433765	2.9459045	4.154888
ENSPPAG00000034162	1.516185	4.6963118015	4.278926	4.590074
ENSPPAG00000034163	0.182756065	0.4143058525	0.26835435	7.287426
ENSPPAG00000034164	5.827417	5.891395666	5.40427	6.211655
ENSPPAG00000034165	5.06948	5.7728583015	5.15774	5.838271
ENSPPAG00000034166	0	0	0	0
ENSPPAG00000034167	0	0.061718415	0.0625254	0.521683
ENSPPAG00000034168	0.08006965	0	0.33741695	5.685242
ENSPPAG00000034169	3.152189	3.9729726535	4.339076	2.202917
ENSPPAG00000034170	0	0	0.0955842	0
ENSPPAG00000034171	0	0	0	0.2900634
ENSPPAG00000034172	0	0	0	2.230073
ENSPPAG00000034173	2.8471465	4.2191634755	3.127035	5.609867
ENSPPAG00000034174	2.3914255	2.6774805905	3.427625	3.18215
ENSPPAG00000034175	1.781164	2.809477586	2.0966745	4.328008
ENSPPAG00000034176	4.167562	3.117699998	4.4826545	2.250789
ENSPPAG00000034177	4.778697	4.622177715	4.7009325	6.806453
ENSPPAG00000034178	0.2206013	0.337828382	0.1188002	9.190042
ENSPPAG00000034179	6.003816	6.3373837575	5.4861805	5.942639
ENSPPAG00000034180	1.24952265	2.4787533045	0.46755095	0.2753814
ENSPPAG00000034181	3.532119	3.561823451	1.8159755	1.415294
ENSPPAG00000034182	5.2815985	5.3273621125	5.002169	6.938352
ENSPPAG00000034183	0.5352439	0.201845215	0	1.761758
ENSPPAG00000034184	1.745404	4.3110895595	5.918522	2.572941
ENSPPAG00000034185	4.1447085	3.6778927235	3.7913515	5.679066
ENSPPAG00000034186	5.1914775	4.9438736125	5.8182315	8.146287
ENSPPAG00000034187	0	0	0	0.7946928
ENSPPAG00000034188	0.155762	0	0	1.905809
ENSPPAG00000034189	0.10890682	4.708016663	0.03642581	4.410395
ENSPPAG00000034190	1.6329595	3.086296511	0.85773355	5.374539
ENSPPAG00000034191	2.257054	2.608248145	2.5225695	4.378519
ENSPPAG00000034192	0.026642215	2.6445980035	3.046539	2.623403
ENSPPAG00000034193	5.640463	5.6633949945	5.2288385	4.070364
ENSPPAG00000034194	0.1037434	0.571359297	0.2922725	0
ENSPPAG00000034195	2.0279905	2.8127905445	2.149831	3.837019
ENSPPAG00000034196	0	0.0698549135	0.03499032	1.080685
ENSPPAG00000034197	0	0	0	0
ENSPPAG00000034198	1.809559	1.910445985	0.41660645	6.20949
ENSPPAG00000034199	0	0	0.09246036	4.257324
ENSPPAG00000034200	4.341408	4.7870814365	4.0769295	6.419008
ENSPPAG00000034201	3.1009225	4.5324783875	2.9112445	5.258055
ENSPPAG00000034202	0.0891425	0.097080669	0.5129476	0.581652
ENSPPAG00000034203	3.8576285	4.451987522	4.035617	3.623664
ENSPPAG00000034204	0.28242325	0.573950498	0.46154275	2.248681
ENSPPAG00000034205	1.49506	2.2387177895	1.475318	4.51805
ENSPPAG00000034206	0	0	0	0
ENSPPAG00000034207	0.097901495	0.8792040895	0.54354075	0.205166
ENSPPAG00000034208	1.841523	2.2833667705	2.0195495	3.111223
ENSPPAG00000034209	2.037246	4.0589047735	4.331121	4.217079
ENSPPAG00000034210	0.02422849	0.3950542075	0.39818675	2.254073
ENSPPAG00000034211	0.1219892	0.2226220065	0.308276495	4.01753
ENSPPAG00000034212	1.751279	2.3510234425	1.7334955	4.909835
ENSPPAG00000034213	0.1883687	4.81522482	6.0170875	0.6802091
ENSPPAG00000034214	0.3145961	0.0682551725	6.486429	0.1830482
ENSPPAG00000034215	3.6552295	2.8536143685	2.711389	3.168137
ENSPPAG00000034216	5.880402	7.084322805	5.294031	8.954915
ENSPPAG00000034217	0	2.8044411435	0.14513355	2.680437
ENSPPAG00000034218	1.85541	3.0013340315	1.51135985	3.918472
ENSPPAG00000034219	0	0.0293232565	0.11754435	0.5894751
ENSPPAG00000034220	0.076403545	0.153608162	0.08632701	5.566806
ENSPPAG00000034221	3.0218045	2.9671420505	2.6074805	3.551221
ENSPPAG00000034222	0.3047955	1.3711942105	1.4308105	1.785935
ENSPPAG00000034223	4.0027235	4.0368700115	3.6930065	2.947086
ENSPPAG00000034224	0	1.058417	1.301706	0
ENSPPAG00000034225	1.8277415	4.62529061	3.6617455	5.192917
ENSPPAG00000034226	3.0203245	3.3230911875	3.0460025	6.469956
ENSPPAG00000034227	1.54444075	0.948988156	0.39939775	3.107159
ENSPPAG00000034228	3.686733	5.3014143985	3.571902	4.070067
ENSPPAG00000034229	1.4445835	1.949226065	0.9238749	4.604495
ENSPPAG00000034230	1.9552395	2.6377579545	0.21190415	2.854113
ENSPPAG00000034231	0	0.982419	1.568249	0
ENSPPAG00000034232	3.520236	4.6551030075	3.2988945	3.095523
ENSPPAG00000034233	0.20130603	1.919420976	1.1174352	8.593645
ENSPPAG00000034234	1.598677	2.093258253	2.000914	4.994961
ENSPPAG00000034235	1.4142825	2.340122785	4.9168985	1.611475
ENSPPAG00000034236	0	0	0	0
ENSPPAG00000034237	2.4881405	2.2037685025	2.0394805	5.325948
ENSPPAG00000034238	0	0	0	0
ENSPPAG00000034239	1.326946	1.560938047	1.7258785	2.371952
ENSPPAG00000034240	0.15602349	0	0.058079955	2.490505
ENSPPAG00000034241	3.934482	3.4468052165	2.9423685	2.289483
ENSPPAG00000034242	0.48651375	0.696059412	0.1592319	0.8011148
ENSPPAG00000034243	0.62056525	1.3834545945	0.8304855	1.458765
ENSPPAG00000034244	1.8852265	3.0204465605	2.605749	2.308361
ENSPPAG00000034245	0	0	0	8.009672
ENSPPAG00000034246	7.770648	8.155759453	6.5774265	3.610575
ENSPPAG00000034247	2.788821	3.1696315745	2.8850905	4.469136
ENSPPAG00000034248	1.22064645	0.7475469065	1.19038685	1.722662
ENSPPAG00000034249	0.07250216	0.209242656	0.9194243	0.1787389
ENSPPAG00000034250	0	0	0	0.2831336
ENSPPAG00000034251	3.180897	3.8700908855	3.4254035	3.710375
ENSPPAG00000034252	1.650178	1.909896445	2.106074	6.101482
ENSPPAG00000034253	5.3631915	6.1054455045	6.7531205	4.880461
ENSPPAG00000034254	0.6269184	0.4514007665	0.12904945	0.3296759
ENSPPAG00000034255	0	0.0794514135	1.779898	0.2189498
ENSPPAG00000034256	1.5332275	1.85521752	1.6559875	4.566766
ENSPPAG00000034257	5.6735945	7.468334657	8.503336	5.387352
ENSPPAG00000034258	0	0.0519985415	0	1.906425
ENSPPAG00000034259	1.159822	0	0	0
ENSPPAG00000034260	0.35280635	1.535156532	0.2871311	2.30022
ENSPPAG00000034261	4.277038	4.197791368	2.9800045	1.092977
ENSPPAG00000034262	3.1185805	4.7914086195	3.549869	6.250624
ENSPPAG00000034263	0.35018955	0.7448730655	0.4648077	0.7776861
ENSPPAG00000034264	3.820042	2.1371321105	2.21441605	2.499874
ENSPPAG00000034265	3.460251	4.6721367415	3.5203205	6.5161
ENSPPAG00000034266	3.750749	4.6543189065	3.420382	6.495116
ENSPPAG00000034267	0.5109526	2.868105664	4.676425	0.9529947
ENSPPAG00000034268	1.2126325	1.603222612	0.81299005	2.977181
ENSPPAG00000034269	3.0112315	5.011717303	4.1364065	2.583166
ENSPPAG00000034270	3.2105585	3.51127813	3.507523	4.58165
ENSPPAG00000034271	0	0	0.27971115	5.461676
ENSPPAG00000034272	0	0.79181346	6.5455655	1.631612
ENSPPAG00000034273	0	0.0664156	0.10191255	1.3349
ENSPPAG00000034274	6.9344155	6.6596668825	5.7184605	7.619788
ENSPPAG00000034275	2.9529145	3.404769673	3.327891	5.168044
ENSPPAG00000034276	0.25091745	0.769346616	2.538215	1.590017
ENSPPAG00000034277	6.7798125	5.7254586595	4.711192	7.312041
ENSPPAG00000034278	2.8169545	3.988313536	3.4702635	4.857608
ENSPPAG00000034279	0.22505785	0.4218415565	0.099232085	2.897221
ENSPPAG00000034280	3.421998	4.0819217335	3.9999505	3.746227
ENSPPAG00000034281	2.682807	3.4390015505	1.970363	5.470726
ENSPPAG00000034282	2.9171305	3.666966095	2.0929695	2.965581
ENSPPAG00000034283	0.029718895	0	0.25991485	1.555016
ENSPPAG00000034284	0	0	0	6.239551
ENSPPAG00000034285	6.1368645	4.7434603785	3.822202	2.809793
ENSPPAG00000034286	0	1.16757915	0.21537815	0
ENSPPAG00000034287	3.8084295	3.2741431385	3.3144355	3.379453
ENSPPAG00000034288	4.3332075	4.273768666	3.310626	6.470259
ENSPPAG00000034289	4.285272	5.286396095	4.4789285	4.803248
ENSPPAG00000034290	0	0.0313483705	0.032516245	0
ENSPPAG00000034291	4.545494	3.904221211	3.8393925	4.550562
ENSPPAG00000034292	0	1.5064174885	0.17847545	2.011578
ENSPPAG00000034293	0	0	0	0.1752908
ENSPPAG00000034294	3.1687825	4.2596729715	3.575221	2.866002
ENSPPAG00000034295	2.811251	3.250475495	4.5790595	3.274936
ENSPPAG00000034296	1.426161	1.775534361	0.5793218	1.305045
ENSPPAG00000034297	2.7407815	3.5934055085	2.845361	4.44832
ENSPPAG00000034298	2.4151825	2.8923046915	2.3578045	4.546498
ENSPPAG00000034299	3.1235525	2.932262591	1.749537	6.007893
ENSPPAG00000034300	0.26735295	0.098414926	0.45974555	0
ENSPPAG00000034301	1.73578	2.2129863685	1.953367	1.483148
ENSPPAG00000034302	4.827427	0.7417208375	0.77025675	1.097334
ENSPPAG00000034303	3.026335	2.8517049515	2.2507025	4.032693
ENSPPAG00000034304	4.1984035	5.831392744	5.298537	6.201122
ENSPPAG00000034305	2.5374615	3.4703729395	2.3365325	4.288395
ENSPPAG00000034306	1.11396745	1.4541404595	1.05618995	4.542642
ENSPPAG00000034307	2.0137985	1.8757226095	2.4119125	2.075242
ENSPPAG00000034308	5.3907985	1.881359768	0.81771905	2.744764
ENSPPAG00000034309	6.1707965	6.889843371	6.8663385	6.884671
ENSPPAG00000034310	0.6051821	1.748560457	8.2201115	1.66845
ENSPPAG00000034311	3.357628	5.483862068	2.9329395	6.954708
ENSPPAG00000034312	2.6025235	2.520470348	2.7558685	3.432057
ENSPPAG00000034313	2.6473235	3.2461258865	4.285424	3.074529
ENSPPAG00000034314	3.587344	4.368616862	4.1349885	4.610027
ENSPPAG00000034315	1.844146	1.1076452925	1.3435217	1.147315
ENSPPAG00000034316	5.9212465	6.111616425	5.6702075	3.283639
ENSPPAG00000034317	1.8584495	2.184837003	2.410795	3.825816
ENSPPAG00000034318	0.7093147	1.4616154125	0.981622	1.771742
ENSPPAG00000034319	0.23879185	0.5062732175	0.6500724	0.3875511
ENSPPAG00000034320	0	0	0	0
ENSPPAG00000034321	1.05011335	2.006509984	1.321672	2.704956
ENSPPAG00000034322	3.324875	3.6427659795	3.432265	3.294609
ENSPPAG00000034323	3.0817415	4.055598231	3.337478	3.636372
ENSPPAG00000034324	0.41233304	0.173071994	0	0
ENSPPAG00000034325	0	0.1156615	0.1692202	7.651884
ENSPPAG00000034326	2.5468705	3.130676646	1.746548	4.516393
ENSPPAG00000034327	5.1083975	5.862292035	6.4712435	6.529696
ENSPPAG00000034328	8.412295	8.507692727	8.6541455	6.441471
ENSPPAG00000034329	0.15734615	0.1559512275	0.15398935	2.27228
ENSPPAG00000034330	3.6415905	4.6397413845	3.358319	7.939886
ENSPPAG00000034331	3.4668975	2.4303502965	2.7799875	2.846379
ENSPPAG00000034332	0.59419035	1.035003551	0.51999535	1.954855
ENSPPAG00000034333	4.036221	4.2867230145	3.6429945	5.360025
ENSPPAG00000034334	0	0	0	1.35078
