brain	heart	kidney	liver
ENSMNEG00000029324	5.15981147	4.467096	5.928959	4.542973
ENSMNEG00000029325	1.65581186666667	0.7130825	0	0
ENSMNEG00000029326	3.05624218333333	1.532699	1.948751	1.385567
ENSMNEG00000029327	0.878757333333333	4.331469	4.242747	4.396146
ENSMNEG00000029328	2.47739166666667	1.662875	1.865796	1.868169
ENSMNEG00000029329	5.38922173	4.784595	5.541298	4.366019
ENSMNEG00000029330	2.78453068666667	0.8923094	0.8951343	0.08143467
ENSMNEG00000029331	4.58963275	5.813514	5.56154	4.242884
ENSMNEG00000029332	2.25014058333333	0.1063573	0.451084	0.3140689
ENSMNEG00000029333	6.81400340666667	0.6386235	0.9699834	0.7707453
ENSMNEG00000029334	3.96497610333333	2.440575	3.034244	1.9535
ENSMNEG00000029335	6.41564915333333	6.641794	6.560736	5.39115
ENSMNEG00000029336	4.23731090666667	4.718959	5.537637	3.505396
ENSMNEG00000029337	4.98396724666667	4.934265	5.165071	3.221828
ENSMNEG00000029338	3.97362858	3.714998	4.424659	3.158806
ENSMNEG00000029339	6.11194678333333	6.940123	6.751266	5.30186
ENSMNEG00000029340	7.22390426666667	0.4141485	3.604998	0
ENSMNEG00000029341	7.85490104333333	8.856839	8.842416	8.405678
ENSMNEG00000029342	0.286943856666667	0	0.2057103	0
ENSMNEG00000029343	3.75300953	3.859373	4.344309	4.322955
ENSMNEG00000029344	4.51309291	3.974493	4.123459	1.889039
ENSMNEG00000029345	4.01278480333333	1.427864	1.551973	1.044352
ENSMNEG00000029346	0.94683069	1.702972	1.655627	0.4890599
ENSMNEG00000029347	0.10554972	0	0.1751362	0
ENSMNEG00000029348	4.85535517	3.132833	3.679604	3.081174
ENSMNEG00000029349	4.78398445	4.791406	4.320903	2.592143
ENSMNEG00000029350	4.14364985	3.916878	3.928712	2.84491
ENSMNEG00000029351	4.27132434666667	3.049504	3.069349	2.310844
ENSMNEG00000029352	7.57350152333333	7.141913	7.646775	6.76694
ENSMNEG00000029353	5.43577956333333	5.878192	5.6195	5.169183
ENSMNEG00000029354	6.28815613	5.303049	5.523706	4.258178
ENSMNEG00000029355	0.363783846666667	0.2541998	0.4246942	0.08218959
ENSMNEG00000029356	4.74739644	4.817857	5.143167	3.926129
ENSMNEG00000029357	4.18404122	6.060629	3.625267	1.755289
ENSMNEG00000029358	1.03563798333333	0	0	0
ENSMNEG00000029359	5.98416794	6.346186	6.505006	5.579005
ENSMNEG00000029360	1.44921665333333	2.971418	3.08572	1.252955
ENSMNEG00000029361	4.78232412	3.563122	3.208061	2.279189
ENSMNEG00000029362	7.14075114333333	4.131655	5.40474	4.117271
ENSMNEG00000029363	7.22536124	5.876585	5.396342	4.382845
ENSMNEG00000029364	2.47218233333333	4.63452	3.927862	0.3864479
ENSMNEG00000029365	5.70155715	1.761675	1.959007	0.5613721
ENSMNEG00000029366	5.57174771333333	5.600823	6.585766	4.965858
ENSMNEG00000029367	1.89433959666667	1.257707	0.7611372	0.458375
ENSMNEG00000029368	1.39129670333333	1.374366	1.203539	1.542882
ENSMNEG00000029369	2.20523704333333	2.989431	1.806682	0.9754444
ENSMNEG00000029370	5.4407682	4.344431	4.386425	3.560214
ENSMNEG00000029371	6.51068532666667	0.3468419	1.441754	0.8539757
ENSMNEG00000029372	2.85555455333333	6.835911	6.257071	5.571119
ENSMNEG00000029373	6.01189317333333	4.282042	5.002193	3.93199
ENSMNEG00000029374	4.60486649666667	3.086315	3.21454	1.408792
ENSMNEG00000029375	0.405746246666667	0	0.1353741	0
ENSMNEG00000029376	4.54518321	4.186065	4.679812	2.959551
ENSMNEG00000029377	0	0	0.5387845	0
ENSMNEG00000029378	0.473793613333333	0	0.2267909	0
ENSMNEG00000029379	0.20607172	0	0	0
ENSMNEG00000029380	5.55175211333333	4.882858	5.070523	3.988749
ENSMNEG00000029381	6.24591546	3.194422	2.914146	0.8699728
ENSMNEG00000029382	5.38620028666667	5.657123	5.384678	4.176161
ENSMNEG00000029383	3.94213742	2.015948	2.851799	4.942355
ENSMNEG00000029384	4.95691743333333	4.342386	4.747472	1.941405
ENSMNEG00000029385	5.25915710333333	4.532535	4.78266	3.982461
ENSMNEG00000029386	3.16478492666667	0.3769693	0.4905825	0.5616644
ENSMNEG00000029387	4.93638506333333	6.408411	4.516961	3.974004
ENSMNEG00000029388	3.25661693	2.411527	4.94854	3.0639
ENSMNEG00000029389	3.90031822	2.864744	2.92758	2.17587
ENSMNEG00000029390	5.70379854333333	5.57309	5.599654	5.196395
ENSMNEG00000029391	4.55870358333333	0	0.4861964	0
ENSMNEG00000029392	0	0	0	0
ENSMNEG00000029393	5.42038123666667	5.432898	5.586771	4.560987
ENSMNEG00000029394	0	0	0	2.234492
ENSMNEG00000029395	6.09212257666667	5.420879	6.449385	4.909895
ENSMNEG00000029396	5.83673719	5.120684	5.517348	3.973363
ENSMNEG00000029397	6.00932494	4.71949	5.238966	3.3464
ENSMNEG00000029398	4.11336073666667	3.293822	6.866954	4.98911
ENSMNEG00000029399	6.26842092666667	4.699538	5.776151	4.78944
ENSMNEG00000029400	4.39934770333333	0	0.9943277	0.18664
ENSMNEG00000029401	4.2060945	4.450076	4.206417	3.94011
ENSMNEG00000029402	4.6122915	4.020262	3.805447	2.552419
ENSMNEG00000029403	1.63118836666667	2.173751	1.3086	1.036623
ENSMNEG00000029404	2.18391843	4.576419	3.973106	4.696795
ENSMNEG00000029405	1.78418819666667	0.7557225	2.357884	5.96712
ENSMNEG00000029406	0.596340713333333	10.56824	1.030392	0.01633043
ENSMNEG00000029407	2.19289230333333	3.170438	2.778703	1.614305
ENSMNEG00000029408	3.00802508	1.873597	3.074797	1.143559
ENSMNEG00000029409	0.275164966666667	0	0.1271985	0
ENSMNEG00000029410	0	0	0	0
ENSMNEG00000029411	2.87545175	0.4784469	2.769769	2.726857
ENSMNEG00000029412	2.36966855333333	0.6311527	0	0.2567305
ENSMNEG00000029413	0.872732333333333	0	0	0.2662024
ENSMNEG00000029414	3.71441466	0.06427613	6.283294	0.3569742
ENSMNEG00000029415	4.99785008333333	2.656433	3.594945	2.672524
ENSMNEG00000029416	3.94703265	3.865374	3.40491	2.040131
ENSMNEG00000029417	3.75984666	2.215219	1.731474	0
ENSMNEG00000029418	4.51214873666667	2.414122	2.890806	1.754315
ENSMNEG00000029419	0.144776656666667	0	0	0.2817006
ENSMNEG00000029420	3.07391194	3.991882	3.970807	1.963966
ENSMNEG00000029421	5.80349234666667	4.695599	4.630656	3.550987
ENSMNEG00000029422	1.44005109	0.4402708	0.7848415	0.1331603
ENSMNEG00000029423	2.45527794666667	2.652245	2.53094	2.620095
ENSMNEG00000029424	1.55370536666667	0	0	0
ENSMNEG00000029425	0	0	0	0
ENSMNEG00000029426	3.98360497	2.198676	2.709727	1.782551
ENSMNEG00000029427	5.83482504333333	4.958263	4.88164	3.41742
ENSMNEG00000029428	7.58119135333333	6.877474	7.53912	6.589325
ENSMNEG00000029429	0.639308116666667	0	0	0
ENSMNEG00000029430	0.38777434	0.3218738	4.560232	0.2146147
ENSMNEG00000029431	4.90046859666667	5.768494	5.715065	5.235471
ENSMNEG00000029432	0	0	0.3790686	0
ENSMNEG00000029433	2.88280946666667	1.483163	1.870392	0.7253128
ENSMNEG00000029434	1.21175930333333	1.35872	0.5910541	0.08705408
ENSMNEG00000029435	0	0	0	0
ENSMNEG00000029436	5.84428509	4.671242	5.005333	7.371045
ENSMNEG00000029437	6.02261671333333	6.394906	5.906846	5.036347
ENSMNEG00000029438	1.86550800666667	0.8700735	0.3320548	0.103107
ENSMNEG00000029439	0.541897103333333	0	0	0
ENSMNEG00000029440	4.04307171666667	2.636588	2.73162	2.138379
ENSMNEG00000029441	6.83932446333333	6.633576	6.591264	5.503121
ENSMNEG00000029442	5.08056404666667	4.033803	2.761552	1.903376
ENSMNEG00000029443	4.33256360333333	3.179451	3.878343	2.446254
ENSMNEG00000029444	4.21203397	4.585136	6.44732	4.279274
ENSMNEG00000029445	4.76248633333333	4.888096	4.438997	3.568458
ENSMNEG00000029446	1.65661192	0.495819	5.541481	5.997527
ENSMNEG00000029447	2.47972378	5.368812	4.701322	4.136035
ENSMNEG00000029448	7.10261386666667	0.152578	1.050641	0.3536135
ENSMNEG00000029449	4.16429068333333	3.275473	3.836772	2.860961
ENSMNEG00000029450	3.92987552666667	3.342297	3.706332	2.484806
ENSMNEG00000029451	3.42375112	3.418343	3.022036	2.085499
ENSMNEG00000029452	4.11426513	3.032812	3.694862	2.030171
ENSMNEG00000029453	0	0	1.097577	0
ENSMNEG00000029454	5.63888299	5.636115	6.805311	6.13129
ENSMNEG00000029455	3.59177431666667	2.079228	1.26853	0.3266823
ENSMNEG00000029456	3.00252315666667	2.007569	1.968176	1.924545
ENSMNEG00000029457	5.42835581	6.22363	6.361567	9.567161
ENSMNEG00000029458	1.83668872666667	0	1.834007	2.258573
ENSMNEG00000029459	9.97029182333333	11.05783	11.44045	11.20136
ENSMNEG00000029460	0.817532	0.07982591	0	0
ENSMNEG00000029461	4.89358598333333	5.12232	5.003428	3.950476
ENSMNEG00000029462	4.92597618	6.000545	5.795806	5.686243
ENSMNEG00000029463	0.211463566666667	0	4.074779	3.766915
ENSMNEG00000029464	3.55765708666667	1.765004	2.135926	0.7557371
ENSMNEG00000029465	7.19035807333333	7.100719	8.2476	7.878805
ENSMNEG00000029466	3.66340879333333	2.660972	2.538873	1.864253
ENSMNEG00000029467	0.447608656666667	0.9625157	0.8487215	1.70328
ENSMNEG00000029468	0.225668566666667	0.2685889	0.6666203	0.1018344
ENSMNEG00000029469	2.08169856	1.119522	5.317181	0.4466024
ENSMNEG00000029470	4.17855278	5.989456	6.83286	6.609647
ENSMNEG00000029471	1.71696870333333	3.255206	6.191926	0.05790521
ENSMNEG00000029472	3.38744658	1.901066	2.511794	1.98413
ENSMNEG00000029473	2.48205401333333	1.69969	2.179259	1.662825
ENSMNEG00000029474	2.17435245666667	2.13099	2.354426	0.5862181
ENSMNEG00000029475	6.81511983333333	7.039883	6.690431	5.792795
ENSMNEG00000029476	3.91138243333333	4.435682	7.06196	5.692463
ENSMNEG00000029477	2.74028215333333	0.837098	3.812426	2.891577
ENSMNEG00000029478	1.00753511	0.5287293	0.8887771	0.2487656
ENSMNEG00000029479	2.52777062	4.72742	3.535812	3.396731
ENSMNEG00000029480	3.46949057333333	2.632654	3.29569	1.611487
ENSMNEG00000029481	3.87807138	3.338544	2.479598	0.6194217
ENSMNEG00000029482	6.06126130333333	5.780672	6.816423	5.700545
ENSMNEG00000029483	2.98627451	2.142856	2.749409	1.569416
ENSMNEG00000029484	1.29221811	1.250256	1.191815	0.8493404
ENSMNEG00000029485	5.72396755333333	2.770637	0	0.8710085
ENSMNEG00000029486	4.41048632333333	0.8787858	0.9316679	0.303949
ENSMNEG00000029487	7.06762001666667	6.346934	6.279265	5.417495
ENSMNEG00000029488	3.70365927	3.978882	6.010106	1.496204
ENSMNEG00000029489	4.61439208	4.401535	4.584156	3.58324
ENSMNEG00000029490	6.2595941	5.506431	6.157579	4.3762
ENSMNEG00000029491	1.31662203	0.03677535	0	0
ENSMNEG00000029492	1.23388146	3.203037	3.184887	4.106878
ENSMNEG00000029493	5.65218993333333	5.672343	3.770359	1.717483
ENSMNEG00000029494	2.12280194333333	1.836328	1.722571	0.6982585
ENSMNEG00000029495	4.52776201333333	4.897134	4.997735	3.908333
ENSMNEG00000029496	1.47535338	0	0	0
ENSMNEG00000029497	0.0916125766666667	0	0.1161467	0.1693055
ENSMNEG00000029498	4.52545365	4.058352	4.12779	3.197227
ENSMNEG00000029499	0.3990165	0.7409345	0.8432161	0.523875
ENSMNEG00000029500	5.63312639333333	3.173745	4.27683	1.498491
ENSMNEG00000029501	0	0	0	0
ENSMNEG00000029502	4.57206622	4.93259	4.203232	3.782419
ENSMNEG00000029503	5.06864586	2.68863	4.1141	2.928564
ENSMNEG00000029504	0	0.8014078	0	0
ENSMNEG00000029505	10.9975725433333	1.507769	0	0
ENSMNEG00000029506	2.93301977333333	7.743838	5.713173	6.880514
ENSMNEG00000029507	2.67767264666667	2.75521	4.2391	5.900418
ENSMNEG00000029508	1.80345575	1.343169	1.622424	0.7175472
ENSMNEG00000029510	9.52466667333333	5.91848	9.483121	8.604989
ENSMNEG00000029511	4.80270736333333	2.247034	2.129946	0.5520731
ENSMNEG00000029512	2.18184340666667	2.190716	2.410197	1.938414
ENSMNEG00000029513	3.25351931666667	3.928503	4.310282	5.513184
ENSMNEG00000029514	0.433392163333333	0	0	0
ENSMNEG00000029515	0	0	5.153112	0
ENSMNEG00000029516	7.22618138333333	1.255869	1.599361	0.8442828
ENSMNEG00000029517	4.77878346666667	3.462314	5.796776	4.939028
ENSMNEG00000029518	1.73376730666667	2.432454	3.755782	2.059919
ENSMNEG00000029519	2.76587264666667	1.179494	2.853844	0.6437703
ENSMNEG00000029520	3.28384812666667	1.136532	1.500818	0.4087439
ENSMNEG00000029521	5.84627651666667	2.036799	1.885621	0.516116
ENSMNEG00000029522	0	0	0	0
ENSMNEG00000029523	0.04198701	0	0	0
ENSMNEG00000029524	3.40271559666667	0	0	0.2619845
ENSMNEG00000029525	5.15965	3.76142	4.611554	3.3462
ENSMNEG00000029526	0.364314373333333	0.4582003	0.7510652	0.4817329
ENSMNEG00000029527	0.632839233333333	0.5223893	0.08517852	0
ENSMNEG00000029528	3.22285259666667	3.82919	1.390222	0.4510987
ENSMNEG00000029529	3.38168443	2.215036	2.283655	1.103128
ENSMNEG00000029530	8.10813357333333	8.852377	9.306728	8.009141
ENSMNEG00000029531	0.306586766666667	0.7541683	0	0
ENSMNEG00000029532	1.36642496333333	0	0.0543352	0.019642
ENSMNEG00000029533	4.46653585666667	1.80855	3.495606	3.627922
ENSMNEG00000029534	0.535705156666667	1.264386	5.974857	0.05132671
ENSMNEG00000029535	4.66251707333333	7.227582	6.020638	5.493548
ENSMNEG00000029536	0.82186091	0	1.389385	0
ENSMNEG00000029537	4.8523957	4.388307	4.11929	2.957523
ENSMNEG00000029538	0.526893133333333	0	0	0.1177514
ENSMNEG00000029539	3.14081770333333	2.178651	2.789295	0.8794203
ENSMNEG00000029540	5.06979437333333	2.186005	3.428333	3.326944
ENSMNEG00000029541	3.59712233333333	0.3215726	1.170898	0.0378084
ENSMNEG00000029542	4.03487875666667	2.995207	3.60686	2.207087
ENSMNEG00000029543	4.86654679	6.536145	6.549758	5.176303
ENSMNEG00000029544	0	0	1.512272	0
ENSMNEG00000029545	1.68670139	2.790234	1.511772	0.2837096
ENSMNEG00000029546	5.45827615	5.897177	4.903202	3.99448
ENSMNEG00000029547	5.24023539666667	6.34731	6.90044	6.654016
ENSMNEG00000029548	2.22910339333333	2.174803	2.877715	1.929499
ENSMNEG00000029549	2.68348523	10.25476	3.116208	2.508799
ENSMNEG00000029550	1.79409003333333	0.6830613	1.982999	2.064441
ENSMNEG00000029551	4.83095343666667	4.508867	4.729477	3.469068
ENSMNEG00000029552	1.95704373333333	3.864206	5.97158	0.5518556
ENSMNEG00000029553	7.69587732	8.086168	9.548924	7.531062
ENSMNEG00000029554	1.77198633666667	4.294481	3.669571	4.229073
ENSMNEG00000029555	2.38053133333333	2.132317	2.360098	1.324294
ENSMNEG00000029556	0.698992233333333	0.1711607	0.07586967	0.02868654
ENSMNEG00000029557	5.15134246333333	4.320369	5.769039	2.785392
ENSMNEG00000029558	3.40663933666667	2.932052	2.720721	1.152222
ENSMNEG00000029559	0.526767223333333	1.130575	2.199933	1.632496
ENSMNEG00000029560	0.453402453333333	0.0532369	1.135641	0.03817038
ENSMNEG00000029561	5.74588750333333	4.776688	4.983965	3.972913
ENSMNEG00000029562	4.39890982	3.973502	4.329569	3.515867
ENSMNEG00000029563	3.57102268	3.404475	4.933459	3.087843
ENSMNEG00000029564	2.56326460333333	1.915586	1.757668	0.8168757
ENSMNEG00000029565	7.65170443666667	5.45234	5.405802	3.230235
ENSMNEG00000029566	0	0.1182248	0.05872309	0.203547
ENSMNEG00000029567	3.09686578333333	2.101481	1.952255	4.764785
ENSMNEG00000029568	0.886799323333333	0.5868867	0.5730177	0
ENSMNEG00000029569	3.78662565	3.690574	4.713063	3.251885
ENSMNEG00000029570	0.940697983333333	0.1796784	3.289063	0.4218608
ENSMNEG00000029571	3.94255557	3.403973	5.262869	3.276035
ENSMNEG00000029572	3.99539553666667	1.917141	2.991776	1.609169
ENSMNEG00000029573	3.17848578333333	3.847999	4.810449	0.7442145
ENSMNEG00000029574	5.72597998333333	5.268052	4.216115	1.635606
ENSMNEG00000029575	0.306190876666667	0.2104699	0.2058291	0
ENSMNEG00000029576	6.05243997666667	5.689638	6.074266	3.774548
ENSMNEG00000029577	2.90686156333333	1.384497	1.205656	0.4331945
ENSMNEG00000029578	3.38072139	2.578517	6.731318	5.665467
ENSMNEG00000029579	5.30624926666667	5.562006	6.132556	5.114603
ENSMNEG00000029580	1.37297091666667	0.2674327	0.2449565	0.1164888
ENSMNEG00000029581	5.53464728	5.576096	5.186713	3.566916
ENSMNEG00000029582	4.02297259	1.669462	3.313533	2.748794
ENSMNEG00000029583	6.49593642666667	5.656805	5.681505	4.614672
ENSMNEG00000029584	4.1192854	4.908579	4.232045	3.031875
ENSMNEG00000029585	5.73626941333333	4.737229	5.434714	4.29639
ENSMNEG00000029586	0.78307206	1.35602	0.4734981	0
ENSMNEG00000029587	2.75025329	0.1979814	0.03108023	1.473582
ENSMNEG00000029588	5.13029686333333	4.247882	4.50969	3.597519
ENSMNEG00000029589	1.84875709	1.848618	1.644687	1.390018
ENSMNEG00000029590	3.05304119333333	1.847576	1.723458	1.036904
ENSMNEG00000029591	0.1826116292446	0	0	0
ENSMNEG00000029592	2.90091561666667	3.140806	2.900502	1.966534
ENSMNEG00000029593	6.64303158	5.60512	6.052904	6.893084
ENSMNEG00000029594	0	0.2695503	0.3952416	0.4304116
ENSMNEG00000029595	5.42792840666667	4.397965	4.253925	3.095344
ENSMNEG00000029596	3.82834768666667	2.324537	3.014386	1.759373
ENSMNEG00000029597	6.43825540333333	7.216791	6.840905	6.271486
ENSMNEG00000029598	0.0651153366666667	0.1233472	2.043404	0.469241
ENSMNEG00000029599	2.9728073	2.295068	2.321059	1.202856
ENSMNEG00000029600	5.98249671333333	5.260352	6.07214	5.006816
ENSMNEG00000029601	0.243078966666667	0	0	0
ENSMNEG00000029602	0.181073056666667	0	0	0
ENSMNEG00000029603	2.96625989	1.670006	0.822908	0.04243646
ENSMNEG00000029604	3.59274406666667	2.087232	3.205794	3.679987
ENSMNEG00000029605	5.66082297333333	2.631256	2.844691	5.055178
ENSMNEG00000029606	5.23209733666667	4.359542	4.985392	3.395556
ENSMNEG00000029607	1.51880943	0.5437829	2.433993	1.978708
ENSMNEG00000029608	3.27872792333333	4.084473	5.120153	3.538724
ENSMNEG00000029609	2.00417033333333	0	0	0
ENSMNEG00000029610	5.40127362	2.190144	5.09306	2.093705
ENSMNEG00000029611	3.02402035666667	2.721316	2.882848	2.045754
ENSMNEG00000029612	0.0654656	0	0	0.1422187
ENSMNEG00000029613	0.397724	0	0.6629337	1.226811
ENSMNEG00000029614	5.41618316666667	2.132212	2.523359	1.569511
ENSMNEG00000029615	5.51669471	5.188254	5.698011	3.838538
ENSMNEG00000029616	3.52945776	3.831266	3.794165	6.126339
ENSMNEG00000029617	0	0	0	0.1279702
ENSMNEG00000029618	4.9328941	5.703837	6.722746	4.93208
ENSMNEG00000029619	5.03104818	2.679649	3.683433	3.273799
ENSMNEG00000029620	1.25015184	0	0	0
ENSMNEG00000029621	6.27461202666667	4.005849	3.8046	2.344078
ENSMNEG00000029622	4.18392342	1.684576	1.835876	1.35225
ENSMNEG00000029623	4.33279989666667	3.878069	4.641471	3.288268
ENSMNEG00000029624	4.00059777666667	4.437429	3.88723	3.068841
ENSMNEG00000029625	5.95919707666667	4.378876	4.423982	3.270481
ENSMNEG00000029626	4.15236185	2.99705	3.76653	2.255671
ENSMNEG00000029627	0.0314305366666667	0.0426914	0.06167792	0.2632062
ENSMNEG00000029628	8.86260574	10.44634	9.306654	8.300902
ENSMNEG00000029629	2.75958627666667	0.324102	1.191752	0.2600943
ENSMNEG00000029630	0.163065716666667	0	0	0
ENSMNEG00000029631	5.85377031666667	5.107968	4.525142	2.827215
ENSMNEG00000029632	2.00048044666667	0.3567735	0.6977551	0.5106957
ENSMNEG00000029633	3.99992217	1.700817	2.777248	0.2155084
ENSMNEG00000029634	4.06787550333333	3.091245	4.276255	4.628943
ENSMNEG00000029635	4.86207109333333	3.486161	3.860655	3.218225
ENSMNEG00000029636	2.74356878666667	2.090488	2.785726	0.695732
ENSMNEG00000029637	7.40240050333333	6.262903	6.300254	4.786176
ENSMNEG00000029638	1.94450045333333	2.068224	1.595418	0.401744
ENSMNEG00000029639	6.65099701666667	6.616825	6.567259	5.751105
ENSMNEG00000029640	0.369074763333333	0.3342914	0.4757386	0.1369391
ENSMNEG00000029641	5.38138119666667	3.922122	4.566864	3.098308
ENSMNEG00000029642	1.01896071666667	1.664496	0.5329523	0
ENSMNEG00000029643	5.43707586	6.480235	5.886746	5.097173
ENSMNEG00000029644	4.35197873333333	3.793948	3.65876	2.304076
ENSMNEG00000029645	4.73219365666667	0	0	0
ENSMNEG00000029646	2.80725263666667	0.02920945	0.6228498	0.3623173
ENSMNEG00000029647	1.29223106333333	0.1137268	0.5590777	0.08159542
ENSMNEG00000029648	4.29240219	3.791737	4.766179	3.716133
ENSMNEG00000029649	1.60666480333333	0.3753809	2.468025	0.8700127
ENSMNEG00000029650	6.21405283333333	4.275564	3.60414	2.52535
ENSMNEG00000029651	1.89531817666667	7.120352	5.37353	4.365546
ENSMNEG00000029652	4.95697681666667	4.338011	4.07008	1.294929
ENSMNEG00000029653	5.95284404666667	8.002534	8.595955	6.179071
ENSMNEG00000029654	4.67991560666667	4.135977	4.429274	3.312919
ENSMNEG00000029655	0.180542883333333	0	0.5591129	0
ENSMNEG00000029656	2.83382835333333	2.46245	3.871124	3.098633
ENSMNEG00000029657	1.48887645666667	1.056029	1.491515	1.149812
ENSMNEG00000029658	0.982132546666667	0	0	0
ENSMNEG00000029659	4.49675467	3.905706	3.940623	2.698819
ENSMNEG00000029660	4.5041191	5.975224	1.424815	0.1448426
ENSMNEG00000029661	0.119856506666667	0	0.0857999	0
ENSMNEG00000029662	0.499563353333333	0.2560868	3.32771	0.2544719
ENSMNEG00000029663	1.04969972	0.5752329	5.524053	2.806352
ENSMNEG00000029664	2.70132520333333	1.152716	9.030532	2.47176
ENSMNEG00000029665	3.07200069333333	3.627185	4.630118	2.323338
ENSMNEG00000029666	2.85087273333333	1.145462	0	0
ENSMNEG00000029667	1.38772605	0.5175881	1.01862	0.8163072
ENSMNEG00000029668	1.23945672666667	0.6494757	1.259803	1.014962
ENSMNEG00000029669	5.74534567666667	0.1542228	0.2000209	0.1773591
ENSMNEG00000029670	0	0	0	0
ENSMNEG00000029671	5.28380829	5.435279	5.705018	4.546712
ENSMNEG00000029672	4.61641508333333	4.286275	5.135613	3.776157
ENSMNEG00000029673	4.28217591333333	3.11772	3.287146	2.271772
ENSMNEG00000029674	0	0	0	0
ENSMNEG00000029675	2.85995848333333	3.586044	3.556528	2.933858
ENSMNEG00000029676	0	0	1.320733	0
ENSMNEG00000029677	4.88586169666667	2.794457	5.086917	7.996181
ENSMNEG00000029678	6.02901762666667	5.950925	7.06973	6.174266
ENSMNEG00000029679	5.79376402333333	4.281474	4.672815	3.247619
ENSMNEG00000029680	4.78516193	5.168766	5.137401	2.062633
ENSMNEG00000029681	4.28789289666667	4.569789	5.192028	4.064003
ENSMNEG00000029682	0.211359346666667	1.476459	0.3205632	0.2798243
ENSMNEG00000029683	0.57784251	0	0	0
ENSMNEG00000029684	4.14485670666667	2.710761	3.708481	2.313337
ENSMNEG00000029685	6.40070922333333	0.1318838	0	0
ENSMNEG00000029686	3.80843004	1.669902	2.85299	1.524199
ENSMNEG00000029687	4.56984045666667	3.551577	3.800786	2.624835
ENSMNEG00000029688	6.9643482	4.950501	5.468375	6.045021
ENSMNEG00000029689	0.250907336666667	0	0	0
ENSMNEG00000029690	1.12643521333333	1.029015	0.8422347	0
ENSMNEG00000029691	1.01114098333333	0.1388285	0.731198	0.302745
ENSMNEG00000029692	0.674898826666667	0.5513506	0.08452803	0.0469531
ENSMNEG00000029693	5.07854806333333	1.193224	2.494299	1.050405
ENSMNEG00000029694	9.72808110666667	1.724051	4.309816	1.538764
ENSMNEG00000029695	2.94840598666667	0	1.293123	0.5992188
ENSMNEG00000029696	4.65892301	2.500374	7.599778	0.4766523
ENSMNEG00000029697	0.41165799	0	0	0
ENSMNEG00000029698	5.83078069666667	5.761123	6.265563	5.891611
ENSMNEG00000029699	5.27899567333333	0	0	0
ENSMNEG00000029700	2.67214878	3.992252	3.200384	2.004291
ENSMNEG00000029701	6.06386149333333	6.933952	6.160535	6.680742
ENSMNEG00000029702	5.0810501	2.442378	2.177742	2.64414
ENSMNEG00000029703	1.279149	0.8966307	0.5086923	0.3812335
ENSMNEG00000029704	3.27121252333333	3.489594	4.041252	3.261183
ENSMNEG00000029705	5.68772121333333	5.799251	6.608899	5.322577
ENSMNEG00000029706	6.37776908	0.7653192	3.596661	2.707317
ENSMNEG00000029707	6.20126158333333	6.702227	5.378735	4.290324
ENSMNEG00000029708	4.39914747333333	5.883924	5.447982	4.405958
ENSMNEG00000029709	0	0	0	0
ENSMNEG00000029710	4.65557887	3.318492	3.305145	1.222298
ENSMNEG00000029711	6.67991359666667	7.258926	6.974319	6.325343
ENSMNEG00000029712	0	0.2642446	0	0
ENSMNEG00000029713	2.77679744333333	2.092822	3.071649	2.933643
ENSMNEG00000029714	5.09831492666667	5.262076	4.612555	2.850851
ENSMNEG00000029715	5.22396776666667	3.774295	4.129368	3.888988
ENSMNEG00000029716	3.04558042666667	3.058341	3.635917	2.0877
ENSMNEG00000029717	6.59781243666667	6.985511	6.55879	5.46572
ENSMNEG00000029718	3.62559513	3.744833	3.589363	2.026372
ENSMNEG00000029719	1.55938455666667	3.557773	4.117984	3.575454
ENSMNEG00000029720	1.17999434666667	0.5207974	0	0
ENSMNEG00000029721	5.34403481	4.94492	5.121094	4.216112
ENSMNEG00000029722	7.76077762333333	5.693401	6.392842	4.899625
ENSMNEG00000029723	2.20188988333333	0.4854619	4.578992	3.384369
ENSMNEG00000029724	4.37656075333333	3.029213	2.511827	1.567039
ENSMNEG00000029725	2.29266612666667	7.320576	7.171748	6.055652
ENSMNEG00000029726	8.43434537666667	3.632173	5.122424	4.514709
ENSMNEG00000029727	6.25939009	7.451246	6.876021	7.81083
ENSMNEG00000029728	0.902811333333333	0.266645	0.258215	0.3639325
ENSMNEG00000029729	6.31969903666667	6.459481	6.418949	4.594821
ENSMNEG00000029730	0.264346566666667	0	0.05585047	0
ENSMNEG00000029731	4.24559562666667	3.577923	5.021067	4.461493
ENSMNEG00000029732	2.72730953333333	0.7880525	4.548724	0.1620188
ENSMNEG00000029733	3.77242148	4.087285	3.919522	3.193802
ENSMNEG00000029734	0.3781933	0	3.562687	0.3676495
ENSMNEG00000029735	4.11950185666667	3.210623	3.419467	2.657146
ENSMNEG00000029736	1.53036203	0.8680182	1.807874	1.122632
ENSMNEG00000029737	0	0	0	0
ENSMNEG00000029738	6.46277881666667	7.510157	7.014581	5.779098
ENSMNEG00000029739	5.99197019	6.172831	6.32511	6.847608
ENSMNEG00000029740	4.36097039666667	3.325099	3.801045	2.983625
ENSMNEG00000029741	4.9241394	2.262334	1.842275	0.5312971
ENSMNEG00000029742	7.56822859666667	9.009753	9.362928	8.946635
ENSMNEG00000029743	3.30095471	4.771214	4.741424	3.259893
ENSMNEG00000029744	1.16867641666667	0.8728398	1.995043	0.9690108
