brain	kidney	liver	ovary	testis
ENSFDAG00000019465	1.931946	1.86821025	1.036388125	3.734644	2.1321315
ENSFDAG00000019466	5.940641	4.89715475	3.80205625	5.384486	4.709924
ENSFDAG00000019467	0.8672868	0	0	0	1.351436
ENSFDAG00000019468	4.954936	3.9487825	3.379016	4.9660205	4.5054135
ENSFDAG00000019469	0.5145081	0	0	0	0.134095
ENSFDAG00000019470	9.474282	8.63082975	8.220819	7.5275125	9.562514
ENSFDAG00000019471	10.52635	10.3670995	10.33022225	9.7862835	10.28972
ENSFDAG00000019472	0	0	0	0	0.6554314
ENSFDAG00000019473	4.570117	5.300216	4.38870425	5.657643	5.289555
ENSFDAG00000019474	0.910124	0.0369236525	0.02820969	0.5911306	2.7298115
ENSFDAG00000019475	1.027965	1.200212575	2.664944	1.08041295	0.68520625
ENSFDAG00000019476	5.556089	0.153480625	0.26596925	1.2868365	4.612158
ENSFDAG00000019477	0	0	0	0	0.1298556
ENSFDAG00000019479	0.6071906	2.1854465	0.058603705	0.69894565	0.5441178
ENSFDAG00000019480	2.138896	2.51577775	1.976314	3.500884	0.69193785
ENSFDAG00000019481	0.1760636	0	0.029033	0.251681	0.31996415
ENSFDAG00000019482	2.48086	0.450351975	2.378458	0.95015515	2.955743
ENSFDAG00000019483	5.159162	4.13764625	2.923555	4.262479	3.7411055
ENSFDAG00000019484	5.756316	6.198673	5.33474525	6.173249	5.4348935
ENSFDAG00000019485	0	0.03126625	0	0	0
ENSFDAG00000019487	3.775914	3.615556	2.61241425	4.579098	5.048771
ENSFDAG00000019488	6.309319	0.14907627	0.733895825	1.4997505	0.41269365
ENSFDAG00000019489	1.845269	1.301929825	0.6073232	0.80211295	3.8420495
ENSFDAG00000019490	4.863245	3.5332625	0.844629775	4.385261	2.337299
ENSFDAG00000019491	0	0	0	0	0
ENSFDAG00000019492	4.743343	2.9012295	1.93014975	4.063859	3.6650925
ENSFDAG00000019494	0	0	0	0	0
ENSFDAG00000019495	6.170195	3.9397245	1.9101085	4.559867	3.115143
ENSFDAG00000019497	2.065231	1.41849025	0.9267465	1.3776245	6.993847
ENSFDAG00000019498	5.873274	6.58336925	6.3982885	5.749069	7.2956365
ENSFDAG00000019499	2.167644	1.33105475	1.00551535	2.3461335	2.96937
ENSFDAG00000019500	1.927396	1.79360325	1.05462175	3.679232	2.5157695
ENSFDAG00000019501	4.003368	3.5194205	2.488567	4.456159	4.6685905
ENSFDAG00000019502	6.777898	5.9583385	5.67507725	6.07023	5.090598
ENSFDAG00000019503	0	0	0	0	0.13028865
ENSFDAG00000019505	6.333254	7.3999935	6.18580775	7.1498705	6.163459
ENSFDAG00000019506	4.178563	3.12854675	2.7229595	3.656383	4.1231615
ENSFDAG00000019507	3.345501	3.8388225	3.4273455	4.0584835	3.931877
ENSFDAG00000019508	0	0	0	0	0
ENSFDAG00000019509	0	0.3573758	0.472448925	1.432899	0.616953
ENSFDAG00000019510	3.274769	3.977736	4.21046575	1.4554485	2.116457
ENSFDAG00000019511	6.503697	4.7969555	5.1652715	4.0679775	5.986846
ENSFDAG00000019512	2.719733	0.896203425	1.12824755	1.36112	1.356234
ENSFDAG00000019513	1.308308	0.320146875	0.247484	1.908517	6.848848
ENSFDAG00000019514	1.018463	0	0	0.06756595	0.17959027
ENSFDAG00000019516	3.988367	1.6647925	0.39198605	1.154059	2.4708045
ENSFDAG00000019517	6.603629	5.39734825	5.1458275	4.9648395	6.2081585
ENSFDAG00000019518	3.004147	1.49377975	1.358046825	1.5795	3.0395145
ENSFDAG00000019520	0	0	0	0	0
ENSFDAG00000019521	0.1803261	1.744864	0.1287403475	0.04655202	1.718614
ENSFDAG00000019523	0	0.294797875	0	0.45929535	0.3405546
ENSFDAG00000019524	0.4830609	0.31507275	0.584870975	0.36561345	0.77528605
ENSFDAG00000019525	0	0	0	0.157619335	1.09385525
ENSFDAG00000019526	4.323213	3.90868075	2.99834425	4.8587115	4.197153
ENSFDAG00000019527	0.3022068	0.065946875	0.0486533125	2.2883685	3.941981
ENSFDAG00000019530	3.077128	2.409353	2.11334425	2.913594	3.1557335
ENSFDAG00000019531	5.651557	3.35462625	2.97137625	5.8224515	3.1584975
ENSFDAG00000019532	5.525119	1.92725375	1.746811	2.2986395	4.4010385
ENSFDAG00000019533	5.377984	2.2662735	0.6051933	3.031593	1.784571
ENSFDAG00000019535	0	0	0	0	0
ENSFDAG00000019536	0.7632492	4.45887625	1.97076225	2.89821	1.26536
ENSFDAG00000019537	1.04078	6.306474	1.721753125	1.658604	0.5876249
ENSFDAG00000019538	0	0	0	0	0.044482725
ENSFDAG00000019539	5.204555	2.86979925	3.0318685	2.5641235	2.7659135
ENSFDAG00000019541	1.404642	1.25679105	4.907021	2.2347665	1.4242945
ENSFDAG00000019542	4.962757	0.9033215	0.5970702	3.9777125	4.449058
ENSFDAG00000019543	4.753187	5.02208025	4.272503	5.0853735	5.5045605
ENSFDAG00000019544	8.690857	3.2226225	0.261756875	3.562656	6.448187
ENSFDAG00000019545	6.323579	5.1287225	4.19919575	5.8606065	5.92736
ENSFDAG00000019546	2.270927	0.8779359	0.470165775	1.116021	4.3841725
ENSFDAG00000019547	3.719479	3.45835425	3.988225	5.606576	5.137661
ENSFDAG00000019549	0	0.295194275	0.034957725	1.74473	0.6718362
ENSFDAG00000019550	6.065506	6.319508	5.33569325	6.9747185	8.537548
ENSFDAG00000019551	0	1.187717975	0.254916825	0.2577361	2.649019
ENSFDAG00000019552	2.213587	1.0478201	0.98168155	2.3992515	5.671981
ENSFDAG00000019553	0.8976517	0.44552745	0.0604702425	0.24528505	0.3791495
ENSFDAG00000019554	3.233885	1.766325	1.0604816	3.5237965	2.848643
ENSFDAG00000019555	1.214199	0.85201055	0.99648835	0.9560834	2.083032
ENSFDAG00000019557	3.378186	3.0972385	2.48188125	3.406375	3.717861
ENSFDAG00000019558	0.8237274	1.0168708	2.69324275	2.7050135	2.4097265
ENSFDAG00000019559	1.659048	0.45384555	0.2638706225	0.0679031	0.2773463
ENSFDAG00000019560	0.4609491	0.842548925	1.44933705	1.2192595	0
ENSFDAG00000019561	7.556437	5.58779575	4.21346075	6.337902	5.415914
ENSFDAG00000019563	2.690131	3.36701175	4.07006425	5.265065	2.499391
ENSFDAG00000019564	8.5486	0.812828575	0.08613517	0.9520359	2.0934365
ENSFDAG00000019565	0.1975094	0.1710812	0	0.3104271	0.8219016
ENSFDAG00000019566	2.194601	1.367756675	0.800514425	1.86156	2.3038995
ENSFDAG00000019567	3.727091	5.011626	3.46338975	4.5596475	3.9231325
ENSFDAG00000019568	0.2009839	0.1587847475	0.0333393425	0.23619018	7.6528835
ENSFDAG00000019569	0	0	0	0	0
ENSFDAG00000019570	4.914799	4.38266	4.9323685	4.5262685	3.475961
ENSFDAG00000019572	1.156601	1.40007425	0.1436998425	1.1624237	4.642203
ENSFDAG00000019573	4.21049	3.22440075	2.47751825	3.1790025	3.839877
ENSFDAG00000019574	4.159363	4.4281885	4.48613125	4.6194575	4.252805
ENSFDAG00000019576	2.220865	9.25731675	9.21722925	1.413635	1.2716935
ENSFDAG00000019578	4.292612	5.249558	3.7165475	4.7565855	4.622434
ENSFDAG00000019579	4.850669	5.377597	5.208752	6.135491	4.9546125
ENSFDAG00000019580	2.46646	1.61079775	1.456346	2.608741	4.723649
ENSFDAG00000019581	2.329812	1.186808825	1.01825955	0.9561859	3.0993735
ENSFDAG00000019582	0	0	0.063730725	0.2282186	0.78374345
ENSFDAG00000019584	2.062218	1.86970975	0.82318975	3.5767365	2.562325
ENSFDAG00000019586	4.41632	2.01025825	0	0.75962285	4.951716
ENSFDAG00000019587	7.016229	7.185168	5.531042	6.4539885	7.2214595
ENSFDAG00000019588	1.785461	0.3766798	0.2403616	0.8562813	0.84991465
ENSFDAG00000019589	8.405954	5.2369855	1.9032815	6.804045	6.4136175
ENSFDAG00000019590	2.581694	2.333293	1.674915	1.8915995	2.005211
ENSFDAG00000019591	4.223291	3.9360385	3.41719025	3.589704	5.612246
ENSFDAG00000019592	4.208767	5.4926125	3.8699135	5.6980755	6.006859
ENSFDAG00000019593	4.71518	5.88513825	3.3167895	6.251955	4.6151555
ENSFDAG00000019595	0	0	0	0	0
ENSFDAG00000019596	5.835756	5.6044945	5.54502225	5.391713	6.9195815
ENSFDAG00000019597	5.236684	5.645122	5.3890025	5.791365	4.865555
ENSFDAG00000019598	3.854433	4.27281625	4.7090995	3.737465	2.944702
ENSFDAG00000019599	3.966292	2.74976425	2.67484525	5.1079685	5.9020005
ENSFDAG00000019600	2.457967	2.19343875	1.98115275	2.88402	2.5049815
ENSFDAG00000019602	4.443308	4.22634775	3.39602375	4.812307	4.9195125
ENSFDAG00000019604	4.20594	2.26837675	1.6027465	0.9448293	0.20925925
ENSFDAG00000019606	0.701981	0.794574275	1.130404125	2.661769	0.877631
ENSFDAG00000019607	5.762407	5.0046345	4.45036275	5.5107365	6.622084
ENSFDAG00000019608	1.960467	9.96724425	0.321752275	1.8605748	1.623436
ENSFDAG00000019610	1.18842	4.5101265	0.8879119	2.954049	2.048832
ENSFDAG00000019612	0.6192669	0.12578643	0.01908107	0.25129685	1.716913
ENSFDAG00000019613	3.787756	2.852847	2.130295	3.3520965	3.925192
ENSFDAG00000019614	4.093949	4.66669125	3.92354425	4.851776	3.7258735
ENSFDAG00000019615	0	0.7179475	0.50974675	0	0
ENSFDAG00000019616	3.772128	4.46801025	3.88672525	4.1505855	4.900059
ENSFDAG00000019618	1.303752	1.5812965	1.371925125	1.7101745	1.9132828
ENSFDAG00000019620	1.57993	0.42379435	0.013328825	0.4971825	6.4737545
ENSFDAG00000019621	2.579926	4.988984	5.170987	5.0149145	2.650817
ENSFDAG00000019622	0	0	0	0	0.44202015
ENSFDAG00000019623	2.465828	0.99722505	1.727126	0.9379675	3.207851
ENSFDAG00000019624	3.297481	3.657115	3.64046825	4.3654445	4.108883
ENSFDAG00000019625	0	0	0	0	0
ENSFDAG00000019626	4.231655	0.020198205	0.0050259725	0	1.2664815
ENSFDAG00000019629	0	0	0	0	0
ENSFDAG00000019630	2.312413	0.55120995	0.1342498725	0.3300908	0.48539575
ENSFDAG00000019631	6.488594	5.11922475	4.2268545	5.552618	4.1268925
ENSFDAG00000019632	7.617027	8.10418075	7.4437785	9.263792	8.403862
ENSFDAG00000019633	3.596721	3.7543505	4.19858925	3.769246	3.964903
ENSFDAG00000019634	4.104379	2.76200775	0.85671095	3.9522785	5.0852805
ENSFDAG00000019637	7.649242	8.68769475	7.830386	8.7363555	7.940728
ENSFDAG00000019638	0	0	0	0.0932934	0
ENSFDAG00000019639	4.188978	4.15103625	3.52253325	4.855779	4.7151375
ENSFDAG00000019640	3.71743	3.67347975	3.02238475	4.3681255	6.3684255
ENSFDAG00000019641	1.672258	2.19207825	11.21054	5.346253	1.22171775
ENSFDAG00000019643	2.532761	3.702513	1.714457	3.1146125	0.84623575
ENSFDAG00000019644	3.572587	5.71105	5.09519	5.558892	4.4642725
ENSFDAG00000019645	0	0	0	0	0
ENSFDAG00000019647	2.607863	3.3155365	1.86862975	3.6107355	3.6691115
ENSFDAG00000019649	0	0.029374325	0.062176085	0	2.2591455
ENSFDAG00000019650	4.922854	8.02638125	7.2910625	7.3930765	6.308651
ENSFDAG00000019652	7.448794	6.07561075	2.7898765	6.1227895	4.813707
ENSFDAG00000019655	2.43266	0.544466525	0.0853662325	3.0340955	1.973676
ENSFDAG00000019657	4.383642	3.86776625	2.9264395	4.608361	6.16713
ENSFDAG00000019658	6.010075	5.94295475	5.65705325	6.0951705	6.468445
ENSFDAG00000019660	0.9724103	1.45294925	0.68355725	2.268818	8.5012
ENSFDAG00000019661	0	0	0	0	0
ENSFDAG00000019663	6.892221	6.34889275	6.24543425	6.2554025	6.2949
ENSFDAG00000019664	4.125205	4.874601	3.761767	4.1818295	3.7805925
ENSFDAG00000019665	0	0	0	0	0
ENSFDAG00000019666	3.842657	5.83641975	5.0758215	4.410278	4.1933485
ENSFDAG00000019667	4.475656	5.46754	4.98669875	5.086921	4.320315
ENSFDAG00000019669	3.12232	1.233429575	0.588536675	2.1640375	3.995857
ENSFDAG00000019670	1.588661	0	0	0.5678955	6.271826
ENSFDAG00000019671	0.2500399	0.1167250525	0	0	0.2900556
ENSFDAG00000019672	4.731824	4.254836	0.845485475	2.8258385	6.834265
ENSFDAG00000019674	1.875178	0.598241025	0.44896575	1.3854015	2.9989685
ENSFDAG00000019676	2.668387	3.1036275	2.84343625	4.245762	4.2931325
ENSFDAG00000019677	0	0	0	0	0.108044385
ENSFDAG00000019678	5.755876	5.22747175	4.2885945	5.4261675	5.7002775
ENSFDAG00000019681	0.6215282	0.90391125	0.52812165	2.555188	2.9830075
ENSFDAG00000019682	0	0.078121375	0	1.1317055	5.542653
ENSFDAG00000019683	0	0	0	0	0
ENSFDAG00000019684	5.854931	6.06251825	5.5787825	6.446897	6.806533
ENSFDAG00000019685	5.281576	4.76738075	3.72361625	5.081723	4.6218015
ENSFDAG00000019687	0	1.274610775	0.075177305	0	0.27613235
ENSFDAG00000019688	4.125701	5.494571	4.7402955	6.425207	5.555482
ENSFDAG00000019690	0	0	0	0	0
ENSFDAG00000019691	0.4587033	1.11066375	0.03941883	0.7869856	2.1936255
ENSFDAG00000019693	3.783153	3.79225225	3.39968775	4.185832	3.9039045
ENSFDAG00000019695	4.680887	4.33189525	4.712897	3.097542	0.75966415
ENSFDAG00000019696	0.4551118	0.079957375	0	0	0.3790863
ENSFDAG00000019698	0.8787897	0.038065	0.23150745	3.7955535	4.4106045
ENSFDAG00000019700	3.954931	0	0	0.020253365	0.6840527
ENSFDAG00000019701	0	1.219627	1.9051585	0.9719665	4.777284
ENSFDAG00000019704	6.049602	5.26806675	4.23817125	6.287262	5.2939665
ENSFDAG00000019705	0	1.19603775	0	1.0597115	0
ENSFDAG00000019706	5.679801	5.7042975	5.81831375	4.9482385	5.258525
ENSFDAG00000019707	5.12367	4.587635	4.05251525	5.220474	5.666318
ENSFDAG00000019711	0.2955655	0	0	0.11214675	0.75324485
ENSFDAG00000019713	1.726761	0.89952285	0.763526525	1.7282135	2.833806
ENSFDAG00000019714	3.197675	3.02943225	2.77858625	3.5356845	4.2685045
ENSFDAG00000019715	0	0	0	0	0
ENSFDAG00000019716	0	0	0	0	0.7276009
ENSFDAG00000019718	0.1526364	0.268924725	0	0	0
ENSFDAG00000019720	5.697218	5.0606675	3.6966645	5.086663	6.791344
ENSFDAG00000019721	0	0	0	0	0
ENSFDAG00000019722	0.08446463	0.017993855	0.0128185225	0	0.1094871
ENSFDAG00000019724	0	1.56809825	0.181001325	0.3147293	2.994686
ENSFDAG00000019725	7.704941	7.32579575	6.6800745	7.811478	7.784056
ENSFDAG00000019726	0	0.1097985525	0.0329192825	0.15703824	6.100664
ENSFDAG00000019727	0	0	0	0	0.34173775
ENSFDAG00000019729	0	0.1402824	0.030157725	0	0.08783385
ENSFDAG00000019730	1.422249	3.37022025	4.48472075	4.092423	1.96136
ENSFDAG00000019731	0.1268364	2.0039585	0.1242685	2.408452	2.405859
ENSFDAG00000019733	3.02979	2.99338775	2.225293	3.550871	3.4087375
ENSFDAG00000019734	0	0	0	0	0
ENSFDAG00000019735	6.60542	7.22349775	6.33882525	7.0060365	7.0606435
ENSFDAG00000019737	4.124328	0.1590995775	0.0733691	0.4174812	0.52827205
ENSFDAG00000019738	4.477502	3.989003	3.396924	3.595407	5.0602415
ENSFDAG00000019740	6.498779	4.24916125	3.4273725	4.836853	5.883481
ENSFDAG00000019741	0.2153468	0.043294025	0	0	0.28044605
ENSFDAG00000019742	0.2506136	1.38622755	2.405834	2.7215565	1.601871
ENSFDAG00000019743	3.454261	2.227182	1.47619375	1.9875565	2.5920585
ENSFDAG00000019744	0	0	0	0.1319829	0.02851209
ENSFDAG00000019746	0	0	0.0174360575	0.03363404	0.16301322
ENSFDAG00000019747	0	0	0	0	0
ENSFDAG00000019748	2.365438	1.1399674	0.67771375	1.909072	2.28155
ENSFDAG00000019749	5.034035	3.37450075	4.395433	4.3243795	4.3564905
ENSFDAG00000019751	0	0	0	0	0
ENSFDAG00000019752	1.93783	0.834292	6.02771425	1.03760095	1.10355975
ENSFDAG00000019754	4.726275	1.60475125	1.254337375	2.3227445	4.8387195
ENSFDAG00000019755	5.219366	4.4960545	4.14934	4.7089625	4.5313155
ENSFDAG00000019756	0	0	0	0	0.16734075
ENSFDAG00000019758	0	0	0	0	0
ENSFDAG00000019759	6.17031	5.4231355	3.89462325	4.312915	2.259058
ENSFDAG00000019760	5.12494	5.0101085	4.190379	5.6901055	5.051719
ENSFDAG00000019761	6.267732	7.497741	7.59180225	7.4460935	6.971587
ENSFDAG00000019762	0.675778	2.00764475	2.152601	1.25212695	0.56041025
ENSFDAG00000019763	0	0	0	0	0
ENSFDAG00000019765	0	0	0.026922475	0	0
ENSFDAG00000019767	5.432255	1.899209	1.050012825	3.8119315	4.699991
ENSFDAG00000019768	2.840167	2.48282475	2.8102305	3.274445	3.494717
ENSFDAG00000019769	3.960002	5.325716	4.15891175	3.384557	4.310846
ENSFDAG00000019770	7.187326	7.42628725	7.055977	7.880325	7.1644025
ENSFDAG00000019771	4.917755	0.05761648	1.7464455	0.01292511	0.3316929
ENSFDAG00000019773	0.6386772	0.52530485	0.8159575525	1.1060436	2.7483385
ENSFDAG00000019774	0.9481351	3.0770495	0.625369575	3.3966355	1.0168677
ENSFDAG00000019775	4.959965	5.49908475	5.4874335	5.650517	6.3548705
ENSFDAG00000019776	2.34353	2.954364	2.93381075	3.951888	4.194612
ENSFDAG00000019777	3.982585	0.0490829575	0.2420115525	0.03281508	0.90394565
ENSFDAG00000019778	5.206331	5.0657835	4.35654425	4.6715345	5.6624
ENSFDAG00000019779	4.029621	2.38058525	2.10947625	2.2997565	3.9295825
ENSFDAG00000019780	5.568044	5.0392325	4.42943725	6.1176145	6.3043975
ENSFDAG00000019781	0	0	0	0	0
ENSFDAG00000019782	4.613951	3.35938575	2.63559325	3.6321965	3.791167
ENSFDAG00000019784	5.425771	4.4460415	3.762779	4.932035	5.5626615
ENSFDAG00000019785	0.8970026	0.5085744	0.0336324875	0.5178771	1.354375
ENSFDAG00000019787	7.248718	7.41506625	5.81856075	5.9360965	5.611787
ENSFDAG00000019788	4.973588	5.5800745	4.67407075	6.5459965	5.9299845
ENSFDAG00000019789	4.317434	3.38359525	1.9555195	3.070387	4.4151265
ENSFDAG00000019790	0.4843351	0.2536383	0.1116882925	0.29828325	0.19256715
ENSFDAG00000019791	3.625095	0.439738825	0.0146108525	0.2010868	0.87827575
ENSFDAG00000019792	4.268202	2.49122375	2.091498	3.056298	3.3159555
ENSFDAG00000019793	0.7313605	0.2858086375	0.4398905	1.6625625	1.3178125
ENSFDAG00000019795	2.885529	3.17845975	2.55946175	3.1950925	4.2132705
ENSFDAG00000019796	4.534547	4.9993835	3.957112	4.376013	6.0999325
ENSFDAG00000019798	4.521239	4.38254325	0.77923695	2.5956235	1.718678
ENSFDAG00000019799	2.299866	2.303319	1.84394575	2.797317	3.012594
ENSFDAG00000019800	0.4033877	0.0890103	0	0.1254826	0.1029108
ENSFDAG00000019801	3.867669	2.31884625	1.12298145	2.7568885	5.112176
ENSFDAG00000019802	2.40791	0.89000495	0.964512175	1.082474	3.526323
ENSFDAG00000019803	0.2550898	0.773095825	0.1567760675	0.4846516	3.305033
ENSFDAG00000019804	3.157986	2.0677835	0.0537717375	1.711818	1.347642
ENSFDAG00000019805	4.881244	0.3094657275	0.0277207625	0	2.858828
ENSFDAG00000019806	5.990426	5.465952	4.53707425	5.8230015	6.6770765
ENSFDAG00000019807	3.814509	2.35215325	1.469150125	4.5316265	5.783332
ENSFDAG00000019809	2.240091	0.05569805	0.0138861025	0.133099	2.2331515
ENSFDAG00000019810	0	0	0	0	0
ENSFDAG00000019812	0.585125	7.52275925	0.72566585	0.506363	0.529171955
ENSFDAG00000019813	1.358256	1.9483645	0.386499375	2.70712535	0.74175105
ENSFDAG00000019814	0	0	0	0	0
ENSFDAG00000019816	0.597145	0.380966975	0.330226175	0.8406649	0.5172558
ENSFDAG00000019818	2.17355	0.963711375	0.727267075	1.296955	1.13588525
ENSFDAG00000019819	6.740078	10.0467725	6.25115425	7.9639665	8.044837
ENSFDAG00000019820	2.084408	5.45899925	4.6692495	4.5173965	3.570868
ENSFDAG00000019821	4.405843	0.44695865	0.8176448	0.2235121	2.6219265
ENSFDAG00000019822	0	0	0	0	0.40879555
ENSFDAG00000019823	3.316156	0	0.525205025	0.4458445	0.28420335
ENSFDAG00000019825	2.458891	2.8721075	3.65459775	2.3634615	4.772043
ENSFDAG00000019826	8.084484	6.20427825	1.061562075	4.6969925	4.0833725
ENSFDAG00000019828	2.368556	1.2227721	1.452065125	1.0170549	2.828384
ENSFDAG00000019829	0	0	0	0	0
ENSFDAG00000019830	0	0.029516925	0	0	0.38515375
ENSFDAG00000019831	3.622919	5.16323525	6.20629525	6.503093	2.384025
ENSFDAG00000019832	4.866003	4.04726775	1.85348275	3.823806	3.5816955
ENSFDAG00000019835	3.182975	2.02803175	1.976805	3.1526405	2.158309
ENSFDAG00000019836	4.60966	3.05154075	1.8133805	3.078823	3.585014
ENSFDAG00000019837	0	0	0	0	0.7650331
ENSFDAG00000019838	0.3819799	1.27453065	0.09408619	0.3665522	3.458411
ENSFDAG00000019839	0	0	0	0	0.08175775
ENSFDAG00000019841	11.75921	11.447195	11.23078	11.14296	13.07989
ENSFDAG00000019842	1.394426	1.195292	0.680311175	1.6985915	1.4257575
ENSFDAG00000019844	0	0	0	0.6056883	0.5496822
ENSFDAG00000019845	0.7234686	0.05305175	0.0880899	0	6.647291
ENSFDAG00000019846	6.803731	6.310491	5.2957345	5.971515	7.7343415
ENSFDAG00000019847	0	0	0	0	0
ENSFDAG00000019848	0	0.151267125	0	0	0.1965175
ENSFDAG00000019850	3.715059	0.2424842	0.6416031	5.729925	4.092946
ENSFDAG00000019851	4.727708	5.82100275	5.1190745	6.0592645	5.4140115
ENSFDAG00000019852	0	0.0435994675	0.026195775	1.30715015	2.2734055
ENSFDAG00000019855	4.212079	2.7087225	2.187428	4.0739835	4.2272655
ENSFDAG00000019856	0	0	0	0	1.382577
ENSFDAG00000019857	5.945081	4.39077975	5.02725425	2.5400725	1.481336
ENSFDAG00000019858	2.776557	4.02088175	2.7292485	3.3813405	2.401437
ENSFDAG00000019861	0	0	0	0	0
ENSFDAG00000019862	0.07424167	0.063035075	0.01168071	0.01490375	6.155736
ENSFDAG00000019863	1.308256	3.31011025	4.37848375	1.3054165	1.481594
ENSFDAG00000019866	0.4975858	0	0	0	0.30151118
ENSFDAG00000019867	3.7033	3.376565	2.5415105	4.3405465	5.4613735
ENSFDAG00000019868	7.005796	3.892752	2.90307965	3.697333	5.901634
ENSFDAG00000019869	1.077968	3.46204175	1.582742	1.7073375	3.381301
ENSFDAG00000019870	5.853434	5.92430175	4.915382	5.9934435	4.0801175
ENSFDAG00000019871	0.06675727	1.709853425	1.338731	0.19942175	1.0852241
ENSFDAG00000019872	7.824291	7.38628325	6.36314025	6.9467075	8.524964
ENSFDAG00000019873	7.207964	0.1568194875	0.115234025	0.50125665	2.6818375
ENSFDAG00000019874	2.03392	2.538934	3.7492645	1.7339555	1.310909
ENSFDAG00000019876	6.95933	4.93930975	3.5698655	4.7453645	5.080716
ENSFDAG00000019877	0.7415265	2.56821225	0.9170987	1.0009406	1.9466165
ENSFDAG00000019878	0	3.19497e-07	0	0	0
ENSFDAG00000019879	2.310308	2.53859775	1.739481	2.800092	4.002446
ENSFDAG00000019880	1.270625	0.63433105	0.36244065	1.7134005	3.8368375
ENSFDAG00000019882	6.652673	1.387065	2.91989075	2.61986	4.117613
ENSFDAG00000019883	3.013169	1.90212825	1.98906175	2.6701005	2.998937
ENSFDAG00000019884	3.148269	3.4755135	2.69539625	3.2286025	4.9520345
ENSFDAG00000019885	5.7079	5.22651525	3.683537	5.9703645	6.401113
ENSFDAG00000019886	5.391073	5.92711925	5.296637	6.0905825	6.4028125
ENSFDAG00000019888	9.072007	10.48417425	9.183147	11.770205	10.68563
ENSFDAG00000019889	0	0	0	0	0
ENSFDAG00000019891	2.867177	0.455710925	0.2013299	1.1643985	0.8859833
ENSFDAG00000019892	1.412597	2.90674825	0.096631715	0.5833319	0.8366834
ENSFDAG00000019893	7.263087	8.47225575	7.211055	7.7369245	7.867392
ENSFDAG00000019896	2.166436	0.2102065875	0.0091201975	1.716355	5.4220705
ENSFDAG00000019897	3.336923	2.9209095	2.4012935	3.8811655	3.838215
ENSFDAG00000019898	0	0	0	0	0
ENSFDAG00000019900	4.485137	3.32538575	2.0270635	4.786495	4.0843345
ENSFDAG00000019901	5.854786	5.36145425	5.00806175	5.904007	4.8474705
ENSFDAG00000019904	0	0	0	0	0.14544925
ENSFDAG00000019905	2.550347	2.25206	2.03836425	3.1457165	3.1179765
ENSFDAG00000019907	1.776352	0.556909	1.544708	3.161088	0.969461
ENSFDAG00000019909	0	0	0	0	0
ENSFDAG00000019911	6.008751	4.21764275	2.520029	1.3083155	6.965845
ENSFDAG00000019913	4.195182	3.1112435	2.75091925	4.73153	4.8185145
ENSFDAG00000019914	0.6452562	0.0778192325	0.21968845	0.0778047	0.33403415
ENSFDAG00000019915	1.47633	1.33847075	1.314303	3.070992	3.862057
ENSFDAG00000019917	3.705259	3.930816	4.40617225	4.1503545	5.53918
ENSFDAG00000019918	4.649018	6.2695965	4.933393	5.8973965	5.2414155
ENSFDAG00000019920	11.19066	10.931415	10.7601875	11.1823975	11.880855
ENSFDAG00000019921	6.937486	5.781503	5.42933475	5.959249	5.239019
ENSFDAG00000019923	6.48106	6.1163145	5.49661125	6.2471395	7.170754
ENSFDAG00000019924	0	0	0.0291063	0	0
ENSFDAG00000019925	4.977582	2.04113525	1.427030625	2.085066	5.233251
ENSFDAG00000019927	2.916341	3.862503	3.36942425	4.001291	2.979357
ENSFDAG00000019928	0	0.176871425	0.058155625	0	0.0924442
ENSFDAG00000019929	2.413746	1.7263055	2.4042985	2.85656	3.8178395
ENSFDAG00000019930	6.127741	5.463426	5.311145	5.913232	5.3665675
ENSFDAG00000019931	2.482391	1.1013984	0.27047065	1.6023485	1.12694
ENSFDAG00000019933	6.060772	2.72145075	5.2969285	2.111793	1.4723515
ENSFDAG00000019934	6.772393	6.54049125	5.8627975	6.583233	9.0396765
ENSFDAG00000019936	3.918825	1.0651904	0.0892918675	2.1722075	0.7713944
ENSFDAG00000019937	6.459261	5.30643175	4.29606925	5.67272	5.594152
ENSFDAG00000019939	0	0	0	0	0
ENSFDAG00000019941	4.421769	4.463732	3.20370025	4.4438585	4.146837
ENSFDAG00000019942	6.139624	7.1653735	5.98763525	7.655602	7.147011
ENSFDAG00000019944	8.038203	5.653734	4.287113	6.527973	6.2300805
ENSFDAG00000019945	3.591512	3.16231825	1.360013	3.253372	3.6446215
ENSFDAG00000019946	7.038107	6.65449	6.13220225	6.950189	7.0046485
ENSFDAG00000019947	4.327493	5.7477515	4.002394	4.292663	4.494679
ENSFDAG00000019948	7.44398	5.522397	4.81863225	6.7231555	5.3551805
ENSFDAG00000019949	0	0	0	0	0
ENSFDAG00000019952	5.2598	1.76599825	0.836499475	1.19434075	1.6437865
ENSFDAG00000019953	4.47585	4.23912925	3.65366425	4.5279185	4.8886965
ENSFDAG00000019956	0	1.465764475	0.110018625	0.13342205	0.9836118
ENSFDAG00000019957	0.4362685	0.764094725	0.20865403	0.79968765	1.9989075
ENSFDAG00000019958	0	0	0	0	4.1995125e-05
ENSFDAG00000019959	5.489244	6.98287225	6.9723685	7.3477995	6.791498
ENSFDAG00000019962	0.1891692	0.0361255	0	0	0.07860145
ENSFDAG00000019963	2.316079	5.42909475	3.70540225	4.431913	2.2943405
