brain	kidney	liver	testis
ENSPMAG00000001135	1.51373228690909	1.175586	0.94646166	2.51343
ENSPMAG00000001136	0.423433645454545	2.7771604	3.333886	0.8519557
ENSPMAG00000001137	4.21800961645455	2.41745366666667	2.63113332	3.258293
ENSPMAG00000001138	3.99034916290909	2.37770066666667	1.37789512	9.467985
ENSPMAG00000001139	3.77128121981818	3.34983786666667	1.9754584	0.6196553
ENSPMAG00000001140	4.91837923290909	2.92255433333333	2.7240174	5.329422
ENSPMAG00000001141	2.76744768918182	0.875964	0	0
ENSPMAG00000001142	10.5200077787273	11.01737	9.7608606	10.21431
ENSPMAG00000001143	2.303044751	5.27919133333333	3.232203	0.4113481
ENSPMAG00000001144	1.53895523654545	5.909424	5.302081	6.219037
ENSPMAG00000001145	4.19525352445455	0.628689933333333	1.300691	0
ENSPMAG00000001146	4.54499301145455	4.65735	3.3728314	1.949479
ENSPMAG00000001147	4.34968528218182	4.16863333333333	2.9680762	3.975722
ENSPMAG00000001148	6.92531917909091	7.625613	5.42802496	5.335015
ENSPMAG00000001149	3.76736127918182	3.40730766666667	2.5874898	3.128109
ENSPMAG00000001150	6.10635565736364	4.43410833333333	2.9003888	5.859403
ENSPMAG00000001151	2.14396093845455	1.771534	1.860322	3.030774
ENSPMAG00000001152	2.82112854154545	4.99113866666667	5.1833764	1.967844
ENSPMAG00000001153	1.63722076309091	5.84748933333333	1.24343012	2.896239
ENSPMAG00000001154	4.76144385836364	4.552574	3.4101342	5.113475
ENSPMAG00000001155	0.782497854090909	1.60880796666667	0.23400292	2.499667
ENSPMAG00000001156	4.43378619445455	3.59666366666667	2.5168472	2.904835
ENSPMAG00000001157	0.879453614636364	1.0593531	1.01536364	5.933924
ENSPMAG00000001158	5.36625039654545	6.01006366666667	3.9471424	5.692815
ENSPMAG00000001159	5.432082796	5.33289633333333	4.60753882	4.711043
ENSPMAG00000001160	1.73674479372727	2.142111	1.3313672	1.029326
ENSPMAG00000001161	2.70559036663636	2.265769	1.2957002	0.9070029
ENSPMAG00000001162	2.54529949981818	0.201894963333333	0.10964518	4.878294
ENSPMAG00000001163	2.106782308	2.88451833333333	2.007967	3.492533
ENSPMAG00000001164	3.91095377527273	4.88374066666667	3.8473628	5.935198
ENSPMAG00000001165	2.33560332609091	7.25520633333333	3.8106866	5.193894
ENSPMAG00000001166	5.85930281445455	4.62744133333333	2.9517216	2.991869
ENSPMAG00000001167	6.13720529981818	4.577257	13.96565458	5.037444
ENSPMAG00000001168	3.99945755390909	3.65681933333333	2.6582866	4.096793
ENSPMAG00000001169	1.81188638490909	0.737908	0.32375696	0
ENSPMAG00000001170	2.15272190618182	4.342948	4.3480492	3.126742
ENSPMAG00000001171	0.105265668181818	0.822326333333333	0	0.2348532
ENSPMAG00000001172	0.733968074727273	0.0919813	0.31612224	1.468578
ENSPMAG00000001173	2.54479171018182	3.66420333333333	2.3612706	1.802487
ENSPMAG00000001174	1.90569278054545	2.12646966666667	1.17414206	2.356744
ENSPMAG00000001175	5.79180865809091	5.89858866666667	3.3801158	3.489556
ENSPMAG00000001176	2.54861591609091	0.574959133333333	1.7701898	0.2321106
ENSPMAG00000001177	2.57918535545455	5.49076433333333	3.3837374	2.773427
ENSPMAG00000001178	0.425220845909091	4.147033	2.6886966	0
ENSPMAG00000001179	6.21603885372727	7.21294533333333	4.90031726	4.844556
ENSPMAG00000001180	1.96459929145455	2.81394186666667	0.286131	4.099607
ENSPMAG00000001181	2.41851218027273	0.449066933333333	1.3379534	1.73602
ENSPMAG00000001182	2.65030037309091	3.186725	2.0920018	5.928991
ENSPMAG00000001183	5.12039556454546	4.76979766666667	4.6951978	4.624762
ENSPMAG00000001184	2.37948791609091	0.9167984	0.868021	1.518253
ENSPMAG00000001185	4.23196442172727	5.533557	3.4154972	3.572401
ENSPMAG00000001186	1.683593617	3.540739	2.1499244	2.225114
ENSPMAG00000001187	0.929948206909091	0.249795956666667	0.48673912	0.874439
ENSPMAG00000001188	5.55025922954545	6.05898333333333	4.2946242	6.486943
ENSPMAG00000001189	8.06333104181818	6.698456	4.132037	6.50206
ENSPMAG00000001190	1.73056400172727	0.149360166666667	0	3.129361
ENSPMAG00000001191	5.81749796345455	5.30139366666667	3.238135	7.555525
ENSPMAG00000001192	3.25521156845455	2.261267	1.0194628	2.800705
ENSPMAG00000001193	1.77024675618182	1.69987666666667	3.0346822	4.452635
ENSPMAG00000001194	2.25749792863636	1.25715736666667	1.4454456	1.33758
ENSPMAG00000001195	5.79633750990909	6.397078	4.18238158	5.584033
ENSPMAG00000001196	4.91966525154545	3.42950066666667	1.7172486	5.710842
ENSPMAG00000001197	7.88736780072727	1.128478	0	2.853736
ENSPMAG00000001198	4.05445647863636	5.10613533333333	4.0210862	8.510998
ENSPMAG00000001199	4.900917975	4.47373166666667	2.6960782	4.682618
ENSPMAG00000001200	4.87919669127273	3.66600333333333	0.6462464	1.801825
ENSPMAG00000001201	2.91842492	5.36763533333333	2.7646932	5.781252
ENSPMAG00000001202	3.80109034818182	4.89895166666667	2.9147122	4.502693
ENSPMAG00000001203	5.81028883472727	4.134151	2.3707944	4.320593
ENSPMAG00000001204	3.74055051990909	3.91045733333333	3.43503898	5.237189
ENSPMAG00000001205	4.11905711309091	2.01776966666667	1.17598314	2.173019
ENSPMAG00000001206	4.62590610190909	4.91421533333333	4.296366	6.517113
ENSPMAG00000001207	1.51725758172727	3.83759766666667	2.7676602	6.076905
ENSPMAG00000001208	0.310903906090909	0.0885589666666667	0	0.4912898
ENSPMAG00000001209	7.97248111072727	7.49012166666667	6.63814262	6.972176
ENSPMAG00000001210	0.799325413909091	1.7871072	0.4223984	0.2637772
ENSPMAG00000001211	2.52109256772727	2.59143166666667	2.281413	1.776479
ENSPMAG00000001212	0.370423388909091	1.58255046375133	7.485384e-06	0.2600726
ENSPMAG00000001213	0.851478120909091	0.124286533333333	0.1186216	5.694086
ENSPMAG00000001214	1.65745956245455	0.907161733333333	2.0267526	1.189353
ENSPMAG00000001215	2.50852380945455	0	0	0.3166648
ENSPMAG00000001216	1.05953429963636	0	0.484585	0
ENSPMAG00000001217	3.51796430927273	0	0.14356998	0
ENSPMAG00000001218	8.23543688909091	6.67796066666667	4.13430588	8.448273
ENSPMAG00000001219	2.55877975163636	2.026807	0.7340018	0.4769913
ENSPMAG00000001220	2.26685281181818	4.423983	2.485733	5.847671
ENSPMAG00000001221	4.63494303954545	2.86405666666667	0.3229872	4.063693
ENSPMAG00000001222	1.57343767218182	0	0	0
ENSPMAG00000001223	2.90821544236364	1.56723166666667	1.10574918	5.307305
ENSPMAG00000001224	6.27494174654545	4.72546066666667	2.665945	4.78819
ENSPMAG00000001225	2.82749346581818	1.11847536666667	0.9941506	1.260869
ENSPMAG00000001226	2.88023617490909	0.299813133333333	0.11013404	1.432879
ENSPMAG00000001227	7.32405715036364	8.74884466666667	7.7768452	7.408423
ENSPMAG00000001228	1.867569266	1.71404133333333	1.2627608	2.509176
ENSPMAG00000001229	2.03247802290909	3.1567	2.305465	3.468974
ENSPMAG00000001230	3.56676619045455	2.54864333333333	0.55397288	2.976694
ENSPMAG00000001231	7.06912402481818	6.80605433333333	6.2281498	8.703924
ENSPMAG00000001232	3.21915656736364	7.188637	3.186561	6.12184
ENSPMAG00000001233	8.72846511072727	0	0	0.3224716
ENSPMAG00000001234	7.45223084972727	5.77278966666667	5.9059721	9.033781
ENSPMAG00000001235	1.06939702709091	1.54749636666667	0.71916134	2.958551
ENSPMAG00000001236	3.79096927136364	3.17021533333333	2.8519752	5.119232
ENSPMAG00000001237	1.84303643372727	1.758523	0	5.590889
ENSPMAG00000001238	2.69621643136364	4.90109933333333	4.178274	5.492943
ENSPMAG00000001239	4.80054437836364	4.91295133333333	2.8854406	2.864876
ENSPMAG00000001240	0.728748583454545	0	0.10044922	0
ENSPMAG00000001241	5.25229932245455	3.133695	4.1004488	5.626749
ENSPMAG00000001242	2.12828420790909	0.100992133333333	0	0.9922514
ENSPMAG00000001243	1.65008416790909	2.098811	1.6615224	3.62735
ENSPMAG00000001244	6.92141743063636	1.54221833333333	6.5981412	5.266985
ENSPMAG00000001245	3.23237517736364	3.07085883333333	3.5015268	7.151138
ENSPMAG00000001246	1.73830550236364	3.92645033333333	2.48756	3.331884
ENSPMAG00000001247	0.915482398090909	1.00973766666667	0.08012944	0.9507252
ENSPMAG00000001248	3.48313001163636	3.53290566666667	2.5050758	2.549778
ENSPMAG00000001249	0.21604849	0.815996333333333	0	7.545799
ENSPMAG00000001250	4.85151570090909	6.401998	4.0726942	5.984598
ENSPMAG00000001251	2.43791879672727	3.71866233333333	3.5112056	4.247601
ENSPMAG00000001252	4.23185272090909	3.957309	3.0364276	3.639811
ENSPMAG00000001253	2.49421765709091	1.84918433333333	1.6017494	3.983258
ENSPMAG00000001254	6.06792570809091	0.780633333333333	0	2.377879
ENSPMAG00000001255	7.51043207181818	5.6735	4.3766358	3.776609
ENSPMAG00000001256	5.81070436054545	0.376003366666667	0.09701404	2.189205
ENSPMAG00000001257	2.366393262	5.35972133333333	4.9009998	4.682011
ENSPMAG00000001258	5.15912908345455	4.587179	3.67169682	3.277286
ENSPMAG00000001259	0.731962423363636	1.36019736666667	0.477021	0
ENSPMAG00000001260	2.57465945163636	3.701884	2.1322564	3.701017
ENSPMAG00000001261	2.78595955454545	3.712307	2.8465192	3.728541
ENSPMAG00000001262	3.30921618409091	3.0741852	2.6645138	5.249813
ENSPMAG00000001263	3.34066928872727	3.87319133333333	2.1377028	5.463416
ENSPMAG00000001264	1.86560752890909	4.86352933333333	2.444117	2.324632
ENSPMAG00000001265	0.348817574363636	0.764473166666667	0	0.6095819
ENSPMAG00000001266	5.09863243709091	4.526915	2.715281	3.062926
ENSPMAG00000001267	6.54262125672727	5.937206	2.77890018	4.864444
ENSPMAG00000001268	4.06095599945455	3.98878366666667	3.706074	5.655255
ENSPMAG00000001269	4.25062194045455	5.37739833333333	3.473088	6.514913
ENSPMAG00000001270	5.73342031281818	4.86832466666667	3.1991228	3.611586
ENSPMAG00000001271	7.25125613409091	7.710158	3.9411892	6.690431
ENSPMAG00000001272	3.31208166545455	0.0482124733333333	0.02537428	1.390057
ENSPMAG00000001273	2.64762327281818	4.795316	3.144087	4.743741
ENSPMAG00000001274	4.97982038254546	5.965111	4.85023878	5.996814
ENSPMAG00000001275	2.26057429472727	3.36545966666667	1.5632336	5.315813
ENSPMAG00000001276	4.39917240263636	3.84515	2.8932568	3.956791
ENSPMAG00000001277	3.95762776645455	0.435739466666667	0.2056232	0
ENSPMAG00000001278	1.98747011345455	3.06585166666667	0.7914848	3.279237
ENSPMAG00000001279	1.45517683609091	1.32624933333333	1.26417926	7.209132
ENSPMAG00000001280	4.07732415254545	6.86695433333333	4.2872448	8.497097
ENSPMAG00000001281	4.58413958745455	0	0	0.9569465
ENSPMAG00000001282	2.90948173136364	4.76227566666667	5.94606196	3.477781
ENSPMAG00000001283	7.16249162318182	7.11354133333333	5.58581928	8.663704
ENSPMAG00000001284	6.852899831	8.445346	5.72642578	7.711405
ENSPMAG00000001285	2.01905931963636	2.497731	1.9917146	1.924674
ENSPMAG00000001286	1.32762309563636	3.10883833333333	2.1591692	5.220113
ENSPMAG00000001287	0.865753147818182	0.624306333333333	0.5263354	0
ENSPMAG00000001288	2.48227546272727	3.09714833333333	0.36407132	1.006736
ENSPMAG00000001289	3.35607378154545	0.4438705	2.2463728	1.203665
ENSPMAG00000001290	5.53216603763636	1.0367437	0.17307476	0
ENSPMAG00000001291	1.80620389654545	2.929221	1.7755604	3.498802
ENSPMAG00000001292	3.224614484	5.475216	3.4967787	5.284133
ENSPMAG00000001293	0.177633502363636	1.4887532	0	0.244065
ENSPMAG00000001294	3.53907046263636	3.296003	2.5698098	0.6760904
ENSPMAG00000001295	1.22890486654545	0.606690533333333	0.4326818	2.508228
ENSPMAG00000001296	0.374946410545455	0.481442266666667	0.096933	1.112274
ENSPMAG00000001297	1.19037394236364	1.69310666666667	1.27362768	0.3997716
ENSPMAG00000001298	3.74435408681818	5.600546	4.46716976	6.035065
ENSPMAG00000001299	0.611058155363636	0.8040657	0.7030331	0.4289753
ENSPMAG00000001300	2.70203980054545	3.603907	3.1342624	5.14573
ENSPMAG00000001301	4.81018305445455	5.914096	4.7845264	6.726749
ENSPMAG00000001302	2.85140945336364	0.924943666666667	1.7730956	0
ENSPMAG00000001303	5.90337817809091	4.324644	3.0852258	4.48128
ENSPMAG00000001304	2.830383774	3.54808166666667	5.1559224	2.487497
ENSPMAG00000001305	3.61943333127273	5.259436	3.184904	4.049657
ENSPMAG00000001306	0.651875146181818	0.130410333333333	0.213317	0
ENSPMAG00000001307	4.81089922918182	3.83054533333333	2.87695536	3.684103
ENSPMAG00000001308	3.90405791854545	5.455613	3.6446374	4.466497
ENSPMAG00000001309	6.92245539209091	6.58535466666667	4.0675728	5.475361
ENSPMAG00000001310	6.24181840572727	5.11469466666667	2.2424892	4.307436
ENSPMAG00000001311	6.59832449218182	6.44417033333333	5.5970521	6.56698
ENSPMAG00000001312	6.80098265063636	6.47768	4.5487904	2.799413
ENSPMAG00000001313	1.28110139909091	3.16822666666667	2.244291	0.8108683
ENSPMAG00000001314	11.6047334512727	10.4766206666667	10.11881624	10.55569
ENSPMAG00000001315	9.997361976	8.011928	5.99412864	9.16376
ENSPMAG00000001316	2.93795123881818	3.24887466666667	2.8663468	0.7344205
ENSPMAG00000001317	6.760971884	7.49358833333333	4.8695412	4.912559
ENSPMAG00000001318	0.511314489727273	0	0	0
ENSPMAG00000001319	8.59066187554545	8.27502633333333	6.7331419	8.819052
ENSPMAG00000001320	10.0261282511818	9.617708	9.45124232	6.723367
ENSPMAG00000001321	4.61957506454545	5.129382	3.91107	7.534256
ENSPMAG00000001322	2.56425869718182	3.06689766666667	1.54257582	3.35674
ENSPMAG00000001323	9.25599917981818	9.47565666666667	6.2661476	7.728832
ENSPMAG00000001324	7.04755767945455	5.32569333333333	3.6705532	8.775765
ENSPMAG00000001325	0.956065066181818	0.8541318	0.2599363	0.6820483
ENSPMAG00000001326	6.05512763109091	0	0	0
ENSPMAG00000001327	0.975423146454545	0.427355333333333	0	0
ENSPMAG00000001328	2.22940433554545	3.01921966666667	0.4410664	3.745044
ENSPMAG00000001329	7.76154760045454	8.789519	7.11353904	9.548256
ENSPMAG00000001330	1.72357043809091	0.135241866666667	0	8.989871
ENSPMAG00000001331	2.91708163054545	3.449327	3.146146	4.895989
ENSPMAG00000001332	0.927194771090909	0.935556	0.29731244	0.2232854
ENSPMAG00000001333	5.308679712	6.553998	5.07474066	7.259376
ENSPMAG00000001334	5.071192028	5.865074	5.9079002	2.425314
ENSPMAG00000001335	2.09959891781818	3.93339566666667	2.12819182	2.900641
ENSPMAG00000001336	0.887493962818182	1.810341	2.6465248	0.4700214
ENSPMAG00000001337	4.77971103563636	3.34482666666667	1.9273958	7.582624
ENSPMAG00000001338	0.195268116545455	0	0	0.914178
ENSPMAG00000001339	9.15075340909091	8.853397	9.0008027	0
ENSPMAG00000001340	3.98995726536364	3.31094833333333	2.4101292	3.725207
ENSPMAG00000001341	0.583979605181818	0.485991866666667	0	1.192485
ENSPMAG00000001342	3.33620135818182	0.285931833333333	0.782626	2.0461
ENSPMAG00000001343	3.15193725681818	1.625458	1.3676478	1.486793
ENSPMAG00000001344	2.63371395763636	0.1477023	0	0.3029285
ENSPMAG00000001345	3.05368364327273	3.581896	3.143963	4.650248
ENSPMAG00000001346	0.502002992636364	2.22186066666667	4.0010022	1.463633
ENSPMAG00000001347	2.030934925	1.03504566666667	0.51434914	0
ENSPMAG00000001348	6.35677513545455	6.359378	5.22213776	3.054755
ENSPMAG00000001349	1.38041492381818	1.1854533	3.9177872	0.6493469
ENSPMAG00000001350	2.21174050045455	2.68269393333333	1.24340222	3.127184
ENSPMAG00000001351	2.102033266	0.192372966666667	1.4212704	0.3735023
ENSPMAG00000001352	4.86742049090909	2.10748166666667	1.0722896	6.204332
ENSPMAG00000001353	2.295573021	1.50731743333333	0.26342606	1.1138
ENSPMAG00000001354	0.131644455454545	1.96675433333333	2.2587446	0
ENSPMAG00000001355	4.16807795118182	5.07757666666667	3.3423206	8.390947
ENSPMAG00000001356	2.02098717772727	2.93959966666667	2.316476	3.51599
ENSPMAG00000001357	3.84673764372727	5.81107533333333	4.216768	5.730045
ENSPMAG00000001358	3.36213586981818	3.715545	2.8182118	5.106842
ENSPMAG00000001359	4.37660259081818	5.91152	4.3244238	7.632734
ENSPMAG00000001360	4.22200544	5.27208633333333	2.787582	6.160777
ENSPMAG00000001361	1.20820598472727	1.92196623333333	3.1093064	1.443071
ENSPMAG00000001362	5.31833753336364	5.70187066666667	3.2723772	3.806541
ENSPMAG00000001363	6.33162269772727	7.10500166666667	6.54784642	4.98667
ENSPMAG00000001364	2.866206976	5.53032766666667	3.6378038	4.083809
ENSPMAG00000001365	0.881625887909091	1.12188086666667	6.3333486	0.2926322
ENSPMAG00000001366	5.76557785272727	5.21784833333333	3.2160134	3.714344
ENSPMAG00000001367	4.36169977609091	3.71832733333333	3.276775	5.507116
ENSPMAG00000001368	5.99205996645455	4.89908866666667	4.0527938	4.962507
ENSPMAG00000001369	2.85627106181818	1.33466166666667	1.223019	2.623567
ENSPMAG00000001370	0.466593901272727	0.5635322	0.13749206	1.858498
ENSPMAG00000001371	2.42785590472727	1.98715663333333	1.811488	1.916503
ENSPMAG00000001372	1.04551911327273	2.40207566666667	1.89978266	3.213092
ENSPMAG00000001373	2.68614818663636	1.60260076666667	0	3.201777
ENSPMAG00000001374	5.32008926927273	5.77297733333333	4.9135258	5.413357
ENSPMAG00000001375	0.368179284545455	0.242890366666667	3.4775748	0.4803872
ENSPMAG00000001376	3.64372371781818	0	0.13576618	0.3163983
ENSPMAG00000001377	7.76989641336364	7.19021433333333	5.70318762	5.881594
ENSPMAG00000001378	1.168012658	0.5782874	0.58689044	0.2621673
ENSPMAG00000001379	1.27424346681818	0.7217753	0.9832402	2.094969
ENSPMAG00000001380	4.35538918318182	2.531276	2.18821362	4.824406
ENSPMAG00000001381	3.65845554854545	2.752207	1.5522624	6.39208
ENSPMAG00000001382	0.284576523909091	0.3264732	0	0
ENSPMAG00000001383	4.18456282954545	3.44704733333333	2.3756208	6.145066
ENSPMAG00000001384	4.38333744681818	3.05349366666667	3.930916	3.424539
ENSPMAG00000001385	4.17955881727273	3.63239066666667	2.4826648	2.168844
ENSPMAG00000001386	3.086875697	3.465679	2.0499474	1.8698
ENSPMAG00000001387	1.53733271036364	5.22571466666667	2.6492134	9.680268
ENSPMAG00000001388	4.40629612790909	5.65746633333333	4.301692	6.243399
ENSPMAG00000001389	3.84692862881818	4.166249	2.3846316	2.338981
ENSPMAG00000001390	3.65061863572727	3.953397	3.0178884	5.899715
ENSPMAG00000001391	5.90404037009091	1.94543133333333	0	1.82344
ENSPMAG00000001392	3.14509935972727	1.4599633	1.2437398	0.3226596
ENSPMAG00000001393	5.46032621581818	2.8186696	0.07064976	0.1533734
ENSPMAG00000001394	8.19189525254546	0.798660333333333	1.4269716	4.547086
ENSPMAG00000001395	2.22700279236364	0.272765033333333	0	2.37121
ENSPMAG00000001396	2.70892203609091	2.07903966666667	1.35858308	3.240392
ENSPMAG00000001397	3.75660495954545	3.814751	2.5584884	4.659496
ENSPMAG00000001398	2.48106473463636	1.77219966666667	0.4444086	6.737511
ENSPMAG00000001399	6.376268553	7.25408866666667	5.69018674	6.646649
ENSPMAG00000001400	3.03206173081818	4.587885	4.5594968	6.483274
ENSPMAG00000001401	1.55142591863636	0.367173466666667	0.58066662	2.606779
ENSPMAG00000001402	4.79778924672727	5.06125466666667	3.5792	3.731324
ENSPMAG00000001403	1.05109824709091	1.28993466666667	0	1.028265
ENSPMAG00000001404	0.161079061818182	0.444966666666667	0.67452024	0
ENSPMAG00000001405	0.529655088	3.93733933333333	2.9044767	0.3239868
ENSPMAG00000001406	2.14286621763636	3.17858933333333	2.54440254	2.297655
ENSPMAG00000001407	5.59933793090909	5.53009166666667	3.959199	5.744384
ENSPMAG00000001408	5.33265551	4.710004	4.8229912	1.990922
ENSPMAG00000001409	3.15022012281818	2.94180753333333	1.1442716	1.300411
ENSPMAG00000001410	6.54655659154545	6.90245533333333	5.10418514	4.10028
ENSPMAG00000001411	1.85538612463636	0.157055233333333	0	4.290072
ENSPMAG00000001412	0.412144199090909	0	0	0.5720223
ENSPMAG00000001413	2.07667083163636	2.42447666666667	1.1470592	3.702609
ENSPMAG00000001414	3.11445519909091	2.60063133333333	2.3965812	2.171841
ENSPMAG00000001415	3.40730408945455	0.7095913	0.8879182	5.329403
ENSPMAG00000001416	0.527357862636364	4.10835366666667	0.99589106	0
ENSPMAG00000001417	5.55303152081818	6.60171866666667	7.39644	6.509577
ENSPMAG00000001418	6.56971796090909	5.19758566666667	3.9200956	4.015837
ENSPMAG00000001419	0.453653958818182	0.149993233333333	0.14562364	0.314671
ENSPMAG00000001420	5.42903660527273	6.02894466666667	5.39136454	5.669585
ENSPMAG00000001421	6.71545823363636	6.43227533333333	4.6462918	3.291836
ENSPMAG00000001422	4.10635825063636	8.23518133333333	7.0123858	6.690817
ENSPMAG00000001423	1.83356400363636	1.58974233333333	0.18268764	0
ENSPMAG00000001424	4.30239067281818	3.24185166666667	2.2859644	2.115935
ENSPMAG00000001425	0.174157826818182	0.205976133333333	0.07090848	0
ENSPMAG00000001426	8.30823212609091	6.474331	4.499406	6.639425
ENSPMAG00000001427	1.75318326263636	1.62262566666667	5.4767582	0.4891709
ENSPMAG00000001428	5.01774445009091	3.38463566666667	2.837293	4.789129
ENSPMAG00000001429	3.62710875136364	4.36770366666667	2.952829	5.035408
ENSPMAG00000001430	1.77815076754545	1.44952966666667	0.76629918	4.926052
ENSPMAG00000001431	7.09491825845455	7.78107933333333	4.92802856	9.723835
ENSPMAG00000001432	6.42382708018182	8.11885366666667	6.12205244	6.918887
ENSPMAG00000001433	2.08734591945455	1.206689	0.9359614	0.7452967
ENSPMAG00000001434	3.20074641163636	3.33551966666667	2.9195964	3.411701
ENSPMAG00000001435	6.36020452018182	2.12571966666667	2.3377962	4.718805
ENSPMAG00000001436	5.35579404481818	4.824893	4.93948822	6.745022
ENSPMAG00000001437	3.69956222681818	5.45926	3.7312612	2.13753
ENSPMAG00000001438	1.55985201027273	0	0	0
ENSPMAG00000001439	2.28925728709091	2.35584433333333	1.4587934	0.8725294
ENSPMAG00000001440	4.74164624727273	1.333704	0.9524372	0
ENSPMAG00000001441	3.77228209327273	0.997308066666667	1.20363292	4.336548
ENSPMAG00000001442	5.42340565072727	5.72510133333333	3.3824632	3.787558
ENSPMAG00000001443	5.86663659263636	5.25659	4.2508808	8.636646
ENSPMAG00000001444	1.52706962436364	3.782011	4.207574	3.8845
ENSPMAG00000001445	0.643143662272727	0.500696433333333	0	3.120855
ENSPMAG00000001446	0.728792591	1.8653294	1.42735216	2.710347
ENSPMAG00000001447	5.88748088818182	5.78273366666667	4.578229	5.638135
ENSPMAG00000001448	3.92291815745455	5.19612466666667	4.3459486	4.024488
ENSPMAG00000001449	3.75975361127273	2.38957096666667	1.29567544	1.442848
ENSPMAG00000001450	3.75293126818182	4.63381666666667	3.4311224	5.432508
ENSPMAG00000001451	2.13929920372727	0	0	1.333676
ENSPMAG00000001452	5.10531692618182	4.301316	3.310289	4.505542
ENSPMAG00000001453	7.65398007709091	7.681007	5.4375572	8.358409
ENSPMAG00000001454	0.959769191727273	7.666262	0	0.5795683
ENSPMAG00000001455	2.682251161	3.283882	1.6471654	4.508796
ENSPMAG00000001456	1.30505554818182	1.28657853333333	0.2342888	0.6680583
ENSPMAG00000001457	7.87624713327273	8.489513	8.18195144	6.594125
ENSPMAG00000001458	0.828883095454546	0	0	0
ENSPMAG00000001459	6.17750621127273	5.58511933333333	2.5645022	7.604138
ENSPMAG00000001460	1.78709968445455	0	0	5.153076
ENSPMAG00000001461	0.297360865454545	1.30759266666667	0	1.357411
ENSPMAG00000001462	2.48442598045455	1.17481236666667	1.0023678	0
ENSPMAG00000001463	11.533318665	10.424761	9.01323698	9.407875
ENSPMAG00000001464	7.42778203045455	6.46904633333333	4.66421	9.36627
ENSPMAG00000001465	2.56097556190909	0.987615666666667	2.0013276	3.767072
ENSPMAG00000001466	3.82584506445455	1.09799396666667	2.4383482	1.054369
ENSPMAG00000001467	3.34640898945455	4.22576166666667	3.623391	8.349038
ENSPMAG00000001468	5.02603833336364	4.36090033333333	2.9263304	4.255365
ENSPMAG00000001469	3.65003446681818	2.33861166666667	1.2684826	4.702569
ENSPMAG00000001470	4.19858626781818	5.53740433333333	3.3602942	2.382034
ENSPMAG00000001471	2.30914590518182	4.25241633333333	3.3905838	4.995448
ENSPMAG00000001472	0.543928984818182	0	0.06210828	0.2519251
ENSPMAG00000001473	7.20725559909091	5.96182166666667	3.4328944	11.53783
ENSPMAG00000001474	5.73283555954545	7.40432433333333	5.0703	5.641367
ENSPMAG00000001475	1.74358311981818	2.37740566666667	0.82895344	1.601397
ENSPMAG00000001476	6.69549984845455	6.779414	6.0197162	10.50899
ENSPMAG00000001477	4.03178596681818	3.80138833333333	2.1084112	6.751424
ENSPMAG00000001478	7.94667633409091	8.50614166666667	6.73928452	6.349378
ENSPMAG00000001479	3.19623719627273	1.35410086666667	4.9300742	5.566559
ENSPMAG00000001480	4.56663252990909	4.25671766666667	2.839713	5.859361
ENSPMAG00000001481	1.73918226190909	2.51644566666667	2.3052798	1.898072
ENSPMAG00000001482	3.33629349972727	4.11761766666667	2.1126312	6.651764
ENSPMAG00000001483	5.30865070927273	6.89838533333333	4.6769254	5.236026
ENSPMAG00000001484	1.37702117109091	0	0	1.880419
ENSPMAG00000001485	1.24773130281818	5.155601	0	0
ENSPMAG00000001486	0.373944911363636	0.989470266666667	1.6075098	0.6728498
ENSPMAG00000001487	1.55796319645455	2.618135	1.7000904	3.267867
ENSPMAG00000001488	4.32420772127273	6.45734633333333	4.2981653	7.929667
ENSPMAG00000001489	2.90376132218182	4.42181633333333	3.1191074	3.194897
ENSPMAG00000001490	4.38239208481818	5.94777433333333	4.0972698	7.388353
ENSPMAG00000001491	3.61198148390909	2.67020233333333	2.282847	2.910926
ENSPMAG00000001492	1.17093195990909	0.0745190666666667	0.08282174	1.864529
ENSPMAG00000001493	2.717835623	2.18216033333333	1.5673192	1.10341
ENSPMAG00000001494	4.29089120018182	4.579318	3.7357898	3.476965
ENSPMAG00000001495	2.25780113018182	4.889448	4.584806	4.604036
ENSPMAG00000001496	2.71633995409091	5.92880166666667	4.205379	2.018015
ENSPMAG00000001497	0.408723452909091	0	0	0.6053123
ENSPMAG00000001498	1.15737209881818	1.6633724	1.6585924	5.886394
ENSPMAG00000001499	1.89328870909091	3.18165366666667	1.6336984	0.479423
ENSPMAG00000001500	7.77862590009091	7.517567	5.77907608	6.962665
ENSPMAG00000001501	7.31076127727273	7.30467266666667	6.75497982	8.491184
ENSPMAG00000001502	5.20339437881818	5.53463633333333	4.4155064	5.126977
ENSPMAG00000001503	7.86243054427273	5.57828266666667	3.4552908	4.182883
ENSPMAG00000001504	0.805666915454545	0	0	0
ENSPMAG00000001505	0.837460653181818	0	0	0
ENSPMAG00000001506	0.272886548727273	0	0	0.6247766
ENSPMAG00000001507	0.446319041545455	0	0	3.335367
ENSPMAG00000001508	1.83763881018182	0	0.2553826	2.230661
ENSPMAG00000001509	3.34063365263636	3.43763133333333	0.2359142	2.152855
ENSPMAG00000001510	5.533422705	3.93277266666667	3.7325922	5.092267
ENSPMAG00000001511	0.441861540909091	0.2054651	0.1775453	4.028887
ENSPMAG00000001512	1.33825484754545	0.00643631333333333	8.530674e-06	4.864246
ENSPMAG00000001513	2.50309584863636	2.497859	2.1524186	0.7884168
