brain	testis
ENSTGUG00000007558	1.20036755555556	1.14723503333333
ENSTGUG00000007559	2.578602	3.571214
ENSTGUG00000007560	1.35292307777778	0.168866466666667
ENSTGUG00000007561	4.46375888888889	2.51011366666667
ENSTGUG00000007562	5.67293266666667	6.80307333333333
ENSTGUG00000007563	4.64403777777778	6.65231666666667
ENSTGUG00000007564	0.0789887	0
ENSTGUG00000007565	5.439093	5.22333466666667
ENSTGUG00000007566	5.45162933333333	5.62943633333333
ENSTGUG00000007567	1.81452578888889	5.006951
ENSTGUG00000007568	0	0
ENSTGUG00000007569	0.574257577777778	0.912358466666667
ENSTGUG00000007571	1.69997466666667	1.664067
ENSTGUG00000007572	5.78568888888889	1.79065666666667
ENSTGUG00000007573	2.17836533333333	1.23403866666667
ENSTGUG00000007574	6.78906688888889	2.27960766666667
ENSTGUG00000007575	6.225386	5.943277
ENSTGUG00000007576	4.70312	0.236907933333333
ENSTGUG00000007577	2.01056677777778	0.702970433333333
ENSTGUG00000007578	2.59319833333333	3.39187766666667
ENSTGUG00000007579	0.164870544444444	0.0907934666666667
ENSTGUG00000007580	5.76604533333333	5.72709266666667
ENSTGUG00000007581	4.33208255555556	4.98894233333333
ENSTGUG00000007582	6.90804644444444	3.53157333333333
ENSTGUG00000007583	3.09688266666667	1.43758513333333
ENSTGUG00000007584	7.59733522222222	7.278924
ENSTGUG00000007585	4.75353188888889	4.38240766666667
ENSTGUG00000007586	3.38700422222222	10.0459
ENSTGUG00000007587	4.349311	8.00411533333333
ENSTGUG00000007588	7.43150577777778	6.79141566666667
ENSTGUG00000007589	4.645325	6.33798166666667
ENSTGUG00000007590	2.35354122222222	1.4204758
ENSTGUG00000007591	2.545591	5.54025466666667
ENSTGUG00000007592	0.262740749362222	0.315236533333333
ENSTGUG00000007593	5.12485811111111	4.85126733333333
ENSTGUG00000007594	7.93799788888889	6.65023366666667
ENSTGUG00000007595	2.11016144444444	5.29128866666667
ENSTGUG00000007596	0.9476413	6.030947
ENSTGUG00000007597	3.72737144444444	0.554861466666667
ENSTGUG00000007598	4.09634322222222	4.74328033333333
ENSTGUG00000007599	0.481217977777778	2.78183233333333
ENSTGUG00000007600	0.519765	2.650123
ENSTGUG00000007601	9.00476222222222	7.05801633333333
ENSTGUG00000007602	0.0810940222222222	1.3342539
ENSTGUG00000007603	3.36579566666667	2.881438
ENSTGUG00000007604	5.75755411111111	5.04442266666667
ENSTGUG00000007605	1.56956133333333	6.83563366666667
ENSTGUG00000007606	7.38463966666667	7.38855033333333
ENSTGUG00000007607	5.97472566666667	0.817023966666667
ENSTGUG00000007608	1.11473085555556	4.10765966666667
ENSTGUG00000007609	0.205140902222222	0.227683266666667
ENSTGUG00000007610	5.025628	6.273431
ENSTGUG00000007611	6.06479633333333	5.83770433333333
ENSTGUG00000007612	0.977705755555556	4.74083866666667
ENSTGUG00000007613	2.46775377777778	4.162475
ENSTGUG00000007614	0.448011611111111	8.171251
ENSTGUG00000007615	7.63074133333333	5.783072
ENSTGUG00000007616	6.212932	5.48452033333333
ENSTGUG00000007617	0.227767153333333	1.92304133333333
ENSTGUG00000007618	0	1.40736966666667
ENSTGUG00000007619	8.42637533333333	7.41023866666667
ENSTGUG00000007620	0.676231266666667	2.57392666666667
ENSTGUG00000007621	3.42176155555556	2.434246
ENSTGUG00000007622	6.31372655555556	3.40138466666667
ENSTGUG00000007623	2.07114711111111	3.50686666666667
ENSTGUG00000007624	2.11705555555556	4.89365433333333
ENSTGUG00000007625	6.10157133333333	6.42744533333333
ENSTGUG00000007626	1.67820955555556	4.309947
ENSTGUG00000007627	3.31930977777778	2.28271266666667
ENSTGUG00000007628	0.852726333333333	5.66217566666667
ENSTGUG00000007629	6.32435355555556	5.24825466666667
ENSTGUG00000007630	2.77740466666667	1.65995166666667
ENSTGUG00000007631	0.0919450822222222	0.131529926666667
ENSTGUG00000007632	7.64336411111111	7.57897466666667
ENSTGUG00000007633	5.94132488888889	3.37190733333333
ENSTGUG00000007634	8.31907566666667	2.372239
ENSTGUG00000007635	4.83775533333333	0.188546633333333
ENSTGUG00000007636	0	0
ENSTGUG00000007637	1.10398818888889	1.80360266666667
ENSTGUG00000007638	6.32112355555556	6.57109
ENSTGUG00000007639	4.04161877777778	4.48419466666667
ENSTGUG00000007640	5.75443066666667	0.309285266666667
ENSTGUG00000007641	4.01315444444444	5.13951233333333
ENSTGUG00000007642	5.10778733333333	5.05580733333333
ENSTGUG00000007643	2.06439511111111	3.35815033333333
ENSTGUG00000007644	2.57596066666667	2.40083066666667
ENSTGUG00000007645	5.53286233333333	5.984695
ENSTGUG00000007646	1.96844033333333	0
ENSTGUG00000007647	2.62812555555556	6.73820733333333
ENSTGUG00000007648	8.47726555555556	7.95613133333333
ENSTGUG00000007649	4.605279	7.635708
ENSTGUG00000007650	0.700140322222222	8.478392
ENSTGUG00000007651	2.03778533333333	5.941917
ENSTGUG00000007652	6.649245	5.15182033333333
ENSTGUG00000007653	7.54303211111111	7.89120566666667
ENSTGUG00000007654	3.66216377777778	3.56478433333333
ENSTGUG00000007655	4.41905533333333	2.469729
ENSTGUG00000007656	0	0.611527266666667
ENSTGUG00000007657	3.23729711111111	2.54388966666667
ENSTGUG00000007658	3.42945033333333	7.82309666666667
ENSTGUG00000007659	3.06990644444444	2.81765833333333
ENSTGUG00000007660	3.08135022222222	5.856279
ENSTGUG00000007661	5.21460111111111	4.75310733333333
ENSTGUG00000007662	4.08866922222222	3.80786766666667
ENSTGUG00000007663	0.197059445555556	0.868184933333333
ENSTGUG00000007664	1.00770707777778	0.440653033333333
ENSTGUG00000007665	2.0313799	3.413486
ENSTGUG00000007666	0.805862722222222	0.899865766666667
ENSTGUG00000007667	8.19909011111111	8.99185733333333
ENSTGUG00000007668	7.21760833333333	4.25852266666667
ENSTGUG00000007669	2.54687911111111	1.48059233333333
ENSTGUG00000007670	2.04035683333333	6.10637666666667
ENSTGUG00000007671	4.18383311111111	3.580057
ENSTGUG00000007672	2.98037244444444	1.7835819
ENSTGUG00000007673	0.734976555555556	1.02142993333333
ENSTGUG00000007674	3.33572044444444	2.540462
ENSTGUG00000007675	1.9355689	2.22578933333333
ENSTGUG00000007676	2.06289277777778	8.00269933333333
ENSTGUG00000007677	0.455090733333333	3.889942
ENSTGUG00000007678	1.07561887777778	2.32965566666667
ENSTGUG00000007679	4.82331511111111	3.56193
ENSTGUG00000007680	0.0438148722222222	0.4618616
ENSTGUG00000007681	5.51895911111111	1.72372266666667
ENSTGUG00000007682	1.94365888888889	2.03007066666667
ENSTGUG00000007683	5.39947088888889	1.73401836666667
ENSTGUG00000007684	5.84763311111111	6.66455066666667
ENSTGUG00000007685	2.97010688888889	4.23217566666667
ENSTGUG00000007686	1.25404123333333	0.755617433333333
ENSTGUG00000007687	2.30405611111111	2.619208
ENSTGUG00000007688	1.77379666666667	1.747747
ENSTGUG00000007689	4.62050011111111	3.308185
ENSTGUG00000007690	2.86523822222222	2.99291133333333
ENSTGUG00000007691	5.43402177777778	1.01731273333333
ENSTGUG00000007692	3.277034	0.818670566666667
ENSTGUG00000007693	3.706893	3.973901
ENSTGUG00000007694	5.78260644444444	4.08001233333333
ENSTGUG00000007695	1.99106388888889	1.379409
ENSTGUG00000007696	0.0248045522222222	0.34687928
ENSTGUG00000007697	3.94132055555556	4.07279133333333
ENSTGUG00000007698	10.1550552222222	10.68558
ENSTGUG00000007699	8.95404411111111	7.96916966666667
ENSTGUG00000007700	2.23596177777778	0.672947233333333
ENSTGUG00000007701	5.92981244444444	5.95706966666667
ENSTGUG00000007702	3.45542244444444	2.48032366666667
ENSTGUG00000007703	8.23987577777778	7.241016
ENSTGUG00000007704	6.88816533333333	5.53300066666667
ENSTGUG00000007705	6.80273933333333	5.94814033333333
ENSTGUG00000007706	5.15618588888889	4.215659
ENSTGUG00000007707	1.7776823	0.142994066666667
ENSTGUG00000007708	2.90532311111111	3.89929033333333
ENSTGUG00000007709	2.40657211111111	1.5203161
ENSTGUG00000007710	5.06742433333333	5.28503233333333
ENSTGUG00000007711	2.27617533333333	0.7031062
ENSTGUG00000007712	2.66702622222222	2.84848966666667
ENSTGUG00000007713	0.0330696555555556	6.39023466666667
ENSTGUG00000007714	5.96664855555556	5.164481
ENSTGUG00000007715	4.41641555555556	2.56617666666667
ENSTGUG00000007716	0.313259188888889	0.627918333333333
ENSTGUG00000007717	3.89518822222222	6.18703766666667
ENSTGUG00000007718	0.162155266666667	0
ENSTGUG00000007719	0	0
ENSTGUG00000007720	0.161135243333333	2.425592
ENSTGUG00000007721	5.15173077777778	5.000631
ENSTGUG00000007722	0.160706271111111	0.7040503
ENSTGUG00000007723	1.88411353333333	2.88341366666667
ENSTGUG00000007724	6.02374355555556	5.873221
ENSTGUG00000007725	4.88553944444444	3.966782
ENSTGUG00000007726	6.190927	3.72011833333333
ENSTGUG00000007727	5.218802	6.40284166666667
ENSTGUG00000007728	0.765492511111111	2.16022666666667
ENSTGUG00000007729	4.85620288888889	6.91614666666667
ENSTGUG00000007730	0.1630833	0.05731837
ENSTGUG00000007731	4.69097688888889	3.95921066666667
ENSTGUG00000007732	3.221067	2.73215833333333
ENSTGUG00000007733	2.24490455555556	5.685895
ENSTGUG00000007734	5.84721011111111	3.87278433333333
ENSTGUG00000007735	0	0.0732184666666667
ENSTGUG00000007736	2.32361611111111	2.67245866666667
ENSTGUG00000007737	2.01901144444444	8.36167166666667
ENSTGUG00000007738	1.36958501111111	1.74257066666667
ENSTGUG00000007739	3.61441188888889	2.85201066666667
ENSTGUG00000007740	5.13296944444444	0.539278133333333
ENSTGUG00000007741	1.51548844444444	3.43369066666667
ENSTGUG00000007742	3.427803	3.30855166666667
ENSTGUG00000007743	3.523581	3.59048333333333
ENSTGUG00000007744	3.10688288888889	1.69024333333333
ENSTGUG00000007745	3.65095355555556	4.36239733333333
ENSTGUG00000007746	5.15525877777778	5.124524
ENSTGUG00000007747	1.01985092222222	0.2330857
ENSTGUG00000007748	4.12460444444444	4.98033433333333
ENSTGUG00000007749	7.09882977777778	2.447257
ENSTGUG00000007750	0	0
ENSTGUG00000007751	0.382761688888889	0.157245533333333
ENSTGUG00000007752	1.73536544444444	1.20378576666667
ENSTGUG00000007753	0.437590455555556	1.27054383333333
ENSTGUG00000007754	5.68941344444444	6.38385066666667
ENSTGUG00000007755	0.0690755	0.317524433333333
ENSTGUG00000007756	0.393378911111111	0.272615033333333
ENSTGUG00000007757	6.84522966666667	1.46675443333333
ENSTGUG00000007758	4.23499811111111	6.404772
ENSTGUG00000007759	7.97058811111111	6.08236566666667
ENSTGUG00000007760	5.83948622222222	5.219759
ENSTGUG00000007761	1.321262	2.859585
ENSTGUG00000007762	2.169424	3.61380433333333
ENSTGUG00000007763	0.979324655555555	2.53949366666667
ENSTGUG00000007764	6.384952	6.72580733333333
ENSTGUG00000007765	2.0921692	1.52200833333333
ENSTGUG00000007766	6.86900622222222	7.72929166666667
ENSTGUG00000007767	1.02200962222222	2.94167066666667
ENSTGUG00000007768	6.95221033333333	7.142238
ENSTGUG00000007769	3.59851555555556	1.57695346666667
ENSTGUG00000007770	0.166379041111111	7.004467
ENSTGUG00000007771	1.72536733333333	2.727145
ENSTGUG00000007772	3.58603033333333	2.50046433333333
ENSTGUG00000007773	6.221336	1.964156
ENSTGUG00000007774	6.16600066666667	5.67834966666667
ENSTGUG00000007775	0.199870811111111	0.325992066666667
ENSTGUG00000007776	2.89269166666667	4.29051833333333
ENSTGUG00000007777	2.39805	3.46909066666667
ENSTGUG00000007778	4.77609055555556	0.7956897
ENSTGUG00000007779	2.28105033333333	0.5940286
ENSTGUG00000007780	0.779993666666667	8.473816
ENSTGUG00000007781	1.19658823333333	4.24563966666667
ENSTGUG00000007782	3.73855122222222	1.75572833333333
ENSTGUG00000007783	0.855688477777778	5.64854766666667
ENSTGUG00000007784	2.52434566666667	0.787474133333333
ENSTGUG00000007785	1.37856767777778	1.72338196666667
ENSTGUG00000007786	3.26196244444444	5.061675
ENSTGUG00000007787	0.00829697888888889	2.88240066666667
ENSTGUG00000007788	6.38062411111111	6.729461
ENSTGUG00000007789	4.41413022222222	3.759072
ENSTGUG00000007790	0.107118265555556	5.37095066666667
ENSTGUG00000007791	6.97090544444444	0.881337166666667
ENSTGUG00000007792	4.08466033333333	5.62838833333333
ENSTGUG00000007793	1.57947866666667	1.26401933333333
ENSTGUG00000007794	5.516059	3.40050533333333
ENSTGUG00000007795	0.7477172	7.531179
ENSTGUG00000007796	7.10049455555556	8.57582133333333
ENSTGUG00000007797	3.24669955555556	3.98425433333333
ENSTGUG00000007798	1.22889218888889	0.590763633333333
ENSTGUG00000007799	7.27369322222222	6.785555
ENSTGUG00000007800	0.258726544444444	0.971492166666667
ENSTGUG00000007801	5.59551288888889	5.121883
ENSTGUG00000007802	0.439894855555556	5.14061866666667
ENSTGUG00000007803	0.105389655555556	0.0490848666666667
ENSTGUG00000007804	3.92479966666667	5.36268566666667
ENSTGUG00000007805	4.17699944444444	4.542488
ENSTGUG00000007806	2.44715088888889	2.08204566666667
ENSTGUG00000007807	4.25273488888889	1.84866466666667
ENSTGUG00000007808	8.05485511111111	7.151145
ENSTGUG00000007809	4.497166	4.94153633333333
ENSTGUG00000007810	2.55543077777778	3.00664766666667
ENSTGUG00000007811	4.82645766666667	3.72847133333333
ENSTGUG00000007812	0.0221379177777778	0.643598066666667
ENSTGUG00000007813	1.41045777777778	1.686704
ENSTGUG00000007814	7.85906922222222	1.82637
ENSTGUG00000007815	6.42214655555556	5.39163
ENSTGUG00000007816	2.47371111111111	0.286455166666667
ENSTGUG00000007817	1.39973217777778	3.83860766666667
ENSTGUG00000007818	1.10264617777778	2.032287
ENSTGUG00000007819	3.60840344444444	0.914564466666667
ENSTGUG00000007820	9.17562222222222	2.92049866666667
ENSTGUG00000007821	6.82371588888889	5.69837466666667
ENSTGUG00000007822	6.67398788888889	6.44886733333333
ENSTGUG00000007823	3.93937877777778	3.71831066666667
ENSTGUG00000007824	2.05392547777778	3.21707933333333
ENSTGUG00000007825	5.04542244444444	5.65256266666667
ENSTGUG00000007826	2.78161333333333	2.900244
ENSTGUG00000007827	6.48585455555556	4.28451333333333
ENSTGUG00000007828	4.69095144444444	5.06991033333333
ENSTGUG00000007829	5.21319255555556	4.17647033333333
ENSTGUG00000007830	3.58693322222222	3.99639133333333
ENSTGUG00000007831	7.62298766666667	7.02174866666667
ENSTGUG00000007832	8.539135	6.51862933333333
ENSTGUG00000007833	0.232090916666667	2.20774866666667
ENSTGUG00000007834	5.07378677777778	6.07928066666667
ENSTGUG00000007835	6.342274	8.535515
ENSTGUG00000007836	3.43344366666667	1.194255
ENSTGUG00000007837	0.833248233333333	0.402225366666667
ENSTGUG00000007838	2.59275566666667	1.52246396666667
ENSTGUG00000007839	4.540306	9.03605
ENSTGUG00000007840	7.89574933333333	8.056534
ENSTGUG00000007841	4.49079522222222	6.55112266666667
ENSTGUG00000007842	3.37286433333333	5.21638133333333
ENSTGUG00000007843	6.50822466666667	7.56502133333333
ENSTGUG00000007844	1.28082055555556	7.45317166666667
ENSTGUG00000007845	1.56235632222222	2.055486
ENSTGUG00000007846	1.73439766666667	4.15137766666667
ENSTGUG00000007847	3.71293866666667	2.31471966666667
ENSTGUG00000007848	0.990238577777778	1.1073045
ENSTGUG00000007849	2.80540766666667	4.00646666666667
ENSTGUG00000007850	4.110154	4.06282766666667
ENSTGUG00000007851	0.762519088888889	0.2544935
ENSTGUG00000007852	6.699095	3.213094
ENSTGUG00000007853	5.14983477777778	3.716488
ENSTGUG00000007854	3.62538955555556	3.422785
ENSTGUG00000007855	0.864066411111111	0.950122533333333
ENSTGUG00000007856	1.53040888888889	2.229335
ENSTGUG00000007857	7.958515	8.66476933333333
ENSTGUG00000007858	0.491474666666667	0.697493466666667
ENSTGUG00000007859	1.18662355555556	1.26002196666667
ENSTGUG00000007860	1.470068	2.35183733333333
ENSTGUG00000007861	4.66603388888889	3.36057766666667
ENSTGUG00000007862	4.90134255555556	2.81461033333333
ENSTGUG00000007863	7.66329466666667	4.55186066666667
ENSTGUG00000007864	7.75494044444444	7.82389933333333
ENSTGUG00000007865	4.25718111111111	1.4592165
ENSTGUG00000007866	0	0.0865282
ENSTGUG00000007867	1.49170233333333	4.35392533333333
ENSTGUG00000007868	0	0
ENSTGUG00000007869	0.0555834355555556	0.203803966666667
ENSTGUG00000007870	0.0828496911111111	0.261971733333333
ENSTGUG00000007871	2.44830377777778	0.9709486
ENSTGUG00000007872	4.04436722222222	6.080799
ENSTGUG00000007873	5.990695	5.86924133333333
ENSTGUG00000007874	8.87527411111111	9.76474733333333
ENSTGUG00000007875	5.045103	4.51305566666667
ENSTGUG00000007876	4.52983744444444	5.55573566666667
ENSTGUG00000007877	1.44112487777778	0.8785288
ENSTGUG00000007878	6.76122333333333	8.095889
ENSTGUG00000007879	2.23368622222222	0.9610257
ENSTGUG00000007880	4.16012322222222	3.44892033333333
ENSTGUG00000007881	2.10884244444444	12.63757
ENSTGUG00000007882	5.15074144444444	3.95264933333333
ENSTGUG00000007883	2.69477011111111	3.268853
ENSTGUG00000007884	6.11823288888889	4.23476166666667
ENSTGUG00000007885	8.94059377777778	2.53831966666667
ENSTGUG00000007886	4.873503	3.996032
ENSTGUG00000007887	2.53604433333333	2.477116
ENSTGUG00000007888	4.46058677777778	4.08131666666667
ENSTGUG00000007889	1.37938656666667	2.673871
ENSTGUG00000007890	3.33680788888889	6.06086633333333
ENSTGUG00000007891	2.38845333333333	2.20533133333333
ENSTGUG00000007892	1.73650844444444	3.56625566666667
ENSTGUG00000007893	0.601203644444444	2.75290066666667
ENSTGUG00000007894	0.678701222222222	12.40483
ENSTGUG00000007895	3.30875211111111	4.65164266666667
ENSTGUG00000007896	5.24336666666667	5.58530033333333
ENSTGUG00000007897	1.823767	4.64208066666667
ENSTGUG00000007898	3.500305	0.7543683
ENSTGUG00000007899	0.259365711111111	0.561562366666667
ENSTGUG00000007900	8.46624288888889	2.75282933333333
ENSTGUG00000007901	6.24481855555556	6.551822
ENSTGUG00000007902	3.60479077777778	3.688037
ENSTGUG00000007903	1.17901876666667	2.792866
ENSTGUG00000007904	1.91143788888889	6.271046
ENSTGUG00000007905	5.65529077777778	3.69476233333333
ENSTGUG00000007906	5.65945	3.18347
ENSTGUG00000007907	4.28053555555556	3.385891
ENSTGUG00000007908	0.545184922222222	0.474934466666667
ENSTGUG00000007909	3.56646388888889	1.1670699
ENSTGUG00000007910	0.145732568888889	2.20982266666667
ENSTGUG00000007911	8.47226377777778	0.257134466666667
ENSTGUG00000007912	3.88720288888889	3.97749666666667
ENSTGUG00000007913	3.10250855555556	3.73294266666667
ENSTGUG00000007914	6.66609222222222	7.930954
ENSTGUG00000007915	5.52843955555556	5.371122
ENSTGUG00000007916	0	2.47997566666667
ENSTGUG00000007917	0	0.481057333333333
ENSTGUG00000007918	5.395862	5.60532133333333
ENSTGUG00000007919	0.975175222222222	0.933830533333333
ENSTGUG00000007920	1.24930366666667	1.03427843333333
ENSTGUG00000007921	6.39767266666667	4.05465966666667
ENSTGUG00000007922	2.86887355555556	6.487528
ENSTGUG00000007923	5.005268	7.791848
ENSTGUG00000007924	2.76208522222222	3.46789066666667
ENSTGUG00000007925	0.349446135555556	0.218950766666667
ENSTGUG00000007926	0.227068755555556	1.13807326666667
ENSTGUG00000007927	4.23494088888889	8.074692
ENSTGUG00000007929	2.02915222222222	4.50210266666667
ENSTGUG00000007930	0.756933233333333	1.0899339
ENSTGUG00000007931	1.68675788888889	0.360452436666667
ENSTGUG00000007932	1.31138214888889	1.4398363
ENSTGUG00000007933	2.90159655555556	0.2207149
ENSTGUG00000007934	0.797393288888889	4.56680366666667
ENSTGUG00000007935	2.18970577777778	4.523097
ENSTGUG00000007936	2.20855555555556	2.83263
ENSTGUG00000007937	0.824027277777778	0.330815756666667
ENSTGUG00000007938	7.84726755555556	5.20170933333333
ENSTGUG00000007939	1.75584558888889	8.46066866666667
ENSTGUG00000007940	0.104814677777778	7.24860333333333
ENSTGUG00000007941	1.06628486666667	1.10267403333333
ENSTGUG00000007942	7.17811277777778	7.072589
ENSTGUG00000007943	6.91364622222222	5.43616633333333
ENSTGUG00000007944	6.87154633333333	6.795679
ENSTGUG00000007945	5.910274	5.344266
ENSTGUG00000007946	0.678499866666667	0.947038533333333
ENSTGUG00000007947	0.695374355555556	8.87953766666667
ENSTGUG00000007948	2.79260355555556	4.94071833333333
ENSTGUG00000007949	3.00675266666667	2.79133333333333
ENSTGUG00000007950	0.920882555555556	1.288216
ENSTGUG00000007951	2.11755033333333	3.95163933333333
ENSTGUG00000007952	5.387053	3.91490566666667
ENSTGUG00000007953	2.85625711111111	2.56056
ENSTGUG00000007954	1.3662809	1.15894136666667
ENSTGUG00000007955	0.210642118888889	1.17830953333333
ENSTGUG00000007956	0.171278523333333	1.02843716666667
ENSTGUG00000007957	4.24912122222222	4.02896733333333
ENSTGUG00000007958	0.571410911111111	1.09323843333333
ENSTGUG00000007959	3.10076633333333	3.733805
ENSTGUG00000007960	3.74996911111111	0.289415066666667
ENSTGUG00000007961	4.27514911111111	4.23671466666667
ENSTGUG00000007962	5.98136533333333	4.334659
ENSTGUG00000007963	3.29782188888889	2.842281
ENSTGUG00000007964	2.75221022222222	4.66523433333333
ENSTGUG00000007965	9.822114	8.07011566666667
ENSTGUG00000007966	0.672922611111111	0.124360233333333
ENSTGUG00000007967	2.944756	4.24013766666667
ENSTGUG00000007968	1.29095671111111	0.9173259
ENSTGUG00000007969	4.594592	4.436628
ENSTGUG00000007970	2.01754622222222	2.86452466666667
ENSTGUG00000007971	5.744627	5.815488
ENSTGUG00000007972	5.32473411111111	2.54314466666667
ENSTGUG00000007973	7.74761777777778	8.39583366666667
ENSTGUG00000007974	0.359162333333333	3.07401766666667
ENSTGUG00000007975	2.19225455555556	3.23839733333333
ENSTGUG00000007976	1.63692711111111	0.3158351
ENSTGUG00000007977	3.236278	0.296801633333333
ENSTGUG00000007979	0.450594422222222	3.08718466666667
ENSTGUG00000007980	6.67295944444444	7.32555366666667
ENSTGUG00000007981	0.270039446666667	0.16703607
ENSTGUG00000007982	1.66087742222222	1.02651056666667
ENSTGUG00000007983	1.29375178888889	1.4219795
ENSTGUG00000007984	7.03989233333333	1.51852166666667
ENSTGUG00000007985	0.0502595111111111	1.75016333333333
ENSTGUG00000007986	2.64376311111111	1.5517382
ENSTGUG00000007987	0.0451644266666667	2.89162066666667
ENSTGUG00000007988	3.55723755555556	5.08763066666667
ENSTGUG00000007989	1.57003711111111	1.70268263333333
ENSTGUG00000007990	0.156458457777778	0.0707657266666667
ENSTGUG00000007991	6.51672277777778	3.895563
ENSTGUG00000007992	6.12747888888889	2.43509966666667
ENSTGUG00000007993	5.02274577777778	5.20715433333333
ENSTGUG00000007994	6.49321922222222	6.509773
ENSTGUG00000007995	0.103496633333333	0.672378
ENSTGUG00000007996	7.14824955555556	5.978579
ENSTGUG00000007997	3.40429677777778	3.115838
ENSTGUG00000007998	5.52850011111111	2.01472466666667
ENSTGUG00000007999	0.822130555555556	2.87538033333333
ENSTGUG00000008000	6.29262311111111	5.036972
ENSTGUG00000008001	2.18181388888889	1.25393076666667
ENSTGUG00000008002	4.64639655555556	5.009544
ENSTGUG00000008003	2.19471322222222	0.651653066666667
ENSTGUG00000008004	3.23365377777778	1.862824
ENSTGUG00000008005	0.853024888888889	4.66539533333333
ENSTGUG00000008006	4.46210666666667	2.632083
ENSTGUG00000008007	3.12286744444444	2.25811433333333
ENSTGUG00000008008	4.059273	0.583809566666667
ENSTGUG00000008009	5.72919211111111	3.578305
ENSTGUG00000008010	4.77258244444444	4.59471733333333
ENSTGUG00000008011	0.65148127	0.18022079
ENSTGUG00000008012	4.08385633333333	4.47933466666667
ENSTGUG00000008013	0.624572866666667	1.81580366666667
ENSTGUG00000008014	5.40951233333333	7.890862
ENSTGUG00000008015	1.88995481111111	2.45259833333333
ENSTGUG00000008016	3.36721711111111	4.033046
ENSTGUG00000008017	2.60141922222222	6.16552633333333
ENSTGUG00000008018	5.40782088888889	8.24179333333333
ENSTGUG00000008019	2.11838466666667	5.75161866666667
ENSTGUG00000008020	2.01915044444444	3.29848566666667
ENSTGUG00000008021	6.079664	7.230638
ENSTGUG00000008022	3.66889011111111	1.58643666666667
ENSTGUG00000008023	0.412696492222222	1.5607589
ENSTGUG00000008024	0.0731353555555556	0.243350866666667
ENSTGUG00000008025	1.2071714	3.707529
ENSTGUG00000008026	0.926657366666667	1.82862
ENSTGUG00000008027	0	0.0866748333333333
ENSTGUG00000008028	7.19025422222222	7.18145866666667
ENSTGUG00000008029	3.49278444444444	3.77592766666667
ENSTGUG00000008030	4.911938	8.71044033333333
ENSTGUG00000008031	2.72127855555556	4.72361166666667
ENSTGUG00000008032	4.49472755555556	6.08861366666667
ENSTGUG00000008033	0	0
ENSTGUG00000008034	0.728376344444444	1.45738233333333
ENSTGUG00000008035	4.71529722222222	3.38191733333333
ENSTGUG00000008036	6.01497066666667	5.48245166666667
ENSTGUG00000008037	2.05287866666667	1.719797
ENSTGUG00000008038	0.786647355555556	2.478926
ENSTGUG00000008039	3.21529433333333	1.050173
ENSTGUG00000008040	4.288349	4.452853
ENSTGUG00000008041	2.72358066666667	2.07280866666667
ENSTGUG00000008042	5.84228311111111	2.36584066666667
ENSTGUG00000008043	1.06751631111111	2.93986733333333
ENSTGUG00000008044	5.06309011111111	6.329307
ENSTGUG00000008045	4.03494655555556	3.632623
ENSTGUG00000008046	1.59817344444444	2.01784
ENSTGUG00000008047	4.67396555555556	3.28237566666667
ENSTGUG00000008048	6.06819977777778	5.87016266666667
ENSTGUG00000008049	1.33948857777778	2.66820733333333
ENSTGUG00000008050	2.12777766666667	2.43338466666667
ENSTGUG00000008051	4.75213955555556	4.23929433333333
ENSTGUG00000008052	2.724449	2.718302
ENSTGUG00000008053	3.97712833333333	2.348096
ENSTGUG00000008054	0.0645326655555555	0.811674966666667
ENSTGUG00000008055	3.87874366666667	4.76103733333333
ENSTGUG00000008056	4.580008	5.60216133333333
ENSTGUG00000008057	1.83221022222222	1.504987
ENSTGUG00000008058	6.07953888888889	6.83061166666667
ENSTGUG00000008059	2.84937522222222	3.064395
ENSTGUG00000008060	3.00531111111111	1.4379577
ENSTGUG00000008061	2.85534633333333	2.557361
ENSTGUG00000008062	0.445372822222222	0.0570004166666667
ENSTGUG00000008063	1.17929467777778	8.19008066666667
ENSTGUG00000008064	1.28211855555556	7.96005933333333
ENSTGUG00000008065	4.70444877777778	4.380769
ENSTGUG00000008066	4.01252155555556	1.14963673333333
ENSTGUG00000008067	4.29810211111111	2.16996233333333
ENSTGUG00000008068	3.95816122222222	3.97024733333333
ENSTGUG00000008069	3.95007644444444	1.0955174
ENSTGUG00000008070	0.148935422222222	0.663085066666667
ENSTGUG00000008071	5.97468488888889	5.02288433333333
ENSTGUG00000008072	6.47235088888889	7.69193033333333
ENSTGUG00000008073	6.33951722222222	5.56448666666667
ENSTGUG00000008074	4.04742	2.55972666666667
ENSTGUG00000008075	4.27713766666667	3.956388
ENSTGUG00000008076	0.257155577777778	3.94516933333333
ENSTGUG00000008077	3.71882466666667	6.68903066666667
ENSTGUG00000008078	1.86579577777778	1.6697194
ENSTGUG00000008079	1.51557852222222	4.75191433333333
ENSTGUG00000008080	0.722960455555556	2.78515266666667
ENSTGUG00000008081	1.36095031111111	3.86056733333333
ENSTGUG00000008082	3.76614766666667	6.33724466666667
ENSTGUG00000008083	4.985147	6.038578
ENSTGUG00000008084	0.2967946	1.0058511
ENSTGUG00000008085	0.133592111111111	0.294821566666667
ENSTGUG00000008086	0.801396011111111	1.321414
ENSTGUG00000008087	7.02420711111111	2.081394
ENSTGUG00000008088	1.09391422222222	1.1939279
