brain	heart	liver
ENSMGAG00000009120	4.4586549159	3.8218516839	3.03476177235714
ENSMGAG00000009121	0.0360426796	0.018879267	0.0440692856428571
ENSMGAG00000009122	5.2426936972	3.6928196538	3.29844010657143
ENSMGAG00000009123	2.7047471233	2.6018967704	2.68724957407143
ENSMGAG00000009124	1.608488033	0.6367903978	0.587966978642857
ENSMGAG00000009125	6.3342131995	5.3391694937	5.5760959565
ENSMGAG00000009126	0.8117725367	2.1317479302	0.402725672928571
ENSMGAG00000009127	3.6239036279	2.726291738	2.65124796457143
ENSMGAG00000009128	5.439762646	3.2247104716	1.98791380514286
ENSMGAG00000009129	0.095904529	0	0.129172249928571
ENSMGAG00000009130	2.4073877737	0.0634010166	0.0373883656428571
ENSMGAG00000009131	6.6930270383	5.2602053114	5.02338879907143
ENSMGAG00000009133	2.9905988722	1.0116781128	1.20767295164286
ENSMGAG00000009134	2.2864717532	3.2325278321	2.267694041
ENSMGAG00000009135	8.5844336316	9.8269686289	7.93141246014286
ENSMGAG00000009136	1.7863356312	4.6935837497	1.3442336695
ENSMGAG00000009137	1.0536913564	1.209665307	1.47753878928571
ENSMGAG00000009138	0	0	9.51271317
ENSMGAG00000009139	2.9984734034	3.8380185254	2.94061087857143
ENSMGAG00000009140	6.0519868835	5.6609934564	5.00754153835714
ENSMGAG00000009141	5.4299900764	3.9448535417	4.55486331928571
ENSMGAG00000009142	5.6331362748	6.5930220509	4.28499572328571
ENSMGAG00000009143	3.6044649216	2.3738281019	2.15023907514286
ENSMGAG00000009144	2.8462454815	2.9659177855	2.34036059907143
ENSMGAG00000009145	3.0430409801	2.3034016829	1.49145810214286
ENSMGAG00000009146	0.7966929266	2.8862124578	0.747766805642857
ENSMGAG00000009147	1.8241285884	1.8753271804	2.02190638285714
ENSMGAG00000009148	2.3820164641	1.6195778765	1.88263013485714
ENSMGAG00000009149	6.7495540065	6.811533124	5.41258427278571
ENSMGAG00000009150	2.0574030867	2.5444330216	1.39266585557143
ENSMGAG00000009151	3.895328968	2.7644129621	2.60733363471429
ENSMGAG00000009152	8.3303594172	6.5948219583	7.18061238964286
ENSMGAG00000009153	3.4648224658	2.3824691161	1.93934765914286
ENSMGAG00000009154	3.6004584855	2.8026314319	2.28269521692857
ENSMGAG00000009155	7.5258114586	8.5576417163	7.05182246314286
ENSMGAG00000009156	1.5797380561	3.1615354001	3.61071987042857
ENSMGAG00000009157	3.2179359666	2.2849233541	1.21273513435714
ENSMGAG00000009158	4.7048752585	4.1987791981	3.9640948345
ENSMGAG00000009159	4.1333509974	3.233100755	2.33405564478571
ENSMGAG00000009160	0.2418397566	1.0858361067	2.13324006635714
ENSMGAG00000009162	2.2173810961	0.6146084257	1.53313975121429
ENSMGAG00000009163	6.7590003948	4.1377266306	4.41538496214286
ENSMGAG00000009164	2.1329203021	2.071763343	1.22590676228571
ENSMGAG00000009165	3.0246972093	1.960896794	2.33865089935714
ENSMGAG00000009166	4.9524347302	3.4435376886	3.99925623142857
ENSMGAG00000009167	5.6986534243	5.0554165796	5.312045878
ENSMGAG00000009168	0.2885253892	1.7483763713	2.19265176021429
ENSMGAG00000009171	3.9939345639	2.0050155921	0.450196825285714
ENSMGAG00000009172	0.2301944094	1.1804872403	1.36105162285714
ENSMGAG00000009173	0	0	0.175862362642857
ENSMGAG00000009174	0.3549758298	0.6309634147	0.456459718642857
ENSMGAG00000009176	10.6488163309	8.1634583952	8.04530374142857
ENSMGAG00000009177	1.9579009816	1.8459779059	0.499785183857143
ENSMGAG00000009178	0.7056309899	0.9268081298	2.27869318378571
ENSMGAG00000009179	1.4304009879	1.1149269821	1.02183822814286
ENSMGAG00000009180	4.0495360801	2.761004397	2.93790445485714
ENSMGAG00000009183	4.0689591846	3.4654452994	3.49597031142857
ENSMGAG00000009184	6.1380657748	5.7701096848	4.95654119421429
ENSMGAG00000009186	4.2797482087	3.3237752432	3.68190980642857
ENSMGAG00000009187	4.9288460631	2.7961788282	5.32690387971429
ENSMGAG00000009188	0.6809282979	0.5836940988	0.872533146
ENSMGAG00000009189	5.3456236884	0.0032573151	0.0808853872857143
ENSMGAG00000009191	4.1715756161	3.0746663199	5.91546737185714
ENSMGAG00000009192	5.9451406728	3.3978524615	3.047047951
ENSMGAG00000009193	4.9436903264	4.6907486234	2.54124178864286
ENSMGAG00000009194	3.8335339591	2.1675648458	5.90113125585714
ENSMGAG00000009195	0.398591943	0.0382932294	0.0309388346428571
ENSMGAG00000009196	1.2932453694	0.3019504466	1.26342239178571
ENSMGAG00000009197	6.5023173685	6.5094214224	4.25244668207143
ENSMGAG00000009198	3.8474738776	2.281209842	0.714863458428571
ENSMGAG00000009200	2.2643794858	1.7696379248	2.08417483721429
ENSMGAG00000009201	3.2052193597	1.6672283593	2.52343517421429
ENSMGAG00000009202	3.9393267729	2.4527380709	2.40423500057143
ENSMGAG00000009203	6.4570934275	4.4690349804	6.87833311078571
ENSMGAG00000009204	3.9888645174	3.3018246357	1.65236953064286
ENSMGAG00000009205	1.8625756462	3.0602475492	2.26609038571429
ENSMGAG00000009206	0.5435241143	3.0463277812	5.0321148
ENSMGAG00000009207	5.0472915426	4.6970805338	5.07861956178571
ENSMGAG00000009210	5.4915123758	5.2758420275	4.838901421
ENSMGAG00000009211	1.5807200852	1.2066791743	1.71612667214286
ENSMGAG00000009212	2.4467859894	1.8738928266	2.00559310242857
ENSMGAG00000009213	1.6984359945	1.7938641188	2.26587398235714
ENSMGAG00000009214	6.3852135225	4.0333566521	2.73558717307143
ENSMGAG00000009215	5.5813751842	4.2288966878	4.796360201
ENSMGAG00000009216	2.1241989202	9.9439125139	0.0188894852142857
ENSMGAG00000009217	0.8783746834	0.5296362568	3.34454395464286
ENSMGAG00000009219	1.7881358115	2.2930526062	4.3027705925
ENSMGAG00000009220	4.0243660782	2.7398755463	3.11254124435714
ENSMGAG00000009221	3.9278085854	2.0366925436	4.52233639264286
ENSMGAG00000009222	4.5073793826	5.1669776983	4.79189016857143
ENSMGAG00000009223	5.6237503742	0.2758344138	0.152899549928571
ENSMGAG00000009224	3.0037396697	0.3990248205	0.0885948258571429
ENSMGAG00000009225	5.9424840451	4.7416742848	4.293733932
ENSMGAG00000009227	0.8207929471	0.4039236656	0.00613853585714286
ENSMGAG00000009228	4.1725484167	2.8153777756	2.28705283914286
ENSMGAG00000009229	3.0898871904	0.1437072114	5.76203771628571
ENSMGAG00000009231	2.9012899726	0.3511262893	2.07707931114286
ENSMGAG00000009232	4.9342754839	4.7500960225	4.92150832271429
ENSMGAG00000009233	0.118206297	0	0
ENSMGAG00000009234	4.2509672862	4.5443192184	4.42076391085714
ENSMGAG00000009237	4.3738487043	3.7996413589	3.14156696971429
ENSMGAG00000009238	4.5907445402	4.3070597224	5.05355731528571
ENSMGAG00000009239	5.7296312633	5.6565989077	5.32705073942857
ENSMGAG00000009240	0.398484393	0.0276136728	0.116684540714286
ENSMGAG00000009241	0.2823437021	0.0544451306	0.856913291571429
ENSMGAG00000009243	3.6005103937	1.8639309832	1.4066928625
ENSMGAG00000009245	6.240831845	3.3881929882	0.741900867142857
ENSMGAG00000009246	1.0690810509	1.1228934603	8.7894929975
ENSMGAG00000009247	0	0	0.300512010571429
ENSMGAG00000009249	4.0001453197	4.4062594894	3.18630026957143
ENSMGAG00000009252	0.2195524717	0.02383029	1.88354804914286
ENSMGAG00000009253	3.583315181	2.8235286642	3.30264594042857
ENSMGAG00000009254	0.8808641549	0.067041597	0.382233748428571
ENSMGAG00000009255	4.0179997796	2.6552766948	2.08711278271429
ENSMGAG00000009256	3.9642299525	2.4359195928	10.2541067586429
ENSMGAG00000009257	2.1997439115	0.2110883981	0
ENSMGAG00000009259	4.3564876127	2.5398230637	0.937016168857143
ENSMGAG00000009260	5.3205385474	3.9291710264	3.37015267135714
ENSMGAG00000009261	2.2050220336	2.200619702	0.775414322928571
ENSMGAG00000009263	7.1035066137	5.7220061698	4.712638521
ENSMGAG00000009264	0	0.01738642	1.32603962535714
ENSMGAG00000009265	5.8501245853	0.0828379531	0.0971817807857143
ENSMGAG00000009266	5.1810222264	5.3467475658	5.10420852135714
ENSMGAG00000009267	2.8518754379	0.1351768088	3.66136136542857
ENSMGAG00000009268	1.5694817046	1.8309463837	3.44306024021429
ENSMGAG00000009269	4.130123661	1.0596262834	1.96860000271429
ENSMGAG00000009270	2.4974966736	0.2626155063	3.39064614814286
ENSMGAG00000009271	1.7979975649	0.2470354738	0.134017192428571
ENSMGAG00000009272	3.3383187728	2.1639954334	2.61089560435714
ENSMGAG00000009273	0.8574217321	0.0442721022	0.0939686460714286
ENSMGAG00000009274	0.4454940149	0.1545485656	0.1213442355
ENSMGAG00000009275	9.2013234003	8.4553861801	7.82024184335714
ENSMGAG00000009276	0.482101981	0.0704053391	0.232070803642857
ENSMGAG00000009277	2.9243064536	4.3696150146	3.17911919835714
ENSMGAG00000009278	4.5802441576	3.0050047275	3.29291145814286
ENSMGAG00000009279	5.4243457107	2.4062583308	2.07087907335714
ENSMGAG00000009281	5.7957247823	0.0192061969	0.0247606088571429
ENSMGAG00000009282	6.2401439663	5.5228061481	1.33239963135714
ENSMGAG00000009283	4.9444961719	4.6270884203	1.80441849714286
ENSMGAG00000009284	4.7103274916	4.1417148291	3.58468394214286
ENSMGAG00000009285	0.058876073	0	0.129134824428571
ENSMGAG00000009286	4.0201089493	4.1302545195	2.49409465207143
ENSMGAG00000009287	3.3150547805	2.588900239	2.55469043478571
ENSMGAG00000009289	4.9691287166	3.4990558454	0.819183123642857
ENSMGAG00000009290	2.5879129984	0.6252837951	6.775824293
ENSMGAG00000009291	7.5862791092	1.375153961	1.15122707428571
ENSMGAG00000009292	1.8883346458	2.4370118197	2.72072533157143
ENSMGAG00000009293	3.470503766	6.4154603942	1.81023085921429
ENSMGAG00000009294	1.1027420746	1.8453037114	0.920961682214286
ENSMGAG00000009295	2.6383539408	0.8053986986	0.672885467785714
ENSMGAG00000009296	2.7280099198	2.103026743	3.23035025371429
ENSMGAG00000009298	0	0	0
ENSMGAG00000009299	4.7766991974	3.1721362371	2.08492864264286
ENSMGAG00000009301	4.8854386373	3.7954326704	3.69659697535714
ENSMGAG00000009302	0.056348728	0.0677140577	5.533188964
ENSMGAG00000009303	2.6985594393	0.114330707	0.00962440128571429
ENSMGAG00000009304	0.8222437706	7.4468104146	0.0106207225
ENSMGAG00000009305	2.7867089527	0.79561301	0.499556197285714
ENSMGAG00000009307	0.012383908	4.3853329762	0
ENSMGAG00000009308	4.463905229	1.3506891321	1.21767490264286
ENSMGAG00000009309	5.3224116574	3.5553648576	2.60315469071429
ENSMGAG00000009310	4.6756750769	5.2060955599	6.54789397492857
ENSMGAG00000009311	0	0	0
ENSMGAG00000009312	5.9727676907	6.3371622318	5.81281874171429
ENSMGAG00000009313	4.3207687224	3.5152084547	4.74998960857143
ENSMGAG00000009314	1.7740651794	2.7696410493	1.98081109228571
ENSMGAG00000009315	2.6586727686	2.3660798912	1.1665352925
ENSMGAG00000009316	0.1934597515	0	0.0501309835714286
ENSMGAG00000009318	3.1480888255	1.0775200921	0.3888263015
ENSMGAG00000009319	2.6777128596	2.3793931231	2.51220314985714
ENSMGAG00000009320	0.8007677813	1.179371761	0.968950206428571
ENSMGAG00000009321	1.2660289435	4.1611409102	0.669486722714286
ENSMGAG00000009322	1.7780385812	1.8942029278	1.79825232314286
ENSMGAG00000009323	0.5289279801	0.0450730302	4.320783253
ENSMGAG00000009324	4.2321166271	3.4468337201	3.93789946442857
ENSMGAG00000009325	4.0751698928	1.2236324082	0.275101586071429
ENSMGAG00000009326	0.150325349	1.1332856887	13.933676014
ENSMGAG00000009327	9.465780663	10.2096918255	9.42528668542857
ENSMGAG00000009328	2.7735932636	0.0089126853	0.0407219439285714
ENSMGAG00000009329	5.5189770768	0.0562706063	0.203244033428571
ENSMGAG00000009330	8.424541451	8.3997038207	6.77799152392857
ENSMGAG00000009332	0.6126760226	0	0
ENSMGAG00000009334	2.996317207	3.6334075475	2.03627468371429
ENSMGAG00000009335	2.3360136983	2.7716640965	1.47024438992857
ENSMGAG00000009336	0.8327411725	0.0782054457	8.529153856
ENSMGAG00000009339	5.6905067631	4.2032918169	4.86355736692857
ENSMGAG00000009340	0.8774984003	0.7947343535	0.833093690571429
ENSMGAG00000009341	7.6488265269	3.6162507588	0.48033454
ENSMGAG00000009342	0.413328437	6.8099298143	2.69866349057143
ENSMGAG00000009343	2.2234613602	1.1086150069	1.15075085428571
ENSMGAG00000009344	0.2271836198	0.4715483187	0.5365846495
ENSMGAG00000009346	0.3283559951	0.412390975	0.373252831
ENSMGAG00000009347	1.6610056365	0.2284707387	5.49189707314286
ENSMGAG00000009349	5.2513496245	0.0711863076	0.0826491007142857
ENSMGAG00000009350	1.9406497241	0.7932500938	0.994849322357143
ENSMGAG00000009351	3.4174479358	0.0975956219	0.0405754603571429
ENSMGAG00000009354	4.1020087666	0.0548197339	0.0106077792142857
ENSMGAG00000009355	4.8213288072	1.9247974053	2.24408546314286
ENSMGAG00000009356	2.1340342245	1.3221192702	1.61885619892857
ENSMGAG00000009357	0.5369512066	0.2890486368	0.159374430642857
ENSMGAG00000009358	4.6798358875	3.7457382183	4.74804329721429
ENSMGAG00000009359	6.2481973113	4.3255011379	5.86417602907143
ENSMGAG00000009360	5.7560389768	4.5644488932	6.22353430135714
ENSMGAG00000009361	8.4732779949	7.6114444501	6.38949881271429
ENSMGAG00000009364	0	0	3.79052932714286
ENSMGAG00000009365	0.2988222964	3.3385612123	0.778172818285714
ENSMGAG00000009366	3.0031404743	0.5847978433	6.53331503278571
ENSMGAG00000009367	3.1845601529	0.9066613189	0.562931945357143
ENSMGAG00000009368	3.4596421651	5.6844382592	2.81136724707143
ENSMGAG00000009369	0.2532730139	1.3758235526	0.981432650142857
ENSMGAG00000009370	8.1899837618	7.0824240912	6.48873748292857
ENSMGAG00000009371	3.9067555985	0	0.0113398885714286
ENSMGAG00000009372	4.3859928025	3.4882525434	3.13155729907143
ENSMGAG00000009373	0.115785293	0.6044275373	11.6623190119286
ENSMGAG00000009374	0.5235950818	0.0337807088	0.0289824061428571
ENSMGAG00000009375	2.7675149995	1.1971741098	0.057988969
ENSMGAG00000009376	1.9322826617	0.029555147	0.00762629285714286
ENSMGAG00000009377	3.4579623346	3.4306523182	4.64984295485714
ENSMGAG00000009378	4.9198661634	1.9615921677	0.884349902357143
ENSMGAG00000009380	4.9638712084	4.3775517572	4.39797818635714
ENSMGAG00000009381	0.104544385	0	0.0152374613571429
ENSMGAG00000009383	10.5383684273	8.6040053395	9.00678877978571
ENSMGAG00000009385	6.1089673056	4.2019280352	3.96503180435714
ENSMGAG00000009386	2.4541555153	1.0006827808	0.436776614428571
ENSMGAG00000009387	4.8475652643	3.6276073884	3.46311613557143
ENSMGAG00000009388	5.1910117381	3.8168575593	3.61098431878571
ENSMGAG00000009389	2.3475528324	1.3343802879	2.05800816642857
ENSMGAG00000009390	2.9800340729	2.4205392225	3.06044904821429
ENSMGAG00000009391	2.3582150174	2.2835478214	2.25568574007143
ENSMGAG00000009392	7.0001585564	5.3681046221	5.79809598771429
ENSMGAG00000009393	6.3323191581	4.7557103711	4.20235353585714
ENSMGAG00000009394	7.2321197926	5.0612634434	4.30586518407143
ENSMGAG00000009396	2.0316362908	3.1026016381	1.16743518221429
ENSMGAG00000009398	8.0013544112	7.4051966551	6.24359504435714
ENSMGAG00000009399	4.9496319882	3.8397928963	4.00297565671429
ENSMGAG00000009400	3.5263703654	1.2983299427	0.709482523
ENSMGAG00000009401	1.7917103207	1.8318077111	0.146637190785714
ENSMGAG00000009402	5.0462076237	0.0238384561	0.040954366
ENSMGAG00000009404	6.065219828	4.2345403363	0.412837360071429
ENSMGAG00000009405	1.4993260173	0.2982793832	5.38270943507143
ENSMGAG00000009406	2.4208932574	0.6671170701	0.221587599928571
ENSMGAG00000009407	2.9398338056	1.4861169509	4.23480332978571
ENSMGAG00000009408	1.4268059386	1.4259419432	2.76683891442857
ENSMGAG00000009409	4.4225771978	2.262392727	2.29999083785714
ENSMGAG00000009410	2.5722151854	0.9850335198	0.205406564857143
ENSMGAG00000009411	2.8423060671	1.6602771245	1.93171673442857
ENSMGAG00000009412	4.9970660855	4.94964079	4.04925294664286
ENSMGAG00000009413	2.9222204369	2.7262478239	2.47570597742857
ENSMGAG00000009414	4.1257872684	1.3877679713	0.137266265214286
ENSMGAG00000009415	3.6649318219	2.2630606702	1.180108793
ENSMGAG00000009416	1.4697790239	1.9211241599	2.79210085285714
ENSMGAG00000009417	4.0145423913	3.8596287532	2.62209777721429
ENSMGAG00000009418	3.6911010132	2.2365072248	2.2934089555
ENSMGAG00000009419	6.8089140195	4.7725751348	6.0965990235
ENSMGAG00000009420	5.7664654013	5.5219656722	5.45079877557143
ENSMGAG00000009421	3.180965684	2.1667925249	2.66064737871429
ENSMGAG00000009422	4.2268159306	2.7732125611	2.42562032307143
ENSMGAG00000009424	6.2843293365	5.1874786827	4.10207644942857
ENSMGAG00000009425	3.3479545286	1.3188076603	1.59886169614286
ENSMGAG00000009426	0.007705236	2.4413581999	0
ENSMGAG00000009427	5.815468189	5.1294146881	4.58849062435714
ENSMGAG00000009428	3.2256997323	2.0901287751	1.75317974135714
ENSMGAG00000009429	1.6442207095	1.3575335095	2.70442438621429
ENSMGAG00000009430	0.6827686544	0.1515296793	0.1302018585
ENSMGAG00000009431	4.4226623391	3.3134449756	2.83560271228571
ENSMGAG00000009432	0.5075690597	0.4121961658	0.958921740857143
ENSMGAG00000009433	2.1817140087	0.0423044531	0
ENSMGAG00000009434	4.2751912154	0.177850889	0.522956010428571
ENSMGAG00000009435	4.2193358211	3.37545748	1.60343377107143
ENSMGAG00000009436	3.4329728172	4.2661481234	2.93010935928571
ENSMGAG00000009437	0.092895992	0.0208561	0.0161814121428571
ENSMGAG00000009438	1.0457689809	1.235292485	2.25188527814286
ENSMGAG00000009439	5.3760222575	0.0658092179	0
ENSMGAG00000009440	2.1758548746	0.4079226683	0.229770812714286
ENSMGAG00000009441	6.0170246397	5.9565877635	5.31471378285714
ENSMGAG00000009443	0.2212625327	0.0341705767	0.0205001108571429
ENSMGAG00000009444	4.5673485656	3.463104437	3.42627432414286
ENSMGAG00000009445	2.0896965014	1.7598766764	1.65040994857143
ENSMGAG00000009446	3.419648578	3.908661704	3.54171995764286
ENSMGAG00000009447	0.8486217761	2.4876166813	1.20196904307143
ENSMGAG00000009448	3.5912713072	3.2981441398	5.16663780621429
ENSMGAG00000009449	6.9123369282	2.6883381857	6.90029553114286
ENSMGAG00000009450	6.9316830774	5.0323449358	4.23615388421429
ENSMGAG00000009451	0.018445698	0.1615592652	0.473239034428571
ENSMGAG00000009452	0	0	0
ENSMGAG00000009453	8.1941669109	5.8137459216	3.99120956592857
ENSMGAG00000009454	2.8422070562	0.6632875928	0.325734669857143
ENSMGAG00000009455	2.7242460707	2.9348015603	1.29476631328571
ENSMGAG00000009456	0	0	0
ENSMGAG00000009457	4.0130802566	2.8117534724	2.75430383835714
ENSMGAG00000009459	0.1306597863	0.0485781298	0.0106530613571429
ENSMGAG00000009461	6.7700591837	5.0499730731	3.61942200171429
ENSMGAG00000009462	5.4315293792	3.6141264303	4.455708007
ENSMGAG00000009463	5.0161119428	2.5479580839	2.37534499685714
ENSMGAG00000009464	0.357749428	0	0.176162102357143
ENSMGAG00000009466	2.1827611452	2.1190237916	3.29949663292857
ENSMGAG00000009467	3.4508611885	2.7658090163	2.92077618171429
ENSMGAG00000009468	5.3426643767	4.4397122035	5.12829922871429
ENSMGAG00000009469	0.2431319668	8.2746050242	0.101940956142857
ENSMGAG00000009470	2.5383446603	3.3358445055	2.05136135364286
ENSMGAG00000009471	4.2210739678	0.0231394818	0.0353914106428571
ENSMGAG00000009472	7.7606600051	7.6356370302	6.56092985178571
ENSMGAG00000009475	0.8826715283	0.0466890516	0.0748340580714286
ENSMGAG00000009476	7.3643933761	5.8400791025	5.44461380757143
ENSMGAG00000009477	3.1897371196	0.921162894	0.477562378571429
ENSMGAG00000009478	0.1201078721	1.0624072903	3.70631813092857
ENSMGAG00000009479	4.7342723351	2.514324911	2.17063763257143
ENSMGAG00000009480	3.0997661387	3.2176500536	2.19132343107143
ENSMGAG00000009481	0.7920119896	0.3073400059	0.0620585467142857
ENSMGAG00000009482	6.0889562327	4.261987435	3.65743730385714
ENSMGAG00000009483	3.9966181868	3.7096583814	4.28060755014286
ENSMGAG00000009484	10.7474429627	10.1660724698	10.0327822795714
ENSMGAG00000009485	5.2133611237	4.3819352882	4.90860431407143
ENSMGAG00000009486	4.3977933107	3.3633952153	3.24854794507143
ENSMGAG00000009487	0.4535026242	0.1170441984	0.6309740545
ENSMGAG00000009488	3.7106905823	2.8875704407	2.06625551242857
ENSMGAG00000009489	3.35334855	8.3461940563	0.715342506142857
ENSMGAG00000009490	4.0735975221	0.1710825186	0
ENSMGAG00000009492	2.1871364813	1.9673308786	2.5767031695
ENSMGAG00000009494	4.4025553393	5.4095522089	3.9995875465
ENSMGAG00000009495	0.0511358397	0.0859981959	0.854207466285714
ENSMGAG00000009496	4.9361126542	3.9525784419	3.95030229221429
ENSMGAG00000009497	0.8402441454	0.0089103118	0.0261814822142857
ENSMGAG00000009498	2.3516695702	1.4733550212	2.053812118
ENSMGAG00000009499	4.7374152481	0.6240739489	0.136630123428571
ENSMGAG00000009501	5.3127723287	4.6464439211	4.63101382921429
ENSMGAG00000009502	11.4252296844	11.6616809666	13.0391915227143
ENSMGAG00000009503	4.0211613729	0.0853188677	0.395059472071429
ENSMGAG00000009504	2.0467822571	1.2627966732	2.0364539405
ENSMGAG00000009505	8.6034636054	8.5995884297	7.66802436164286
ENSMGAG00000009506	4.5224281937	2.2119374948	1.50503452185714
ENSMGAG00000009507	3.6622474914	4.8922563274	2.22723668842857
ENSMGAG00000009508	7.8700635958	6.938646078	6.84522178314286
ENSMGAG00000009509	4.5724033325	2.097592614	2.00811584328571
ENSMGAG00000009510	4.9781325877	3.9576488067	3.69639271035714
ENSMGAG00000009511	2.6966324792	2.1488187993	3.16274421342857
ENSMGAG00000009512	1.3044945993	7.3151115925	1.39227191457143
ENSMGAG00000009513	5.0471891593	5.9236355464	5.19842552971429
ENSMGAG00000009514	6.6113719993	4.0656436217	2.58369578935714
ENSMGAG00000009515	3.5274094153	3.4795342936	1.01161320535714
ENSMGAG00000009518	6.4507991891	3.3034619545	1.44230218535714
ENSMGAG00000009519	7.7711264049	2.9922223438	7.32931832364286
ENSMGAG00000009520	5.7292455344	3.1410626947	4.32484319085714
ENSMGAG00000009521	3.0713598777	0.180416789	0.01593126
ENSMGAG00000009522	1.8646917032	2.3091024817	0.634288300071429
ENSMGAG00000009523	4.3857703971	3.7673692807	2.99334076178571
ENSMGAG00000009524	6.7610344584	5.9983239015	7.45244715507143
ENSMGAG00000009525	5.9748040684	5.5868746534	6.03755163114286
ENSMGAG00000009526	6.4526244609	4.7566841801	2.94594481192857
ENSMGAG00000009527	5.7215411026	3.5460345575	1.30319861957143
ENSMGAG00000009529	2.2872363563	1.410764429	1.54947481428571
ENSMGAG00000009530	0.627784939	1.8092236337	0.705558287428571
ENSMGAG00000009531	7.8468990352	8.321461954	7.130465633
ENSMGAG00000009532	4.7922023978	4.0154395865	3.61954987678571
ENSMGAG00000009534	4.6858234436	4.9495078489	5.01814494957143
ENSMGAG00000009535	4.4529192936	4.3160411761	3.12470904985714
ENSMGAG00000009536	0.760565126	3.4181302623	0.246659108857143
ENSMGAG00000009537	3.4718017059	2.6979661733	2.33599723242857
ENSMGAG00000009538	2.2088041332	0.09656209	0.108209145928571
ENSMGAG00000009539	0.2568947308	0	0.01957495
ENSMGAG00000009540	4.7734169116	4.3733272054	3.96503503807143
ENSMGAG00000009541	3.3800967977	0.2640158662	0.216906744357143
ENSMGAG00000009543	3.4043089941	2.7487281542	2.91372831571429
ENSMGAG00000009545	3.0323354941	0.4161663813	0
ENSMGAG00000009546	0.6344009127	1.5253546877	0.0706999956428571
ENSMGAG00000009547	3.4611636821	1.8493033393	0.625639669928571
ENSMGAG00000009549	2.9235430426	1.8764564457	2.65557411871429
ENSMGAG00000009551	5.0240541382	0.4324946077	1.50127008221429
ENSMGAG00000009552	9.163800058	0.3730626216	1.17734867807143
ENSMGAG00000009553	0	0	0
ENSMGAG00000009555	3.9282498871	1.5437771342	1.16688872678571
ENSMGAG00000009556	4.4587187466	2.1771070479	2.72518259135714
ENSMGAG00000009558	9.6939247821	1.9370455919	0.937855558357143
ENSMGAG00000009560	6.4547619006	4.2526866291	1.34740093485714
ENSMGAG00000009563	4.3989389859	2.8816407996	1.27838333014286
ENSMGAG00000009564	6.5478566783	3.7451662642	7.76540852828571
ENSMGAG00000009565	7.3860865735	6.3614306831	6.84047471042857
ENSMGAG00000009566	4.8763152685	2.6181846557	3.02974124042857
ENSMGAG00000009567	1.0473976454	1.2803121974	0.0694444943571429
ENSMGAG00000009569	1.9719113524	1.2455582193	1.35297731357143
ENSMGAG00000009570	4.327870348	2.1822776588	1.02367987757143
ENSMGAG00000009571	0.7427525184	2.486915391	0.577208184285714
ENSMGAG00000009572	0.0758174631	0.1151422592	0.680556412571429
ENSMGAG00000009574	6.7185352509	5.1754617449	3.51129689292857
ENSMGAG00000009575	4.0218215643	2.8399954665	2.72346898135714
ENSMGAG00000009576	1.3848614214	0.8378691139	1.88143616607143
ENSMGAG00000009577	4.2045564705	3.0990273675	3.01800597907143
ENSMGAG00000009579	3.5883525177	2.9314852879	4.52491378757143
ENSMGAG00000009580	6.2215822158	4.5584717661	4.71207369985714
ENSMGAG00000009581	4.409119822	3.105138212	3.24247292671429
ENSMGAG00000009582	3.687100698	2.3437129911	2.32268608692857
ENSMGAG00000009583	2.6865615335	2.9045915993	4.67023461628571
ENSMGAG00000009584	5.2215525195	3.6128265267	3.63597767592857
ENSMGAG00000009585	0.7386830095	5.0719742485	5.39034192178571
ENSMGAG00000009586	3.3609324843	2.0389702816	1.83270129257143
ENSMGAG00000009587	4.9812542568	0.3558400009	6.10401206185714
ENSMGAG00000009588	1.1105502908	2.324581385	2.54421719678571
ENSMGAG00000009589	0.5454162102	2.7971242955	0.155490918
ENSMGAG00000009590	2.5068457637	0.0318587805	0
ENSMGAG00000009591	5.3925444374	2.5310847498	4.47649820457143
ENSMGAG00000009592	2.736539427	4.2848308022	5.03039486557143
ENSMGAG00000009594	0.097302618	0.5502081096	10.1590048686429
ENSMGAG00000009595	3.6740865984	3.6064809696	4.73211902757143
ENSMGAG00000009597	7.8174255113	0.5461334995	1.16798110671429
ENSMGAG00000009599	0.039153238	1.1144942799	0.0480771571428571
ENSMGAG00000009600	4.0624637434	3.2022589017	3.05391143457143
ENSMGAG00000009601	4.7538651127	2.8716904062	6.83939470628571
ENSMGAG00000009602	5.8782517545	5.9822855152	4.11560851721429
ENSMGAG00000009603	5.038353072	5.7262094979	3.09128881978571
ENSMGAG00000009604	1.1448858757	0.3693668275	0.130962765071429
ENSMGAG00000009605	4.9467509297	2.7884211764	3.70473840071429
ENSMGAG00000009606	6.0322588992	1.7771132879	3.295404389
ENSMGAG00000009607	2.4451640221	2.1525147726	1.0948846535
ENSMGAG00000009608	0.3343946062	0.9205775613	2.69386541371429
ENSMGAG00000009609	3.5786378877	0.1867553287	0.00608460185714286
ENSMGAG00000009610	1.5559409992	5.7376166269	5.01635063521429
ENSMGAG00000009612	0.9618598473	0.1066909428	0.0282075054285714
ENSMGAG00000009613	8.0836924981	8.0653002546	7.44254753264286
ENSMGAG00000009614	5.550540969	1.1210277872	0.100823268357143
ENSMGAG00000009615	1.3284799707	2.7247361675	0.0339521127142857
ENSMGAG00000009617	3.3409808708	0.897513112	1.7375797245
ENSMGAG00000009618	5.7866215533	6.9266614415	7.88561268078571
