brain	kidney	liver
ENSEEUG00000007159	4.3287275	0.58837805	0.653489
ENSEEUG00000007160	2.04483	2.659788	3.6437185
ENSEEUG00000007161	0	0	0
ENSEEUG00000007162	0	0.9419435	1.0635237
ENSEEUG00000007163	0.37552535	0	0
ENSEEUG00000007164	5.647439	6.271454	6.175293
ENSEEUG00000007165	3.6593245	4.898752	4.420256
ENSEEUG00000007166	0.5382173	2.1292085	0.2601354
ENSEEUG00000007167	12.117565	12.69545	11.48744
ENSEEUG00000007168	6.864915	6.4218285	3.818846
ENSEEUG00000007169	3.57595	2.780915	1.11053665
ENSEEUG00000007170	3.7605805	3.425113	4.413213
ENSEEUG00000007171	5.260266	4.713858	4.3153655
ENSEEUG00000007172	6.507542	6.551271	4.455864
ENSEEUG00000007173	5.7740325	6.2494325	5.099029
ENSEEUG00000007174	0.35304645	0.2977423	0.4518223
ENSEEUG00000007175	4.643141	4.621894	2.402194
ENSEEUG00000007176	0.9948574	2.789927	6.637496
ENSEEUG00000007177	0	1.191106	0
ENSEEUG00000007178	1.754057	0	0.0506084
ENSEEUG00000007179	6.479818	7.594023	6.3388765
ENSEEUG00000007180	3.2872945	0.2905445	0.213835885
ENSEEUG00000007181	0	0.0898135	0
ENSEEUG00000007182	5.117647	0.40291	0.215927
ENSEEUG00000007183	5.969784	5.5326655	4.235216
ENSEEUG00000007184	1.6992245	1.649697	0.5434587
ENSEEUG00000007185	2.3852695	2.6113085	1.3792055
ENSEEUG00000007186	4.509279	3.3431975	2.0228445
ENSEEUG00000007187	0	3.132327	0
ENSEEUG00000007188	3.826821	4.164649	2.6894395
ENSEEUG00000007189	1.858131	3.371988	0
ENSEEUG00000007190	6.524291	6.0704145	4.790877
ENSEEUG00000007191	3.8168425	3.351167	2.796583
ENSEEUG00000007192	0.91765975	2.7876685	0.97551865
ENSEEUG00000007193	0	0	0
ENSEEUG00000007194	4.493507	4.793432	4.679882
ENSEEUG00000007195	4.9449645	4.6816575	3.390385
ENSEEUG00000007196	0.50402105	0.5973554	0.48262215
ENSEEUG00000007197	4.302049	3.7472255	2.5565315
ENSEEUG00000007198	0	5.3322155	0
ENSEEUG00000007199	0	0	0
ENSEEUG00000007200	2.615243	3.5565445	1.9701775
ENSEEUG00000007201	0.5936655	1.1965135	1.05054355
ENSEEUG00000007202	5.6528785	0.71092675	0
ENSEEUG00000007203	6.505301	5.3923045	3.1718065
ENSEEUG00000007204	5.8267635	6.9029005	4.37726
ENSEEUG00000007205	5.7224895	5.6679145	4.984551
ENSEEUG00000007206	6.00346	4.076499	6.138789
ENSEEUG00000007207	9.417695	2.220717	3.5219715
ENSEEUG00000007208	5.093858	4.32255	2.9801875
ENSEEUG00000007209	0	0.202682	0
ENSEEUG00000007210	0	0	0
ENSEEUG00000007211	0	0	0
ENSEEUG00000007212	2.8829295	10.916135	11.79122
ENSEEUG00000007213	0	0	0
ENSEEUG00000007214	0.48790755	0	0.715833
ENSEEUG00000007215	6.1996155	5.777337	4.397627
ENSEEUG00000007216	9.519687	9.067931	6.672187
ENSEEUG00000007217	0.2443439	0.2221464	0
ENSEEUG00000007218	0	0.28070215	0
ENSEEUG00000007219	0.49679695	0	0
ENSEEUG00000007220	2.142166	1.7531825	2.1091095
ENSEEUG00000007221	0	4.8335685	0.39260435
ENSEEUG00000007222	6.470249	0.23965855	0
ENSEEUG00000007223	0	1.0014122	0
ENSEEUG00000007224	6.558631	6.0144085	5.113276
ENSEEUG00000007225	2.466105	4.3022285	3.106357
ENSEEUG00000007226	4.6697565	5.305272	3.8542435
ENSEEUG00000007227	3.2944325	2.16204	1.431127
ENSEEUG00000007228	5.5623275	5.1641915	3.9788985
ENSEEUG00000007229	5.568499	8.2404515	3.064528
ENSEEUG00000007230	0.95806055	1.4395645	0.59407795
ENSEEUG00000007231	4.170782	3.939018	3.4771115
ENSEEUG00000007232	5.6571215	3.8239265	2.0985645
ENSEEUG00000007233	4.0751675	3.820513	2.882541
ENSEEUG00000007234	4.043412	4.5580945	3.625944
ENSEEUG00000007235	7.903667	7.306587	5.188154
ENSEEUG00000007236	1.9222915	2.755459	0.26149855
ENSEEUG00000007237	2.1693495	2.9146935	0.9589462
ENSEEUG00000007238	2.542323	2.6998795	2.8958785
ENSEEUG00000007239	3.9750525	1.5912235	0.166431245
ENSEEUG00000007240	7.060306	6.810153	5.8184725
ENSEEUG00000007241	0	0	0
ENSEEUG00000007242	0.8479041	0.87793595	0.041097925
ENSEEUG00000007243	0	0.64688435	0
ENSEEUG00000007244	2.417708	2.5187155	0.6009707
ENSEEUG00000007245	8.5083855	6.64307	5.8638805
ENSEEUG00000007246	6.1167035	6.842194	6.586128
ENSEEUG00000007247	0.1403171	0.22185425	0.130600675
ENSEEUG00000007248	1.7702615	1.0501892	0.09230455
ENSEEUG00000007249	0.5449185	3.873464	4.492865
ENSEEUG00000007250	0	0.19753965	0
ENSEEUG00000007251	0.1124909	0.3359908	0.09891857
ENSEEUG00000007252	4.582091	4.47922	3.407102
ENSEEUG00000007253	6.6640105	8.7349815	6.8947775
ENSEEUG00000007254	8.0845115	6.9170825	5.4484355
ENSEEUG00000007255	2.9092595	1.960225	2.2662555
ENSEEUG00000007256	0	0	0
ENSEEUG00000007257	6.790957	7.208189	6.2871865
ENSEEUG00000007258	7.6916135	7.148707	6.2990625
ENSEEUG00000007259	5.106879	2.952728	2.3105775
ENSEEUG00000007260	2.5325315	2.56737	0.7365338
ENSEEUG00000007261	5.7976295	3.4792095	1.212484
ENSEEUG00000007262	8.047461	8.8644085	7.548461
ENSEEUG00000007263	0.617747	0	0
ENSEEUG00000007264	0	1.1749521	2.4542755
ENSEEUG00000007265	3.7298915	3.2710555	1.976755
ENSEEUG00000007266	5.5021465	6.0446105	5.3397925
ENSEEUG00000007267	4.884394	4.0744775	2.000563
ENSEEUG00000007268	0	0	0
ENSEEUG00000007269	6.5936485	6.24172	5.4681215
ENSEEUG00000007270	0.81960835	1.7966395	0.2521976
ENSEEUG00000007271	1.229928	1.70599	0.5419265
ENSEEUG00000007272	3.9473945	4.8355655	3.373659
ENSEEUG00000007273	4.7009115	6.0147505	4.396501
ENSEEUG00000007274	1.52796	1.04968325	0.12489075
ENSEEUG00000007275	9.1332855	8.7830445	3.776777
ENSEEUG00000007276	0	1.614965	0.3266997
ENSEEUG00000007277	0.92882345	2.106768	0.78369975
ENSEEUG00000007278	2.9402165	5.5950565	2.5493695
ENSEEUG00000007279	2.6277075	3.654907	1.522484
ENSEEUG00000007280	5.926008	5.56085	3.7156595
ENSEEUG00000007281	0	0	0
ENSEEUG00000007282	9.3568615	0.46071245	1.122267
ENSEEUG00000007283	4.563109	8.28762	3.5997665
ENSEEUG00000007284	1.814954	0.66229025	0.17235705
ENSEEUG00000007285	6.183645	5.2531815	4.286129
ENSEEUG00000007286	0.3001782	1.33069075	0
ENSEEUG00000007287	1.7869575	3.8948865	2.1680815
ENSEEUG00000007288	5.203464	4.977696	4.040408
ENSEEUG00000007289	0.77505225	1.7083315	0.21595885
ENSEEUG00000007290	1.01721355	1.447459	0.0522634
ENSEEUG00000007291	4.018099	5.1443595	6.5824495
ENSEEUG00000007292	7.2773045	7.380382	5.8570395
ENSEEUG00000007293	2.5154275	6.0727595	0.72277005
ENSEEUG00000007294	5.2187705	5.2986575	4.094556
ENSEEUG00000007295	1.709051	7.382052	9.827639
ENSEEUG00000007296	0	0	0
ENSEEUG00000007297	0	0	0
ENSEEUG00000007298	5.530448	4.8619425	4.6821175
ENSEEUG00000007299	4.6087875	5.230172	3.534243
ENSEEUG00000007300	0	0	0
ENSEEUG00000007301	0	0	0
ENSEEUG00000007302	2.5911335	3.381211	2.4292025
ENSEEUG00000007303	1.841926	0.3485198	0.8874081
ENSEEUG00000007304	4.9510435	5.4902545	3.1472445
ENSEEUG00000007305	5.5282755	5.0324245	3.7994965
ENSEEUG00000007306	8.8840655	9.062441	8.135524
ENSEEUG00000007307	6.27551	5.5393265	3.9116145
ENSEEUG00000007308	4.559831	6.092608	4.974598
ENSEEUG00000007309	2.852196	2.4811195	1.4635985
ENSEEUG00000007310	2.283636	0	0
ENSEEUG00000007311	0	0	0
ENSEEUG00000007312	5.691556	8.8488405	7.1900175
ENSEEUG00000007313	5.4068575	5.292374	4.7282655
ENSEEUG00000007314	0.4435403	0	0.177402
ENSEEUG00000007315	4.473263	3.678575	1.1975555
ENSEEUG00000007316	1.698391	0.3635914	0.27108165
ENSEEUG00000007317	2.1515155	2.8385855	2.7408135
ENSEEUG00000007318	0.54727	0.728466	1.5934105
ENSEEUG00000007319	6.070882	6.269253	5.9114245
ENSEEUG00000007320	6.8776985	0.3177552	0.03412463
ENSEEUG00000007321	5.0881675	5.318533	3.94234
ENSEEUG00000007322	3.1880815	4.5124465	5.0068695
ENSEEUG00000007323	5.8834575	5.7396185	4.3832775
ENSEEUG00000007324	4.974219	4.8440325	0.268
ENSEEUG00000007325	0	0	0
ENSEEUG00000007326	0.8016911	0.5416737	0.020758315
ENSEEUG00000007327	1.9662855	2.1374535	1.0815105
ENSEEUG00000007328	0.31043165	0.67857935	0.02828344
ENSEEUG00000007329	0.20476445	1.199577	0.117426
ENSEEUG00000007330	5.1521565	5.415714	4.1304405
ENSEEUG00000007331	6.5347075	4.9509615	3.5803535
ENSEEUG00000007332	0	0	0
ENSEEUG00000007333	0	0	0
ENSEEUG00000007334	4.241659	5.296753	4.566082
ENSEEUG00000007335	10.858755	11.394115	12.485185
ENSEEUG00000007336	2.641035	3.716753	2.2941795
ENSEEUG00000007337	5.3220165	5.0483845	2.990395
ENSEEUG00000007338	5.609965	4.9092245	3.4257465
ENSEEUG00000007339	3.228777	1.146808	0
ENSEEUG00000007340	0.27150145	3.638457	1.14996445
ENSEEUG00000007341	3.733877	2.911746	0.10918105
ENSEEUG00000007342	2.5801275	0.6396741	0.1251291
ENSEEUG00000007343	3.8523785	1.517845	0.1844064
ENSEEUG00000007344	6.7968195	3.3350455	0.6358385
ENSEEUG00000007345	3.5876125	5.4962195	4.5590595
ENSEEUG00000007346	2.451142	5.3202195	0.91695185
ENSEEUG00000007347	5.940046	6.1603255	5.2547545
ENSEEUG00000007348	3.490365	2.479809	1.0452421
ENSEEUG00000007349	3.2964825	2.928493	1.629042
ENSEEUG00000007350	7.1784685	6.744428	5.1309095
ENSEEUG00000007351	1.663857	1.3378725	0.3622959
ENSEEUG00000007352	5.182031	5.255603	3.4988215
ENSEEUG00000007353	4.798818	5.6204195	3.611888
ENSEEUG00000007354	7.540759	6.5724225	5.7160365
ENSEEUG00000007355	0	0.2729491	0
ENSEEUG00000007356	8.7211745	9.029648	7.643651
ENSEEUG00000007357	4.2526245	5.3191695	3.3970615
ENSEEUG00000007358	4.1172805	4.197312	4.013108
ENSEEUG00000007359	0.617747	1.04964865	0
ENSEEUG00000007360	0.23735455	0	0
ENSEEUG00000007361	5.472992	4.7735515	3.477887
ENSEEUG00000007362	3.796219	5.6242325	3.937295
ENSEEUG00000007363	3.0831395	3.2708125	0.67068175
ENSEEUG00000007364	4.789185	1.131744	0
ENSEEUG00000007365	0	0	0
ENSEEUG00000007366	11.201055	11.22712	10.8981
ENSEEUG00000007367	0	0.11489545	0.3161227
ENSEEUG00000007368	6.5348405	7.846205	6.0577655
ENSEEUG00000007369	0.35132345	0	2.8596185
ENSEEUG00000007370	1.4231165	0.6688026	0.1533968
ENSEEUG00000007371	8.461331	7.862115	7.5897365
ENSEEUG00000007372	0.53178315	0.7382303	0.1459332
ENSEEUG00000007373	3.984745	4.48593	3.0536455
ENSEEUG00000007374	5.9132065	4.9668825	4.1547675
ENSEEUG00000007375	3.3280055	2.97907	2.2666935
ENSEEUG00000007376	0	0	0
ENSEEUG00000007377	0	0	0
ENSEEUG00000007378	0.68911735	2.87137	0.8352025
ENSEEUG00000007379	6.631099	4.3117985	2.5037135
ENSEEUG00000007380	1.2377735	1.6839745	1.39795555
ENSEEUG00000007381	0.5671442	1.47781	1.00304255
ENSEEUG00000007382	4.147176	3.738159	2.7277055
ENSEEUG00000007383	7.1058065	5.344609	3.1651875
ENSEEUG00000007384	4.741747	4.163724	3.1770185
ENSEEUG00000007385	3.3197075	1.0955855	0
ENSEEUG00000007386	1.8218365	0	0.4130427
ENSEEUG00000007387	1.5313595	1.740996	0.14020025
ENSEEUG00000007388	5.2082375	1.119112	0.8685837
ENSEEUG00000007389	0	0	0
ENSEEUG00000007390	4.694874	5.7711335	5.076391
ENSEEUG00000007391	4.1896625	2.8460675	2.2869455
ENSEEUG00000007392	6.250865	6.084773	6.0022
ENSEEUG00000007393	1.010809	1.1951675	1.9170575
ENSEEUG00000007394	2.4522905	2.6671715	1.1888035
ENSEEUG00000007395	3.914583	4.0583825	2.290157
ENSEEUG00000007396	5.8957635	6.351471	4.6109765
ENSEEUG00000007397	0	0	0
ENSEEUG00000007398	6.771566	6.7121375	5.215852
ENSEEUG00000007399	0	0	0
ENSEEUG00000007400	0	0	0
ENSEEUG00000007401	4.14753	3.650791	2.9251755
ENSEEUG00000007402	0.35909125	0.63994535	0.0673192
ENSEEUG00000007403	0.4431393	0.0951791	0.58343765
ENSEEUG00000007404	2.142216	0.1454303	0.09871945
ENSEEUG00000007405	0	0	0
ENSEEUG00000007406	1.733028	2.844286	1.378425
ENSEEUG00000007407	0.5926534	0.57932205	0.034824485
ENSEEUG00000007408	6.07376	6.005459	4.098858
ENSEEUG00000007409	0	0.2441413	0
ENSEEUG00000007410	4.956726	5.7948875	5.013897
ENSEEUG00000007411	8.202406	8.1673945	6.987953
ENSEEUG00000007412	3.522659	4.214531	3.339093
ENSEEUG00000007413	2.5711385	0.25602787	0
ENSEEUG00000007414	7.3745955	6.889857	1.6931275
ENSEEUG00000007415	0.14687945	0	0.0809174
ENSEEUG00000007416	7.2287515	6.841461	5.804366
ENSEEUG00000007417	1.155018	2.0968745	0.041798475
ENSEEUG00000007418	4.715821	5.3147775	3.6742655
ENSEEUG00000007419	7.160249	5.2666155	3.3707435
ENSEEUG00000007420	0.8398017	5.632728	6.6211065
ENSEEUG00000007421	3.228282	0.21804885	0.12229355
ENSEEUG00000007422	3.529871	1.9798	1.6695825
ENSEEUG00000007423	8.017322	8.44047	8.0790195
ENSEEUG00000007424	5.1250205	4.8516545	4.502365
ENSEEUG00000007425	0.9143321	0.08629495	0.2736575
ENSEEUG00000007426	4.5045995	0.90576185	0.4991477
ENSEEUG00000007427	3.1502155	6.9963825	10.0630035
ENSEEUG00000007428	4.4998975	4.8746115	3.713669
ENSEEUG00000007429	0	0	0
ENSEEUG00000007430	2.710438	3.895845	2.656363
ENSEEUG00000007431	0.14805945	0.08612725	0
ENSEEUG00000007432	7.375203	7.381333	6.7741945
ENSEEUG00000007433	3.638064	2.927613	1.8144195
ENSEEUG00000007434	6.7119865	3.6019785	2.304888
ENSEEUG00000007435	0.29779525	3.949851	6.3932495
ENSEEUG00000007436	0.7189251	1.1651292	0.25811745
ENSEEUG00000007437	0	0	0
ENSEEUG00000007438	7.119401	5.150515	3.627016
ENSEEUG00000007439	0.17046699	0	0.0598298
ENSEEUG00000007440	9.886781	6.2042195	4.824816
ENSEEUG00000007441	5.863054	4.995212	4.3503135
ENSEEUG00000007442	1.2802515	0	0
ENSEEUG00000007443	1.563838	0.5322655	0.1430998
ENSEEUG00000007444	4.8788275	4.8729035	3.441012
ENSEEUG00000007445	0.45815755	0	0.11555215
ENSEEUG00000007446	0	0	0
ENSEEUG00000007447	4.177798	6.2187985	5.284142
ENSEEUG00000007448	4.563101	1.3073585	0.34069205
ENSEEUG00000007449	5.587782	3.5617155	1.974104
ENSEEUG00000007450	4.8531495	4.2644935	2.306653
ENSEEUG00000007451	3.469464	3.610202	1.9438435
ENSEEUG00000007452	4.319421	2.9098165	3.223861
ENSEEUG00000007453	8.7051855	9.613519	8.0230685
ENSEEUG00000007454	5.991795	8.2293395	8.5305855
ENSEEUG00000007455	3.8171405	6.3241545	1.691841
ENSEEUG00000007456	0	0.728319	0
ENSEEUG00000007457	5.537207	4.0747955	2.6868275
ENSEEUG00000007458	1.815707	1.29075645	10.201705
ENSEEUG00000007459	2.5213975	3.5448695	2.7155265
ENSEEUG00000007460	6.3853235	5.951171	4.431169
ENSEEUG00000007461	4.8835035	4.9096285	4.561834
ENSEEUG00000007462	5.1704335	4.2792865	3.939936
ENSEEUG00000007463	0.44280565	3.968121	0.20974465
ENSEEUG00000007464	0	0	0
ENSEEUG00000007465	5.229096	6.5877595	5.4189235
ENSEEUG00000007466	0	0	0
ENSEEUG00000007467	0	0	0
ENSEEUG00000007468	4.394517	3.506299	2.256546
ENSEEUG00000007469	0	0	0
ENSEEUG00000007470	8.419845	7.573741	6.463116
ENSEEUG00000007471	5.9692875	3.3197265	2.0214125
ENSEEUG00000007472	10.016322	9.054991	7.636876
ENSEEUG00000007473	1.89386475	5.3620635	4.285232
ENSEEUG00000007474	6.6714765	5.327425	4.396638
ENSEEUG00000007475	0	0	0
ENSEEUG00000007476	5.3734	4.0404655	3.211527
ENSEEUG00000007477	7.067107	7.198275	6.0172905
ENSEEUG00000007478	3.676353	0.54187835	0.1362571
ENSEEUG00000007479	4.934941	6.0759225	0.1938171
ENSEEUG00000007480	3.5058935	3.592723	2.2246915
ENSEEUG00000007481	2.6567515	2.786073	1.4947595
ENSEEUG00000007482	4.2127265	5.913069	3.722601
ENSEEUG00000007483	5.8656655	4.2032975	5.480298
ENSEEUG00000007484	6.0345855	2.642298	1.197089
ENSEEUG00000007485	4.54187	3.1486115	2.55619
ENSEEUG00000007486	3.5325995	3.0463875	1.4570235
ENSEEUG00000007487	5.5120195	1.230656	0
ENSEEUG00000007488	0	0	0
ENSEEUG00000007489	6.1418365	8.8719845	10.0703
ENSEEUG00000007490	0	0	0
ENSEEUG00000007491	0.24254595	0.94192835	0.58818745
ENSEEUG00000007492	2.150084	2.5268925	1.5082835
ENSEEUG00000007493	3.012421	2.704245	1.3238745
ENSEEUG00000007494	4.73228	5.8120915	4.980874
ENSEEUG00000007495	6.320003	5.5367785	0.1378689
ENSEEUG00000007496	2.8610375	0.46748405	0
ENSEEUG00000007497	3.851587	0.07839179	0.026977645
ENSEEUG00000007498	5.324065	4.1458265	7.75201
ENSEEUG00000007499	4.454571	3.1662475	0.21451425
ENSEEUG00000007500	3.974482	4.8473645	4.383459
ENSEEUG00000007501	0	0	0.2132832
ENSEEUG00000007502	0.9702191	3.0068615	0.1949966
ENSEEUG00000007503	5.0011345	4.5495725	2.8893285
ENSEEUG00000007504	1.297149	2.6557635	0.720479
ENSEEUG00000007505	2.1878905	2.8160815	0.073378625
ENSEEUG00000007506	0.16357865	1.406297	0.09695905
ENSEEUG00000007507	2.5504445	3.1190965	1.4121615
ENSEEUG00000007508	0	0.0819934	0
ENSEEUG00000007509	5.3054115	4.5655155	3.658825
ENSEEUG00000007510	6.142689	5.573689	4.522935
ENSEEUG00000007511	4.293841	0	0.06180465
ENSEEUG00000007512	3.4163525	6.5595795	10.64588
ENSEEUG00000007513	7.0401595	4.8594335	1.5799875
ENSEEUG00000007514	0	0	0.24943995
ENSEEUG00000007515	3.6004055	3.1211535	2.2022075
ENSEEUG00000007516	0	0	0.40892335
ENSEEUG00000007517	0	0	0
ENSEEUG00000007518	8.086077	8.148424	7.2368455
ENSEEUG00000007519	4.7059475	3.498073	0.1833256
ENSEEUG00000007520	0	0	0
ENSEEUG00000007521	0	0	0
ENSEEUG00000007522	0	0	0
ENSEEUG00000007523	4.8517575	4.3184515	3.2182525
ENSEEUG00000007524	3.81125	1.525431	0
ENSEEUG00000007525	5.0233075	3.674065	1.932494
ENSEEUG00000007526	4.4741585	3.6599525	1.5968105
ENSEEUG00000007527	0	0	0
ENSEEUG00000007528	1.8952915	2.390344	1.8795515
ENSEEUG00000007529	5.7529165	5.232252	3.836427
ENSEEUG00000007530	0	0	0
ENSEEUG00000007531	0.1103154	0	0
ENSEEUG00000007532	3.722135	3.029497	0
ENSEEUG00000007533	4.9403795	0.09035975	0
ENSEEUG00000007534	5.6122415	3.628215	2.609827
ENSEEUG00000007535	3.6437645	3.5183285	7.620883
ENSEEUG00000007536	0.714291	0	0
ENSEEUG00000007537	1.8482655	0.1656068	0.1153155
ENSEEUG00000007538	8.0619725	6.7132815	5.5264205
ENSEEUG00000007539	6.0373555	6.1164305	4.74433
ENSEEUG00000007540	7.357671	6.7113025	5.372994
ENSEEUG00000007541	0.24649315	3.5004475	0.15086345
ENSEEUG00000007542	4.917031	5.423295	5.4616115
ENSEEUG00000007543	7.6126875	9.0825635	2.890645
ENSEEUG00000007544	0.1635154	6.496625	1.87701
ENSEEUG00000007545	4.5803485	2.2396385	1.612226
ENSEEUG00000007546	5.460329	3.5807515	2.1578985
ENSEEUG00000007547	0	0.18217975	0
ENSEEUG00000007548	0	1.54088955	0
ENSEEUG00000007549	3.2474905	1.4654135	0.1310939
ENSEEUG00000007550	1.0734385	1.6180335	0.5873885
ENSEEUG00000007551	5.9241135	3.8309015	6.6423205
ENSEEUG00000007552	7.7870475	7.136105	5.679375
ENSEEUG00000007553	9.6180015	10.31546	10.008827
ENSEEUG00000007554	2.2672455	0.25666195	1.860864
ENSEEUG00000007555	4.013412	6.3360385	3.949349
ENSEEUG00000007556	3.9618995	3.7684145	1.713406
ENSEEUG00000007557	1.6264515	0	0
ENSEEUG00000007558	4.7926375	4.426098	2.552885
ENSEEUG00000007559	5.3696015	5.1515715	3.4692185
ENSEEUG00000007560	0.9400493	0.31224185	0
ENSEEUG00000007561	2.6072005	2.6084565	0.87135235
ENSEEUG00000007562	5.382705	6.346202	4.53363
ENSEEUG00000007563	7.941739	8.6149645	6.917162
ENSEEUG00000007564	4.4933195	3.3582965	2.266692
ENSEEUG00000007565	4.9003705	5.2159395	6.0070185
ENSEEUG00000007566	5.719864	0.17480978	0.023130065
ENSEEUG00000007567	0.6433492	1.275185	0.4832165
ENSEEUG00000007568	0	0	0
ENSEEUG00000007569	0	0	0
ENSEEUG00000007570	6.747162	5.376663	4.4057615
ENSEEUG00000007571	5.8230205	4.129402	5.3634865
ENSEEUG00000007572	5.1951435	5.857694	4.8833025
ENSEEUG00000007573	1.9173858	0.5919435	0
ENSEEUG00000007574	4.5924675	0.1730421	0.10427485
ENSEEUG00000007575	6.3284775	6.032603	5.870726
ENSEEUG00000007576	5.140479	3.1808335	2.3444945
ENSEEUG00000007577	1.8919275	2.6526575	3.4844355
ENSEEUG00000007578	0.9025388	2.5124835	0.4598344
ENSEEUG00000007579	5.0360065	3.6840675	2.4221165
ENSEEUG00000007580	5.654414	4.3288715	3.612526
ENSEEUG00000007581	2.95217	2.3835925	1.1880535
ENSEEUG00000007582	0	0	0
ENSEEUG00000007583	6.0052245	5.016335	4.1278395
ENSEEUG00000007584	5.4453595	4.8017645	3.5050315
ENSEEUG00000007585	2.2878855	0.4015674	0.76422295
ENSEEUG00000007586	8.32266	7.305293	5.5254
ENSEEUG00000007587	5.3013115	4.4126345	3.082603
ENSEEUG00000007588	0.41016385	0.4998597	0.2368093
ENSEEUG00000007589	5.443665	7.8906885	7.8393815
ENSEEUG00000007590	3.9196105	1.2185713	0.0791129
ENSEEUG00000007591	2.7865435	3.127885	1.2698445
ENSEEUG00000007592	4.8382505	5.578064	0.9453884
ENSEEUG00000007593	0.2118577	6.2109725	1.783521
ENSEEUG00000007594	2.979209	3.4668655	2.105897
ENSEEUG00000007595	3.797009	4.51266	3.466413
ENSEEUG00000007596	5.8904215	5.527775	4.4043535
ENSEEUG00000007597	6.5680695	7.2575675	6.539028
ENSEEUG00000007598	3.0042755	3.7077345	0.59377915
ENSEEUG00000007599	3.30237	2.824688	0.34164095
ENSEEUG00000007600	7.7194625	8.005763	7.350332
ENSEEUG00000007601	5.342373	5.362037	3.188916
ENSEEUG00000007602	4.341357	4.6331285	4.753551
ENSEEUG00000007603	6.597569	7.3106125	8.105168
ENSEEUG00000007604	9.83731	11.39044	10.297095
ENSEEUG00000007605	10.11012	8.666108	6.820222
ENSEEUG00000007606	6.551816	6.336939	16.108055
ENSEEUG00000007607	1.8423405	1.197161	0.7508796
ENSEEUG00000007608	0.46542835	0.58118805	0.11870415
ENSEEUG00000007609	0	0	0
ENSEEUG00000007610	6.14456	5.507087	4.169508
ENSEEUG00000007611	2.6535175	0	0
ENSEEUG00000007612	0.506981	1.09749505	0
ENSEEUG00000007613	9.773062	10.480025	9.6568905
ENSEEUG00000007614	1.5230705	0.2815434	0
ENSEEUG00000007615	4.7146235	3.8024445	2.883831
ENSEEUG00000007616	3.8357775	4.13776	3.1576
ENSEEUG00000007617	3.0791065	0	0
ENSEEUG00000007618	4.3750155	4.7298405	3.126762
ENSEEUG00000007619	3.686019	0.3380917	0.12906345
ENSEEUG00000007620	2.883344	1.9816995	0.8531836
ENSEEUG00000007621	7.19494	7.816899	6.87803
ENSEEUG00000007622	0.22153065	0	0
ENSEEUG00000007623	0	0	0
ENSEEUG00000007624	5.29191	3.927556	3.0471445
ENSEEUG00000007625	6.4937545	6.077179	5.163187
ENSEEUG00000007626	4.246421	3.4870335	2.075319
ENSEEUG00000007627	6.034117	7.4231965	5.7852815
ENSEEUG00000007628	2.678784	3.1929255	1.8046795
ENSEEUG00000007629	4.4241145	2.443595	3.942668
ENSEEUG00000007630	0.3150105	3.706196	3.299419
ENSEEUG00000007631	0	0	0
ENSEEUG00000007632	5.012158	4.1703085	3.5419265
ENSEEUG00000007633	0.1314156	4.4917565	0
ENSEEUG00000007634	2.6409515	4.4492265	2.1450155
ENSEEUG00000007635	2.2913795	0.08095415	0.07896875
ENSEEUG00000007636	3.995817	3.7077295	2.7351505
ENSEEUG00000007637	0	0	0
ENSEEUG00000007638	10.66038	8.873179	11.74965
ENSEEUG00000007639	0	0	0
ENSEEUG00000007640	0.30199415	4.7307875	2.7227815
ENSEEUG00000007641	3.021198	2.170772	0.99972915
ENSEEUG00000007642	1.5855095	0.9309649	0.2502242
ENSEEUG00000007643	5.4386435	0.1661575	0.08397055
ENSEEUG00000007644	2.1334085	1.59322	1.4759245
ENSEEUG00000007645	2.51418	0.56025065	0.0509668
ENSEEUG00000007646	0	0	0
ENSEEUG00000007647	4.4818795	4.191654	2.824437
ENSEEUG00000007648	0.2124621	0	0.1415158
ENSEEUG00000007649	5.754645	4.6568345	4.100476
ENSEEUG00000007650	0	0	0
ENSEEUG00000007651	2.498338	0	0
ENSEEUG00000007652	5.051671	5.332133	4.3758685
ENSEEUG00000007653	5.1650505	5.1663975	3.097465
ENSEEUG00000007654	3.697905	4.7453945	3.2650385
ENSEEUG00000007655	3.583954	3.291833	1.907534
ENSEEUG00000007656	6.2378425	6.3067435	5.0929435
ENSEEUG00000007657	5.8989275	4.8109725	3.327641
ENSEEUG00000007658	0.38792435	0	0
ENSEEUG00000007659	0.79983835	3.051725	0.664902
ENSEEUG00000007660	6.921284	6.165875	4.9209525
ENSEEUG00000007661	3.099876	1.630975	1.587772
ENSEEUG00000007662	1.2449145	0.2448584	0
ENSEEUG00000007663	2.7329795	2.682689	0.8263671
ENSEEUG00000007664	0	0	0
ENSEEUG00000007665	5.5676275	3.6755025	1.8158855
ENSEEUG00000007666	4.7804745	2.9940815	1.839291
ENSEEUG00000007667	10.54881	3.905275	1.00135895
ENSEEUG00000007668	5.2835315	4.7732975	4.665175
ENSEEUG00000007669	0	0.221105	0
ENSEEUG00000007670	3.755558	5.3138655	3.6549145
ENSEEUG00000007671	3.062658	5.131112	3.14463
ENSEEUG00000007672	2.427584	3.3645385	0.476912
ENSEEUG00000007673	2.3548295	1.8753635	0.1559794
ENSEEUG00000007674	4.943835	3.647199	3.3148085
ENSEEUG00000007675	3.4956185	4.10723	1.3803455
ENSEEUG00000007676	3.510866	0.6645298	0.08280165
ENSEEUG00000007677	1.0968884	0	2.846028
