brain	heart	kidney	liver
ENSPANG00000000441	7.605912	2.36663928571429	1.950713	1.13438692
ENSPANG00000000442	6.606629	8.16475014285714	6.698871	6.88490728571429
ENSPANG00000000443	0	4.72070707142857	5.059162	3.97333007142857
ENSPANG00000000445	6.428281	1.69942542857143	3.947964	1.6434827
ENSPANG00000000446	2.937333	0	0.1888974	0.197260714285714
ENSPANG00000000448	4.143549	8.79915628571429	8.247776	7.91383457142857
ENSPANG00000000449	3.720158	0.341476407142857	1.445504	0.623456113571429
ENSPANG00000000451	4.324647	1.47570861428571	2.83747	1.25402876428571
ENSPANG00000000452	8.089828	7.69250192857143	7.391713	7.1726895
ENSPANG00000000453	4.260756	3.90219571428571	4.318007	2.67954258571429
ENSPANG00000000455	0	3.94519464285714	5.56519	3.45742992857143
ENSPANG00000000456	0	0.240235328571429	0	0.0907654857142857
ENSPANG00000000458	0	2.90199721428571	4.631505	1.41623950714286
ENSPANG00000000459	5.247776	5.0105715	7.746367	5.49210835714286
ENSPANG00000000460	5.729806	5.93816514285714	6.685632	6.29998642857143
ENSPANG00000000463	0	0.367933928571429	3.173922	0.291623928571429
ENSPANG00000000464	5.599356	5.73539485714286	8.344756	7.04413314285714
ENSPANG00000000465	0	4.31042592857143	4.76536	3.25421721428571
ENSPANG00000000468	4.327529	0.103862028571429	0.6379348	0.0400928714285714
ENSPANG00000000469	5.351141	1.42446477857143	4.118576	0.531671329285714
ENSPANG00000000470	4.484016	4.28555128571429	5.037716	4.54894142857143
ENSPANG00000000472	6.435217	7.07505028571429	6.629072	5.76914371428571
ENSPANG00000000473	6.609111	5.48384828571429	5.98227	4.99084535714286
ENSPANG00000000476	0	2.61802047142857	0.6272868	0.0531009564285714
ENSPANG00000000478	0	0.0640200785714286	0.8986093	0.1836942
ENSPANG00000000479	5.615978	2.37525371428571	3.830387	1.12000215714286
ENSPANG00000000482	0	2.08499022142857	4.489874	4.08384771428571
ENSPANG00000000483	5.536236	5.20584471428571	5.672669	5.23619414285714
ENSPANG00000000487	6.306587	1.49117252857143	4.181238	0.930441764285714
ENSPANG00000000488	0	1.04927099285714	2.953757	0.964737935714286
ENSPANG00000000491	0	6.02904042857143	0.702755	0.176882619285714
ENSPANG00000000492	0	9.29798778571429	0.9118534	0.0421623571428571
ENSPANG00000000494	0	0	0	0
ENSPANG00000000495	0	0.343458357142857	0	0.0303476642857143
ENSPANG00000000499	6.317128	4.14706257142857	4.998386	3.48388264285714
ENSPANG00000000501	0	0.0582114642857143	0	0.0872516928571429
ENSPANG00000000502	0	1.33531452142857	2.088691	0.322096849285714
ENSPANG00000000505	3.734179	6.11386635714286	0.474246	0.402335728571429
ENSPANG00000000507	6.15293	3.52595414285714	5.37053	2.88554242857143
ENSPANG00000000509	0	0.110348228571429	0.2048719	0.205354821428571
ENSPANG00000000510	4.368838	1.51794508571429	3.218493	1.52727152142857
ENSPANG00000000513	0	0.0782369642857143	2.762532	0.393536071428571
ENSPANG00000000514	0	2.40599959285714	4.539782	2.61827062142857
ENSPANG00000000518	5.925283	0.617791221428571	1.762453	0.982968460714286
ENSPANG00000000519	0	0.640707178571429	0.7051215	0.582553415714286
ENSPANG00000000522	3.081939	2.46733092857143	4.387176	2.77619714285714
ENSPANG00000000523	3.932619	3.12379414285714	3.21493	2.28279764285714
ENSPANG00000000525	4.750887	2.40968042857143	3.736886	1.32745066428571
ENSPANG00000000526	0	0.0211613714285714	0.3280195	0.0293078285714286
ENSPANG00000000529	0	0.192284778571429	0.3322072	0.205917657142857
ENSPANG00000000532	2.271943	1.7406315	2.46177	1.33146629285714
ENSPANG00000000533	3.509379	3.16380121428571	4.471712	2.6915825
ENSPANG00000000534	0	1.64753982142857	5.264951	1.63307975
ENSPANG00000000535	0	0	0	0
ENSPANG00000000536	0	1.95580092857143	5.463431	2.0002758
ENSPANG00000000540	0	0.0149405778571429	1.371414	0.758555328571429
ENSPANG00000000541	0	0.0967941071428571	0.2334893	0.156458161428571
ENSPANG00000000542	0	0.175448585714286	4.410755	0.0923974142857143
ENSPANG00000000543	0	0.0380151642857143	3.134489	0.0333963357142857
ENSPANG00000000544	6.019764	5.66614657142857	5.660267	4.442804
ENSPANG00000000545	6.94487	7.47745385714286	5.598331	5.01320142857143
ENSPANG00000000546	5.80585	2.9065635	3.085054	1.66456167142857
ENSPANG00000000548	2.887804	2.68573407142857	3.63126	2.01710485714286
ENSPANG00000000555	4.436735	3.9228115	5.945741	3.46463314285714
ENSPANG00000000556	0	0.131842202142857	0.06815417	0.073640345
ENSPANG00000000557	6.229423	0.0391769071428571	0	0.0676978214285714
ENSPANG00000000558	0	0.271686542857143	1.61018	0.296435428571429
ENSPANG00000000559	0	0.0277479357142857	1.02642	0.842464285714286
ENSPANG00000000560	0	0	0	0
ENSPANG00000000561	0	0	0	0
ENSPANG00000000563	5.789961	2.10643189285714	5.687216	3.01486097142857
ENSPANG00000000564	0	0.0525358214285714	0	0.0387137014285714
ENSPANG00000000566	5.113971	5.64651357142857	6.237141	5.62492835714286
ENSPANG00000000567	4.263125	4.2013195	6.402947	5.39202235714286
ENSPANG00000000568	6.944144	7.94906485714286	8.687379	8.08577285714286
ENSPANG00000000569	0	3.73747457142857	4.35667	3.16317342857143
ENSPANG00000000570	0	4.12401507142857	3.53502	3.38338785714286
ENSPANG00000000571	0	0.658730285714286	1.433136	5.87116435714286
ENSPANG00000000575	0	5.18115907142857	4.871599	4.31159271428571
ENSPANG00000000576	4.631337	4.05808721428571	5.932057	3.09999621428571
ENSPANG00000000577	0	0	0	0.00974872428571429
ENSPANG00000000578	4.263934	0.5105161	2.112687	0.23806213
ENSPANG00000000582	0	0.563131171428571	2.492499	0.473692264285714
ENSPANG00000000583	3.427535	2.02598407142857	6.133615	5.84116728571429
ENSPANG00000000584	4.554945	2.991165	4.570196	3.4394135
ENSPANG00000000585	0	0	0	0.113259
ENSPANG00000000587	0	0.0144595007142857	1.603953	4.47575305
ENSPANG00000000588	0	0	0	0
ENSPANG00000000591	0	0.569802985714286	2.338313	0.428948288571429
ENSPANG00000000592	0	1.20709506428571	3.884403	0.956901935714286
ENSPANG00000000593	0	0.93741845	2.716629	0.841107687857143
ENSPANG00000000594	4.979417	3.76194607142857	5.16739	4.72856007142857
ENSPANG00000000595	0	0.191403135714286	0.5275468	0.285253385714286
ENSPANG00000000596	0	2.58959671428571	3.265483	2.21091438571429
ENSPANG00000000597	5.501191	2.4964545	4.021862	2.84528192857143
ENSPANG00000000599	2.884068	3.61092607142857	3.590698	7.5717135
ENSPANG00000000605	2.195228	2.30843382142857	2.422241	0.727597729285714
ENSPANG00000000607	0	0.41307805	1.727528	0.56024505
ENSPANG00000000608	0	1.56363575714286	4.006863	1.08881232142857
ENSPANG00000000610	5.530889	4.64198471428571	4.794256	1.81218452857143
ENSPANG00000000611	14.22362	2.3744875	8.608758	2.17967528571429
ENSPANG00000000613	0	2.46288285714286	1.837217	2.81094457142857
ENSPANG00000000614	0	4.39088835714286	7.775598	6.53462814285714
ENSPANG00000000615	7.319916	7.50085485714286	7.276776	7.09495
ENSPANG00000000616	0	2.01827421428571	3.375484	2.684191
ENSPANG00000000617	2.422559	5.92168428571429	1.822711	0.235601029285714
ENSPANG00000000618	6.023187	3.84686692857143	5.301343	2.73379235714286
ENSPANG00000000619	0	1.40665897857143	1.043708	0.463590185714286
ENSPANG00000000620	0	0.610713214285714	1.981403	0.625703278571429
ENSPANG00000000622	2.572196	6.58977785714286	0.5623191	0.175611215714286
ENSPANG00000000623	4.857284	4.13402071428571	3.426918	3.97425971428571
ENSPANG00000000624	5.914007	6.46262342857143	7.356884	6.45300821428571
ENSPANG00000000625	0	1.748558	0.2869766	0.717619314285714
ENSPANG00000000626	0	0	0	0.253086642857143
ENSPANG00000000627	4.913455	3.99139807142857	5.565488	2.87910335714286
ENSPANG00000000630	7.908015	6.00967371428571	5.038862	3.04326435714286
ENSPANG00000000631	0	0.618310321428571	2.160533	0.352202611428571
ENSPANG00000000632	5.628155	0.0214013357142857	2.731311	0.520831492857143
ENSPANG00000000633	0	0.628737692857143	1.356871	0.571955268571429
ENSPANG00000000634	0	0.0555675785714286	0	0.34676445
ENSPANG00000000635	0	0.441874714285714	1.197582	0.190785407142857
ENSPANG00000000636	0	4.14749964285714	4.783734	3.19262878571429
ENSPANG00000000639	0	4.53429935714286	3.165912	4.24582114285714
ENSPANG00000000640	0	0.0762643885714286	0.4184285	0.30534564
ENSPANG00000000641	5.799973	5.981877	9.570381	6.96192514285714
ENSPANG00000000642	0	3.21554242857143	5.152885	3.205307
ENSPANG00000000644	5.227445	6.19425271428571	5.434996	4.59814835714286
ENSPANG00000000645	0	0	0	0.0378994214285714
ENSPANG00000000646	3.660723	0.886791042857143	0.1518354	0.908376585714286
ENSPANG00000000647	7.287445	7.47477392857143	6.096207	6.2188025
ENSPANG00000000648	3.577803	3.13834435714286	4.689476	2.54470128571429
ENSPANG00000000649	0	1.00935490714286	3.466983	0.756096097142857
ENSPANG00000000650	0	0.0859402428571429	1.445822	0.1776687
ENSPANG00000000651	0	0.0119109292857143	0	0
ENSPANG00000000652	5.481205	4.52120578571429	5.382845	3.32245471428571
ENSPANG00000000653	3.880186	3.02288792857143	4.994077	2.01351312142857
ENSPANG00000000654	5.926588	2.59310964285714	4.797636	3.06386664285714
ENSPANG00000000655	0	3.83151785714286	4.908263	2.62281165
ENSPANG00000000657	6.75649	0.0864840464285714	0.9873526	0.662985317142857
ENSPANG00000000658	0	0.00548066642857143	0	0.0229297171428571
ENSPANG00000000659	0	0	0	0
ENSPANG00000000660	0	0	0	0
ENSPANG00000000663	5.503384	4.69913314285714	4.54864	3.58284692857143
ENSPANG00000000664	5.933837	3.61669457142857	4.167789	1.84381846428571
ENSPANG00000000666	5.339729	6.22494657142857	2.236088	5.838867
ENSPANG00000000667	6.078727	4.42005821428571	5.445131	5.43255057142857
ENSPANG00000000668	4.503381	4.35205292857143	5.252538	4.15573878571429
ENSPANG00000000669	0	0.00363730357142857	0.1722682	0.369007871428571
ENSPANG00000000672	0	0.2347175	0	0.511250907142857
ENSPANG00000000673	0	2.18130957142857	5.566313	4.0880405
ENSPANG00000000674	2.733163	2.23494857142857	3.344206	1.35360130714286
ENSPANG00000000675	0	4.20379078571429	0.5660367	0
ENSPANG00000000676	0	0.0478589071428571	5.010234	0.408116532142857
ENSPANG00000000679	5.181914	3.88822428571429	4.675432	3.1660075
ENSPANG00000000680	0	0.170397082857143	0.4294928	0.135012621428571
ENSPANG00000000682	0	0.229251082857143	0.3727504	0.232900301428571
ENSPANG00000000683	8.560751	6.93312192857143	8.242462	4.42939664285714
ENSPANG00000000686	0	2.32818421428571	8.207444	5.21731164285714
ENSPANG00000000687	4.66421	3.908661	8.855398	7.34815878571429
ENSPANG00000000689	5.266854	1.98760147857143	6.511699	2.014056515
ENSPANG00000000690	0	0.70576779	2.320022	0.5632084
ENSPANG00000000692	6.626261	2.38522012857143	6.588988	1.47070357142857
ENSPANG00000000694	0	0	0	0.00806178857142857
ENSPANG00000000695	4.53474	3.49859807142857	4.262072	2.58108764285714
ENSPANG00000000696	4.984671	0.828745857142857	3.719271	0.482374464285714
ENSPANG00000000697	3.893945	4.16554135714286	4.231318	3.69829642857143
ENSPANG00000000699	0	0	1.14138	0
ENSPANG00000000700	0	0.291938478571429	0.715448	0.0940716
ENSPANG00000000701	7.054427	3.431222	4.718338	3.04204878571429
ENSPANG00000000702	0	0.0572072671428571	1.64278	0.52692541
ENSPANG00000000703	3.661453	1.89634435714286	3.777428	2.31554050714286
ENSPANG00000000705	3.100749	3.13622128571429	4.570915	3.58043735714286
ENSPANG00000000706	0	0.744287742857143	4.435655	0.852837292857143
ENSPANG00000000709	3.040591	1.40723524285714	2.677008	0.812952155714286
ENSPANG00000000710	6.5327	5.63488635714286	5.981031	5.06929428571429
ENSPANG00000000711	0	0.216720628571429	1.014505	0.06888679
ENSPANG00000000712	0	1.79115278571429	2.646483	0.0490867585714286
ENSPANG00000000713	4.259182	0	0.2475909	0.438714642857143
ENSPANG00000000715	0	0	0	0.2764816
ENSPANG00000000719	5.787257	4.54636935714286	5.003628	3.39090214285714
ENSPANG00000000721	6.322245	3.82932207142857	4.112362	1.48684048571429
ENSPANG00000000722	5.231171	0.07621171	0.02151526	0.329296162142857
ENSPANG00000000724	6.431075	5.49740142857143	8.829666	5.40510742857143
ENSPANG00000000725	3.347311	3.43640392857143	5.251507	4.31570078571429
ENSPANG00000000727	4.93276	4.23323364285714	4.355751	3.46981
ENSPANG00000000728	3.026125	1.51568451428571	3.929223	2.03431809285714
ENSPANG00000000729	0	0.933678271428571	1.866944	0.567262937142857
ENSPANG00000000730	0	0.00989825642857143	0.1513705	0.00869618928571429
ENSPANG00000000733	5.176087	5.73581714285714	6.25789	5.28672264285714
ENSPANG00000000734	0	0.872458921428571	1.389313	0.452685942857143
ENSPANG00000000735	0	2.03920771428571	2.524116	2.32260092857143
ENSPANG00000000736	3.778944	1.52751157142857	3.868025	1.39088541428571
ENSPANG00000000746	6.38434	4.05810921428571	7.416961	3.16965135714286
ENSPANG00000000750	7.876224	4.68721121428571	2.386731	2.18512835714286
ENSPANG00000000751	6.833602	0.745674235714286	0.3973517	0.216575745714286
ENSPANG00000000752	0	2.692587	4.638636	2.26323963571429
ENSPANG00000000753	7.83363	1.49665164285714	4.309693	1.88274553571429
ENSPANG00000000754	0	0	0	0
ENSPANG00000000755	6.054825	0.391908328571429	0.8877296	0.580800964285714
ENSPANG00000000756	0	0.613723007142857	0	1.05057643571429
ENSPANG00000000758	4.318078	4.85019528571429	5.05088	4.35458257142857
ENSPANG00000000759	0	1.11763308571429	0.8367507	0.0431357328571429
ENSPANG00000000761	0	1.24149902857143	3.342243	0.914455314285714
ENSPANG00000000763	0	0.0990988071428571	0	0
ENSPANG00000000764	5.596102	0.920138314285714	2.370553	0.622298197857143
ENSPANG00000000766	5.690235	3.47349135714286	5.284444	5.57377557142857
ENSPANG00000000767	6.147856	7.16809342857143	6.682386	5.87435742857143
ENSPANG00000000768	0	0.568755942857143	1.718232	0.523057535714286
ENSPANG00000000769	3.243965	2.4161965	1.758292	0.76044349
ENSPANG00000000771	5.782534	5.86392385714286	4.831032	3.94692014285714
ENSPANG00000000772	3.095773	2.5488785	4.770988	1.66886091428571
ENSPANG00000000775	0	2.69543842857143	2.663602	2.78739021428571
ENSPANG00000000776	0	0.137237507142857	1.417925	0.170214807142857
ENSPANG00000000777	3.804787	0.742248514285714	3.079339	0.632245667857143
ENSPANG00000000778	5.180379	6.99306842857143	4.595301	2.95958035714286
ENSPANG00000000779	0	2.63173265	4.58477	2.50154811428571
ENSPANG00000000780	0	0.458685947857143	1.164477	0.0464635528571429
ENSPANG00000000781	6.050883	4.89959364285714	6.501541	7.48020907142857
ENSPANG00000000782	0	1.50685705	1.931012	1.31921382857143
ENSPANG00000000785	0	4.66493721428571	2.738785	2.36057042857143
ENSPANG00000000786	0	0.0175218628571429	0	0.0566438
ENSPANG00000000788	0	2.43624014285714	0	0.0180629628571429
ENSPANG00000000789	0	0.409151928571429	0	0.0631727
ENSPANG00000000792	4.352808	5.49658	4.361154	4.13143764285714
ENSPANG00000000793	5.844667	0.914817242857143	5.075169	1.06902399357143
ENSPANG00000000794	7.356224	5.43708071428571	6.208674	4.52332
ENSPANG00000000795	7.963428	1.39790652142857	4.612394	1.71175985714286
ENSPANG00000000799	0	0.0152254428571429	0.05775136	3.76512792857143
ENSPANG00000000800	3.015965	0	0	0.407986142857143
ENSPANG00000000801	2.130819	3.935999	5.227183	3.30090621428571
ENSPANG00000000802	0	0	0	0.0628536
ENSPANG00000000803	0	0.214347542857143	1.441393	0.129714278571429
ENSPANG00000000804	0	1.49358750714286	2.56309	0.494737635714286
ENSPANG00000000806	0	0	0	0.115085407142857
ENSPANG00000000808	0	4.35305178571429	1.840632	0.358743171428571
ENSPANG00000000809	2.678849	2.69104314285714	2.585455	2.61204892857143
ENSPANG00000000811	5.474891	4.83989385714286	4.419798	3.73200628571429
ENSPANG00000000812	0	0.181782128571429	0.3347536	0.235131942857143
ENSPANG00000000813	0	2.37102728571429	6.721132	3.03958228571429
ENSPANG00000000814	2.70745	1.52816491642857	4.281246	1.05588770428571
ENSPANG00000000815	4.28711	2.07355342857143	3.934979	2.52575142857143
ENSPANG00000000816	5.682422	3.7398875	5.247687	2.50883607142857
ENSPANG00000000818	0	0.1722439	0.07172725	0.100172935714286
ENSPANG00000000819	5.019066	7.44332642857143	5.993242	6.203248
ENSPANG00000000820	2.948345	3.7375235	4.902139	3.64265228571429
