brain	liver	ovary
ENSAPLG00000005299	4.264649	1.49521641666667	4.820416637
ENSAPLG00000005300	2.676362	3.054115	4.46367827133333
ENSAPLG00000005301	4.389209	5.63766333333333	4.801568824
ENSAPLG00000005302	3.264356	4.43089833333333	3.4204699895
ENSAPLG00000005303	1.547001	1.625122	0.995802310666667
ENSAPLG00000005304	6.991012	10.1095475833333	5.197216703
ENSAPLG00000005305	3.356228	4.18320683333333	4.09283278266667
ENSAPLG00000005306	4.654584	5.29604083333333	5.41029882216667
ENSAPLG00000005307	5.623685	4.809523	6.19522586083333
ENSAPLG00000005308	4.335376	5.29842641666667	5.74663904333333
ENSAPLG00000005309	2.659406	4.88158341666667	3.1205204335
ENSAPLG00000005310	0.2552469	0.121106125833333	4.9203626625
ENSAPLG00000005311	0.02488147	0.00192350083333333	0.0623019346666667
ENSAPLG00000005312	3.191537	1.78908859166667	0.710774053666667
ENSAPLG00000005313	4.747586	6.95362683333333	5.3294510005
ENSAPLG00000005314	3.961327	2.54935	3.123767606
ENSAPLG00000005315	4.210646	3.32340675	3.58069383616667
ENSAPLG00000005316	3.075089	1.17259084166667	4.22310766983333
ENSAPLG00000005317	4.741224	3.38228641666667	5.96880915383333
ENSAPLG00000005318	5.818209	7.91104541666667	6.65907636283333
ENSAPLG00000005319	4.600805	4.15530066666667	5.56724661416667
ENSAPLG00000005320	3.385486	4.17700191666667	3.23477925183333
ENSAPLG00000005321	2.017448	2.24115441666667	1.2865769385
ENSAPLG00000005322	1.132886	1.42041591083333	3.04958523416667
ENSAPLG00000005323	5.882249	4.64623416666667	2.75423527433333
ENSAPLG00000005324	4.94911	5.41521541666667	5.58639614983333
ENSAPLG00000005325	0.286712	0.128639408333333	1.439630617
ENSAPLG00000005326	2.384765	3.12709216666667	2.77965417933333
ENSAPLG00000005327	3.77141	3.22179483333333	4.13231634283333
ENSAPLG00000005328	4.811363	2.68532475833333	4.05591827083333
ENSAPLG00000005329	6.021808	6.14297275	4.958595917
ENSAPLG00000005330	4.538868	5.13446258333333	5.339808087
ENSAPLG00000005331	0.5048349	0.779177308333333	1.5653235035
ENSAPLG00000005332	4.318367	5.65982233333333	5.583295882
ENSAPLG00000005333	0.8976432	2.97830258333333	1.760195039
ENSAPLG00000005334	0.02494939	0.0776537416666667	0.648359954
ENSAPLG00000005335	3.807643	4.85841758333333	5.34704655483333
ENSAPLG00000005336	4.548911	4.17135433333333	3.8776726785
ENSAPLG00000005337	4.191642	3.180079	4.339165836
ENSAPLG00000005338	0.6048172	0.977042833333333	0.930676663833333
ENSAPLG00000005339	10.55218	10.0565638333333	10.468301271
ENSAPLG00000005340	0.01096902	0.805073207416667	0.275670718666667
ENSAPLG00000005341	3.890787	4.25390425	2.19255483783333
ENSAPLG00000005342	6.329378	5.83909516666667	7.903364591
ENSAPLG00000005343	4.743897	4.70230983333333	4.78900759116667
ENSAPLG00000005344	4.18616	5.092346	4.951672251
ENSAPLG00000005345	1.518545	0.2684970225	0.4290056605
ENSAPLG00000005346	2.990031	2.69882825	4.94817166483333
ENSAPLG00000005347	1.985052	7.00217016666667	3.572463356
ENSAPLG00000005348	0	1.02042461666667	0.043458471
ENSAPLG00000005349	0.1232805	0.0489064666666667	0.0496732285
ENSAPLG00000005350	5.59362	6.2089585	5.86791061483333
ENSAPLG00000005351	3.606099	5.26393908333333	4.45329027333333
ENSAPLG00000005352	2.176103	3.32282266666667	2.84354825133333
ENSAPLG00000005353	0.1325968	0.291055108333333	2.8248126505
ENSAPLG00000005354	4.643596	7.95129691666667	3.68828825016667
ENSAPLG00000005355	4.470674	5.54805033333333	5.46443188133333
ENSAPLG00000005356	1.890342	5.48724433333333	4.10695904466667
ENSAPLG00000005357	9.593217	8.08330375	8.58813888166667
ENSAPLG00000005358	5.853522	7.2288075	6.44002756433333
ENSAPLG00000005359	3.037934	3.14248683333333	3.83683099166667
ENSAPLG00000005360	2.201681	1.69782183333333	2.43402315066667
ENSAPLG00000005361	3.462052	2.19387518333333	3.10694409333333
ENSAPLG00000005362	4.899616	6.02635683333333	5.69677554866667
ENSAPLG00000005363	0.02033379	0.154993346666667	0.093208615
ENSAPLG00000005364	3.479606	4.81735541666667	4.93825502216667
ENSAPLG00000005365	5.072991	4.32083108333333	4.72060286033333
ENSAPLG00000005366	4.440999	5.36650116666667	4.705696797
ENSAPLG00000005367	0	0	0.339075971333333
ENSAPLG00000005368	0.8695698	0.0284892983333333	0.1709952615
ENSAPLG00000005369	0.5567717	0.106234569166667	1.68194447666667
ENSAPLG00000005370	1.695058	2.77170645	4.1647281705
ENSAPLG00000005371	3.619202	0.698006941666667	8.34353700116667
ENSAPLG00000005372	2.833764	2.67694453333333	4.82008077533333
ENSAPLG00000005373	5.382567	3.90625825	5.70414074083333
ENSAPLG00000005374	3.629042	4.48003066666667	5.02543936716667
ENSAPLG00000005375	0	0	0
ENSAPLG00000005376	0.09214735	0.324921621666667	0.0831327703333333
ENSAPLG00000005377	5.568741	5.15214491666667	4.24554265883333
ENSAPLG00000005378	0.009114187	0.951994013333333	1.64969383766667
ENSAPLG00000005379	2.506749	3.17220066666667	5.12711119583333
ENSAPLG00000005380	0.9741791	0.0680409916666667	0.508159517166667
ENSAPLG00000005381	3.764357	6.52121216666667	5.10684078966667
ENSAPLG00000005382	2.814844	4.64692891666667	2.32897667866667
ENSAPLG00000005383	4.791528	5.45645658333333	5.14438421233333
ENSAPLG00000005384	5.168277	5.33135091666667	5.36461656166667
ENSAPLG00000005385	5.863958	6.18499441666667	6.32575431433333
ENSAPLG00000005386	7.874588	9.78468558333333	8.40427939466667
ENSAPLG00000005387	5.885857	5.88545216666667	5.76238111916667
ENSAPLG00000005388	1.305288	9.55286991666667	5.230509295
ENSAPLG00000005389	3.472995	3.10510491666667	4.93383704166667
ENSAPLG00000005390	3.396421	2.77874175	3.66707248766667
ENSAPLG00000005391	3.162442	2.76735533333333	3.82262157683333
ENSAPLG00000005392	3.245496	2.05836016666667	2.26635332833333
ENSAPLG00000005393	0.4222911	0.112810525	0.0286085666666667
ENSAPLG00000005394	2.40621	2.92995716666667	3.01195544533333
ENSAPLG00000005395	3.883865	4.80169983333333	4.59983021883333
ENSAPLG00000005396	3.917537	4.3050205	4.72329285766667
ENSAPLG00000005397	3.439922	3.51040275	4.6261431485
ENSAPLG00000005398	4.951564	5.81575283333333	5.64206967783333
ENSAPLG00000005399	0	0.996211275	0.178699455
ENSAPLG00000005400	6.804918	0.623250316666667	3.037288649
ENSAPLG00000005401	1.579175	3.11104625833333	3.84971545633333
ENSAPLG00000005402	2.280947	7.83314291666667	1.7112570585
ENSAPLG00000005403	0.06387813	0.113255225	1.439300078
ENSAPLG00000005404	4.321351	1.96476600833333	5.373127553
ENSAPLG00000005405	4.749561	5.36149891666667	5.44496485833333
ENSAPLG00000005406	12.06016	10.4981344166667	10.7582270243333
ENSAPLG00000005407	0	0.110115516666667	0.205005409
ENSAPLG00000005408	2.91121	3.22959175	3.31662431083333
ENSAPLG00000005409	0	0.30033073	1.519832018
ENSAPLG00000005410	6.267118	3.86988205833333	5.50342567733333
ENSAPLG00000005411	4.741354	6.15209075	5.88670476766667
ENSAPLG00000005412	2.181573	2.56508541666667	3.858166676
ENSAPLG00000005413	5.98125	0.336936766666667	3.01171102233333
ENSAPLG00000005414	3.838316	2.04252339416667	2.60876856116667
ENSAPLG00000005415	11.02922	10.102366	10.1886240198333
ENSAPLG00000005416	3.866077	1.23537663333333	2.1980047355
ENSAPLG00000005417	6.93818	5.82603825	5.8919402265
ENSAPLG00000005418	3.448169	2.44274483333333	3.16386860583333
ENSAPLG00000005419	3.837257	2.95192449166667	3.42382686133333
ENSAPLG00000005420	4.494812	4.62899016666667	4.06101591166667
ENSAPLG00000005421	7.275035	7.09125391666667	6.6719045105
ENSAPLG00000005422	4.224349	5.87156833333333	5.1401585945
ENSAPLG00000005423	0.09070292	0.0670279416666667	1.15647007566667
ENSAPLG00000005424	4.110823	5.76984283333333	4.53020825783333
ENSAPLG00000005425	6.986126	7.369078	7.6491239275
ENSAPLG00000005426	0.05094908	0.0249824666666667	1.46726649816667
ENSAPLG00000005427	1.872521	3.6930965	2.54428399433333
ENSAPLG00000005428	2.109518	1.20449823333333	1.634878417
ENSAPLG00000005429	2.91057	3.89019216666667	2.66138724466667
ENSAPLG00000005430	3.260036	0.0225579383333333	2.39197139016667
ENSAPLG00000005431	3.694468	1.19346985	1.68993933833333
ENSAPLG00000005432	8.582507	7.26022875	8.0378496915
ENSAPLG00000005433	1.865004	2.382655	1.26641874333333
ENSAPLG00000005434	4.757898	4.80733266666667	6.0133265925
ENSAPLG00000005435	4.357918	6.26339416666667	5.90106482283333
ENSAPLG00000005436	3.101598	4.05820858333333	5.790094434
ENSAPLG00000005437	0	0.23646089	0.143894560666667
ENSAPLG00000005438	0.09081428	0.105561466666667	0.211429598166667
ENSAPLG00000005439	3.074661	5.09727041666667	2.77498929083333
ENSAPLG00000005440	2.945396	3.73013691666667	4.0494553225
ENSAPLG00000005441	3.793074	0.552668166666667	4.89615655733333
ENSAPLG00000005442	2.470722	2.6205845	3.599855686
ENSAPLG00000005443	4.080743	6.66938008333333	4.72621624116667
ENSAPLG00000005444	4.969422	7.32639291666667	5.78799373416667
ENSAPLG00000005445	2.48832	3.71910658333333	2.70111638383333
ENSAPLG00000005446	6.983324	6.67124783333333	6.97299597116667
ENSAPLG00000005447	3.991508	4.79543708333333	3.64052025216667
ENSAPLG00000005448	0	0	0.03483485
ENSAPLG00000005449	4.652601	6.16699091666667	5.13892598933333
ENSAPLG00000005450	11.52412	10.5350588333333	11.4050347363333
ENSAPLG00000005451	2.303658	0.545523541666667	3.13265101683333
ENSAPLG00000005452	6.562812	7.56524275	8.4761680705
ENSAPLG00000005453	4.795107	5.66002825	5.20611338533333
ENSAPLG00000005454	5.415039	5.94821183333333	5.78745513483333
ENSAPLG00000005455	2.061113	5.06046881666667	3.97024659933333
ENSAPLG00000005456	5.526401	3.22106716666667	3.07537353516667
ENSAPLG00000005457	3.613143	5.72818	5.21217846316667
ENSAPLG00000005458	5.680319	6.45300408333333	6.98409550166667
ENSAPLG00000005459	0	3.79465421666667	0.229642631
ENSAPLG00000005460	1.129072	0.0844801333333333	0.3050651225
ENSAPLG00000005461	5.416857	5.56299616666667	5.06694805833333
ENSAPLG00000005462	4.161243	4.23901883333333	4.43537756783333
ENSAPLG00000005463	0	0	0
ENSAPLG00000005464	0.5675639	0.255039808333333	0.04646815
ENSAPLG00000005465	2.238658	1.11630285833333	2.6307915525
ENSAPLG00000005466	0	0.0452910775	0.4494043305
ENSAPLG00000005467	4.523938	5.31300291666667	4.59833888616667
ENSAPLG00000005468	3.902141	3.78888883333333	5.17673847566667
ENSAPLG00000005469	1.447632	5.13082825	3.126536971
ENSAPLG00000005470	2.801134	2.88076733333333	4.70057248466667
ENSAPLG00000005471	0.04598849	0.627123833333333	1.48246463716667
ENSAPLG00000005472	0.2680271	0.423300416666667	1.25765529683333
ENSAPLG00000005473	4.053233	1.42397966666667	4.5424114635
ENSAPLG00000005474	2.41151	3.54799433333333	2.16734880566667
ENSAPLG00000005475	3.238684	5.51611533333333	2.65573429016667
ENSAPLG00000005476	0.7844211	3.52477748333333	2.15718862033333
ENSAPLG00000005477	1.284544	0.5717719975	2.31214785483333
ENSAPLG00000005478	0	0.908823166666667	0.221795416666667
ENSAPLG00000005479	7.590258	5.31279108333333	9.33217921716667
ENSAPLG00000005480	1.346026	5.96642433333333	3.23118435016667
ENSAPLG00000005481	0	0	0.0289208833333333
ENSAPLG00000005482	6.038487	5.39221316666667	6.03606706683333
ENSAPLG00000005483	4.716311	5.67761091666667	5.039641434
ENSAPLG00000005484	4.830144	5.005409	4.06187224566667
ENSAPLG00000005485	7.906818	8.67163833333333	7.44361685266667
ENSAPLG00000005486	8.445884	6.78793825	8.011739262
ENSAPLG00000005487	1.779781	1.40761931666667	2.36579131633333
ENSAPLG00000005488	3.211166	3.35313425	4.52841756516667
ENSAPLG00000005489	5.283244	3.92792891666667	5.828292802
ENSAPLG00000005490	7.655831	2.97854438333333	5.76898398633333
ENSAPLG00000005491	2.960667	3.60296866666667	3.8551269855
ENSAPLG00000005492	5.914103	5.05473233333333	5.14184995066667
ENSAPLG00000005493	0.1236392	0.0917335775	2.6098369255
ENSAPLG00000005494	1.640116	7.10846483333333	0.496263517
ENSAPLG00000005495	2.55367	4.20659108333333	3.27651969766667
ENSAPLG00000005496	2.555725	3.24905266666667	4.77692067366667
ENSAPLG00000005497	2.991722	3.2609295	3.59912635266667
ENSAPLG00000005498	4.712134	4.43295325	5.5416599615
ENSAPLG00000005499	4.114125	4.66717358333333	4.41604174166667
ENSAPLG00000005500	6.696828	5.73141708333333	6.91868493766667
ENSAPLG00000005501	1.957981	3.26553555833333	5.29828755583333
ENSAPLG00000005502	6.013411	4.74057991666667	5.20979175083333
ENSAPLG00000005503	4.195773	6.83800225	6.636866996
ENSAPLG00000005504	5.005014	1.86989951666667	5.0869006095
ENSAPLG00000005505	3.003129	5.13033425	6.26809623366667
ENSAPLG00000005506	3.958527	0.973112225	2.37238974866667
ENSAPLG00000005507	4.633495	6.35694933333333	6.41267544216667
ENSAPLG00000005508	0.03891611	0.0631884075	0.353834387166667
ENSAPLG00000005509	1.749963	2.92581991666667	3.254236173
ENSAPLG00000005510	4.466405	4.81982791666667	5.6563318155
ENSAPLG00000005511	5.159657	2.9831151	6.19393562266667
ENSAPLG00000005512	5.169829	5.44064608333333	4.84899269833333
ENSAPLG00000005513	5.769243	6.28170458333333	5.7981807885
ENSAPLG00000005514	1.194024	0.447751526666667	1.21246476166667
ENSAPLG00000005515	4.052981	4.67986775	3.74894849433333
ENSAPLG00000005516	0	0.243225838333333	1.04332316333333
ENSAPLG00000005517	0.668396	0.434192666666667	0.893793792166667
ENSAPLG00000005518	5.612815	0.908376583333333	2.19811050716667
ENSAPLG00000005519	3.915645	5.20610933333333	4.00177411433333
ENSAPLG00000005520	2.651497	0.409128275	3.73095076866667
ENSAPLG00000005521	3.926407	4.91546708333333	5.06321885633333
ENSAPLG00000005522	0	0.0110631416666667	2.44384198583333
ENSAPLG00000005523	4.793594	6.81153716666667	5.41393049266667
ENSAPLG00000005524	3.384377	4.24723366666667	4.25291111916667
ENSAPLG00000005525	4.33674	4.82767358333333	5.59338742566667
ENSAPLG00000005526	4.190164	4.07156258333333	4.4767140025
ENSAPLG00000005527	4.835191	5.72723458333333	6.04624616783333
ENSAPLG00000005528	4.846553	4.51581533333333	6.25564452466667
ENSAPLG00000005529	0	1.90022954166667	0.135772735
ENSAPLG00000005530	3.098817	3.21818208333333	3.55858035183333
ENSAPLG00000005531	0	0	0.0932987365
ENSAPLG00000005532	0	0.2432901825	0.0352835921666667
ENSAPLG00000005533	3.358804	4.53705016666667	4.11297781083333
ENSAPLG00000005534	0.03971171	0.147843149166667	1.17114108516667
ENSAPLG00000005535	2.168228	1.13677641666667	2.98412729966667
ENSAPLG00000005536	5.823538	6.38067375	5.82806351983333
ENSAPLG00000005537	2.692963	2.57963966666667	3.207836701
ENSAPLG00000005538	0.1761938	0.0882482166666667	4.9938246415
ENSAPLG00000005539	0.1208977	0.38061648	0.94344367
ENSAPLG00000005540	6.973003	8.58676866666667	7.64863289716667
ENSAPLG00000005541	4.081612	0.47440308	3.448306284
ENSAPLG00000005542	0	0.114605875	0.380642792666667
ENSAPLG00000005543	3.933138	3.8651075	3.9796485145
ENSAPLG00000005544	3.227658	2.74339125	3.8102318555
ENSAPLG00000005545	2.408774	2.36883533333333	3.095034932
ENSAPLG00000005546	4.470472	5.44402566666667	4.01968784466667
ENSAPLG00000005547	0.08352302	0.206357165	0.550359818833333
ENSAPLG00000005548	4.79748	5.61004491666667	5.69256227266667
ENSAPLG00000005549	0	0	0.0889701661666667
ENSAPLG00000005550	2.983845	4.02506233333333	2.61557166583333
ENSAPLG00000005551	0.06901358	0.318470575	1.9493002525
ENSAPLG00000005552	2.032411	3.83471608333333	3.987547075
ENSAPLG00000005553	0.8357778	0.0201386466666667	0.124958977333333
ENSAPLG00000005554	3.217696	3.10431425	3.19058484583333
ENSAPLG00000005555	2.481105	1.20271583333333	0.677010338833333
ENSAPLG00000005556	5.122528	3.10679966666667	4.3087101195
ENSAPLG00000005557	2.511051	2.148622425	3.590263622
ENSAPLG00000005558	4.394967	6.66797541666667	5.90960706783333
ENSAPLG00000005559	4.156186	4.09033733333333	3.46832818816667
ENSAPLG00000005560	0.9741791	0.682228408333333	0.7430926725
ENSAPLG00000005561	4.099809	1.40740991666667	3.124653839
ENSAPLG00000005562	3.806644	6.74257783333333	5.0340321345
ENSAPLG00000005563	4.87797	4.46549341666667	4.78127195916667
ENSAPLG00000005564	0	0.0156633925	0.0478046863333333
ENSAPLG00000005565	3.924518	3.56322626666667	4.9476785765
ENSAPLG00000005566	4.127237	1.84331633333333	3.56555490116667
ENSAPLG00000005567	3.139289	2.26494608333333	4.157203748
ENSAPLG00000005568	0.6433658	7.30953833333333	0.216672060833333
ENSAPLG00000005569	3.680369	3.65370958333333	3.84347772583333
ENSAPLG00000005570	2.70724	1.29895954166667	2.81366604383333
ENSAPLG00000005571	8.418106	6.61853908333333	7.01415514933333
ENSAPLG00000005572	4.128475	0.915601433333333	1.66382528466667
ENSAPLG00000005573	3.517616	4.42421575	4.96181242016667
ENSAPLG00000005574	1.040037	6.69633508333333	4.806672047
ENSAPLG00000005575	0	0.0103221808333333	0.697919391
ENSAPLG00000005576	4.367294	4.47057958333333	3.81713088966667
ENSAPLG00000005577	6.559681	5.20067941666667	5.656441384
ENSAPLG00000005578	1.570171	3.54924416666667	0.355148933833333
ENSAPLG00000005579	1.624695	3.74083291666667	2.59958768983333
ENSAPLG00000005580	2.463931	0.365216233333333	0.937870558833333
ENSAPLG00000005581	3.936355	5.50745266666667	3.6161267135
ENSAPLG00000005582	4.985801	6.92467725	6.5367320805
ENSAPLG00000005583	0.9984078	3.09070566666667	1.98440632733333
ENSAPLG00000005584	5.713655	6.88933375	5.91608095166667
ENSAPLG00000005585	4.373377	7.23762733333333	5.856352377
ENSAPLG00000005586	0.570903	0.364872683333333	0.228673941333333
ENSAPLG00000005587	5.691381	5.2169615	6.16946758266667
ENSAPLG00000005588	4.606069	0.1042127225	0.147168176166667
ENSAPLG00000005589	0.009747875	0.00534602916666667	0.00831522233333333
ENSAPLG00000005590	6.259707	6.59141783333333	5.82954539283333
ENSAPLG00000005591	4.062994	7.29680558333333	7.22087729633333
ENSAPLG00000005592	2.461673	3.46363691666667	3.615155918
ENSAPLG00000005593	6.135469	5.68044041666667	6.4508443965
ENSAPLG00000005594	1.619535	2.44766921666667	2.50371496066667
ENSAPLG00000005595	2.687932	3.58586608333333	2.4810975665
ENSAPLG00000005596	1.094763	0.0893798083333333	1.07080717533333
ENSAPLG00000005597	2.128231	1.14083095	3.87520874933333
ENSAPLG00000005598	2.004818	2.77781966666667	1.4134544475
ENSAPLG00000005599	1.278913	0.398548765833333	0.555213124
ENSAPLG00000005600	2.868547	2.41398558333333	2.82762770533333
ENSAPLG00000005601	10.4635	9.84050508333333	9.6657203885
ENSAPLG00000005602	2.868351	5.9467245	3.09716931483333
ENSAPLG00000005603	3.234714	3.24536966666667	4.04569013433333
ENSAPLG00000005604	0.02629469	0.0293846358333333	2.88876782983333
ENSAPLG00000005605	3.306372	4.47266583333333	5.550576964
ENSAPLG00000005606	6.691995	6.27530075	5.41842226383333
ENSAPLG00000005607	4.29041	4.37963266666667	4.75151294383333
ENSAPLG00000005608	3.535904	4.01727825	4.5367880915
ENSAPLG00000005609	3.260146	3.88975591666667	3.5006667855
ENSAPLG00000005610	3.577658	5.04818758333333	4.3113311495
ENSAPLG00000005611	3.04473	3.26568866666667	3.17525146083333
ENSAPLG00000005612	1.326382	2.064080005	2.40219121833333
ENSAPLG00000005613	0.04900379	0.5430590275	3.85920890666667
ENSAPLG00000005614	6.609108	8.2870505	7.18924822383333
ENSAPLG00000005615	7.438168	8.63052366666667	8.27378264383333
ENSAPLG00000005616	3.751935	8.27164091666667	5.24605980383333
ENSAPLG00000005617	2.148641	4.78424966666667	3.84097173833333
ENSAPLG00000005618	6.270536	7.4104445	7.32817371566667
ENSAPLG00000005619	6.077897	6.36301475	7.0322798625
ENSAPLG00000005620	5.536513	5.4965575	5.29301762033333
ENSAPLG00000005621	3.296346	3.0034815	3.35423064483333
ENSAPLG00000005622	0.3032886	0.129063241666667	2.09847619583333
ENSAPLG00000005623	2.093885	1.9185302	3.64380661333333
ENSAPLG00000005624	0.4251413	6.60216791666667	2.04846725016667
ENSAPLG00000005625	3.499591	3.77656583333333	4.82237156883333
ENSAPLG00000005626	9.949043	8.81223266666667	8.94042494483333
ENSAPLG00000005627	3.909562	4.50109783333333	4.39013095266667
ENSAPLG00000005628	2.841071	3.10223333333333	1.9518395245
ENSAPLG00000005629	4.536358	6.5972905	5.4025609085
ENSAPLG00000005630	3.264137	1.16671629166667	2.335550182
ENSAPLG00000005631	0.06909293	1.13478794166667	1.3918135635
ENSAPLG00000005632	3.107897	3.24003808333333	4.22122588183333
ENSAPLG00000005633	4.015765	5.02305466666667	5.00247619833333
ENSAPLG00000005634	5.237919	6.51178425	6.7053384595
ENSAPLG00000005635	5.979961	7.91074066666667	6.358519368
ENSAPLG00000005636	1.329261	0.95443215	1.0983378045
ENSAPLG00000005637	0	0	0
ENSAPLG00000005638	4.201979	1.96627179166667	1.19438543666667
ENSAPLG00000005639	0.05842276	0.005530761	3.15160616
ENSAPLG00000005640	4.569716	3.54346783333333	3.893344411
ENSAPLG00000005641	12.21974	10.9249416666667	11.2079279663333
ENSAPLG00000005642	8.168236	9.39415158333333	8.28278710233333
ENSAPLG00000005643	3.249913	4.11026116666667	4.628448598
ENSAPLG00000005644	4.386641	1.01332847416667	2.4803342675
ENSAPLG00000005645	4.943523	1.0513156775	3.70221335283333
ENSAPLG00000005646	0.07816576	1.761016975	4.48615387133333
ENSAPLG00000005647	4.476667	1.34290431666667	1.15539680466667
ENSAPLG00000005648	1.322643	6.57997241666667	3.07572806383333
ENSAPLG00000005649	1.587375	0.180643333333333	0
ENSAPLG00000005650	0.6703799	0.628930233333333	0.114920824797133
ENSAPLG00000005651	1.661449	6.97017691666667	2.36150863533333
ENSAPLG00000005652	3.829951	5.013141	5.98094086383333
ENSAPLG00000005653	2.977848	2.24960875	2.02957315533333
ENSAPLG00000005654	2.683521	0.110167224166667	0.0209441948333333
ENSAPLG00000005655	0.5435879	1.5813254	1.50792795883333
ENSAPLG00000005656	5.72558	4.81631233333333	4.71680591683333
ENSAPLG00000005657	3.075529	2.05473733333333	2.827838263
ENSAPLG00000005658	3.048963	3.11101858333333	3.19630340583333
ENSAPLG00000005659	0.05740868	0.1712827225	1.04265449916667
ENSAPLG00000005660	3.642505	2.161002875	4.25462909183333
ENSAPLG00000005661	0.06343377	2.20485221666667	1.76738546466667
ENSAPLG00000005662	5.691328	4.99088075	5.10717629133333
ENSAPLG00000005663	3.724236	2.05379666666667	4.52876919833333
ENSAPLG00000005664	4.249908	3.5593555	4.62156113933333
ENSAPLG00000005665	4.917446	7.65097225	6.11668401816667
ENSAPLG00000005666	6.492127	6.56561816666667	7.30733026033333
ENSAPLG00000005667	6.555572	7.55938791666667	6.36207573266667
ENSAPLG00000005668	3.255495	0.836142813333333	6.37083203283333
ENSAPLG00000005669	4.698363	6.02208133333333	4.36431024766667
ENSAPLG00000005670	0.7793631	0.49358675	0.642195951333333
ENSAPLG00000005671	4.360526	4.13395891666667	4.06967487716667
ENSAPLG00000005672	3.654367	2.17060841666667	6.112840868
ENSAPLG00000005673	0.3660631	0.0304393958333333	0.730331003166667
ENSAPLG00000005674	0.05075117	0	0.738144887166667
ENSAPLG00000005675	7.915264	6.89704541666667	8.59010370166667
ENSAPLG00000005676	0	0	0.0329660665
ENSAPLG00000005677	3.403291	0.850375491666667	2.063149559
ENSAPLG00000005678	3.784284	2.39037701666667	6.59912143433333
ENSAPLG00000005679	7.44018	1.09283731666667	3.7712567475
ENSAPLG00000005680	2.304236	5.24402491666667	6.26409492816667
ENSAPLG00000005681	3.587005	6.27422658333333	5.02116032466667
ENSAPLG00000005682	4.194725	5.14832408333333	5.38111479666667
ENSAPLG00000005683	5.800701	6.65552225	6.0525858025
ENSAPLG00000005684	1.357929	3.782314375	3.24772723483333
ENSAPLG00000005685	5.82872	5.01122791666667	6.69056473533333
ENSAPLG00000005686	0	0.121286309166667	0.1383159525
ENSAPLG00000005687	5.628806	4.73073341666667	3.39171435216667
ENSAPLG00000005688	4.054084	4.41518991666667	5.207845534
ENSAPLG00000005689	0.07780561	0.00865736666666667	0.223502989833333
ENSAPLG00000005690	0.5076282	3.9358605	1.506200231
ENSAPLG00000005691	4.545468	5.25045875	5.36757504016667
ENSAPLG00000005692	3.810145	4.510229	4.45199708233333
ENSAPLG00000005693	5.551578	6.31190883333333	5.42260144016667
ENSAPLG00000005694	7.129788	6.60273616666667	6.4569092815
ENSAPLG00000005695	2.219698	0.513890008333333	2.65117634666667
ENSAPLG00000005696	3.337714	3.73914241666667	4.056672362
ENSAPLG00000005697	3.458512	5.0361505	5.3824930425
ENSAPLG00000005698	4.858856	3.45907375	4.7262846845
ENSAPLG00000005699	1.470605	1.676364825	3.428759609
ENSAPLG00000005700	4.382411	3.75562583333333	3.6112795925
ENSAPLG00000005701	5.265471	6.29344275	5.46104592133333
ENSAPLG00000005702	5.534687	2.59577875	4.36169447633333
ENSAPLG00000005703	5.21944	7.91053216666667	5.379638336
ENSAPLG00000005704	6.175822	8.60346166666667	7.1816966155
ENSAPLG00000005705	3.744484	5.33858916666667	5.3518689055
ENSAPLG00000005706	3.90379	3.86164891666667	3.198509566
ENSAPLG00000005707	0.1768793	5.05276533333333	0.572158503833333
ENSAPLG00000005708	0.370258	0.858199473333333	3.5559596835
ENSAPLG00000005709	0.5949087	0.136009935	2.38945658416667
ENSAPLG00000005710	4.132544	3.985034	6.15533762866667
ENSAPLG00000005711	7.583557	7.76942075	7.47749363033333
ENSAPLG00000005712	5.834734	5.41212516666667	4.4682736925
ENSAPLG00000005713	4.559816	2.07881216666667	4.05340380683333
ENSAPLG00000005714	6.724227	5.89880175	6.66638013133333
ENSAPLG00000005715	7.030557	2.82041223333333	6.55954330066667
ENSAPLG00000005716	7.659097	7.96923533333333	6.507898251
ENSAPLG00000005717	3.497906	3.16895666666667	3.0921787165
ENSAPLG00000005718	0.1279012	0.130469825	0.5956957775
ENSAPLG00000005719	4.2049	6.11714525	5.77789787733333
ENSAPLG00000005720	3.28832	4.70798	5.34795300333333
ENSAPLG00000005721	2.752971	2.87901575	3.62614929166667
ENSAPLG00000005722	0.03940543	0.4660682275	0.454135547666667
ENSAPLG00000005723	2.985741	6.7816655	2.0677406745
ENSAPLG00000005724	4.940909	4.06072658333333	4.68252154616667
ENSAPLG00000005725	5.10152	6.69156575	3.71769273483333
ENSAPLG00000005726	5.348912	8.54706683333333	6.084716941
ENSAPLG00000005727	4.088159	6.0645605	4.82283550333333
ENSAPLG00000005728	1.26774	2.62396118333333	3.441910522
ENSAPLG00000005729	5.854993	5.83207516666667	6.42479414133333
ENSAPLG00000005730	5.13567	5.29057316666667	4.82920035916667
ENSAPLG00000005731	0.274703	2.3765319	0.723867990833333
ENSAPLG00000005732	3.671441	4.12873916666667	4.92582232033333
ENSAPLG00000005733	0.324503	0.9787028	1.02129641483333
ENSAPLG00000005734	3.868104	5.36711225	4.05528190133333
ENSAPLG00000005735	1.649629	1.20334048333333	1.55862620233333
ENSAPLG00000005736	2.389952	0	0
ENSAPLG00000005737	0.02934856	0.467037383333333	0.8956515735
ENSAPLG00000005738	1.40951	1.14536174166667	3.026304994
